Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9to12,Feature log2 fold change topic 9to12
ENSG00000136933,RABEPK,9,-1.9203,30,-0.1887,31,-0.1372,44,0.42855,43,0.38280,29,-0.2345,27,-0.3363,41,0.43227
ENSG00000044574,HSPA5,235,0.38725,212,0.22261,125,-0.5950,77,-1.3261,296,0.76711,220,0.28646,117,-0.7468,202,0.20606
ENSG00000165219,GAPVD1,32,-0.3951,40,-0.0383,46,0.16589,39,-0.0659,27,-0.6201,76,1.00095,19,-1.2320,48,0.37479
ENSG00000119487,MAPKAP1,50,-0.0528,58,0.20558,41,-0.3459,87,0.84408,78,0.66131,60,0.25509,44,-0.2603,38,-0.5785
ENSG00000196814,MVB12B,64,1.64076,8,-1.6330,60,1.52708,7,-1.8514,35,0.59524,6,-1.8909,16,-0.6545,18,-0.5010
ENSG00000169155,ZBTB43,28,-0.3529,80,1.36109,19,-0.9218,25,-0.5370,37,0.09124,44,0.38031,17,-1.1165,38,0.17576
ENSG00000136828,RALGPS1,16,-0.9077,39,0.44198,42,0.53953,23,-0.3525,43,0.59667,14,-1.0706,23,-0.4289,33,0.22588
ENSG00000136895,GARNL3,15,-1.3097,59,0.80491,53,0.63605,40,0.19702,33,-0.1239,40,0.17354,16,-1.2511,39,0.18179
ENSG00000136856,SLC2A8,16,-0.5355,19,-0.2982,11,-1.1016,38,0.80638,31,0.50808,8,-1.4575,26,0.22876,24,0.15697
ENSG00000197958,RPL12,609,0.19955,266,-1.0798,1223,1.36426,929,0.88895,574,0.10509,462,-0.2339,462,-0.2552,364,-0.7747
ENSG00000148356,LRSAM1,12,-1.1776,44,0.74595,13,-1.0804,13,-1.0907,65,1.40443,22,-0.3245,21,-0.4681,30,0.16335
ENSG00000136854,STXBP1,57,-3.5261,590,-0.0443,338,-0.8994,337,-0.9059,389,-0.6866,580,-0.0714,642,0.09975,926,1.05096
ENSG00000136807,CDK9,13,-1.7538,47,0.18654,41,-0.0297,34,-0.3145,76,0.97066,13,-1.7198,29,-0.5853,54,0.61928
ENSG00000106992,AK1,69,-0.8930,87,-0.5540,260,1.21601,166,0.46535,151,0.31163,117,-0.0951,78,-0.7764,121,-0.0559
ENSG00000160408,ST6GALNAC6,58,-1.1042,101,-0.2698,168,0.53303,251,1.21306,114,-0.0878,48,-1.3906,110,-0.1508,120,0.00459
ENSG00000136908,DPM2,15,-0.7879,16,-0.6808,18,-0.5390,8,-1.7518,28,0.17799,13,-1.0376,28,0.16065,37,0.95832
ENSG00000167106,FAM102A,110,1.00298,25,-1.3291,65,0.13585,69,0.23047,59,-0.0127,35,-0.8008,55,-0.1151,60,0.01497
ENSG00000148339,SLC25A25,11,-1.6310,21,-0.6671,12,-1.4537,21,-0.6300,32,-0.0092,8,-2.0691,55,0.98516,43,0.66415
ENSG00000148334,PTGES2,27,-1.7694,62,-0.5570,60,-0.6071,88,-0.0154,70,-0.3716,88,-0.0017,117,0.50103,108,0.45997
ENSG00000171159,C9orf16,50,-2.4966,80,-1.8069,241,-0.1372,345,0.43258,294,0.17391,192,-0.4860,348,0.49744,315,0.40928
ENSG00000148337,CIZ1,43,-0.2779,62,0.28817,15,-1.8812,54,0.05904,30,-0.8386,33,-0.6698,58,0.17978,68,0.60872
ENSG00000106976,DNM1,57,-3.3167,511,-0.0519,446,-0.2649,277,-0.9889,324,-0.7529,475,-0.1651,562,0.10828,781,0.95770
ENSG00000167110,GOLGA2,170,0.62745,249,1.26812,114,-0.0106,93,-0.3357,94,-0.3056,149,0.40959,103,-0.1852,76,-0.8140
ENSG00000175854,SWI5,19,-0.0327,14,-0.5135,23,0.21387,40,1.13131,13,-0.6787,20,0.04091,18,-0.1652,18,-0.1784
ENSG00000167112,TRUB2,93,0.34473,46,-0.7347,58,-0.3912,59,-0.3588,58,-0.3945,104,0.53622,72,-0.0595,83,0.24151
ENSG00000167113,COQ4,22,-1.2897,47,-0.1609,69,0.42513,33,-0.7261,29,-0.9198,59,0.17787,54,0.05073,66,0.51875
ENSG00000167114,SLC27A4,18,-1.1525,22,-0.8783,36,-0.1243,34,-0.1982,22,-0.8754,37,-0.0570,47,0.34410,50,0.61184
ENSG00000167118,URM1,34,0.01529,10,-1.7768,31,-0.1287,50,0.61980,37,0.13395,37,0.15734,31,-0.1497,36,0.13959
ENSG00000207955,AL359091.1,117,3.01962,10,-1.1581,95,2.54376,8,-1.5487,2,-3.3952,1,-4.2942,4,-2.4413,7,-1.9985
ENSG00000167123,CERCAM,162,2.62170,20,-0.9483,163,2.64144,16,-1.2631,4,-3.1137,3,-3.4111,8,-2.3418,15,-1.6071
ENSG00000197694,SPTAN1,222,-1.1659,467,-0.0316,306,-0.6870,414,-0.2187,498,0.06865,567,0.27589,495,0.06696,564,0.37933
ENSG00000119333,WDR34,10,-1.2597,17,-0.4454,36,0.71707,29,0.39233,36,0.72739,10,-1.2562,19,-0.3083,24,0.15546
ENSG00000119335,SET,954,1.34939,507,0.28781,396,-0.1031,310,-0.4785,279,-0.6394,521,0.33210,361,-0.2664,345,-0.4177
ENSG00000160445,ZER1,34,-1.3538,47,-0.8553,83,0.01381,54,-0.6546,89,0.12104,60,-0.4951,79,-0.0607,116,0.81324
ENSG00000107021,TBC1D13,29,-0.1547,19,-0.7278,62,1.09740,59,1.00700,15,-1.1373,9,-1.7953,31,-0.0035,31,-0.0635
ENSG00000167136,ENDOG,9,-2.3344,39,-0.2400,8,-2.6235,25,-0.8898,76,0.83346,35,-0.4227,84,1.15172,46,0.03628
ENSG00000198917,SPOUT1,54,1.42410,36,0.72726,29,0.40238,2,-3.4377,51,1.35203,10,-1.2135,14,-0.7610,15,-0.7771
ENSG00000136802,LRRC8A,38,-0.7680,42,-0.6278,83,0.43525,45,-0.4980,196,1.94396,53,-0.2727,51,-0.3543,49,-0.5134
ENSG00000148341,SH3GLB2,73,-0.8548,77,-0.7867,101,-0.3610,156,0.31867,103,-0.3306,86,-0.6137,122,-0.0744,173,0.71648
ENSG00000148343,MIGA2,4,-2.5596,23,0.07225,8,-1.4392,30,0.49271,23,0.06902,12,-0.9034,24,0.17210,28,0.61934
ENSG00000095321,CRAT,10,-1.4686,15,-0.8621,25,-0.1629,34,0.31634,34,0.32478,31,0.18861,29,0.11889,30,0.22749
ENSG00000119383,PTPA,54,-1.1950,91,-0.4089,97,-0.3082,171,0.57980,82,-0.5800,88,-0.4721,126,0.10563,148,0.49752
ENSG00000188483,IER5L,19,-0.9679,31,-0.2107,10,-1.8235,16,-1.1757,33,-0.0929,19,-0.9542,59,0.94110,45,0.52376
ENSG00000148335,NTMT1,12,-1.5663,28,-0.2872,44,0.44424,14,-1.2905,22,-0.6597,41,0.32122,30,-0.1821,45,0.70296
ENSG00000148331,ASB6,1,-3.8981,5,-2.3697,22,-0.2055,25,0.03506,27,0.12519,5,-2.3620,28,0.21938,39,1.12656
ENSG00000136827,TOR1A,4,-2.6854,37,0.36353,45,0.69660,19,-0.6260,49,0.80680,12,-1.3598,26,-0.1783,33,0.26729
ENSG00000136819,C9orf78,147,0.34348,146,0.32703,81,-0.5916,147,0.34272,95,-0.3449,164,0.51809,93,-0.4075,114,-0.0812
ENSG00000136878,USP20,14,-1.0648,39,0.51211,28,-0.0172,18,-0.6571,24,-0.2234,1,-4.3574,31,0.17129,38,0.68821
ENSG00000187239,FNBP1,424,2.69584,97,0.03224,109,0.21237,74,-0.3948,157,0.81331,39,-1.3329,40,-1.4085,40,-1.5990
ENSG00000148358,GPR107,22,-0.5497,44,0.49327,34,0.09555,13,-1.3969,55,0.87723,19,-0.8198,21,-0.6873,39,0.43680
ENSG00000107130,NCS1,72,-1.7182,138,-0.7487,261,0.23923,483,1.26510,209,-0.1088,240,0.10956,241,0.12521,201,-0.2263
ENSG00000130707,ASS1,21,-1.0196,14,-1.6110,1,-4.7870,46,0.15044,47,0.21399,24,-0.8560,80,1.22525,46,0.24100
ENSG00000107164,FUBP3,28,-0.0479,21,-0.4943,74,1.53365,30,0.03447,11,-1.4932,20,-0.5401,19,-0.7368,32,0.21820
ENSG00000130713,EXOSC2,17,-0.5078,19,-0.3262,23,-0.0757,6,-1.9223,27,0.15695,18,-0.4724,33,0.53054,28,0.36559
ENSG00000126878,AIF1L,344,3.12776,34,-0.9497,273,2.57600,31,-1.1083,23,-1.5605,6,-3.3417,14,-2.4161,8,-3.3946
ENSG00000126883,NUP214,28,0.57549,3,-2.7478,16,-0.2694,25,0.38635,30,0.67787,13,-0.5400,9,-1.1188,24,0.53943
ENSG00000130723,PRRC2B,127,-0.4329,257,0.68223,163,-0.0523,205,0.31407,158,-0.0972,185,0.14867,140,-0.3070,161,-0.0979
ENSG00000130714,POMT1,7,-1.9408,11,-1.1499,26,0.05130,15,-0.7230,68,1.68980,5,-2.2637,24,-0.0420,29,0.36203
ENSG00000130717,UCK1,15,-0.9709,18,-0.6975,59,1.16354,24,-0.2690,51,0.90568,2,-3.4250,37,0.44582,26,-0.2552
ENSG00000107263,RAPGEF1,27,-0.4850,28,-0.4219,38,0.01104,31,-0.2728,58,0.69520,17,-1.1833,41,0.13278,42,0.26259
ENSG00000160563,MED27,6,-2.0253,7,-1.7180,8,-1.5028,19,-0.2843,15,-0.6527,30,0.42741,20,-0.1888,37,1.21888
ENSG00000196358,NTNG2,12,-1.0829,27,0.08869,10,-1.3846,41,0.78214,22,-0.2227,32,0.38436,19,-0.4640,30,0.39622
ENSG00000107290,SETX,150,0.93871,180,1.25086,58,-0.5818,45,-0.9528,103,0.32447,86,0.02902,68,-0.3626,63,-0.5855
ENSG00000125482,TTF1,54,0.34571,83,1.06842,40,-0.1071,34,-0.3564,33,-0.4292,72,0.83513,20,-1.2570,40,-0.1397
ENSG00000125484,GTF3C4,7,-1.8180,36,0.54829,8,-1.6473,15,-0.7701,17,-0.6389,24,-0.0835,32,0.37400,34,0.64446
ENSG00000165698,SPACA9,4,-2.4324,12,-0.8657,26,0.23224,16,-0.5156,26,0.25571,8,-1.5568,31,0.59531,28,0.53269
ENSG00000165699,TSC1,57,-0.4445,150,1.12363,34,-1.2269,37,-1.0733,68,-0.1582,67,-0.1784,107,0.63103,69,-0.1741
ENSG00000148308,GTF3C5,33,0.38361,34,0.43706,14,-0.9400,18,-0.5385,51,1.11930,8,-1.6774,17,-0.6324,29,0.25323
ENSG00000160271,RALGDS,105,1.30624,62,0.42357,62,0.42369,52,0.13515,57,0.29657,39,-0.2831,24,-1.0768,36,-0.5715
ENSG00000148296,SURF6,117,0.98669,109,0.85868,85,0.44671,33,-1.0186,36,-0.8897,91,0.56218,54,-0.2680,47,-0.6229
ENSG00000148303,RPL7A,486,-0.6367,281,-1.4599,1138,0.70775,1142,0.71308,639,-0.2149,488,-0.6313,857,0.27306,729,-0.0146
ENSG00000148290,SURF1,34,-0.3737,11,-2.0305,46,0.09164,77,0.93729,79,0.98322,3,-3.9185,41,-0.0835,46,0.16359
ENSG00000148291,SURF2,27,-0.5034,11,-1.7946,56,0.62275,40,0.08312,44,0.21751,15,-1.3580,49,0.45911,41,0.15782
ENSG00000148248,SURF4,23,-1.4616,30,-1.0701,49,-0.3349,53,-0.2015,54,-0.1741,76,0.36016,76,0.39895,72,0.40492
ENSG00000148300,REXO4,52,0.72458,71,1.24255,23,-0.5688,34,0.03695,19,-0.8510,17,-0.9910,23,-0.6202,34,0.05887
ENSG00000160326,SLC2A6,5,-2.5118,44,0.53067,11,-1.5531,22,-0.5185,23,-0.4600,23,-0.4490,29,-0.1417,47,1.00358
ENSG00000235106,BRD3OS,8,-2.5242,25,-0.9747,38,-0.3270,30,-0.6769,28,-0.7992,41,-0.1955,74,0.82906,61,0.61395
ENSG00000169925,BRD3,185,1.92349,92,0.68211,68,0.20750,51,-0.2354,76,0.37295,35,-0.8346,48,-0.3697,29,-1.3738
ENSG00000196363,WDR5,2,-3.5290,5,-2.1213,40,1.01866,16,-0.3928,47,1.31223,7,-1.5740,22,0.09635,23,0.17915
ENSG00000186350,RXRA,42,0.05696,29,-0.5344,43,0.10475,77,1.02569,89,1.28582,22,-0.9150,34,-0.3137,29,-0.6372
ENSG00000130558,OLFM1,178,-2.9342,423,-1.6603,559,-1.2474,1272,0.01088,1075,-0.2516,1638,0.41427,1531,0.34003,1737,0.75986
ENSG00000196422,PPP1R26,4,-2.4470,8,-1.5729,7,-1.6433,37,0.81227,48,1.22220,9,-1.3009,24,0.12730,27,0.40399
ENSG00000122140,MRPS2,7,-2.3698,25,-0.4517,37,0.13580,27,-0.3421,36,0.06874,20,-0.8009,45,0.48997,42,0.45540
ENSG00000107147,KCNT1,1,-5.2899,58,0.01042,42,-0.4841,51,-0.1937,55,-0.0680,28,-1.0984,31,-0.9908,98,1.39002
ENSG00000130559,CAMSAP1,26,-1.1012,61,0.23243,27,-0.9925,36,-0.6066,49,-0.1061,61,0.21785,49,-0.1327,69,0.62299
ENSG00000130560,UBAC1,46,-0.4546,55,-0.1571,61,-0.0186,72,0.24532,42,-0.5631,93,0.67257,71,0.25461,56,-0.1839
ENSG00000148411,NACC2,120,1.09457,52,-0.2456,74,0.30241,82,0.46204,143,1.40064,46,-0.4322,57,-0.1322,26,-1.5819
ENSG00000238227,TMEM250,6,-2.7052,15,-1.3633,43,0.24875,41,0.17718,40,0.12834,22,-0.8065,29,-0.3889,54,0.93729
ENSG00000160360,GPSM1,31,0.18874,22,-0.3635,20,-0.4774,55,1.10883,19,-0.5403,21,-0.4374,26,-0.1072,28,0.02095
ENSG00000165688,PMPCA,15,-1.7493,57,0.27093,71,0.62832,25,-0.9955,69,0.58861,37,-0.4095,51,0.11950,50,0.07631
ENSG00000148396,SEC16A,24,-0.9050,56,0.37516,17,-1.4430,78,0.91304,43,-0.0569,22,-1.0275,37,-0.3142,54,0.46349
ENSG00000172889,EGFL7,17,-2.3790,78,-0.1384,70,-0.2978,69,-0.3197,46,-0.9479,47,-0.9194,90,0.09728,129,1.01543
ENSG00000165716,DIPK1B,16,-1.4391,19,-1.1491,25,-0.7642,32,-0.3631,57,0.51845,35,-0.2467,48,0.28586,53,0.58722
ENSG00000233016,SNHG7,29,-0.4272,36,-0.1084,52,0.49434,17,-1.2525,65,0.84492,20,-0.9781,33,-0.2570,44,0.29851
ENSG00000244187,TMEM141,34,-0.8882,5,-3.6618,42,-0.5465,52,-0.2253,54,-0.1638,38,-0.7009,101,0.92986,75,0.48320
ENSG00000196642,RABL6,176,0.18680,155,-0.0215,133,-0.2580,357,1.36192,138,-0.1974,159,0.01914,134,-0.2605,124,-0.4858
ENSG00000232434,AJM1,13,-1.2475,19,-0.6824,36,0.31013,63,1.22916,9,-1.7763,14,-1.1591,38,0.43914,32,0.13385
ENSG00000054148,PHPT1,150,-0.4540,98,-1.0967,356,0.92420,299,0.62999,245,0.31001,156,-0.4025,183,-0.1703,187,-0.1544
ENSG00000107223,EDF1,235,-0.8119,259,-0.6632,429,0.12031,326,-0.3104,416,0.07121,315,-0.3617,389,-0.0371,504,0.54541
ENSG00000159069,FBXW5,46,-1.0181,52,-0.8407,93,0.03819,168,1.00855,105,0.23248,33,-1.5271,95,0.07919,100,0.21499
ENSG00000107317,PTGDS,1885,0.98138,382,-1.5124,2324,1.34472,1735,0.84134,3604,2.17426,250,-2.1405,406,-1.5095,348,-1.9795
ENSG00000148362,PAXX,61,0.26451,21,-1.3361,84,0.77617,69,0.46392,57,0.16470,25,-1.0884,44,-0.2737,54,0.07654
ENSG00000107331,ABCA2,277,1.49215,83,-0.4882,240,1.23585,88,-0.3933,88,-0.3935,32,-1.8848,86,-0.4585,95,-0.3726
ENSG00000107281,NPDC1,45,-2.0396,102,-0.8447,184,0.06331,173,-0.0301,185,0.07358,103,-0.8340,186,0.08956,239,0.71273
ENSG00000177239,MAN1B1,44,-0.3099,47,-0.2040,63,0.25340,24,-1.2014,74,0.52598,69,0.39729,41,-0.4354,60,0.23968
ENSG00000176978,DPP7,59,-0.6909,60,-0.6707,100,0.10859,103,0.16270,99,0.09145,53,-0.8630,103,0.18172,109,0.35604
ENSG00000176884,GRIN1,87,-1.7347,360,0.43612,218,-0.3500,256,-0.1023,216,-0.3701,198,-0.5006,203,-0.5024,385,0.82339
ENSG00000176101,SSNA1,40,-0.4046,22,-1.3121,57,0.15207,55,0.09940,65,0.35787,35,-0.5945,63,0.35776,55,0.13718
ENSG00000176058,TPRN,51,1.08033,22,-0.2803,33,0.34715,32,0.33141,29,0.15080,6,-2.0909,28,0.13308,21,-0.4321
ENSG00000187713,TMEM203,11,-2.1687,21,-1.2823,46,-0.1134,27,-0.9135,84,0.87195,59,0.29325,69,0.61521,50,0.06362
ENSG00000212864,RNF208,14,-2.4857,49,-0.6814,73,-0.0628,94,0.34050,42,-0.9028,63,-0.2836,109,0.64990,89,0.36906
ENSG00000188229,TUBB4B,39,-2.5578,152,-0.5537,119,-0.9350,80,-1.5215,204,-0.1044,130,-0.7974,287,0.49131,329,1.01887
ENSG00000188986,NELFB,28,-1.1517,39,-0.6283,81,0.50080,97,0.79946,55,-0.1249,46,-0.3984,80,0.53946,51,-0.3067
ENSG00000165802,NSMF,108,-1.0359,87,-1.3460,288,0.49071,549,1.59686,243,0.21657,131,-0.7406,222,0.08163,173,-0.4184
ENSG00000182154,MRPL41,84,-1.0064,79,-1.0948,182,0.18445,215,0.44935,173,0.10521,158,-0.0424,189,0.26977,169,0.09012
ENSG00000181090,EHMT1,62,1.45494,42,0.79725,15,-0.7935,32,0.35049,47,0.99079,19,-0.4664,18,-0.5893,13,-1.2044
ENSG00000148408,CACNA1B,1,-6.1174,94,0.60527,27,-1.3326,83,0.40396,42,-0.6416,45,-0.5457,72,0.19645,84,0.62192
ENSG00000015171,ZMYND11,268,0.72869,219,0.39987,145,-0.2528,152,-0.1821,122,-0.5167,262,0.68714,113,-0.6802,163,-0.0973
ENSG00000151240,DIP2C,81,0.61706,78,0.56899,23,-1.3042,48,-0.2065,33,-0.7841,54,-0.0316,57,0.07480,57,0.07157
ENSG00000107929,LARP4B,30,-0.7861,43,-0.2262,23,-1.1637,62,0.35921,56,0.19983,58,0.25734,47,-0.1011,57,0.32228
ENSG00000107937,GTPBP4,93,0.83217,97,0.91316,31,-0.9013,67,0.31400,34,-0.7204,72,0.43077,46,-0.3080,44,-0.4640
ENSG00000067064,IDI1,55,-1.5819,94,-0.7875,167,0.08835,196,0.34615,214,0.48634,104,-0.6475,190,0.32411,171,0.17439
ENSG00000047056,WDR37,9,-1.8940,2,-3.5787,19,-0.7861,32,-0.0291,50,0.68808,19,-0.7761,48,0.68433,41,0.50650
ENSG00000185736,ADARB2,125,2.64747,24,-0.2738,28,-0.0205,67,1.41523,38,0.45414,9,-1.6321,9,-1.7158,8,-2.2834
ENSG00000067057,PFKP,46,-2.1305,147,-0.3847,116,-0.7416,88,-1.1589,190,0.01333,134,-0.5260,258,0.56537,255,0.72265
ENSG00000107959,PITRM1,28,-1.1220,29,-1.0601,12,-2.3825,51,-0.2015,48,-0.2922,36,-0.7361,101,1.01804,73,0.52602
ENSG00000067082,KLF6,120,1.43709,113,1.32678,21,-1.2995,55,0.12732,18,-1.5604,47,-0.0983,24,-1.1967,46,-0.2059
ENSG00000173848,NET1,136,2.14104,57,0.57872,31,-0.3527,69,0.90496,10,-2.0633,17,-1.2883,31,-0.4164,23,-1.0471
ENSG00000196372,ASB13,13,-1.2536,16,-0.8881,8,-1.9499,26,-0.1723,51,0.90165,23,-0.3869,33,0.23886,37,0.52064
ENSG00000108021,TASOR2,98,1.22302,62,0.44537,17,-1.4628,62,0.45392,45,-0.0596,73,0.71341,31,-0.6681,35,-0.5820
ENSG00000057608,GDI2,90,-0.6935,117,-0.2918,148,0.07799,92,-0.6481,135,-0.0610,102,-0.5041,159,0.21492,172,0.45390
ENSG00000134452,FBH1,25,-0.1728,28,-0.0341,18,-0.6919,25,-0.1758,31,0.12845,15,-0.9761,32,0.18929,34,0.38985
ENSG00000134453,RBM17,238,1.52360,120,0.36748,59,-0.7518,89,-0.1098,118,0.33728,115,0.29904,67,-0.5964,68,-0.6752
ENSG00000170525,PFKFB3,56,0.59484,18,-1.1271,35,-0.1649,30,-0.4140,100,1.57226,5,-2.8995,35,-0.1840,38,-0.0485
ENSG00000123243,ITIH5,53,1.13362,33,0.34293,19,-0.4774,103,2.37125,22,-0.3139,11,-1.3302,11,-1.3494,14,-1.2538
ENSG00000151657,KIN,32,0.42245,50,1.18037,3,-2.7285,20,-0.3213,21,-0.2346,42,0.88579,16,-0.6577,22,-0.1465
ENSG00000165629,ATP5F1C,13,-3.5802,51,-1.5912,65,-1.2250,99,-0.5988,120,-0.2949,133,-0.1384,195,0.52929,218,0.99908
ENSG00000165632,TAF3,177,2.20674,113,1.34918,50,0.02217,17,-1.5658,27,-0.9349,25,-1.0670,44,-0.1913,24,-1.3288
ENSG00000048740,CELF2,95,-1.7769,638,1.19419,255,-0.2941,230,-0.4521,195,-0.7038,297,-0.0603,181,-0.8773,407,0.64848
ENSG00000151461,UPF2,242,1.39470,221,1.23121,43,-1.3359,66,-0.7134,56,-0.9442,135,0.40723,77,-0.5117,84,-0.4482
ENSG00000181192,DHTKD1,40,0.89165,40,0.86505,25,0.12448,29,0.32460,55,1.42965,5,-2.3222,21,-0.1896,11,-1.4196
ENSG00000065665,SEC61A2,9,-2.1296,42,0.12842,24,-0.6970,33,-0.2482,40,0.07059,31,-0.3459,33,-0.2794,55,0.82492
ENSG00000151465,CDC123,11,-1.9048,22,-0.9179,7,-2.4612,33,-0.2917,76,1.06479,19,-1.1003,36,-0.1519,59,0.95393
ENSG00000183049,CAMK1D,40,-2.7356,291,0.25060,197,-0.3621,288,0.23662,215,-0.2240,442,0.93766,172,-0.6086,290,0.35259
ENSG00000151468,CCDC3,5,-3.1062,24,-0.8752,17,-1.4232,43,0.01138,31,-0.5108,38,-0.1970,69,0.87089,55,0.56004
ENSG00000123240,OPTN,326,-0.1227,561,0.74884,231,-0.6547,191,-0.9450,160,-1.2037,626,0.93091,297,-0.2940,386,0.19990
ENSG00000107537,PHYH,10,-2.0028,8,-2.2493,24,-0.6844,29,-0.3665,56,0.64154,63,0.85780,45,0.32319,42,0.25603
ENSG00000086475,SEPHS1,14,-0.9495,11,-1.2707,29,0.10386,56,1.17551,29,0.10913,13,-1.1378,22,-0.3189,32,0.36817
ENSG00000165630,PRPF18,32,0.32247,40,0.66885,11,-1.2924,16,-0.7449,14,-0.9915,49,1.00589,30,0.26314,23,-0.2725
ENSG00000151474,FRMD4A,52,-0.2517,72,0.25836,15,-2.1151,45,-0.4555,111,0.96650,96,0.72832,51,-0.2933,60,-0.0464
ENSG00000065809,FAM107B,591,4.17250,60,-0.4117,205,1.60205,20,-2.0748,20,-2.0605,2,-4.9018,3,-4.5924,10,-3.4098
ENSG00000176244,ACBD7,82,-0.1965,11,-3.1426,102,0.14230,192,1.19370,296,1.98967,76,-0.3059,73,-0.3965,52,-1.1172
ENSG00000152465,NMT2,73,-0.1380,212,1.62435,56,-0.5485,31,-1.4325,67,-0.2858,82,0.02689,90,0.19421,66,-0.4108
ENSG00000148468,FAM171A1,134,0.05860,143,0.16672,148,0.21673,105,-0.3186,192,0.63762,122,-0.0829,100,-0.4302,126,-0.0529
ENSG00000148481,MINDY3,22,-0.5943,10,-1.8170,1,-4.2162,41,0.35408,20,-0.7257,39,0.27865,40,0.35666,45,0.73247
ENSG00000165985,C1QL3,0,-7.5507,32,0.36550,14,-0.8755,3,-3.0937,4,-2.7689,97,2.36800,10,-1.4523,33,0.63012
ENSG00000026025,VIM,197,-0.0255,74,-1.5061,132,-0.6488,560,1.73737,861,2.61389,191,-0.0731,62,-1.8771,66,-2.0033
ENSG00000136738,STAM,25,-0.9433,42,-0.1666,70,0.64404,27,-0.8265,27,-0.8309,32,-0.5574,48,0.05814,60,0.57946
ENSG00000165995,CACNB2,0,-7.3802,63,-0.3889,47,-0.8397,54,-0.6118,113,0.53393,122,0.65672,36,-1.3079,125,1.07873
ENSG00000165997,ARL5B,3,-3.1769,37,0.45494,34,0.31263,28,0.02776,11,-1.4024,31,0.20722,39,0.63054,27,-0.0326
ENSG00000120594,PLXDC2,35,0.22832,91,1.86694,108,2.19001,18,-0.8181,5,-2.6959,18,-0.7812,5,-2.7541,20,-0.8290
ENSG00000078114,NEBL,131,-0.1147,90,-0.6872,60,-1.3022,275,1.09322,300,1.24804,112,-0.3526,148,0.09301,106,-0.5754
ENSG00000078403,MLLT10,72,1.28838,67,1.16395,16,-1.0684,19,-0.8164,36,0.14936,16,-1.1209,32,-0.0427,26,-0.4781
ENSG00000136770,DNAJC1,65,1.44252,55,1.14270,18,-0.5794,35,0.42264,25,-0.1434,33,0.32394,21,-0.4418,13,-1.3690
ENSG00000148444,COMMD3,19,-0.7565,14,-1.1692,28,-0.1319,17,-0.9073,33,0.10302,36,0.23319,44,0.64023,34,0.19562
ENSG00000168283,BMI1,50,-0.2877,60,-0.0002,53,-0.1929,76,0.36934,37,-0.7591,61,0.02399,47,-0.4015,73,0.42418
ENSG00000150867,PIP4K2A,532,2.56573,101,-0.3471,380,1.87382,48,-1.4650,47,-1.4966,59,-1.1539,61,-1.1966,57,-1.4924
ENSG00000148450,MSRB2,63,-0.5793,50,-0.9279,117,0.39841,134,0.61995,143,0.71934,41,-1.1955,116,0.43169,78,-0.3154
ENSG00000120549,KIAA1217,27,-0.8845,193,2.41272,112,1.35970,19,-1.4220,9,-2.4707,23,-1.1580,17,-1.6540,42,-0.2926
ENSG00000107863,ARHGAP21,1294,2.22978,605,0.83951,436,0.30347,240,-0.6264,267,-0.4663,281,-0.3845,168,-1.2436,216,-1.0006
ENSG00000151025,GPR158,7,-3.9952,204,1.06979,80,-0.4270,42,-1.4091,30,-1.8974,159,0.65054,97,-0.1488,139,0.62934
ENSG00000136750,GAD2,1,-5.7664,25,-2.0190,11,-3.1512,150,0.70899,124,0.39947,131,0.49073,281,2.23887,37,-1.7306
ENSG00000136754,ABI1,9,-3.3027,57,-0.5741,35,-1.3294,94,0.18711,132,0.73981,102,0.32406,68,-0.3505,109,0.62307
ENSG00000107890,ANKRD26,208,0.52655,415,1.72219,41,-1.9381,108,-0.5100,216,0.59157,215,0.58200,122,-0.3462,87,-1.0539
ENSG00000136758,YME1L1,62,-0.5825,112,0.33752,44,-1.0987,53,-0.8227,113,0.35122,148,0.78541,118,0.46358,80,-0.2598
ENSG00000107897,ACBD5,120,1.01922,80,0.33928,53,-0.2983,61,-0.0795,88,0.49211,60,-0.1102,50,-0.4073,52,-0.4267
ENSG00000099246,RAB18,38,-1.6311,69,-0.7342,75,-0.6165,108,-0.0404,117,0.08208,105,-0.0897,156,0.61274,127,0.30468
ENSG00000254635,WAC-AS1,144,0.50358,229,1.28531,69,-0.6410,62,-0.8150,66,-0.7095,156,0.63435,104,-0.0203,82,-0.5151
ENSG00000095787,WAC,179,-0.1887,197,-0.0328,207,0.04205,171,-0.2513,207,0.04161,346,0.87397,211,0.08212,172,-0.3278
ENSG00000165757,JCAD,14,-1.3097,23,-0.5538,4,-3.0726,48,0.57745,8,-2.1508,30,-0.1460,59,1.06466,39,0.32573
ENSG00000107951,MTPAP,11,-1.1701,27,0.15702,5,-2.3426,15,-0.7027,29,0.27461,31,0.38354,36,0.68041,26,0.11204
ENSG00000148516,ZEB1,168,0.35478,252,1.02319,100,-0.4655,174,0.40682,100,-0.4647,174,0.40554,116,-0.2526,104,-0.5273
