Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to10,Feature log2 fold change topic 7to10
ENSG00000119125,GDA,83,-0.6015,24,-2.6150,80,-0.6698,299,1.92660,104,-0.3720
ENSG00000107372,ZFAND5,516,1.08041,288,0.11371,293,0.12671,322,0.31610,170,-0.9901
ENSG00000165092,ALDH1A1,17,-1.6382,9,-2.6826,112,1.35812,61,0.34820,59,0.38236
ENSG00000198963,RORB,0,-8.3429,24,-2.9477,178,0.21853,194,0.41004,235,1.19665
ENSG00000135002,RFK,0,-7.3892,37,-0.8923,23,-1.5398,139,1.69256,62,-0.0186
ENSG00000106772,PRUNE2,138,0.19473,227,1.23998,65,-0.9736,136,0.19887,73,-1.0827
ENSG00000197969,VPS13A,10,-3.0716,47,-0.8339,42,-0.9515,85,0.17959,113,1.10389
ENSG00000156052,GNAQ,314,0.00044,179,-0.9525,377,0.29500,358,0.24198,344,0.22187
ENSG00000148019,CEP78,0,-6.7215,65,0.73828,27,-0.7595,36,-0.3423,53,0.45992
ENSG00000135069,PSAT1,289,1.39103,144,0.21698,374,1.88860,62,-1.2230,51,-1.7969
ENSG00000106829,TLE4,149,0.61640,249,1.91613,60,-0.8160,50,-1.2006,54,-1.3133
ENSG00000196781,TLE1,21,-1.6118,29,-1.1944,152,1.62102,41,-0.6418,70,0.43263
ENSG00000135018,UBQLN1,0,-7.4728,65,-0.0608,58,-0.2445,96,0.68069,73,0.20304
ENSG00000165113,GKAP1,62,0.45813,63,0.55676,26,-0.9212,23,-1.1557,52,0.25105
ENSG00000165115,KIF27,0,-6.7722,93,1.75429,34,-0.2632,7,-2.7124,42,0.11919
ENSG00000165119,HNRNPK,670,0.67977,550,0.40075,534,0.29986,458,0.05902,303,-0.8222
ENSG00000148053,NTRK2,576,-0.7979,434,-1.3290,3281,2.22493,562,-0.9142,936,-0.0576
ENSG00000135049,AGTPBP1,0,-7.2771,106,1.22156,54,-0.0965,51,-0.2022,51,-0.2554
ENSG00000135040,NAA35,0,-7.6425,96,0.47982,83,0.18009,65,-0.2159,84,0.30709
ENSG00000135052,GOLM1,1,-6.3201,93,-0.1866,54,-0.9890,140,0.57804,127,0.54873
ENSG00000135070,ISCA1,0,-7.3280,41,-0.6546,106,0.95709,94,0.88802,55,-0.1920
ENSG00000083223,TUT7,19,-1.3814,73,0.83070,14,-1.7964,9,-2.5211,69,1.04222
ENSG00000196730,DAPK1,0,-6.7504,41,0.07897,21,-0.9569,53,0.53222,47,0.41388
ENSG00000135047,CTSL,59,0.66196,15,-1.5721,88,1.36692,65,0.96811,21,-1.2264
ENSG00000106723,SPIN1,79,-0.7614,100,-0.4429,104,-0.3395,237,1.20791,108,-0.3955
ENSG00000148082,SHC3,85,-1.5401,38,-2.8645,57,-2.1263,208,-0.1981,423,1.99270
ENSG00000187742,SECISBP2,78,-0.1329,118,0.63120,59,-0.5638,37,-1.3720,100,0.41667
ENSG00000187764,SEMA4D,362,1.37615,433,2.20461,104,-0.6917,81,-1.1578,30,-3.0264
ENSG00000130222,GADD45G,42,-0.2378,42,-0.2573,162,2.16190,33,-0.6404,33,-0.8455
ENSG00000165023,DIRAS2,59,-1.8819,123,-0.8588,80,-1.4388,487,1.86683,170,-0.4154
ENSG00000196305,IARS,16,-1.5374,27,-0.7851,93,1.28652,60,0.60481,38,-0.3225
ENSG00000198000,NOL8,0,-7.1675,89,1.01198,86,0.79803,38,-0.5643,47,-0.2606
ENSG00000185963,BICD2,26,-0.6490,30,-0.4222,42,0.12825,38,-0.0199,46,0.41458
ENSG00000165238,WNK2,40,-1.0438,31,-1.5304,53,-0.6480,123,0.83218,99,0.55610
ENSG00000188938,FAM120AOS,45,-1.1567,126,0.49373,61,-0.7012,52,-1.0268,125,0.69413
ENSG00000048828,FAM120A,57,-0.6115,97,0.27561,142,0.87753,80,-0.0763,71,-0.3803
ENSG00000197724,PHF2,131,1.60936,51,-0.0197,45,-0.2274,41,-0.3882,39,-0.6241
ENSG00000158079,PTPDC1,51,0.28862,140,2.94541,36,-0.2571,15,-1.7227,7,-3.2188
ENSG00000182150,ERCC6L2,48,-0.4553,94,0.71452,68,0.09382,36,-0.9776,67,0.09248
ENSG00000130956,HABP4,111,-0.9401,132,-0.7357,232,0.21156,302,0.75607,205,0.02317
ENSG00000081377,CDC14B,8,-2.1330,77,1.69699,60,0.94558,13,-1.6062,23,-0.8103
ENSG00000196312,MFSD14C,24,-0.8405,41,-0.0216,68,0.80279,39,-0.0935,41,-0.0496
ENSG00000136936,XPA,121,0.09601,143,0.41157,115,0.00572,53,-1.2856,129,0.30089
ENSG00000136938,ANP32B,568,0.49627,916,1.63404,271,-0.6859,168,-1.5159,296,-0.7591
ENSG00000136928,GABBR2,44,-2.6225,64,-2.1802,61,-2.1326,482,1.34536,321,0.68209
ENSG00000066697,MSANTD3,29,-0.3156,25,-0.5863,34,-0.0543,27,-0.4541,46,0.72537
ENSG00000241697,TMEFF1,59,-0.8148,66,-0.7119,87,-0.2078,199,1.41191,80,-0.4963
ENSG00000165152,TMEM246,4,-4.3149,56,-0.6143,22,-1.9195,135,1.02580,98,0.51696
ENSG00000155827,RNF20,186,0.29566,160,0.05960,28,-2.5905,113,-0.5431,197,0.63538
ENSG00000136824,SMC2,42,-0.0199,41,-0.0476,12,-1.8808,16,-1.5604,63,1.16422
ENSG00000070214,SLC44A1,529,0.84250,868,2.26328,76,-2.1757,220,-0.6363,100,-2.2117
ENSG00000148143,ZNF462,0,-7.4613,116,1.13261,116,0.95213,16,-2.2785,69,0.11558
ENSG00000119318,RAD23B,110,-0.0548,71,-0.8103,80,-0.5533,193,1.02500,106,-0.1766
ENSG00000106771,TMEM245,282,0.44320,92,-1.4049,210,-0.0334,233,0.14976,251,0.39673
ENSG00000260230,FRRS1L,43,-1.9485,17,-3.4047,49,-1.7551,210,0.56672,252,1.45821
ENSG00000157654,PALM2-AKAP2,148,-0.5680,468,1.64718,89,-1.3509,183,-0.2657,147,-0.7975
ENSG00000136810,TXN,311,1.70660,98,-0.2963,148,0.38852,115,-0.0215,70,-1.0771
ENSG00000198121,LPAR1,538,2.06623,397,1.81572,42,-2.1262,92,-1.0262,34,-2.9349
ENSG00000136813,ECPAS,41,-1.6669,161,0.49982,102,-0.2923,139,0.22391,122,-0.0250
ENSG00000173258,ZNF483,140,-0.3754,130,-0.5433,136,-0.4312,257,0.69312,183,0.06406
ENSG00000242616,GNG10,45,-0.2757,20,-1.5858,36,-0.5947,103,1.33250,51,-0.0958
ENSG00000148154,UGCG,26,-0.6591,17,-1.4287,72,0.98196,52,0.48589,41,0.05988
ENSG00000119471,HSDL2,22,-1.2551,21,-1.3984,122,1.53687,24,-1.2231,66,0.74888
ENSG00000148153,INIP,21,-1.1975,52,0.21293,51,0.14825,28,-0.8612,58,0.57645
ENSG00000148158,SNX30,156,1.71934,85,0.71721,21,-1.5390,54,-0.1236,31,-1.2631
ENSG00000136867,SLC31A2,264,1.65025,322,2.76243,8,-3.7453,30,-1.9592,11,-3.8680
ENSG00000148218,ALAD,132,1.42273,53,-0.1464,56,-0.0238,54,-0.1167,43,-0.6350
ENSG00000148229,POLE3,89,0.04455,61,-0.6018,72,-0.2828,80,-0.1246,105,0.50147
ENSG00000136888,ATP6V1G1,79,-0.3902,78,-0.4514,103,0.03565,162,0.92023,87,-0.3471
ENSG00000157693,TMEM268,3,-3.8884,7,-2.9949,52,0.15133,108,1.76005,46,-0.0374
ENSG00000078725,BRINP1,0,-7.2481,6,-3.4883,142,1.59660,49,-0.2466,78,0.88569
ENSG00000136861,CDK5RAP2,53,-1.4848,353,2.00782,77,-0.9320,29,-2.5005,127,-0.2255
ENSG00000106780,MEGF9,196,0.43422,164,0.16677,207,0.52834,153,0.03502,115,-0.5808
ENSG00000119402,FBXW2,7,-2.6934,60,0.53132,40,-0.1671,46,0.05898,47,0.12539
ENSG00000119397,CNTRL,0,-6.9606,89,1.32863,4,-3.4858,17,-1.6108,61,0.74621
ENSG00000119396,RAB14,128,0.10294,269,1.68521,93,-0.3982,104,-0.2529,59,-1.4462
ENSG00000148180,GSN,463,1.26969,476,1.61721,317,0.60737,102,-1.2738,63,-2.3424
ENSG00000148175,STOM,141,0.28780,28,-2.3157,358,1.97291,106,-0.1821,102,-0.3177
ENSG00000136848,DAB2IP,7,-3.4980,55,-0.5762,140,0.98191,82,0.11403,88,0.31730
ENSG00000119421,NDUFA8,0,-6.8857,9,-2.4021,13,-1.7766,92,1.52756,55,0.60592
ENSG00000056586,RC3H2,102,0.65917,53,-0.4468,59,-0.2379,63,-0.1321,72,0.14235
ENSG00000011454,RABGAP1,55,-1.6186,136,-0.2804,239,0.67263,118,-0.5203,197,0.55893
ENSG00000165209,STRBP,0,-8.4144,27,-2.4966,10,-3.7170,121,-0.0911,243,2.23843
ENSG00000119522,DENND1A,7,-2.5552,17,-1.3281,65,0.89057,45,0.29089,46,0.50342
ENSG00000106689,LHX2,145,-0.0837,31,-2.5225,604,2.55618,89,-0.9130,134,-0.3018
ENSG00000119408,NEK6,45,-0.3232,3,-4.1638,251,2.88682,34,-0.8047,45,-0.4472
ENSG00000136930,PSMB7,150,0.76515,54,-0.9424,76,-0.3463,148,0.86286,79,-0.4164
ENSG00000136942,RPL35,1037,0.88088,610,-0.0018,456,-0.4603,668,0.16504,513,-0.3933
ENSG00000136950,ARPC5L,47,-0.9630,16,-2.6580,30,-1.6358,193,1.66177,94,0.18893
ENSG00000173611,SCAI,40,-0.7539,25,-1.5574,6,-3.5491,89,0.58508,94,1.03731
ENSG00000119414,PPP6C,36,-0.7432,115,1.35741,20,-1.6424,86,0.71971,32,-1.2301
ENSG00000044574,HSPA5,122,0.04915,87,-0.5373,308,1.64996,103,-0.2585,94,-0.5121
ENSG00000165219,GAPVD1,26,-1.3646,95,0.79964,65,0.05559,44,-0.6229,65,0.07320
ENSG00000119487,MAPKAP1,56,0.19857,13,-2.0945,30,-0.7556,59,0.31675,66,0.77234
ENSG00000196814,MVB12B,244,2.60507,75,0.40084,53,-0.1967,32,-1.0510,23,-1.8900
ENSG00000169155,ZBTB43,31,-1.1989,67,-0.0255,41,-0.7792,66,-0.0759,86,0.60886
ENSG00000197958,RPL12,666,1.78214,200,-0.3246,168,-0.5616,197,-0.3497,194,-0.4820
ENSG00000136854,STXBP1,101,-1.6106,72,-2.2356,83,-1.9065,500,1.08339,390,0.81283
ENSG00000136807,CDK9,86,0.60930,78,0.51898,41,-0.5723,64,0.14490,45,-0.6016
ENSG00000106992,AK1,101,-0.0465,81,-0.4405,176,0.87024,125,0.33696,88,-0.3816
ENSG00000160408,ST6GALNAC6,185,-0.4632,106,-1.4159,172,-0.5775,344,0.61696,306,0.54632
ENSG00000167106,FAM102A,332,1.66562,242,1.29483,113,-0.1780,75,-0.9051,48,-1.8951
ENSG00000148334,PTGES2,64,-0.3234,39,-1.1625,57,-0.5180,127,0.93091,83,0.13823
ENSG00000171159,C9orf16,164,-0.0063,38,-2.3635,92,-0.9090,298,1.17962,180,0.21744
ENSG00000148337,CIZ1,121,1.08520,56,-0.2209,21,-1.6597,65,0.04870,62,-0.0410
ENSG00000106976,DNM1,102,-2.5225,142,-2.1620,258,-1.1414,1273,1.84265,548,0.04441
ENSG00000167110,GOLGA2,43,-1.9697,119,-0.4768,111,-0.5352,126,-0.3773,230,1.09527
ENSG00000167112,TRUB2,114,0.70289,55,-0.5094,68,-0.1423,90,0.35837,68,-0.2245
ENSG00000167113,COQ4,46,-0.1799,82,0.90083,7,-2.8604,61,0.33386,43,-0.3863
ENSG00000167118,URM1,32,-0.0748,36,0.13940,14,-1.2672,53,0.88789,27,-0.4482
ENSG00000207955,AL359091.1,304,2.20174,228,2.04766,59,-0.6519,20,-2.4034,9,-3.9149
ENSG00000167123,CERCAM,195,1.68920,219,2.54723,20,-1.9446,32,-1.3739,4,-4.6157
ENSG00000197694,SPTAN1,156,-1.2173,127,-1.6344,438,0.40258,467,0.59020,409,0.45996
ENSG00000119335,SET,426,-0.2939,717,0.63507,405,-0.3713,405,-0.4116,513,-0.0004
ENSG00000160445,ZER1,62,-0.9925,87,-0.5310,71,-0.7843,229,1.34055,103,-0.2996
ENSG00000107021,TBC1D13,153,1.02475,149,1.16179,91,0.14231,59,-0.5853,42,-1.3716
ENSG00000167136,ENDOG,135,1.66419,17,-1.7961,96,1.04468,49,-0.1050,38,-0.6557
ENSG00000198917,SPOUT1,76,0.90638,41,-0.1341,46,0.06312,17,-1.5582,51,0.35276
ENSG00000136802,LRRC8A,19,-2.8037,77,-0.8405,492,2.51036,82,-0.7381,109,-0.3473
ENSG00000148341,SH3GLB2,244,0.46716,192,0.08494,100,-0.9400,243,0.53374,154,-0.3927
ENSG00000119383,PTPA,153,-0.2755,166,-0.1695,146,-0.3572,311,1.04252,143,-0.5402
ENSG00000204054,LINC00963,27,-1.0528,81,0.74999,77,0.56047,32,-0.9166,54,-0.0274
ENSG00000136819,C9orf78,132,-0.5947,170,-0.2268,189,-0.0362,161,-0.3226,238,0.53350
ENSG00000187239,FNBP1,107,-0.8538,410,1.67493,415,1.38445,48,-2.1901,102,-1.2294
ENSG00000148358,GPR107,84,0.71200,50,-0.1405,71,0.42777,80,0.73712,32,-1.1019
ENSG00000107130,NCS1,177,-1.1113,97,-2.1338,292,-0.3419,528,0.71644,477,0.73180
ENSG00000130707,ASS1,0,-6.2579,3,-3.5425,0,-7.0228,61,1.59211,39,0.85644
ENSG00000107164,FUBP3,74,0.56175,57,0.15555,37,-0.5250,53,0.01180,48,-0.1933
ENSG00000097007,ABL1,42,-0.0563,75,1.06630,56,0.39399,34,-0.4432,30,-0.7982
ENSG00000126878,AIF1L,760,2.33712,486,1.76942,59,-1.9332,74,-1.7317,43,-2.8992
ENSG00000130723,PRRC2B,181,-0.4644,163,-0.6861,136,-0.9079,268,0.17964,313,0.66819
ENSG00000130717,UCK1,16,-1.0852,24,-0.6005,21,-0.6901,70,1.49484,28,-0.4307
ENSG00000107263,RAPGEF1,80,0.46361,11,-2.6607,33,-0.9131,81,0.55448,76,0.61285
ENSG00000196358,NTNG2,99,0.34863,89,0.19869,78,-0.0283,140,1.10559,41,-1.3697
ENSG00000107290,SETX,9,-3.2034,78,-0.0789,197,1.51876,31,-1.5606,97,0.45254
ENSG00000125482,TTF1,0,-7.0421,52,0.10381,25,-1.0360,43,-0.2363,68,0.93831
ENSG00000125484,GTF3C4,37,0.24318,12,-1.6225,10,-1.7248,45,0.66447,39,0.54089
ENSG00000165699,TSC1,0,-7.9678,75,-0.3688,29,-1.7608,94,0.01729,140,1.19214
ENSG00000148308,GTF3C5,52,0.05299,50,-0.0308,77,0.68390,72,0.65640,33,-0.8799
ENSG00000160271,RALGDS,231,0.64296,240,0.82520,299,1.09002,93,-0.8755,91,-1.1261
ENSG00000148296,SURF6,31,-1.5954,93,0.11027,26,-1.8593,77,-0.2163,119,0.84667
ENSG00000148303,RPL7A,568,1.10033,189,-0.7634,280,-0.0816,384,0.49494,239,-0.4780
ENSG00000148290,SURF1,130,1.49128,24,-1.3598,69,0.39637,59,0.14676,45,-0.4442
ENSG00000148248,SURF4,82,-0.4155,155,0.70093,219,1.20792,131,0.36836,50,-1.5455
ENSG00000235106,BRD3OS,0,-6.7420,4,-3.4318,43,0.13471,82,1.48047,45,0.33425
ENSG00000169925,BRD3,66,-0.7690,155,0.69718,61,-0.8836,73,-0.6617,123,0.33677
ENSG00000186350,RXRA,52,-0.7841,36,-1.4190,173,1.18339,128,0.77862,75,-0.2939
ENSG00000130558,OLFM1,195,-2.1119,55,-4.1138,537,-0.5909,1481,1.28707,1002,0.66054
ENSG00000122140,MRPS2,79,0.59715,49,-0.2057,64,0.23975,86,0.85348,34,-0.9937
ENSG00000107147,KCNT1,10,-2.2291,8,-2.5893,18,-1.3391,106,1.89451,45,0.07874
ENSG00000130559,CAMSAP1,12,-1.5823,28,-0.4003,0,-7.3623,61,1.05283,41,0.36973
ENSG00000130560,UBAC1,80,0.07486,23,-1.9415,98,0.40200,80,0.07695,95,0.57015
ENSG00000148411,NACC2,233,0.30611,162,-0.3134,450,1.44737,131,-0.6745,166,-0.3478
ENSG00000238227,TMEM250,65,0.52301,10,-2.3833,20,-1.2898,74,0.86275,54,0.35705
ENSG00000160360,GPSM1,0,-7.0836,61,0.37439,90,0.97868,60,0.33283,42,-0.4021
ENSG00000165688,PMPCA,63,-0.0386,27,-1.4365,134,1.21698,93,0.67330,53,-0.4529
ENSG00000148396,SEC16A,4,-3.6932,33,-0.6385,137,1.83333,51,0.11463,43,-0.2673
ENSG00000172889,EGFL7,78,-0.7118,67,-1.0458,81,-0.6620,214,1.07513,129,0.10649
ENSG00000165716,DIPK1B,45,-0.1140,8,-2.7487,86,0.93316,108,1.65790,31,-0.9617
ENSG00000233016,SNHG7,1,-5.0737,33,-0.5062,76,0.89423,92,1.52026,28,-0.9371
ENSG00000196642,RABL6,164,-1.0853,239,-0.5590,156,-1.1644,267,-0.3755,493,1.14811
ENSG00000232434,AJM1,26,-0.3981,1,-4.9034,2,-3.9089,63,1.21182,46,0.81568
ENSG00000054148,PHPT1,217,1.04100,56,-1.2270,167,0.59049,161,0.60741,87,-0.6493
ENSG00000107223,EDF1,174,-0.0305,152,-0.2645,186,0.07588,222,0.42437,165,-0.1607
ENSG00000159069,FBXW5,152,-0.0870,91,-0.9640,156,-0.0431,266,0.99012,145,-0.2291
ENSG00000107317,PTGDS,5402,1.80535,2504,0.48636,4282,1.35858,1110,-0.9440,599,-2.2336
ENSG00000214402,LCNL1,0,-6.7749,96,1.78713,113,1.76378,10,-2.2129,21,-1.3205
ENSG00000148362,PAXX,80,1.18694,32,-0.3473,3,-3.6907,77,1.33900,23,-1.0944
ENSG00000107331,ABCA2,757,1.52649,788,2.02761,154,-1.0955,139,-1.3483,88,-2.3746
ENSG00000107281,NPDC1,77,-0.6418,32,-2.0798,102,-0.1931,244,1.54343,106,-0.1979
ENSG00000177239,MAN1B1,52,-0.4204,60,-0.2211,85,0.34998,125,1.19476,44,-0.9336
ENSG00000176978,DPP7,69,-0.6895,126,0.28668,124,0.22438,116,0.13742,100,-0.1749
ENSG00000176884,GRIN1,165,-1.6090,355,-0.4960,146,-1.7969,885,1.26230,482,0.05045
ENSG00000176101,SSNA1,174,1.23754,114,0.57646,59,-0.5449,93,0.19263,47,-1.1758
ENSG00000176058,TPRN,214,1.06081,291,2.06853,27,-2.1887,72,-0.7794,42,-1.9285
ENSG00000187713,TMEM203,65,0.49636,36,-0.4632,68,0.57373,87,1.19917,24,-1.3756
ENSG00000212864,RNF208,96,-0.5829,50,-1.6803,27,-2.4591,265,1.29953,159,0.34105
ENSG00000188229,TUBB4B,3,-5.0081,84,-0.5052,118,0.07775,224,1.38768,98,-0.3310
ENSG00000188986,NELFB,43,-1.3905,36,-1.7655,136,0.39116,171,0.90317,119,0.26672
ENSG00000165802,NSMF,224,-0.8696,47,-3.3256,298,-0.4332,642,0.96526,504,0.66757
ENSG00000182154,MRPL41,104,-0.4671,60,-1.4068,161,0.22855,216,0.83596,146,0.09373
ENSG00000181090,EHMT1,9,-2.7773,81,0.66113,117,1.19804,9,-2.8215,66,0.37357
ENSG00000148408,CACNA1B,17,-1.6462,1,-5.8731,12,-2.1793,76,0.79047,80,1.38789
ENSG00000015171,ZMYND11,125,-0.5385,186,0.09202,130,-0.4856,116,-0.7228,227,0.66272
ENSG00000151240,DIP2C,58,-0.9365,231,1.60445,81,-0.4317,46,-1.4046,94,-0.3026
ENSG00000107929,LARP4B,138,1.52865,14,-2.2640,57,0.00223,82,0.68498,45,-0.4962
ENSG00000107937,GTPBP4,74,-0.2485,76,-0.2361,84,-0.0633,39,-1.3299,121,0.89091
ENSG00000067064,IDI1,292,1.38616,100,-0.4495,288,1.36288,86,-0.6931,85,-0.8940
ENSG00000185736,ADARB2,105,1.56656,73,1.07037,13,-1.7448,19,-1.2794,30,-0.7586
ENSG00000067057,PFKP,8,-3.7018,23,-2.3107,196,1.20996,148,0.84186,103,0.17625
ENSG00000067082,KLF6,36,-2.0231,189,0.62824,153,0.19712,105,-0.4471,145,0.15907
ENSG00000173848,NET1,27,-1.0030,49,-0.0857,19,-1.5556,59,0.24348,64,0.53894
ENSG00000108021,TASOR2,19,-1.7148,102,1.04264,19,-1.7764,40,-0.6921,69,0.36477
ENSG00000057608,GDI2,182,0.39361,142,-0.0102,227,0.76170,174,0.35991,97,-0.8329
ENSG00000134453,RBM17,166,-0.1237,220,0.37130,144,-0.3471,111,-0.8197,206,0.34611
ENSG00000151657,KIN,49,0.39121,37,-0.0711,25,-0.6802,14,-1.6699,52,0.83316
ENSG00000165629,ATP5F1C,28,-1.0323,34,-0.8105,106,1.09989,76,0.61494,49,-0.2796
ENSG00000165632,TAF3,19,-2.9735,194,0.58987,86,-0.7886,111,-0.4347,176,0.56265
ENSG00000048740,CELF2,124,-1.6530,79,-2.4607,329,-0.1664,497,0.58475,510,0.93083
ENSG00000151461,UPF2,113,-0.7557,268,0.73384,64,-1.6102,100,-1.0230,228,0.58456
ENSG00000183049,CAMK1D,54,-2.6632,52,-2.8821,99,-1.7839,420,0.52348,520,1.50570
ENSG00000123240,OPTN,80,-2.2497,213,-0.8668,57,-2.7404,393,0.19450,547,1.27785
ENSG00000151474,FRMD4A,6,-3.4094,52,-0.2258,99,0.84099,50,-0.3157,72,0.47107
ENSG00000065809,FAM107B,655,1.60377,697,2.21513,99,-1.4822,125,-1.2265,49,-3.0277
ENSG00000176244,ACBD7,116,-0.1132,21,-2.7977,389,2.02144,94,-0.4921,128,0.06200
ENSG00000152465,NMT2,4,-4.5614,80,-0.4863,120,0.19798,68,-0.7520,159,1.17944
ENSG00000148468,FAM171A1,109,-0.4262,160,0.20787,170,0.28818,170,0.32341,122,-0.3602
ENSG00000165985,C1QL3,0,-7.3647,2,-4.9530,11,-2.5605,44,-0.5519,127,2.84359
ENSG00000026025,VIM,165,0.72186,9,-3.8095,420,2.54715,76,-0.5726,77,-0.7070
ENSG00000136738,STAM,64,0.71980,32,-0.4694,15,-1.5416,73,1.10773,31,-0.5999
ENSG00000148482,SLC39A12,14,-2.2867,2,-4.7849,524,5.23314,22,-1.7576,15,-2.7010
ENSG00000165995,CACNB2,0,-6.9590,7,-2.9843,78,0.86387,45,-0.0204,69,1.18524
ENSG00000078114,NEBL,207,0.00653,106,-1.1197,491,1.49178,127,-0.8253,224,0.20588
ENSG00000136770,DNAJC1,9,-2.1960,77,1.22223,3,-3.5979,14,-1.7187,55,0.74814
ENSG00000168283,BMI1,76,0.53001,92,1.01380,4,-3.6310,51,-0.1054,45,-0.4443
ENSG00000150867,PIP4K2A,2093,2.42366,1272,1.73464,182,-1.7265,206,-1.6492,92,-3.2364
ENSG00000148450,MSRB2,70,0.05297,38,-0.9778,41,-0.7736,129,1.28762,58,-0.3464
ENSG00000107863,ARHGAP21,578,-0.2186,1090,0.96917,395,-0.8099,367,-1.0056,686,0.08318
ENSG00000151025,GPR158,0,-7.3629,5,-3.7919,15,-2.0595,124,1.44127,84,0.88182
ENSG00000136754,ABI1,15,-2.0337,60,0.08130,49,-0.2254,80,0.63383,57,-0.0112
ENSG00000107890,ANKRD26,45,-2.4911,286,0.36072,180,-0.4245,41,-2.7740,368,1.32744
ENSG00000136758,YME1L1,78,-0.2755,89,-0.0873,224,1.50779,92,-0.0190,67,-0.7248
ENSG00000107897,ACBD5,108,0.30501,67,-0.5047,103,0.22746,98,0.18057,88,-0.0385
ENSG00000099246,RAB18,126,0.19873,78,-0.6161,98,-0.2020,153,0.59233,107,-0.0916
ENSG00000254635,WAC-AS1,37,-2.0624,177,0.35769,94,-0.6912,140,-0.0691,173,0.43849
ENSG00000095787,WAC,182,-0.6061,199,-0.5172,323,0.29978,317,0.30635,286,0.15957
ENSG00000148516,ZEB1,86,-1.5341,110,-1.2617,247,0.08879,191,-0.3510,350,1.16437
ENSG00000170759,KIF5B,709,0.14886,1124,1.09108,593,-0.1372,378,-0.9139,540,-0.4112
ENSG00000120616,EPC1,49,-0.7464,107,0.54365,143,0.97863,54,-0.6790,71,-0.2695
ENSG00000216937,CCDC7,126,0.91113,64,-0.2200,30,-1.3453,24,-1.8013,99,0.82578
ENSG00000150093,ITGB1,190,1.00311,191,1.21365,115,0.15804,37,-1.6994,70,-0.8567
ENSG00000148498,PARD3,38,-0.8221,48,-0.5280,185,1.83810,23,-1.6504,70,0.20795
ENSG00000108100,CCNY,194,0.64742,91,-0.6320,122,-0.1078,129,-0.0241,138,0.13140
ENSG00000175395,ZNF25,76,0.15169,44,-0.7596,32,-1.1966,96,0.62833,75,0.21654
ENSG00000189180,ZNF33A,28,-0.8097,43,-0.1761,84,0.93037,21,-1.3401,59,0.55378
ENSG00000075407,ZNF37A,10,-3.5213,148,0.65880,187,0.97086,40,-1.5657,118,0.29961
ENSG00000165733,BMS1,31,-1.3736,57,-0.4955,39,-1.0192,51,-0.6867,119,1.30269
ENSG00000198915,RASGEF1A,0,-6.6088,31,-0.2522,28,-0.3624,59,0.95630,38,0.11454
ENSG00000169813,HNRNPF,129,0.81529,125,0.88083,154,1.11609,55,-0.6319,37,-1.5238
ENSG00000169740,ZNF32,111,1.73928,15,-1.6020,37,-0.1457,50,0.36412,32,-0.5116
ENSG00000107551,RASSF4,138,0.05431,136,0.03282,359,1.71560,62,-1.2855,111,-0.4203
ENSG00000165507,DEPP1,18,-3.4512,31,-2.8569,960,3.22368,150,-0.4003,135,-0.7206
ENSG00000266412,NCOA4,132,0.84463,52,-0.7203,72,-0.1514,98,0.39272,72,-0.2209
ENSG00000197444,OGDHL,56,-0.0231,4,-3.9424,44,-0.3955,135,1.84696,47,-0.4104
ENSG00000122873,CISD1,20,-1.9229,39,-0.9847,32,-1.2135,114,0.91650,87,0.54487
ENSG00000237949,LINC00844,1286,2.97922,503,1.20537,162,-0.8249,84,-1.9381,32,-3.7550
ENSG00000165443,PHYHIPL,180,0.84916,84,-0.4201,91,-0.2633,184,1.04983,67,-0.9998
ENSG00000148541,FAM13C,48,-0.1876,121,1.65866,46,-0.2772,32,-0.9174,36,-0.8564
ENSG00000108091,CCDC6,0,-7.4365,29,-1.2963,25,-1.4392,105,0.94843,87,0.82892
ENSG00000151150,ANK3,475,0.10005,745,1.00121,115,-2.0703,337,-0.4911,428,-0.1012
ENSG00000150347,ARID5B,7,-4.4763,312,1.63455,158,0.17083,63,-1.3656,128,-0.2550
ENSG00000138311,ZNF365,53,-0.9988,101,0.00673,36,-1.5646,155,0.81745,102,0.02728
ENSG00000181915,ADO,46,0.45150,27,-0.4100,14,-1.4081,60,1.05593,28,-0.4527
ENSG00000171988,JMJD1C,105,-1.8597,762,1.59261,389,0.15122,82,-2.3674,341,-0.0945
ENSG00000165476,REEP3,335,1.96890,267,1.90414,42,-1.4756,46,-1.4562,25,-2.7255
ENSG00000183230,CTNNA3,80,0.34855,205,2.80816,19,-1.8242,41,-0.7788,13,-2.9005
ENSG00000096746,HNRNPH3,184,0.40013,228,0.89334,192,0.47357,113,-0.4183,95,-0.8960
ENSG00000204130,RUFY2,94,-0.4158,179,0.72498,72,-0.8283,72,-0.9035,139,0.31842
ENSG00000060339,CCAR1,69,-2.7979,797,1.17910,262,-0.8136,147,-1.8078,547,0.56595
ENSG00000107625,DDX50,31,-0.5848,54,0.36116,95,1.27031,42,-0.1047,32,-0.7210
ENSG00000165732,DDX21,46,-2.0254,275,0.89846,194,0.18731,71,-1.4860,199,0.36122
ENSG00000198954,KIF1BP,35,-0.6337,54,0.07501,66,0.38651,63,0.34405,46,-0.2638
