ID,Description,NES,core_enrichment_symbol,spd
GO:0071407,cellular response to organic cyclic compound,1.4142228401556345,DDIT4/PPP1R1B/ELK1/HEYL/AQP1/MAPK1/CRTC1/IGFBP5/SMAD1/P2RX7/EZR/PALM/FOXO3/LATS1/ZMIZ1/MECP2/MLC1/RXRB/ATP1A2/CRY2/RYR1/PPP1R9B/FAM107A/OPRM1/RGS9/NHERF1/FLNA/JUP/NCOR2/ZFP36L1/PER1/DRD5/GPR155/NCOA1/EDN1/SLC1A3/PDE2A/SLC16A1/HCN2/GNA11/KLF16/GABRB3/SLC1A2/ADCY1/NR1D1/CARM1/DIAPH1/RYR3/ITGA6/MSN/RXRA/FOXP1/GSK3A/SCNN1D/ABCC9/CEBPA/CNOT1/RIOK3/IGF1R/CIB2/LMO3/TGM2/SP1/KMT2D/XRN1/ADCY5/PKN1/PTGS2/GRAMD1C/PCK2/EEF2K/GNAO1/SELENON/GNG2/DAG1/AXIN2/P2RX4/PTCH1/AKT1/EHMT2/ZDHHC7/COLEC12/SSH1,SpD02-L3/4
GO:0045926,negative regulation of growth,1.5552396239755897,MT2A/MT1M/MT1X/ULK1/RGMA/MT1E/MT1A/IGFBP5/MT1G/MT3/DNAJB2/MECP2/FGFR3/PPP1R9B/PSRC1/ACVR1B/SEMA3F/TSPYL2/BST2/PI16/JARID2/GJA1/SLIT1/YY1/CDKN1A/MT1F/BBC3/JADE1/SEMA3A/BCL2/MT1H/FOXP1/GSK3A/PTEN/HIF1A/ULK2/PML/BCL6/PTCH1/MAPK11/RYK/KIAA0319/SMARCA4,SpD02-L3/4
GO:0032212,positive regulation of telomere maintenance via telomerase,-1.8557104769392283,CCT6A/CCT8/CCT7/CCT3/TCP1/CCT5/PTGES3/HSP90AA1/CCT4/CCT2,SpD02-L3/4
GO:0035148,tube formation,1.6270671010874371,RGMA/DEAF1/SDC4/FGF2/SCRIB/PLXNB2/VEGFA/DAB2IP/SOX9/SOX8/ARHGAP35/DVL2/PHACTR4/PODXL/NFIB/SKI/SLC39A12/LHX2/TGM2/HIF1A/SEMA4C/TULP3/APAF1/HS2ST1/BMP7/PTCH1/CECR2/PRKACA/RARG/SUFU/ADM/PIK3CD/ATOH8/TRAF6/STK3/TSC2/LMO4/GDF7/MED12,SpD02-L3/4
GO:1904869,regulation of protein localization to Cajal body,-1.8695862268196912,CCT6A/CCT8/CCT7/CCT3/LARP7/TCP1/CCT5/CCT4/CCT2,SpD02-L3/4
GO:1904871,positive regulation of protein localization to Cajal body,-1.8695862268196912,CCT6A/CCT8/CCT7/CCT3/LARP7/TCP1/CCT5/CCT4/CCT2,SpD02-L3/4
GO:0043434,response to peptide hormone,1.443130085017824,MAPK3/LPIN1/WDTC1/PDK4/TIMP1/RARRES2/MAPK1/IRS2/PIP4K2B/IGFBP5/RAB31/RAB13/NCOA2/CAMK2A/HDAC5/AHCYL1/FOXO1/CRY2/AGT/SCAP/BAIAP2/GHR/PIK3R2/EIF4EBP2/OPRK1/SLC2A1/ZFP36L1/NCOA1/EDN1/SREBF1/PHIP/SLC27A1/MEAK7/MAPK14/PAX6/BCAR1/CPEB2/EPM2AIP1/KLF15/GRB10/PXN/KAT2B/PPP3CA/INSR/BSG/GSK3A/SCNN1D/IGF1R/AKT2/DDR2/SP1/GNAI2/SLC30A10/RAF1/LEPROT/PTGS2/PTPRA/PCK2/EEF2K/DAG1/BMP7/YWHAG/GCNT1/INPPL1/AKT1/ZDHHC7/PDPK1/PRKACA/CRK/INHBB/AGTRAP/SHC1/ADM/BTG2/STK11/TGFBR3,SpD02-L3/4
GO:1903405,protein localization to nuclear body,-1.8583844001227712,CCT6A/CCT8/CCT7/CCT3/LARP7/TCP1/CCT5/CCT4/CCT2,SpD02-L3/4
GO:1904867,protein localization to Cajal body,-1.8583844001227712,CCT6A/CCT8/CCT7/CCT3/LARP7/TCP1/CCT5/CCT4/CCT2,SpD02-L3/4
GO:0071806,protein transmembrane transport,-1.698691468220339,SEC63/DNLZ/HSPA5/GRPEL1/TIMM44/USP9X/TIMM21/TOMM40/BLOC1S6/AIFM1/TIMM50/ZFAND2B/CHCHD4/PAM16/DNAJC15/SRP54/ROMO1/SEC62/TIMM23/TOMM7/LOC107986346/DNAJC19/TIMM17A/RAB11A/TRIP11/TOMM22/HSPD1/SEC61G/HSPA8,SpD02-L3/4
GO:0006959,humoral immune response,-1.7143027587454724,APP/RPL39/TAC1/ROMO1/FAU/RPL30/HLA-DQB1/PRTN3/ST6GAL1/VIP/C1QBP/C1QC/YTHDF2/TREM2/PSMB10/GAPDH/C1QA/PTPRC/C1QB/TF/C3/A2M,SpD02-L3/4
GO:1903531,negative regulation of secretion by cell,1.6217598737934116,SYTL4/RAB11FIP3/NEO1/FOXO1/TNFRSF1A/CRY2/RHBDF2/SYT4/OPRM1/BCR/F2R/OPRK1/ACSL4/MAOB/APOE/EDN1/SREBF1/SMCR8/PFKL/GJA1/GNAZ/KLF7/PPP3CA/RAB11FIP1/GNAI2/TSPO/GNAO1/UCN/ATP9A/INHBB/ANXA1/RHBDF1/RAB33B/CD200/PRKG1/PNKD/GRM7/RABGEF1/FRMD4A/SLC30A1,SpD02-L3/4
GO:0006835,dicarboxylic acid transport,1.6434753857355946,GFAP/APBA1/P2RX7/TTYH1/ATP1A2/SYT4/SLC26A2/SLC1A3/SLC16A1/SLC25A18/GRM1/SLC26A11/SLC1A2/PIANP/LRRC8A/NTRK2/GJA1/SLC17A7/SLC7A11/SLC1A4/SLC13A5,SpD02-L3/4
GO:0051881,regulation of mitochondrial membrane potential,-1.7419484468786886,GCLC/LIPA/PRDX3/GCLM/PPP2R3C/BNIP3L/PPA2/PINK1/SLC25A27/SLC25A33/MTLN/UCP2/ARL6IP5/TUSC2/BID/MLLT11/BAD/BNIP3/SOD1/PARK7/PRELID1/UBB/ATP5IF1,SpD02-L3/4
GO:0021915,neural tube development,1.635989226404441,RGMA/DEAF1/SDC4/ZNF358/SCRIB/BMI1/PLXNB2/PHGDH/ZFP36L1/DCHS1/ARHGAP35/DVL2/PHACTR4/ITPK1/SKI/SLC39A12/PAX6/LHX2/DVL1/HIF1A/SEMA4C/TULP3/AMBRA1/APAF1/BMP7/PTCH1/CECR2/PKD1/PRKACA/RARG/SUFU/ADM/SMO/GLI3/INTU/ARL13B/TRAF6/STK3/DACT1/TSC2/LMO4/TBC1D32/GDF7/MED12,SpD02-L3/4
GO:0038083,peptidyl-tyrosine autophosphorylation,1.886567769503404,MAPK3/DDR1/PTK2B/IGF1R,SpD02-L3/4
GO:0021781,glial cell fate commitment,1.9076980965298096,SOX2/SOX9/SOX8/NFIA/NFIB/PAX6,SpD02-L3/4
GO:0072028,nephron morphogenesis,1.7442214926397952,FGF2/AGT/FGF1/VEGFA/DCHS1/SOX9/SOX8/BCL2/HS2ST1/BMP7/PTCH1/PKD1/CTNNBIP1/LZTS2/SMO/GLI3/SMAD4/LAMA5,SpD02-L3/4
GO:0048738,cardiac muscle tissue development,1.53340258973358,PLEC/PDLIM5/FGF2/SMAD1/MECP2/NOTCH2/VEGFA/YAP1/LMNA/EDN1/PI16/FZD7/MYL3/JARID2/GJA1/YY1/MAPK14/MBD3/SKI/PDGFRB/TPM1/RBPJ/ZFPM1/GJB6/ADAMTS9/FOXP1/ADPRHL1/GSK3A/MEF2A/MYH11/SORBS2/CXADR/BMP7/MAPK11/SMAD7/SRF/SMAD5/FRS2/TGFBR3/MYH7/FGFR1/SMAD4/TBX2,SpD02-L3/4
GO:0044057,regulation of system process,1.3939502739951677,ATP2B4/LPIN1/AQP1/IGFBP5/KCNE4/FOXO3/THRA/MECP2/MTPN/FOXO1/ATP1A2/TNFRSF1A/CRY2/AGT/SHANK1/BAIAP2/NHERF1/NOS1AP/GRK2/FLNA/F2R/OPRK1/JUP/THRB/APOE/LMNA/EDN1/PTGER3/SCN3B/SREBF1/PI16/GALR1/MYL3/MTG2/SLC8A2/GRIN2C/GRM1/WNK1/HDAC4/NEUROD1/JARID2/IL6ST/KCND3/ATP1B2/PTK2B/PARD3/GJA1/YY1/CELF2/FXYD1/SVEP1/PRKAR1B/CD38/TPM1/SPTBN4/GRIN1/PPP3CA/GPD1L/FOXP1/EMP2/GSK3A/ABCC9/DVL1/TSPO/PTEN/MEF2A/MGLL/CC2D1A/PTGS2/GNAO1/GAS6/CXADR/SELENON/UCN/DAG1/SHISA7/TMEM25/SHANK3/P2RX4/S100A1/GTF2IRD1/SMAD7/SRF/TBC1D24/TPPP/ASPH/SSH1/TYMP/ASIC2/PRKACA/ADORA2B/INHBB/WASF3/ADM/MYH7/NLGN2/FAAH/QKI/ITGA4/CRHR1/LINC02210-CRHR1/FGFR1/CACNB2/TMEM100/SMAD4/APLN/TRDN/TBX2/DLG4/SHISA6/TSHZ3/CAMK2G/PRKG1/ADD3/STX1B/SNTA1,SpD02-L3/4
GO:0008544,epidermis development,1.5071723892859956,TXNIP/PLEC/PLAAT4/NUMA1/EMP1/IGFBP5/FGF2/PUM2/FLOT2/LATS1/SCRIB/ACVR1B/BCR/NHERF1/PALLD/YAP1/ZFP36L1/SOX9/TMC1/CDKN1A/SVEP1/PAX6/RBPJ/KLF7/PPP3CA/MYO6/INSR/BCL2/LHX2/KLK7/SOSTDC1/TMEM132E/PTCH1/SRF/ELMOD3/APCDD1/PIP5K1A/GRHL1/LHFPL5/TRIOBP/SMO/KRT17/FGFR1/CDH23/ANXA1/SMAD4/INTU/EXTL3/LRP4/SGPP1/LAMA5/AGPAT2,SpD02-L3/4
GO:0038127,ERBB signaling pathway,1.6286860388207811,MAPK3/MAPK1/ERBB2/CADM1/ABL2/SHC3/AGT/RHBDF2/CPNE3/DGKD/PTPN12/DAB2IP/SOX9/NRG4/PTK2B/EFEMP1/MVP/BCAR1/RBPJ/HAP1/SLC30A10/RAF1/NEU3/AKT1/PDPK1/MVB12B/SHC1,SpD02-L3/4
GO:0061014,positive regulation of mRNA catabolic process,1.677065737685549,TNRC6C/PUM2/PUM1/SAMD4B/UPF1/ZFP36L1/CNOT6L/ZC3HAV1/DCP1A/GTPBP1/CELF1/CNOT1/TOB1/RC3H2/KHSRP/TENT4B/CNOT6/YTHDF1/DCP2/TNRC6A/BTG2/PAN2/METTL14/QKI/METTL16/SYNCRIP/ALKBH5/TARDBP/MOV10/PNLDC1/PRR5L/AGO2/PAN3/RIDA/FTO/PATL1/YTHDF3,SpD02-L3/4
GO:0001822,kidney development,1.4761317340798998,HEYL/AQP1/SDC4/ZBTB16/FGF2/SMAD1/NOTCH2/AGT/NPHP3/MPST/FGF1/VEGFA/YAP1/PLXND1/SMAD6/FLCN/DCHS1/SOX9/GFRA1/SOX8/EDN1/PODXL/NID1/AMER1/PDGFRB/KLF15/EPHA4/SEC61A1/POU3F3/PPP3CA/ITGA8/BCL2/DCHS2/RGN/TRAF3IP2/APH1A/WFS1/APAF1/HS2ST1/PRKX/LAMB2/BMP7/GCNT1/MMP17/DLG5/PTCH1/PKD1/SMAD7/CTNNBIP1/LZTS2/SMAD5/ARID5B/SMO/GLI3/FBN1/FGFR1/MAGI2/SMAD4,SpD02-L3/4
GO:0051145,smooth muscle cell differentiation,1.723633608391977,MRTFB/MECP2/NOTCH2/VEGFA/SOX9/APLNR/MED28/ITGA8/NFATC1/MRTFA/SRF/SMARCD3/ADM/QKI/TBX2/ZEB1/SIRT1/GPER1/EDNRA,SpD02-L3/4
GO:0048285,organelle fission,-1.4378494763743317,NIPBL/MRE11/NCAPG2/CHMP2B/FANCM/MAEL/MTFR1/TRIP13/LCMT1/CHMP1B/DCN/SEH1L/MSX2/PDE3A/VPS4B/NDE1/MLH1/KAT5/NCAPD3/CENPS/PIBF1/CCNB1IP1/MTFP1/MAD2L1BP/TGFB1/ZWILCH/MIS12/CDKN1B/HSPA1A/MFF/CCNE1/USP16/BCCIP/SIRT2/SMC3/WASHC5/BAZ1B/RAN/REEP3/RALA/ZW10/DDHD2/TPR/PSMD13/VPS35/ZCWPW1/UBE2B/DCAF13/CKS2/CDC16/PINX1/CORO1C/NSFL1C/PSMG2/OPA1/MASTL/NPM2/ANKRD31/DNM1L/IGF1/CENPE/UBE2S/PRP4K/PINK1/CCNB1/NEK2/MYBL1/RAD21/IK/KPNB1/NSL1/PHB2/RAD51C/PPP1CC/BECN1/FIS1/SYCE1/BANF1/SMARCA5/RAD50/CHMP5/UCP2/ORC4/CHMP2A/ING2/TOP2B/ANAPC5/RPL24/CDC42/ANAPC7/RALBP1/ANAPC15/AURKAIP1/CUL3/GPR3/RAB11A/SMC2/ANAPC11/PLCB1/LOC105372522/CYRIB/CLASP2/KIF2A/ACTR3/DCTN2/DYNC1LI1/SMC4/CENPX/BNIP3/APC/PIN1/DUSP1/MAP9/EDN3/UBB/ACTR2/ANLN/RANBP1,SpD02-L3/4
GO:0032790,ribosome disassembly,-1.7432675275242242,ASCC3/UFL1/RACK1/GFM2/PELO/RCHY1/NEMF/SAYSD1/TRIP4/EIF4E2/MTRES1/RNF25/DDRGK1/MRPL58/ABCE1/SKIC8/HBS1L/TRNT1/MTIF2/MTIF3/UFSP2/MCTS1/SKIC3,SpD02-L3/4
GO:0007422,peripheral nervous system development,1.637436459917638,MAPK3/ITGB4/PLEC/LGI4/MAPK1/ERBB2/GPC1/SOX8/NTRK2/PARD3/SKI/NDRG1/AKT2/PPP3R1/RAF1/ADGRB2/LAMB2/DAG1/AKT1,SpD02-L3/4
GO:0008033,tRNA processing,-1.5837522262823809,TRMT12/RPP21/TRIM39-RPP21/ELP5/NSUN2/ADAT1/LCMT2/DALRD3/MOCS3/TRMT6/POP7/TRMT2B/FTSJ1/TRMT2A/C2orf49/FARS2/OSGEP/RPP40/DPH3/TRMT10A/AARS1/RTCB/POP5/RPP25/PUSL1/TRUB2/PUS3/ALKBH8/RPP38/LAGE3/TRMU/ELP1/POP4/FAM98A/RASGRP3-AS1/GRSF1/SSB/TRPT1/TRMT10C/LSM6/RTRAF/TSEN15/TRMT112/TRNT1/ZBTB8OS/ELP6/URM1/DDX1/TYW3/SARS1,SpD02-L3/4
GO:0043009,chordate embryonic development,1.3422993810485389,RGMA/DEAF1/WDTC1/SDC4/MAPK1/APBA1/LATS1/YBX3/ZMIZ1/NOTCH2/ZP3/LFNG/ZNF358/SCRIB/GNA12/ACVR1B/BMI1/PLXNB2/PHGDH/HS6ST1/VEGFA/MBNL1/PRRX1/YAP1/AMOT/ZFP36L1/FLCN/DCHS1/SOX9/SOX8/NCOA1/ARHGAP35/SEC24D/EDN1/TGFB3/SLC2A10/FKBP10/DVL2/PHACTR4/BAP1/FZD5/EPN1/ITPK1/GJA1/CDKN1A/MBD3/SUPT6H/SKI/SLC39A12/PAX6/POFUT1/RBPJ/NMT1/PLPP4/BCOR/FLVCR1/MGAT1/LHX2/DVL1/CEBPA/CNOT1/CAPN2/SEC24C/HIF1A/SEMA4C/TULP3/AMBRA1/ADAM10/APAF1/INTS1/BMP7/POLG2/AXIN2/GPI/PTCH1/GNA13/AKT1/CECR2/PKD1/SH3PXD2A/CAMSAP3/XAB2/MBTD1/SRF/PTH1R/PLCD3/PCGF2/TAF8/PRKACA/ZPR1/CCDC24/SCX/RARG/DBN1/SUFU/ADM/OCRL/CHD8/SMO/PALB2/STMN3/GLI3/TERF2/FGFR1/TMEM100/TFEB/SMAD4/RCN1/INTU/TBX2/ZEB1/INPP5B/ARL13B/TRAF6/STK3/DACT1/ZFAND5/TSC2/SLC30A1/LMO4/EDNRA/TBC1D32/GDF7/CMIP/TTLL4/PPP2R3A/MED12/XYLT1/PNLDC1/ABI1,SpD02-L3/4
GO:0045913,positive regulation of carbohydrate metabolic process,1.657052459864676,ADCYAP1R1/IRS2/P2RX7/FOXO1/RPTOR/SIRT7/ZBTB20/EPM2AIP1/KAT2B/INSR/RGN/AKT2/HIF1A/DDB1/AKT1/PTH1R/WDR5/PRKACA/STK11/SLC4A4/PHKA1/SIRT1/GPER1/PPARA/MLXIPL/SORBS1/KAT2A/SRC,SpD02-L3/4
GO:0098801,regulation of renal system process,1.8767322550390888,AGT/NHERF1/F2R/EDN1/EMP2/GAS6,SpD02-L3/4
GO:0060537,muscle tissue development,1.446104707500083,MRTFB/PLEC/HEYL/PDLIM5/IGFBP5/FGF2/NUPR1/SMAD1/YBX3/MECP2/NOTCH2/MTPN/RYR1/NEURL1/GPC1/VEGFA/YAP1/SOX9/SOX8/MYORG/LMNA/EDN1/PI16/FZD7/MYL3/JARID2/GJA1/YY1/MAPK14/MBD3/PAX7/SKI/CSRP1/EMD/PDGFRB/TPM1/RBPJ/MYOM1/ZFPM1/PPP3CA/GJB6/ITGA8/ADAMTS9/BCL2/MTM1/VAMP5/FOXP1/ADPRHL1/MEGF10/GSK3A/SVIL/ABCC9/MEF2A/MYH11/SORBS2/CXADR/SELENON/BMP7/PTCH1/MAPK11/SMAD7/SRF/SCX/SMAD5/BTG2/FRS2/TGFBR3/MYH7/XK/SMO,SpD02-L3/4
GO:0050708,regulation of protein secretion,1.4837886139972745,SYTL4/BAIAP3/RAB11FIP3/IRS2/P2RX7/NEO1/FOXO1/GLUD1/RHBDF2/SYT4/OPRM1/F2R/ACSL4/TMED10/SYBU/APOE/BRSK2/TGFB3/SREBF1/SLC16A1/GNA11/SIDT2/SERP1/NEUROD1/LRRC8A/PFKL/NR1D1/PTPN23/CD38/GNAZ/PFKFB2/MYOM1/KLF7/PPP3CA/RAB11FIP1/BSG/GPR27/WLS/HIF1A/ADCY5/PCK2/GNAO1/PRKACA/INHBB/SYT7/SLC8B1/NLGN2/SIRT3/ARFIP1/CAPN10/EFNA5/RHBDF1/TARDBP/CD200/RAPGEF3/FRMD4A/GPER1/SIRT6/TIAM1/MYRIP/SRI/ABAT/TCF7L2/PRKCA/RHBDD3/TMEM132A/KCNA5/DNAJC1/P3H1/SEC24A/STX1A/SLC25A22/TUNAR/DOC2B/RFX3/STXBP4/ADTRP/JAK2,SpD02-L3/4
GO:2000647,negative regulation of stem cell proliferation,1.9072938344809336,FGF2/FBLN1/NFIB/RBPJ/CEBPA/PTCH1/RARG/GLI3,SpD02-L3/4
GO:0001649,osteoblast differentiation,1.5177189033135348,CRIM1/IGFBP5/FGF2/SMAD1/FERMT2/HNRNPC/CBFB/ID4/BMPR1B/H3-3B/SOX2/CEBPD/VEGFA/YAP1/SMAD6/SOX9/SOX8/RBMX/TMT1A/ZHX3/SIRT7/IL6ST/GJA1/MAPK14/SKI/PPP3CA/CEBPA/DDR2/SMOC1/PTEN/GDPD2/FZD1/TOB1/HDAC7/BMP7/AXIN2/PTCH1/AKT1/MAPK11/HGF/CTNNBIP1/PTH1R/PRKACA/SUFU/TNC/SMAD5/SMO/GLI3/SYNCRIP/SMAD4/RRBP1/GDF10/IGFBP3,SpD02-L3/4
GO:0046888,negative regulation of hormone secretion,1.703682308934558,SYTL4/RAB11FIP3/FOXO1/CRY2/OPRK1/EDN1/SREBF1/PFKL/GJA1/GNAZ/KLF7/PPP3CA/RAB11FIP1/TSPO/GNAO1/UCN,SpD02-L3/4
GO:0072175,epithelial tube formation,1.6027147513602946,RGMA/DEAF1/SDC4/FGF2/SCRIB/PLXNB2/VEGFA/SOX9/SOX8/ARHGAP35/DVL2/PHACTR4/PODXL/SKI/SLC39A12/LHX2/HIF1A/SEMA4C/TULP3/APAF1/HS2ST1/BMP7/PTCH1/CECR2/PRKACA/RARG/SUFU/ADM/PIK3CD/TRAF6/STK3/TSC2/LMO4/GDF7/MED12,SpD02-L3/4
GO:0001763,morphogenesis of a branching structure,1.5815791089216775,FEM1B/FGF2/DDR1/RERE/MECP2/CSF1/AGT/COL4A1/FGF1/VEGFA/YAP1/PLXND1/DCHS1/SOX9/SOX8/EDN1/MDK/FZD5/BCL2/TGM2/PPP3R1/PML/DAG1/BMP7/DLG5/PTCH1/GNA13/SEMA3E/PKD1/SRF/HGF/CTNNBIP1/TNC/ADM/FRS2/SMO/GLI3/FGFR1/SMAD4/PLXNA1/TBX2/LAMA5/EDNRA/GDF7/MET/SIRT6,SpD02-L3/4
GO:0030323,respiratory tube development,1.512003258137828,MAPK3/ELK1/MAPK1/IGFBP5/FGF2/CRISPLD2/ADAMTS2/THRA/MECP2/NPHP3/CHI3L1/FGF1/HS6ST1/VEGFA/YAP1/SOX9/THRB/TGFB3/SREBF1/LTBP3/NFIB/RBPJ/CEBPA/CCDC40/SLC7A11/PPP3R1/TULP3/RC3H2/SELENON/DAG1/DLG5/PKD1/HIPK2/SRF,SpD02-L3/4
GO:0030279,negative regulation of ossification,1.8363120093799157,SMAD6/SOX9/MDK/LTBP3/PTK2B/RBPJ/BCOR/BCL2/HIF1A/SMAD7/KREMEN1/LRP4/CHSY1,SpD02-L3/4
GO:0014706,striated muscle tissue development,1.3860754153112442,MRTFB/PLEC/HEYL/PDLIM5/FGF2/NUPR1/SMAD1/YBX3/MECP2/NOTCH2/MTPN/RYR1/NEURL1/GPC1/VEGFA/YAP1/SOX8/MYORG/LMNA/EDN1/PI16/FZD7/MYL3/JARID2/GJA1/YY1/MAPK14/MBD3/PAX7/SKI/EMD/PDGFRB/TPM1/RBPJ/MYOM1/ZFPM1/PPP3CA/GJB6/ADAMTS9/BCL2/MTM1/VAMP5/FOXP1/ADPRHL1/MEGF10/GSK3A/SVIL/ABCC9/MEF2A/MYH11/SORBS2/CXADR/SELENON/BMP7/MAPK11/SMAD7/SRF/SCX/SMAD5/BTG2/FRS2/TGFBR3/MYH7/XK/SMO/ZBTB18/FGFR1/SMAD4/TBX2/GTF3C5,SpD02-L3/4
GO:0014743,regulation of muscle hypertrophy,1.70488953432672,ATP2B4/IGFBP5/MTPN/FOXO1/TNFRSF1A/AGT/LMNA/EDN1/PI16/JARID2/IL6ST/YY1/PPP3CA/FOXP1/GSK3A/MEF2A/P2RX4,SpD02-L3/4
GO:0046328,regulation of JNK cascade,1.6227817758454626,SIRPA/MAPK8IP3/MAPK8IP1/MAP3K10/ANKRD6/GSTP1/DAB2IP/PER1/EDN1/RAP2A/FZD7/DVL2/GADD45G/PTK2B/MTURN/SEMA3A/MAPK8IP2/GADD45B/IGF1R/MDFIC/XIAP/AIDA/HIPK3/TPD52L1/HIPK2/CRK/TNIK/SH3RF3/MAPKBP1/LTBR/DVL3/STK3/DACT1/TAOK2,SpD02-L3/4
GO:0072659,protein localization to plasma membrane,1.4286110904080278,ATP2B4/RAB11FIP3/PRNP/TMBIM1/HYCC1/RAB31/FLOT2/EZR/PALM/RAB13/CAMK2A/BAG4/CD81/TNFRSF1A/PPP1R9B/RHBDF2/SCRIB/PACS1/NHERF1/PIK3R2/FLNA/JUP/DCHS1/SCN3B/RAP2A/PACSIN1/GBP1/PACS2/WNK1/RAB34/F11R/RAMP1/PPFIA1/PGRMC1/VPS4A/SPTBN4/TSPAN14/BSG/ATP6AP1/VAMP5/EMP2/AKT2/KIF13A/EHD2/GAS6/ZFYVE27/LGALS3/PLEKHF1/PTCH1/AKT1/NHLRC1/SEC16A/ZDHHC7/PDPK1/PIP5K1A/GGA2/TNIK/PPIL2,SpD02-L3/4
GO:0043113,receptor clustering,1.6982403320417594,NRXN2/CD81/SCRIB/FLNA/FARP1/APOE/DLG2/DVL1/SLC7A11/CRKL/SHISA7/FRRS1L/SHANK3/SSH1/CRK/LHFPL4/SYNGAP1/FZD9/MADCAM1/NLGN2/ITGA4/MAGI2/DLG4/SHISA6/LRP4,SpD02-L3/4
GO:0048839,inner ear development,1.5818387893234496,SDC4/FGF2/LRP10/SCRIB/BCR/NHERF1/SOX2/CEBPD/PRRX1/DCHS1/SOX9/ANP32B/TGFB3/DVL2/NEUROD1/TMC1/STOX1/GABRA5/EPHA4/RBPJ/GJB6/MYO6/ITGA8/DVL1/CEBPA/ADAM10/ADGRV1/CECR2/ELMOD3/LHFPL5/LRIG1/SOBP/TRIOBP/GLI3/FGFR1/CDH23/TBX2/ZEB1,SpD02-L3/4
GO:0010761,fibroblast migration,1.6884385451772812,PLEC/AQP1/SDC4/FGF2/BAG4/TNS1/GNA12/NHERF1/DDR2/PML/GNA13/AKT1/PIP5K1A/ARID5B/MACIR/ZFAND5/AKAP12/HYAL2/PRR5L/ARHGEF7/TMEM201,SpD02-L3/4
GO:0034329,cell junction assembly,1.3503403830074774,ITGB4/PLEC/SDC4/PDLIM5/LRRC4B/PUM2/NRXN2/LIN7C/RAB13/LATS1/MECP2/FERMT2/NPTX1/GPM6B/TNS1/AGT/RHOC/PPP1R9B/NTNG2/NEURL1/FAM107A/GPM6A/PLXNB2/BCR/MAPT/VEGFA/ADNP/FARP1/JUP/PLXND1/AMOT/FLCN/ARHGAP33/CDH4/GABRG1/RAP2A/CSMD2/SEMA4A/GABRB3/PLXNB1/F11R/FZD5/PTK2B/NTRK2/PARD3/GJA1/SLIT1/APLNR/PKP4/GABRA5/ITGA6/CDH11/PTPRK/CDH20/GJB6/BCL2/DVL1/CDH5/PTEN/SEMA4C/FZD1/CRKL/CC2D1A/SLITRK4/ADD2/PTPRA/EEF2K/HDAC7/SHANK3/ARL2/ICAM5/DLG5/GNA13/GABRA3/CAMSAP3/SMAD7/SRF/NPHP1/SPTBN2/GPC4/SLITRK5/RYK/PIP5K1A/ASIC2/C1QL3/PRKACA/CRK/ARHGAP6/LHFPL4/SRGAP2C/BSN/PPM1F/CLASP1/NLGN2/OPHN1/MYO9A/FGFR1/FBF1/HIPK1/EFNA5/CDH24/PLXNA1/IQSEC2/SDK2/GJA4/UBE2M/LRP4/GRID2,SpD02-L3/4
GO:0010591,regulation of lamellipodium assembly,-1.8137881969269587,CYFIP1/BRK1/CDC42/FSCN1/HSP90AA1/ACTR3/ACTR2/CAPZB/ARPC2,SpD02-L3/4
GO:0030879,mammary gland development,1.6078308343536545,DEAF1/MAPK1/IRS2/IGFBP5/FGF2/DDR1/LATS1/CSF1/NEURL1/SCRIB/VEGFA/NCOR2/SOX9/NCOA1/ARHGAP35/TGFB3/GJA1/ATP7B/AKT2/HIF1A/PML/SOSTDC1/PTCH1/AKT1,SpD02-L3/4
GO:0003007,heart morphogenesis,1.4831937343427988,HEYL/ZMIZ1/NOTCH2/MDM4/RYR1/NPHP3/FLNA/FGFRL1/VEGFA/YAP1/PLXND1/SMAD6/DCHS1/SOX9/EDN1/MYL3/DVL2/NPY1R/PARVA/GJA1/NPY2R/APLNR/DHRS3/TPM1/RBPJ/ZFPM1/INSR/EMP2/ADPRHL1/GSK3A/ABCC9/DVL1/CCDC40/HIF1A/FZD1/CRKL/DAG1/BMP7/ADAMTS19/AXIN2/PTCH1/SMAD7/SRF/SMARCD3/SUFU/CPE/TGFBR3/MYH7/SMO/TMEM100/SMAD4/TBX2/SLIT3/ARL13B,SpD02-L3/4
GO:0048762,mesenchymal cell differentiation,1.4755499431003087,MAPK3/HEYL/MAPK1/FERMT2/AGT/SEMA3F/FLNA/VEGFA/SEMA6B/DAB2IP/IL17RD/SOX9/SOX8/EDN1/TGFB3/SEMA4A/SPRED1/MDK/PHACTR4/SEMA4B/PAX6/AMER1/EPHA4/RBPJ/MAD2L2/SEMA3A/BCL2/EMP2/VASN/PPP3R1/PTEN/HIF1A/SEMA4C/DAG1/BMP7/USF3/AXIN2/DLG5/SEMA3E/SMAD7/SEMA3D/HGF/FBXL17/TGFBR3/CLASP1/SPSB3/SMO/QKI/RADIL/FGFR1/TNXB/TMEM100/SMAD4/LAMA5/EFNA1/EDNRA/SEMA4F/TIAM1/SEMA3B/TCF7L2/ADAM15/TASOR/BMPR1A/ARB2A,SpD02-L3/4
