Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000136045,PWP1,57,-0.1907,83,0.40909,39,-0.7793,79,0.40137,76,0.27666,80,0.35102,44,-0.6059,42,-0.6845
ENSG00000110851,PRDM4,32,-0.1388,45,0.42706,23,-0.6596,28,-0.3572,40,0.23555,46,0.48736,43,0.37973,25,-0.5004
ENSG00000075035,WSCD2,4,-3.0500,38,0.32467,39,0.39203,45,0.71955,19,-0.7140,24,-0.3637,25,-0.3445,39,0.38039
ENSG00000075856,SART3,58,0.23696,44,-0.2197,35,-0.5765,35,-0.6245,75,0.66444,73,0.61238,44,-0.2192,54,0.10103
ENSG00000136003,ISCU,56,-2.1230,341,0.69840,303,0.49781,291,0.50351,202,-0.1654,160,-0.5375,246,0.15201,128,-0.8789
ENSG00000110880,CORO1C,50,0.48360,39,0.06711,19,-1.0646,39,0.07716,51,0.50428,41,0.16094,33,-0.2027,26,-0.5986
ENSG00000084112,SSH1,11,-1.0453,24,0.21310,16,-0.4173,24,0.24327,21,-0.0543,23,0.14859,34,0.75517,14,-0.6316
ENSG00000166111,SVOP,12,-3.3797,150,0.47300,135,0.29941,179,0.93708,90,-0.3585,172,0.71492,66,-0.8445,29,-2.0551
ENSG00000135093,USP30,37,0.76053,13,-0.8737,27,0.22871,32,0.62843,24,0.08943,16,-0.5863,8,-1.5314,19,-0.3104
ENSG00000076248,UNG,11,-0.6550,7,-1.1959,19,0.22624,17,0.11069,15,-0.1614,13,-0.3915,7,-1.2817,41,1.60111
ENSG00000110906,KCTD10,23,-0.6102,59,0.90536,47,0.50749,33,-0.0996,36,0.05839,43,0.34247,11,-1.7631,27,-0.4152
ENSG00000151148,UBE3B,26,-0.2261,29,-0.0698,30,-0.0138,31,0.05406,41,0.53542,27,-0.1444,26,-0.2417,29,-0.0533
ENSG00000139428,MMAB,58,0.76358,27,-0.5063,35,-0.0859,29,-0.3889,34,-0.1172,26,-0.5616,34,-0.1331,58,0.77136
ENSG00000110921,MVK,15,0.34314,26,1.22072,9,-0.4506,10,-0.4376,2,-2.2607,13,0.10266,17,0.52172,9,-0.4540
ENSG00000139438,FAM222A,79,3.52321,10,-0.5530,3,-2.1099,5,-1.7068,9,-0.7750,10,-0.6465,6,-1.3215,4,-1.8491
ENSG00000139433,GLTP,371,3.93386,20,-1.7620,7,-3.1547,13,-2.5464,22,-1.5902,20,-1.7564,44,-0.5393,52,-0.2884
ENSG00000139437,TCHP,36,0.79935,13,-0.8713,19,-0.2680,12,-1.0519,36,0.78337,37,0.83835,11,-1.0657,26,0.20759
ENSG00000139436,GIT2,25,-0.2919,32,0.10499,31,0.08691,20,-0.7083,37,0.36409,33,0.18559,30,0.02023,40,0.46626
ENSG00000076513,ANKRD13A,64,2.46790,7,-1.2235,3,-2.6584,7,-1.4347,25,0.61695,6,-1.4715,10,-0.8471,24,0.56864
ENSG00000174456,C12orf76,196,0.90570,105,-0.1431,120,0.06928,135,0.31508,72,-0.7417,76,-0.6449,101,-0.1981,91,-0.3633
ENSG00000122970,IFT81,50,0.77368,22,-0.5260,22,-0.5701,12,-1.5983,52,0.84146,41,0.44705,47,0.67773,24,-0.4291
ENSG00000174437,ATP2A2,131,-1.8433,607,0.56144,387,-0.1821,588,0.59690,525,0.31665,475,0.14995,381,-0.2054,215,-1.0943
ENSG00000196510,ANAPC7,36,-0.3853,48,0.09478,44,-0.0622,58,0.46588,59,0.43895,40,-0.2024,25,-0.9182,41,-0.1685
ENSG00000111229,ARPC3,136,-0.5923,223,0.20038,295,0.67330,273,0.63753,191,-0.0492,98,-1.0880,132,-0.6402,153,-0.4029
ENSG00000111231,GPN3,24,0.71139,21,0.45146,11,-0.5699,17,0.09140,17,0.08877,13,-0.3544,6,-1.3905,17,0.14167
ENSG00000204856,FAM216A,17,-1.8207,97,0.87609,91,0.77088,66,0.26623,50,-0.2351,65,0.19183,43,-0.4683,22,-1.4458
ENSG00000111237,VPS29,68,-0.7423,153,0.54746,164,0.67284,141,0.48377,80,-0.4902,88,-0.3578,80,-0.4970,71,-0.6792
ENSG00000196850,PPTC7,12,-1.7097,60,0.77185,35,-0.1074,41,0.16353,28,-0.4754,54,0.59127,34,-0.1624,34,-0.1784
ENSG00000204852,TCTN1,20,0.28626,10,-0.7990,19,0.20609,19,0.24481,18,0.08739,12,-0.5865,16,-0.0509,18,0.12553
ENSG00000186298,PPP1CC,83,-0.2412,89,-0.1225,147,0.70079,78,-0.3831,94,-0.0496,72,-0.4737,84,-0.2208,144,0.66684
ENSG00000111249,CUX2,0,-9.6551,7,-2.7294,101,1.40582,75,1.03092,102,1.41668,3,-3.8316,27,-0.7949,15,-1.6695
ENSG00000204842,ATXN2,185,0.80319,94,-0.3253,74,-0.6899,56,-1.2329,167,0.61889,182,0.77479,85,-0.4802,135,0.26325
ENSG00000089234,BRAP,29,0.02117,31,0.15313,19,-0.6446,22,-0.4496,31,0.13551,38,0.48874,26,-0.1413,38,0.45859
ENSG00000111275,ALDH2,115,-0.7197,84,-1.2022,229,0.38383,130,-0.5983,102,-0.9143,78,-1.3119,204,0.18766,564,2.06992
ENSG00000234608,MAPKAPK5-AS1,28,-0.3983,29,-0.3670,51,0.56881,62,1.09659,23,-0.6914,17,-1.1947,38,0.08403,16,-1.2871
ENSG00000089022,MAPKAPK5,25,-0.5555,36,0.02021,35,-0.0477,39,0.17783,41,0.22402,35,-0.0470,25,-0.5329,46,0.40636
ENSG00000089248,ERP29,52,-0.8403,135,0.69599,130,0.63258,97,0.15688,67,-0.4486,88,-0.0189,55,-0.7555,80,-0.1736
ENSG00000111300,NAA25,58,0.84979,31,-0.1667,28,-0.3646,25,-0.5656,67,1.10789,40,0.21991,16,-1.2064,23,-0.6258
ENSG00000173064,HECTD4,62,-0.8796,119,0.15573,82,-0.4480,126,0.28977,147,0.50647,140,0.43103,88,-0.3323,84,-0.4091
ENSG00000089009,RPL6,838,0.13846,580,-0.4512,836,0.13399,642,-0.3270,623,-0.3399,483,-0.7367,1342,0.94213,941,0.33057
ENSG00000179295,PTPN11,366,0.41362,206,-0.5179,240,-0.2771,252,-0.2243,309,0.13358,379,0.47001,317,0.17397,244,-0.2487
ENSG00000089169,RPH3A,79,-1.6490,294,0.39951,242,0.07620,293,0.45776,205,-0.1931,308,0.47602,282,0.33201,81,-1.6135
ENSG00000135144,DTX1,7,-2.0476,13,-1.2495,48,0.81893,35,0.34888,33,0.21193,28,-0.0755,29,-0.0085,34,0.25994
ENSG00000111344,RASAL1,39,0.77330,11,-1.1905,10,-1.3114,39,0.92285,42,0.92605,20,-0.2829,9,-1.4125,9,-1.4834
ENSG00000123064,DDX54,24,-1.2525,15,-1.9740,62,0.21281,97,1.21154,77,0.59121,23,-1.3220,30,-0.8905,61,0.19692
ENSG00000139405,RITA1,3,-3.1999,31,0.24245,36,0.50390,38,0.69038,28,0.06421,25,-0.0826,26,-0.0023,14,-0.9822
ENSG00000186815,TPCN1,22,-0.2342,16,-0.7233,31,0.27702,23,-0.1644,21,-0.3265,22,-0.2747,13,-1.0638,60,1.47712
ENSG00000151176,PLBD2,51,0.62257,92,1.70426,20,-0.8860,37,0.08995,8,-2.2235,39,0.15326,23,-0.6407,9,-2.0000
ENSG00000122965,RBM19,24,1.02510,11,-0.2559,9,-0.4714,5,-1.6271,14,0.19439,19,0.67329,13,0.00926,15,0.28274
ENSG00000123066,MED13L,87,0.85170,29,-0.9245,16,-1.7702,27,-1.1302,79,0.67737,89,0.88646,41,-0.3769,76,0.62093
ENSG00000111412,C12orf49,27,-0.8221,57,0.35212,67,0.62085,39,-0.2963,20,-1.2845,74,0.79002,64,0.53522,27,-0.8114
ENSG00000135119,RNFT2,19,-1.3841,92,1.13509,58,0.33026,43,-0.1540,41,-0.2448,65,0.51371,34,-0.5153,30,-0.6991
ENSG00000135116,HRK,10,-0.4607,17,0.39198,3,-2.1421,8,-0.8238,8,-0.7709,30,1.33778,33,1.53349,4,-1.7746
ENSG00000088992,TESC,8,-2.4180,50,0.43849,61,0.76922,48,0.42595,28,-0.4912,35,-0.1525,36,-0.1100,32,-0.2904
ENSG00000135108,FBXO21,98,-0.1520,98,-0.1497,94,-0.2157,101,-0.1252,159,0.63968,132,0.32529,93,-0.2375,96,-0.1929
ENSG00000171435,KSR2,16,-1.3525,38,0.00442,26,-0.5633,47,0.42265,62,0.83802,54,0.57979,36,-0.0841,14,-1.5305
ENSG00000176871,WSB2,116,-1.4912,373,0.34172,436,0.60852,289,-0.0867,223,-0.4898,317,0.07618,494,0.82508,188,-0.7513
ENSG00000089220,PEBP1,1680,-0.1712,2006,0.11564,1705,-0.1483,2185,0.29716,1699,-0.1540,2108,0.19704,1467,-0.3874,1784,-0.0753
ENSG00000135090,TAOK3,195,0.61558,77,-0.8818,92,-0.6000,82,-0.8609,156,0.23703,195,0.61302,121,-0.1753,213,0.76350
ENSG00000111707,SUDS3,38,-0.9000,57,-0.2702,55,-0.3118,57,-0.2950,102,0.70017,126,1.07654,81,0.32021,30,-1.2326
ENSG00000139767,SRRM4,23,-1.8571,79,0.02724,44,-0.8984,81,0.08948,112,0.61732,172,1.38331,75,-0.0585,30,-1.4509
ENSG00000152137,HSPB8,76,-0.1531,81,-0.0479,112,0.48532,72,-0.2772,43,-1.0159,35,-1.3429,50,-0.7921,210,1.62935
ENSG00000111725,PRKAB1,12,-0.7188,14,-0.4943,23,0.20862,32,0.94227,20,0.00955,16,-0.3692,14,-0.5630,16,-0.3511
ENSG00000122966,CIT,18,-2.6690,93,-0.2425,139,0.40647,112,0.05981,235,1.34230,105,-0.0516,120,0.16355,41,-1.4951
ENSG00000135127,BICDL1,0,-5.5393,17,0.23367,9,-0.7774,21,0.64025,23,0.72977,19,0.42028,20,0.47883,4,-2.0282
ENSG00000111737,RAB35,15,-0.9140,29,0.13075,28,0.08700,31,0.28719,36,0.49048,29,0.16935,27,0.05670,13,-1.1306
ENSG00000089154,GCN1,22,-0.0924,33,0.55378,26,0.15510,19,-0.3740,22,-0.1057,17,-0.5456,23,-0.0162,31,0.43125
ENSG00000089157,RPLP0,256,-0.1961,135,-1.1922,268,-0.1259,297,0.04775,196,-0.6181,141,-1.1283,433,0.67061,584,1.20444
ENSG00000111775,COX6A1,513,-0.9925,902,-0.1084,2155,1.40173,1018,0.10206,552,-0.8787,473,-1.1171,1345,0.55260,702,-0.5050
ENSG00000170855,TRIAP1,13,-0.3670,23,0.51176,20,0.32440,27,0.93614,18,0.11032,10,-0.7871,8,-1.1043,4,-2.0048
ENSG00000257218,GATC,124,0.45527,73,-0.3968,74,-0.3802,73,-0.4419,110,0.25818,131,0.55494,99,0.08983,87,-0.1229
ENSG00000111786,SRSF9,53,-0.4987,83,0.21301,92,0.36594,99,0.57494,31,-1.3412,54,-0.4830,73,-0.0101,76,0.06113
ENSG00000088986,DYNLL1,646,-0.5687,868,-0.0997,1373,0.66335,1415,0.85362,736,-0.3634,659,-0.5364,687,-0.4714,510,-0.9328
ENSG00000110871,COQ5,26,0.85590,16,0.00159,15,-0.0818,19,0.34009,10,-0.7220,12,-0.4185,6,-1.3134,18,0.24717
ENSG00000022840,RNF10,74,-0.2715,74,-0.2621,113,0.42013,90,0.04229,114,0.44065,108,0.33798,73,-0.2910,53,-0.8002
ENSG00000167272,POP5,16,-0.4354,29,0.48755,25,0.20717,23,0.12799,17,-0.4113,14,-0.6816,22,0.02481,26,0.27268
ENSG00000256008,AC125616.1,5,-1.6232,15,0.07333,31,1.31960,16,0.19241,3,-2.3860,18,0.36141,21,0.64008,4,-1.7394
ENSG00000157782,CABP1,21,-4.0677,434,0.51278,664,1.26691,375,0.30934,196,-0.7689,283,-0.1890,355,0.17446,165,-1.0284
ENSG00000110917,MLEC,102,0.46607,79,0.05075,54,-0.5620,78,0.02120,40,-1.0249,108,0.56282,66,-0.2404,87,0.20408
ENSG00000175970,UNC119B,14,-0.4883,18,-0.1224,19,-0.0933,22,0.16001,14,-0.5308,18,-0.1275,15,-0.3901,36,0.99047
ENSG00000157837,SPPL3,81,0.17933,100,0.52319,60,-0.2981,85,0.28562,59,-0.3255,74,0.02741,56,-0.4221,55,-0.4450
ENSG00000157895,C12orf43,21,-1.6221,54,-0.1853,75,0.34163,66,0.15400,84,0.52180,89,0.62146,71,0.24847,22,-1.5392
ENSG00000089041,P2RX7,172,3.20248,9,-2.0764,7,-2.4527,16,-1.3634,41,0.25766,10,-1.8253,18,-1.0670,30,-0.2767
ENSG00000110931,CAMKK2,18,-3.7895,198,-0.2490,265,0.21984,323,0.65716,366,0.77226,209,-0.1605,254,0.14984,124,-0.9729
ENSG00000089053,ANAPC5,226,1.37946,93,-0.1563,66,-0.6876,106,0.06341,101,-0.0135,97,-0.0839,66,-0.6822,58,-0.8737
ENSG00000170633,RNF34,48,0.28964,44,0.14237,40,0.01416,39,-0.0541,42,0.06600,48,0.27756,24,-0.7743,37,-0.1233
ENSG00000089094,KDM2B,24,0.11812,27,0.28122,14,-0.6884,22,-0.0439,16,-0.5322,24,0.07846,33,0.59596,21,-0.0973
ENSG00000139725,RHOF,3,-2.2824,15,0.07232,43,1.93476,15,0.13531,5,-1.5490,12,-0.2939,16,0.17592,5,-1.6096
ENSG00000139718,SETD1B,10,-0.6281,13,-0.2351,13,-0.3049,17,0.20343,22,0.61279,20,0.39878,19,0.34633,7,-1.2282
ENSG00000110801,PSMD9,28,0.00098,37,0.44820,25,-0.1765,31,0.22547,33,0.25631,11,-1.3505,12,-1.2674,42,0.68303
ENSG00000110987,BCL7A,42,-0.3796,52,-0.0453,37,-0.5598,40,-0.5002,64,0.28466,100,1.06787,83,0.73674,22,-1.3770
ENSG00000175727,MLXIP,22,-0.0020,12,-0.8840,11,-1.0388,20,-0.1873,35,0.75725,18,-0.3510,27,0.33877,33,0.68638
ENSG00000139719,VPS33A,22,-0.4159,41,0.56940,23,-0.3494,33,0.20395,47,0.79745,28,-0.0530,12,-1.3191,23,-0.3879
ENSG00000130779,CLIP1,146,-0.3483,155,-0.2496,123,-0.6107,139,-0.4765,276,0.70220,316,0.94304,181,-0.0024,156,-0.2397
ENSG00000111011,RSRC2,287,0.56542,151,-0.4826,143,-0.5673,171,-0.3205,281,0.52783,296,0.61929,151,-0.4802,187,-0.1417
ENSG00000139726,DENR,92,-0.4105,142,0.28943,98,-0.3181,108,-0.1784,129,0.13564,162,0.51031,136,0.21500,97,-0.3338
ENSG00000130787,HIP1R,138,1.66336,33,-0.7724,23,-1.3305,25,-1.2928,24,-1.2257,19,-1.5875,52,-0.0494,145,1.76350
ENSG00000139722,VPS37B,14,-0.1004,9,-0.7010,10,-0.5644,18,0.37255,23,0.70224,12,-0.3768,19,0.41244,10,-0.5881
ENSG00000150967,ABCB9,9,-0.8138,19,0.40821,8,-0.9689,20,0.54577,13,-0.2320,17,0.22528,9,-0.7775,19,0.44393
ENSG00000182196,ARL6IP4,219,-0.3821,259,-0.1088,318,0.22316,268,-0.0674,245,-0.2031,259,-0.1098,420,0.69005,243,-0.2111
ENSG00000090975,PITPNM2,3,-2.8524,6,-2.0197,34,0.64182,26,0.21810,38,0.80279,11,-1.1664,22,-0.1113,43,1.04422
ENSG00000051825,MPHOSPH9,31,0.08522,22,-0.4286,13,-1.2369,26,-0.2366,40,0.48635,34,0.21080,28,-0.1072,46,0.74318
ENSG00000130921,C12orf65,30,-0.3832,31,-0.3493,40,0.04333,47,0.37740,32,-0.3275,61,0.73956,33,-0.2492,28,-0.5239
ENSG00000111328,CDK2AP1,214,0.23485,53,-1.9188,260,0.56429,116,-0.8145,84,-1.2290,33,-2.6019,179,-0.0547,610,2.20610
ENSG00000139697,SBNO1,130,-0.3032,141,-0.1683,98,-0.7460,125,-0.4024,270,0.92157,294,1.07067,143,-0.1462,84,-0.9715
ENSG00000183955,KMT5A,38,0.23904,16,-1.0815,29,-0.1909,30,-0.1633,41,0.37000,45,0.52909,36,0.15805,29,-0.1794
ENSG00000184209,SNRNP35,26,0.35542,14,-0.5920,12,-0.8999,27,0.50317,19,-0.1372,18,-0.2563,23,0.16087,22,0.05785
ENSG00000188026,RILPL1,63,0.82723,23,-0.7796,45,0.24007,28,-0.5438,55,0.58963,29,-0.4500,29,-0.4355,45,0.27449
ENSG00000086598,TMED2,86,-0.1677,95,-0.0027,127,0.47413,111,0.28067,74,-0.3920,75,-0.3844,74,-0.4067,105,0.16355
ENSG00000111364,DDX55,28,0.37323,12,-0.9601,22,-0.0380,17,-0.5129,49,1.32061,25,0.19222,12,-0.9144,20,-0.1726
ENSG00000111361,EIF2B1,38,0.22251,31,-0.0654,28,-0.2676,43,0.50847,36,0.16365,21,-0.6910,19,-0.8210,36,0.15535
ENSG00000111358,GTF2H3,39,0.50840,19,-0.6121,24,-0.2860,21,-0.5355,18,-0.6967,35,0.32209,33,0.20725,48,0.84086
ENSG00000119242,CCDC92,89,-0.6087,190,0.63116,161,0.35002,112,-0.2680,169,0.42612,127,-0.0356,153,0.25954,59,-1.2420
ENSG00000179195,ZNF664,112,0.84111,46,-0.6234,54,-0.3602,82,0.35169,52,-0.4240,46,-0.6224,70,0.04836,68,0.00253
ENSG00000196498,NCOR2,66,-0.2066,49,-0.6698,55,-0.5101,76,-0.0006,126,0.85943,74,-0.0247,88,0.25034,70,-0.1248
ENSG00000073060,SCARB1,44,0.35178,30,-0.2259,33,-0.1068,31,-0.2076,35,-0.0231,22,-0.7609,36,0.03531,55,0.73007
ENSG00000150991,UBC,701,-0.7561,1443,0.40178,1268,0.18612,1724,0.84166,887,-0.3897,740,-0.6733,641,-0.8955,1053,-0.1151
ENSG00000184992,BRI3BP,52,-0.5244,99,0.50937,62,-0.2550,65,-0.2079,81,0.17270,108,0.66031,91,0.37459,31,-1.3114
ENSG00000081760,AACS,14,-2.0842,80,0.63112,59,0.13973,73,0.56128,59,0.13678,70,0.41772,42,-0.4125,20,-1.5186
ENSG00000139364,TMEM132B,55,-1.6286,155,-0.0427,163,0.04137,154,-0.0680,266,0.86392,251,0.75871,107,-0.6289,129,-0.3366
ENSG00000256193,LINC00507,1,-5.7011,3,-4.6680,161,1.35717,123,1.04359,188,1.65270,19,-2.0404,23,-1.7502,21,-1.9169
ENSG00000139370,SLC15A4,39,1.22624,18,-0.0936,7,-1.5291,23,0.38657,15,-0.4040,11,-0.8999,19,-0.0350,17,-0.2090
ENSG00000151948,GLT1D1,3,-3.2138,48,0.84960,31,0.13660,34,0.28117,29,0.02249,33,0.20133,35,0.33362,13,-1.2500
ENSG00000151952,TMEM132D,0,-6.9234,21,-0.1240,19,-0.3023,44,1.34517,42,1.00851,22,-0.0433,10,-1.2450,5,-2.3318
ENSG00000060709,RIMBP2,12,-2.6063,49,-0.5097,53,-0.3598,90,0.57571,171,1.64886,68,0.03374,54,-0.3427,16,-2.1713
ENSG00000111450,STX2,46,1.25604,17,-0.4288,8,-1.5636,12,-0.9916,16,-0.4637,19,-0.2478,34,0.70806,34,0.72256
ENSG00000132341,RAN,122,-1.3100,378,0.47612,397,0.56064,350,0.40352,297,0.07752,217,-0.4239,242,-0.2513,196,-0.5803
ENSG00000061936,SFSWAP,70,0.85393,30,-0.5478,19,-1.2317,37,-0.2220,65,0.70753,44,0.05635,25,-0.7922,52,0.35427
ENSG00000198598,MMP17,7,-2.0122,30,0.18591,14,-0.9258,39,0.78050,32,0.30754,30,0.20691,27,0.01118,20,-0.4738
ENSG00000177169,ULK1,16,-1.3346,37,-0.0902,28,-0.5258,44,0.21946,51,0.44901,38,-0.0372,43,0.17448,49,0.38362
ENSG00000183495,EP400,50,0.21390,33,-0.4693,29,-0.6863,41,-0.1547,71,0.77653,54,0.32156,36,-0.3306,45,0.01824
ENSG00000185163,DDX51,20,-0.6145,32,0.14362,37,0.37947,29,-0.0540,42,0.59464,41,0.52228,16,-0.9176,20,-0.6360
ENSG00000184967,NOC4L,12,-0.5883,23,0.39039,27,0.68190,22,0.37233,15,-0.3397,13,-0.4866,9,-1.0240,19,0.06637
ENSG00000182870,GALNT9,3,-4.2195,85,0.85678,59,0.24822,59,0.26926,69,0.51271,60,0.27214,57,0.20045,7,-3.0143
ENSG00000112787,FBRSL1,21,-0.6707,15,-1.1867,33,-0.0015,25,-0.4433,39,0.27919,22,-0.5972,62,1.06742,52,0.76176
ENSG00000176894,PXMP2,6,-1.8279,13,-0.8198,33,0.64977,23,0.06296,20,-0.1162,13,-0.8461,26,0.26217,41,1.06464
ENSG00000247077,PGAM5,9,-1.4504,30,0.37335,34,0.55291,29,0.34047,17,-0.5284,30,0.38156,28,0.24994,10,-1.3389
ENSG00000176915,ANKLE2,41,-0.0381,31,-0.5015,57,0.48419,45,0.09670,34,-0.3327,52,0.34180,24,-0.9149,53,0.36030
ENSG00000090615,GOLGA3,34,-0.9426,65,0.04869,44,-0.5643,52,-0.3563,77,0.32981,100,0.76676,95,0.68841,48,-0.4240
ENSG00000196458,ZNF605,38,0.46981,18,-0.6884,20,-0.5835,24,-0.3082,33,0.25360,67,1.48650,15,-0.9987,17,-0.7767
ENSG00000198393,ZNF26,12,-0.2867,12,-0.3459,15,0.03121,24,1.04939,22,0.72431,13,-0.2103,4,-1.9689,4,-1.8712
ENSG00000198040,ZNF84,40,0.09381,32,-0.2483,12,-1.7099,34,-0.1963,52,0.50500,44,0.25516,45,0.26511,48,0.37653
ENSG00000090612,ZNF268,25,0.47926,7,-1.3647,7,-1.4960,12,-0.7854,43,1.46062,20,0.10837,16,-0.2679,25,0.51903
ENSG00000196199,MPHOSPH8,275,0.07886,265,0.02233,158,-0.7923,167,-0.7921,374,0.59455,525,1.19799,250,-0.0707,174,-0.6501
ENSG00000121390,PSPC1,59,-0.0671,82,0.46372,49,-0.3717,58,-0.1234,85,0.53508,74,0.31008,53,-0.2426,37,-0.7904
ENSG00000132950,ZMYM5,54,1.56034,14,-0.7269,3,-2.9788,6,-2.1237,35,0.77315,26,0.24806,22,-0.0370,34,0.70637
ENSG00000121741,ZMYM2,67,-0.1661,52,-0.5452,42,-0.8891,100,0.58653,112,0.69277,95,0.41019,46,-0.7543,52,-0.5654
ENSG00000121742,GJB6,3,-3.5171,1,-5.2082,57,0.56365,20,-1.1873,18,-1.2520,5,-2.9751,46,0.20429,193,3.15606
ENSG00000165475,CRYL1,80,1.12002,17,-1.3833,17,-1.3170,31,-0.4969,25,-0.7757,24,-0.8666,27,-0.6454,119,1.90124
ENSG00000032742,IFT88,56,1.56138,4,-2.5394,23,0.01194,10,-1.3609,18,-0.3376,19,-0.2947,31,0.51629,34,0.64240
ENSG00000278291,AL161772.1,45,-1.1946,93,-0.0847,132,0.49020,122,0.41963,102,0.07198,73,-0.4733,86,-0.2000,106,0.12629
ENSG00000172458,IL17D,50,-0.4290,20,-1.8407,45,-0.6077,45,-0.6518,44,-0.6292,28,-1.3058,92,0.56963,221,2.24613
ENSG00000132953,XPO4,23,0.59748,11,-0.5293,12,-0.4685,16,0.01673,14,-0.2184,16,0.00090,13,-0.3521,23,0.57281
ENSG00000150459,SAP18,209,-0.0121,267,0.39390,227,0.12598,229,0.16110,155,-0.4806,163,-0.4083,199,-0.0841,213,0.02329
ENSG00000173141,MRPL57,72,-0.6068,101,-0.0801,119,0.18556,157,0.77714,78,-0.4851,73,-0.5906,78,-0.4866,119,0.18887
ENSG00000180776,ZDHHC20,207,2.64687,36,-0.5935,25,-1.1573,35,-0.6845,18,-1.6558,24,-1.2000,44,-0.2732,45,-0.2206
ENSG00000165487,MICU2,70,0.58157,59,0.30406,44,-0.1714,35,-0.5814,56,0.21995,41,-0.2994,52,0.09181,50,0.00781
ENSG00000102678,FGF9,5,-2.3293,45,1.05512,33,0.49860,16,-0.7072,45,1.03423,34,0.55380,13,-0.9486,11,-1.2231
ENSG00000151835,SACS,68,-0.5180,154,0.83266,84,-0.1732,77,-0.3618,97,0.05317,167,0.97329,89,-0.0847,32,-1.6367
ENSG00000182957,SPATA13,99,3.11760,7,-1.6414,4,-2.2339,10,-1.1775,6,-1.8748,7,-1.6737,10,-1.1110,34,0.78989
ENSG00000151849,CENPJ,26,0.51496,23,0.32540,10,-1.0284,10,-1.0468,29,0.71460,30,0.74965,22,0.27425,10,-1.0059
ENSG00000165566,AMER2,865,3.06702,73,-1.4561,58,-1.8034,81,-1.4277,111,-0.8210,83,-1.2723,143,-0.4256,192,0.03915
ENSG00000139505,MTMR6,98,0.33666,86,0.13031,86,0.13010,93,0.30019,89,0.18975,91,0.22114,48,-0.7920,31,-1.4605
ENSG00000139496,NUP58,38,-0.2533,73,0.82850,30,-0.5965,44,-0.0164,61,0.51107,49,0.16463,26,-0.8558,35,-0.3713
ENSG00000132932,ATP8A2,13,-2.5651,154,1.26019,47,-0.7150,83,0.21035,63,-0.2597,121,0.83305,72,-0.0509,30,-1.3954
ENSG00000127870,RNF6,30,-1.2878,86,0.35792,84,0.31368,71,0.03986,74,0.11139,82,0.28698,56,-0.3315,68,-0.0154
ENSG00000132970,WASF3,150,-0.2175,130,-0.4384,136,-0.3691,132,-0.4682,129,-0.4529,189,0.16124,297,0.92904,248,0.61302
ENSG00000132975,GPR12,3,-2.9979,25,0.10265,17,-0.5238,38,0.90071,30,0.35849,27,0.17476,30,0.38509,7,-1.7306
ENSG00000152484,USP12,64,0.00186,57,-0.1870,79,0.32899,76,0.30435,79,0.33367,64,-0.0163,42,-0.6854,43,-0.6222
ENSG00000122026,RPL21,1966,0.59182,595,-1.3097,1079,-0.3906,1180,-0.2815,1046,-0.4393,638,-1.2040,2616,1.09700,2099,0.70475
ENSG00000122034,GTF3A,65,-1.0758,124,-0.0706,175,0.49559,170,0.52387,135,0.06377,112,-0.2323,122,-0.0983,93,-0.5165
ENSG00000122033,MTIF3,114,0.37470,87,-0.0772,51,-0.9112,86,-0.0924,110,0.30769,106,0.24974,99,0.14293,79,-0.2306
ENSG00000186184,POLR1D,47,-0.3840,73,0.31610,67,0.17010,67,0.20109,46,-0.4275,46,-0.4215,81,0.49216,47,-0.3833
ENSG00000102755,FLT1,22,-0.5401,3,-3.3970,36,0.21024,13,-1.5013,25,-0.3739,12,-1.4425,55,0.93597,105,2.20841
ENSG00000132963,POMP,149,-0.5105,216,0.08122,270,0.44766,257,0.42386,148,-0.5233,116,-0.8979,232,0.19330,207,0.01117
ENSG00000132938,MTUS2,7,-1.7395,21,-0.1008,35,0.75306,17,-0.5048,39,0.92141,37,0.82004,19,-0.2274,10,-1.2716
ENSG00000139514,SLC7A1,29,-0.2614,52,0.68461,27,-0.3900,28,-0.3718,42,0.33980,46,0.48852,34,-0.0018,23,-0.6550
ENSG00000122042,UBL3,355,0.94150,157,-0.4115,209,0.04163,161,-0.4151,188,-0.1296,180,-0.1965,238,0.25596,182,-0.1814
ENSG00000102781,KATNAL1,41,-0.0191,63,0.69538,41,-0.0250,51,0.38208,30,-0.5281,53,0.40092,19,-1.2080,25,-0.7683
ENSG00000189403,HMGB1,1747,0.94707,586,-0.8406,668,-0.6389,786,-0.4303,1184,0.27851,1179,0.27114,1025,0.04137,1031,0.05038
ENSG00000132952,USPL1,22,0.27519,28,0.67304,25,0.43407,22,0.28692,15,-0.3451,14,-0.4334,4,-2.1935,17,-0.1932
ENSG00000120694,HSPH1,288,-0.9832,663,0.34495,459,-0.2540,618,0.26318,700,0.43510,1061,1.16582,293,-0.9549,141,-2.0586
ENSG00000187676,B3GLCT,20,0.32530,6,-1.3666,11,-0.5982,18,0.20128,11,-0.6066,31,1.07867,7,-1.2488,24,0.60893
