Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000151490,PTPRO,7,-2.3621,13,-1.5421,93,1.72674,44,0.39484,36,0.02628,26,-0.4946,23,-0.6892
ENSG00000151491,EPS8,70,2.09937,18,-0.3506,19,-0.2679,8,-1.6357,43,1.11758,8,-1.5363,6,-2.0641
ENSG00000023734,STRAP,114,-0.1623,148,0.27715,114,-0.1512,167,0.58585,91,-0.5182,105,-0.2883,97,-0.4219
ENSG00000008394,MGST1,207,2.31887,36,-0.8451,57,-0.1412,22,-1.7626,53,-0.2526,41,-0.6652,57,-0.1177
ENSG00000048540,LMO3,162,-0.9374,210,-0.5324,570,1.17489,357,0.40007,175,-0.8144,304,0.06527,201,-0.5994
ENSG00000052126,PLEKHA5,44,-1.2446,46,-1.1974,143,0.63899,52,-1.1277,218,1.42669,139,0.59082,90,-0.1277
ENSG00000139154,AEBP2,35,-0.5669,47,-0.0847,47,-0.0835,57,0.25052,54,0.12293,40,-0.3599,62,0.36946
ENSG00000139155,SLCO1C1,76,3.03498,8,-1.1962,21,0.30369,6,-1.7728,11,-0.7078,0,-4.6291,10,-0.7758
ENSG00000084453,SLCO1A2,54,0.14654,37,-0.4701,2,-4.5702,21,-1.4327,99,1.23616,21,-1.3400,138,1.90718
ENSG00000121350,PYROXD1,29,0.06475,37,0.45600,16,-0.8292,29,0.05057,28,0.03691,28,0.02567,27,-0.0627
ENSG00000004700,RECQL,39,0.93944,10,-1.2498,18,-0.3622,20,-0.1759,26,0.26476,11,-1.0699,35,0.71750
ENSG00000111711,GOLT1B,23,-0.1269,10,-1.4434,41,0.82311,38,0.87547,24,-0.0442,13,-0.9959,13,-1.0473
ENSG00000111716,LDHB,733,0.78374,429,-0.1286,479,0.05254,535,0.28020,248,-0.9942,340,-0.5020,413,-0.1898
ENSG00000111726,CMAS,42,-1.9546,147,-0.0392,120,-0.3681,235,0.94024,89,-0.8373,203,0.50454,133,-0.2075
ENSG00000111728,ST8SIA1,21,-1.8160,81,0.28726,11,-2.6995,98,0.74339,66,-0.0622,98,0.60440,73,0.11621
ENSG00000111731,C2CD5,22,-1.4295,60,0.12452,64,0.23501,56,0.01912,81,0.64560,75,0.51358,29,-1.0061
ENSG00000139163,ETNK1,50,-0.9782,99,0.09633,108,0.24651,134,0.74054,96,0.03872,87,-0.1204,39,-1.3474
ENSG00000134532,SOX5,44,0.56509,15,-1.1445,20,-0.7226,14,-1.3555,41,0.42926,34,0.13408,69,1.39463
ENSG00000060982,BCAT1,47,-0.8214,112,0.58288,41,-1.0363,94,0.33652,110,0.54836,65,-0.3307,72,-0.1682
ENSG00000205707,ETFRF1,54,1.39484,30,0.34414,15,-0.7775,18,-0.5577,20,-0.3147,12,-1.1644,29,0.29262
ENSG00000133703,KRAS,40,-1.1551,81,-0.0279,62,-0.4681,85,0.05159,95,0.23493,90,0.14409,123,0.67940
ENSG00000246695,RASSF8-AS1,58,0.83590,17,-1.1474,33,-0.1073,31,-0.2584,71,1.20865,20,-0.8788,23,-0.6984
ENSG00000123094,RASSF8,85,0.79774,29,-0.9235,33,-0.7282,31,-0.9622,50,-0.0903,37,-0.5563,127,1.57598
ENSG00000123095,BHLHE41,155,0.93112,58,-0.7070,123,0.51066,68,-0.5239,92,0.02457,69,-0.4368,91,0.01059
ENSG00000123096,SSPN,210,2.92695,7,-2.9655,29,-0.8761,11,-2.4868,58,0.23490,18,-1.6075,58,0.23914
ENSG00000123104,ITPR2,183,1.75633,15,-2.3012,49,-0.5631,15,-2.5190,155,1.41693,32,-1.2078,95,0.50770
ENSG00000064102,INTS13,13,-0.7978,8,-1.4648,14,-0.6706,13,-0.8269,39,1.02303,38,1.00060,32,0.68743
ENSG00000111790,FGFR1OP2,61,-1.5299,115,-0.5696,174,0.10396,196,0.35941,174,0.09944,262,0.80378,131,-0.3612
ENSG00000064115,TM7SF3,61,-0.3793,62,-0.3439,53,-0.5913,89,0.28407,92,0.29730,88,0.22023,82,0.09730
ENSG00000152944,MED21,29,-0.0579,52,0.93148,32,0.08011,29,-0.1184,27,-0.1680,27,-0.1990,18,-0.8047
ENSG00000275764,AC092747.4,21,0.02363,23,0.14698,26,0.38250,14,-0.6494,18,-0.1936,22,0.10397,27,0.41741
ENSG00000211455,STK38L,51,0.14373,41,-0.2277,36,-0.4340,52,0.19275,54,0.24517,54,0.23065,36,-0.4429
ENSG00000029153,ARNTL2,13,-0.6115,19,0.06817,32,0.92113,19,0.01586,11,-0.7816,19,0.01641,17,-0.1186
ENSG00000110841,PPFIBP1,70,-1.4228,131,-0.4645,177,0.02262,124,-0.6313,307,0.97158,293,0.88690,173,-0.0134
ENSG00000061794,MRPS35,32,-1.1955,87,0.41461,68,-0.0031,59,-0.2673,87,0.41156,82,0.31026,70,0.05889
ENSG00000087448,KLHL42,57,-1.3566,163,0.30853,122,-0.1719,160,0.32632,170,0.38126,142,0.08061,110,-0.3397
ENSG00000123106,CCDC91,128,-0.5257,213,0.30015,100,-0.9089,120,-0.7084,189,0.09856,279,0.77277,272,0.72624
ENSG00000087502,ERGIC2,74,-0.3251,102,0.19784,85,-0.1059,90,-0.0098,64,-0.5583,140,0.74633,79,-0.2207
ENSG00000133687,TMTC1,21,-1.4215,50,-0.0820,48,-0.1275,71,0.63158,48,-0.1326,57,0.15188,51,-0.0400
ENSG00000133704,IPO8,43,0.02971,28,-0.6517,53,0.40044,28,-0.7073,57,0.50694,58,0.54909,40,-0.0730
ENSG00000110888,CAPRIN2,28,-0.8584,38,-0.4290,26,-1.0005,49,0.00827,117,1.55839,53,0.13126,32,-0.6798
ENSG00000170456,DENND5B,64,-0.8750,88,-0.3884,121,0.13727,110,-0.0250,140,0.38282,170,0.72038,88,-0.3745
ENSG00000151743,AMN1,23,-0.9137,63,0.73695,54,0.47329,48,0.33423,21,-1.0629,42,0.04178,27,-0.6468
ENSG00000174718,RESF1,34,-0.4616,23,-1.0358,30,-0.6553,21,-1.2821,123,1.86308,55,0.32952,51,0.22418
ENSG00000151746,BICD1,83,-0.0418,93,0.14594,48,-0.9121,70,-0.3808,122,0.60787,125,0.64243,72,-0.2667
ENSG00000139132,FGD4,50,0.39085,10,-2.1238,32,-0.3271,20,-1.1450,67,0.89064,43,0.13267,74,1.08427
ENSG00000087470,DNM1L,130,-0.8535,156,-0.5680,170,-0.4335,238,0.13379,215,-0.0558,402,1.03366,228,0.04284
ENSG00000139117,CPNE8,15,-0.8043,5,-2.2546,80,2.18990,18,-0.5609,20,-0.3630,32,0.44077,10,-1.3229
ENSG00000139116,KIF21A,248,-1.6728,591,-0.3262,344,-1.1727,627,-0.2656,781,0.12959,1388,1.14462,1173,0.83399
ENSG00000173208,ABCD2,20,-0.0762,15,-0.5266,24,0.23953,20,-0.0317,28,0.53172,16,-0.3730,21,0.06120
ENSG00000151229,SLC2A13,36,-1.9381,142,0.21249,192,0.73413,177,0.72123,90,-0.5213,119,-0.0757,65,-1.0272
ENSG00000188906,LRRK2,10,-1.7300,35,0.20157,42,0.50592,20,-0.7321,66,1.34179,40,0.41458,14,-1.2669
ENSG00000018236,CNTN1,294,-0.4035,264,-0.5748,394,0.07408,534,0.71803,295,-0.3976,426,0.20154,275,-0.5091
ENSG00000151233,GXYLT1,21,0.07969,12,-0.7363,16,-0.3051,14,-0.5564,36,1.01733,11,-0.9501,33,0.88092
ENSG00000015153,YAF2,69,-0.4207,82,-0.1420,72,-0.3348,78,-0.2492,73,-0.3118,147,0.85937,113,0.40587
ENSG00000134283,PPHLN1,29,-0.6984,41,-0.1515,62,0.53058,53,0.29012,45,-0.0035,53,0.25564,27,-0.8364
ENSG00000139168,ZCRB1,239,0.27767,282,0.56522,146,-0.5198,106,-1.1344,224,0.17004,270,0.48921,242,0.30443
ENSG00000139174,PRICKLE1,6,-2.8771,31,-0.5069,60,0.59510,46,0.15799,44,0.07593,56,0.46595,49,0.25123
ENSG00000129317,PUS7L,36,0.00321,20,-0.9315,30,-0.2713,23,-0.8013,110,2.08674,27,-0.4427,19,-1.0176
ENSG00000151239,TWF1,66,1.32397,42,0.48678,30,-0.0653,26,-0.3021,17,-0.9163,16,-0.9957,25,-0.3688
ENSG00000184613,NELL2,34,-2.6841,185,-0.1073,271,0.52977,312,0.96241,94,-1.1716,242,0.33792,133,-0.6424
ENSG00000189079,ARID2,26,0.04169,16,-0.7372,15,-0.7637,24,-0.0920,49,1.15961,30,0.29320,17,-0.5999
ENSG00000139218,SCAF11,196,0.40031,106,-0.6072,91,-0.8478,80,-1.1504,324,1.31401,146,-0.0934,212,0.53361
ENSG00000111371,SLC38A1,354,1.34372,99,-0.8235,54,-1.7512,195,0.31851,142,-0.2561,180,0.13722,109,-0.6725
ENSG00000134294,SLC38A2,90,-0.3357,106,-0.0674,111,0.01888,170,0.91566,100,-0.1551,77,-0.5762,57,-1.0461
ENSG00000005175,RPAP3,46,-0.1626,50,-0.0428,20,-1.4722,35,-0.6623,58,0.21041,95,1.07464,69,0.50908
ENSG00000079337,RAPGEF3,53,1.43304,16,-0.5713,21,-0.2146,14,-0.8787,49,1.26735,4,-2.4623,17,-0.5356
ENSG00000211584,SLC48A1,156,0.95965,81,-0.1691,72,-0.3487,106,0.33333,75,-0.2858,45,-1.0972,76,-0.2729
ENSG00000134291,TMEM106C,54,0.19330,37,-0.4164,49,0.00775,58,0.35961,54,0.19275,45,-0.1121,31,-0.7036
ENSG00000152556,PFKM,107,0.78201,77,0.21954,64,-0.0955,84,0.42429,35,-1.0183,46,-0.6276,45,-0.6647
ENSG00000177981,ASB8,48,-0.6898,72,-0.0344,93,0.39087,73,-0.0210,63,-0.2620,63,-0.2449,104,0.59192
ENSG00000177875,CCDC184,12,-1.7295,47,0.40719,40,0.14553,60,1.04800,20,-0.9123,23,-0.7481,31,-0.2684
ENSG00000167528,ZNF641,29,0.80495,23,0.38343,18,-0.0383,23,0.48561,11,-0.7558,7,-1.4275,11,-0.8290
ENSG00000129315,CCNT1,34,0.40689,15,-0.8902,17,-0.7358,16,-0.9068,60,1.41692,31,0.24753,25,-0.0930
ENSG00000167535,CACNB3,46,-0.5842,68,0.06748,103,0.76466,84,0.48766,37,-0.8987,56,-0.2515,47,-0.5189
ENSG00000174243,DDX23,56,-0.0431,21,-1.5448,48,-0.2802,63,0.18842,63,0.13466,67,0.23808,79,0.53260
ENSG00000172602,RND1,21,-0.9197,27,-0.4923,84,1.45746,48,0.52646,15,-1.4208,37,-0.0218,17,-1.2293
ENSG00000134285,FKBP11,13,-0.7446,20,0.01269,28,0.55514,5,-2.2733,23,0.21340,31,0.70268,37,1.03747
ENSG00000134287,ARF3,244,-0.6891,503,0.49538,465,0.35810,511,0.62925,213,-0.9004,259,-0.5969,296,-0.3846
ENSG00000169884,WNT10B,7,-1.5322,14,-0.6459,48,1.49754,20,-0.0511,9,-1.2189,25,0.30898,22,0.06801
ENSG00000181418,DDN,391,1.04620,229,0.11102,463,1.36811,112,-1.1438,120,-0.9244,121,-0.9107,167,-0.4043
ENSG00000181929,PRKAG1,35,0.33783,23,-0.3158,40,0.57631,27,-0.0987,30,0.10285,21,-0.4530,24,-0.3054
ENSG00000167548,KMT2D,26,-0.1813,18,-0.7517,31,0.13063,29,0.00583,42,0.63249,36,0.35511,20,-0.5642
ENSG00000123416,TUBA1B,923,-1.2185,3515,0.98170,1198,-0.8163,2971,0.82982,907,-1.2467,1435,-0.5332,2051,0.04443
ENSG00000167552,TUBA1A,870,0.17482,654,-0.2927,722,-0.1316,992,0.47545,676,-0.2384,673,-0.2477,684,-0.2201
ENSG00000123352,SPATS2,19,-1.8106,64,0.00735,70,0.16075,67,0.12028,61,-0.0549,101,0.80014,56,-0.1861
ENSG00000135519,KCNH3,81,-0.0964,55,-0.7048,151,0.98198,98,0.27144,59,-0.5864,57,-0.6481,85,-0.0110
ENSG00000187778,MCRS1,28,-0.1908,31,-0.0033,41,0.46162,43,0.68569,19,-0.7526,29,-0.1309,14,-1.2398
ENSG00000110844,PRPF40B,16,-0.8583,22,-0.3604,33,0.31161,28,0.06808,38,0.55235,29,0.11240,24,-0.2046
ENSG00000139644,TMBIM6,708,1.11882,358,-0.0704,324,-0.2302,309,-0.3537,346,-0.1251,316,-0.2746,318,-0.2601
ENSG00000135472,FAIM2,168,-1.4636,448,0.07552,418,-0.0372,699,1.04938,308,-0.5276,357,-0.2931,325,-0.4464
ENSG00000110881,ASIC1,27,-0.2965,24,-0.4435,39,0.30781,42,0.54002,49,0.72194,15,-1.1531,19,-0.8596
ENSG00000066117,SMARCD1,15,-1.0551,24,-0.3437,16,-0.9432,41,0.66769,44,0.69888,30,0.03012,24,-0.3058
ENSG00000178449,COX14,113,0.16825,133,0.45253,129,0.39674,140,0.65137,29,-1.9494,52,-1.0615,79,-0.4199
ENSG00000139624,CERS5,19,-0.2153,11,-1.0173,22,0.02877,39,1.23749,20,-0.1012,9,-1.2796,14,-0.6369
ENSG00000161813,LARP4,35,0.06784,25,-0.4728,17,-1.0692,39,0.28574,37,0.17461,28,-0.2798,48,0.61610
ENSG00000066084,DIP2B,48,-0.2422,68,0.32437,25,-1.2692,78,0.66451,79,0.56237,29,-1.0473,45,-0.3625
ENSG00000185432,METTL7A,755,2.27529,85,-1.5551,153,-0.6586,97,-1.4965,305,0.47183,88,-1.4988,263,0.22045
ENSG00000110911,SLC11A2,64,0.56367,38,-0.3102,30,-0.6787,53,0.30731,45,-0.0272,42,-0.1566,41,-0.1818
ENSG00000050426,LETMD1,51,-0.0471,47,-0.1783,64,0.32420,68,0.50103,32,-0.8065,52,-0.0390,41,-0.4178
ENSG00000110925,CSRNP2,19,-0.9768,46,0.42773,31,-0.2207,48,0.61243,28,-0.3802,48,0.50575,16,-1.2456
ENSG00000135457,TFCP2,28,-0.4609,46,0.34552,29,-0.3810,46,0.43499,55,0.64561,22,-0.8444,26,-0.5936
ENSG00000184271,POU6F1,32,-0.1286,48,0.54675,49,0.56171,36,0.04464,21,-0.7748,27,-0.4356,30,-0.2209
ENSG00000183283,DAZAP2,356,1.30406,140,-0.3229,220,0.43118,171,0.01160,82,-1.1475,104,-0.7815,118,-0.5949
ENSG00000050438,SLC4A8,25,-2.3817,94,-0.3634,101,-0.2490,167,0.71240,136,0.23667,127,0.12617,126,0.11357
ENSG00000196876,SCN8A,34,-2.7475,156,-0.4681,123,-0.8391,251,0.36109,186,-0.1857,419,1.22692,250,0.30103
ENSG00000135503,ACVR1B,18,-1.6496,34,-0.7397,37,-0.5807,92,1.16078,60,0.19157,53,-0.0076,42,-0.3825
ENSG00000161835,GRASP,17,-1.9026,63,0.08625,60,0.00221,101,1.13431,32,-0.9791,71,0.28615,32,-0.9720
ENSG00000123395,ATG101,26,-0.3891,33,0.03162,48,0.64029,42,0.49150,16,-1.0627,37,0.18499,18,-0.9401
ENSG00000063046,EIF4B,212,-0.1774,282,0.29605,238,0.01763,143,-0.8946,247,0.07329,233,-0.0194,389,0.86121
ENSG00000167778,SPRYD3,106,-1.1402,255,0.25481,205,-0.1029,278,0.48174,194,-0.1922,187,-0.2547,245,0.19328
ENSG00000167779,IGFBP6,19,-0.6821,57,1.14221,40,0.50708,34,0.26982,21,-0.5307,13,-1.2183,18,-0.8119
ENSG00000139631,CSAD,24,0.17741,7,-1.6645,21,-0.0354,24,0.16093,59,1.80209,11,-1.0168,4,-2.4488
ENSG00000182544,MFSD5,24,0.20242,17,-0.3327,17,-0.3262,24,0.24216,24,0.20396,24,0.17631,15,-0.5024
ENSG00000123349,PFDN5,558,0.67657,508,0.51172,423,0.19940,336,-0.2079,212,-0.9068,204,-0.9649,423,0.20074
ENSG00000139637,C12orf10,36,-0.5112,74,0.64335,49,-0.0320,66,0.53558,28,-0.9124,37,-0.4979,46,-0.1268
ENSG00000205352,PRR13,103,0.22345,94,0.08136,111,0.35179,103,0.26699,57,-0.7115,69,-0.4146,78,-0.2349
ENSG00000197111,PCBP2,398,0.17401,528,0.65821,307,-0.2521,368,0.05169,267,-0.4765,302,-0.2772,329,-0.1397
ENSG00000139625,MAP3K12,26,-0.6678,30,-0.4758,55,0.54280,65,1.03910,18,-1.2371,34,-0.2729,26,-0.6643
ENSG00000135390,ATP5MC2,255,0.90838,209,0.55248,200,0.48228,145,-0.0640,88,-0.8552,58,-1.4952,103,-0.6063
ENSG00000012822,CALCOCO1,55,0.22080,23,-1.1624,39,-0.3504,61,0.46491,77,0.79580,45,-0.1186,25,-1.0057
ENSG00000123415,SMUG1,13,-0.7211,44,1.32613,22,0.12404,23,0.20633,11,-1.0428,8,-1.3594,21,0.01938
ENSG00000094916,CBX5,225,0.34001,201,0.14825,183,-0.0092,133,-0.5913,169,-0.1374,169,-0.1332,257,0.56568
ENSG00000135486,HNRNPA1,395,0.73447,317,0.34814,330,0.41857,198,-0.4780,188,-0.5012,160,-0.7620,270,0.08135
ENSG00000111481,COPZ1,70,0.33210,35,-0.7689,88,0.71548,80,0.66253,21,-1.5466,44,-0.4256,42,-0.4943
ENSG00000161642,ZNF385A,93,1.17796,60,0.39714,41,-0.2088,48,0.03205,22,-1.1824,20,-1.3080,45,-0.0749
ENSG00000123360,PDE1B,18,-1.5860,37,-0.5133,95,1.08685,67,0.53873,44,-0.2314,47,-0.1171,32,-0.7225
ENSG00000135447,PPP1R1A,55,0.39521,33,-0.4304,101,1.52522,26,-0.9200,19,-1.3018,40,-0.1294,46,0.12220
ENSG00000135426,TESPA1,29,-2.4800,76,-1.0555,424,1.94839,107,-0.6091,95,-0.7146,225,0.70140,128,-0.2478
ENSG00000135424,ITGA7,64,2.03555,8,-1.5400,25,0.23990,15,-0.6019,22,0.05212,9,-1.2601,12,-0.8358
ENSG00000135441,BLOC1S1,258,0.96851,211,0.60570,198,0.50043,133,-0.1975,65,-1.2967,62,-1.3492,120,-0.3375
ENSG00000135404,CD63,502,1.54049,192,-0.1725,263,0.34750,199,-0.1367,115,-0.9816,98,-1.2224,140,-0.6712
ENSG00000135414,GDF11,82,0.85170,47,-0.0908,37,-0.4759,33,-0.7191,56,0.18348,40,-0.3302,69,0.55638
ENSG00000205323,SARNP,81,-0.0763,85,-0.0040,91,0.11948,69,-0.3776,84,-0.0140,96,0.19762,104,0.33577
ENSG00000135392,DNAJC14,14,-0.3951,6,-1.6309,19,0.05843,25,0.54697,20,0.13794,18,-0.0619,22,0.24403
ENSG00000170473,PYM1,14,-0.4681,14,-0.4435,36,1.10303,19,-0.0511,16,-0.2791,20,0.02617,15,-0.3499
ENSG00000111540,RAB5B,143,-0.1486,208,0.47396,142,-0.1592,194,0.41993,90,-0.8803,124,-0.3828,160,0.03507
ENSG00000197728,RPS26,821,1.11312,707,0.83615,508,0.25969,332,-0.4950,177,-1.4064,187,-1.3238,411,-0.0908
ENSG00000065361,ERBB3,56,0.73703,25,-0.5885,8,-2.3175,23,-0.8463,97,1.79254,12,-1.7489,48,0.46631
ENSG00000170515,PA2G4,132,-0.2664,124,-0.3625,140,-0.1703,132,-0.3027,160,0.04934,256,0.85560,167,0.11835
ENSG00000229117,RPL41,3006,1.49362,2142,0.84661,1690,0.42865,863,-0.7556,439,-1.7061,462,-1.6290,1011,-0.4195
ENSG00000139641,ESYT1,7,-1.7625,26,0.16006,7,-1.8247,49,1.60222,14,-0.8179,16,-0.6707,24,-0.0281
ENSG00000196465,MYL6B,174,0.31563,186,0.43221,200,0.55245,170,0.33521,84,-0.8583,65,-1.2437,101,-0.5616
ENSG00000092841,MYL6,551,0.75429,403,0.21203,253,-0.5452,432,0.39637,286,-0.3464,206,-0.8619,272,-0.4304
ENSG00000139613,SMARCC2,253,-0.1777,217,-0.4198,214,-0.4434,200,-0.6294,332,0.27388,297,0.08479,542,1.14583
ENSG00000181852,RNF41,48,-0.6444,88,0.32130,81,0.19843,86,0.34055,52,-0.5289,67,-0.1302,70,-0.0451
ENSG00000139579,NABP2,67,-0.4009,138,0.82069,82,-0.0729,82,-0.0829,55,-0.7059,100,0.26583,78,-0.1392
ENSG00000139645,ANKRD52,12,-0.9937,14,-0.6982,6,-1.8871,34,0.90320,29,0.44668,28,0.39374,19,-0.2096
ENSG00000062485,CS,80,-0.2884,109,0.21092,113,0.26981,136,0.70746,51,-1.0021,80,-0.2975,64,-0.6527
ENSG00000257727,CNPY2,82,0.12275,81,0.09988,91,0.27967,93,0.37923,68,-0.1941,58,-0.4559,47,-0.7746
ENSG00000170581,STAT2,43,0.01410,35,-0.3398,53,0.33605,51,0.32085,55,0.41003,30,-0.5610,27,-0.7569
ENSG00000135423,GLS2,5,-2.6115,56,0.95171,42,0.42980,47,0.75297,16,-1.0441,25,-0.4269,20,-0.7408
ENSG00000076108,BAZ2A,50,-0.6059,49,-0.6554,43,-0.8288,55,-0.5361,173,1.54078,98,0.49639,63,-0.2333
ENSG00000110955,ATP5F1B,362,-0.4942,576,0.26479,596,0.32436,741,0.86069,212,-1.3225,388,-0.3838,314,-0.7179
ENSG00000110958,PTGES3,278,0.03075,256,-0.1012,290,0.09994,318,0.30331,177,-0.6927,290,0.10323,254,-0.1133
ENSG00000196531,NACA,734,0.80729,770,0.89376,581,0.39701,397,-0.2732,230,-1.0941,246,-0.9933,316,-0.6014
ENSG00000025423,HSD17B6,71,2.67923,12,-0.7037,19,0.08540,12,-0.7668,6,-1.6841,1,-3.6962,13,-0.4843
ENSG00000166886,NAB2,22,-0.8869,49,0.39232,38,-0.0453,49,0.47384,34,-0.2044,42,0.12783,27,-0.5836
ENSG00000123384,LRP1,305,0.91110,133,-0.4854,199,0.16631,185,0.05363,178,-0.0183,137,-0.4393,117,-0.6865
ENSG00000179912,R3HDM2,73,-0.9831,140,0.04970,77,-0.8871,141,0.07918,169,0.37432,166,0.34387,176,0.43558
ENSG00000166986,MARS,24,-1.1680,40,-0.3820,57,0.21343,63,0.44569,58,0.23919,49,-0.0359,49,-0.0602
ENSG00000175197,DDIT3,37,0.44868,18,-0.7381,36,0.42456,25,-0.2263,16,-0.9048,28,0.02384,40,0.59614
ENSG00000175203,DCTN2,121,-0.2575,147,0.05767,159,0.18560,210,0.81256,84,-0.8245,117,-0.3075,87,-0.7828
ENSG00000155980,KIF5A,668,-0.4000,1483,0.95543,520,-0.7944,587,-0.6836,675,-0.3827,582,-0.6184,1734,1.24957
ENSG00000166908,PIP4K2C,24,-1.1679,30,-0.8117,86,0.91641,90,1.25967,21,-1.3403,36,-0.5480,26,-1.0082
ENSG00000178498,DTX3,70,-0.1820,114,0.62997,105,0.48966,88,0.21589,67,-0.2622,32,-1.3947,64,-0.3153
ENSG00000240771,ARHGEF25,16,-1.5418,65,0.69296,55,0.39335,52,0.37037,24,-0.9022,27,-0.7456,55,0.38224
ENSG00000135454,B4GALNT1,15,-2.1337,45,-0.4849,82,0.51273,103,1.14764,36,-0.8207,68,0.19196,32,-1.0008
ENSG00000135506,OS9,111,0.16461,77,-0.4307,82,-0.3202,105,0.08403,104,0.06811,124,0.35094,95,-0.0942
ENSG00000135439,AGAP2,123,-0.2653,166,0.23183,197,0.52451,134,-0.1370,124,-0.2443,127,-0.2148,150,0.06240
ENSG00000135452,TSPAN31,41,0.73457,18,-0.6032,22,-0.2931,28,0.07980,34,0.40612,22,-0.2935,20,-0.4698
ENSG00000139266,MARCH9,20,-0.2927,20,-0.3405,36,0.64079,33,0.60366,10,-1.3611,20,-0.3125,23,-0.0678
ENSG00000123297,TSFM,21,0.20265,25,0.50032,26,0.55270,20,0.16359,17,-0.1402,15,-0.2747,3,-2.4638
ENSG00000175215,CTDSP2,46,0.79660,31,0.11580,32,0.16576,25,-0.2412,38,0.45839,12,-1.3594,21,-0.4916
ENSG00000257698,GIHCG,76,1.14263,44,0.17874,40,0.03202,42,0.11862,20,-1.0478,16,-1.3502,35,-0.2065
ENSG00000118596,SLC16A7,11,-1.8293,42,0.27861,25,-0.5273,38,0.11998,49,0.55549,58,0.83177,23,-0.6905
ENSG00000198673,TAFA2,14,-2.5185,104,0.55873,145,1.15799,80,0.13078,38,-1.0837,88,0.26134,50,-0.6510
ENSG00000135655,USP15,15,-1.6701,36,-0.3856,55,0.31233,49,0.13227,83,1.04810,47,0.04454,30,-0.6437
ENSG00000061987,MON2,41,-0.0969,24,-0.9107,44,0.01963,54,0.44055,76,0.95487,37,-0.2524,17,-1.4518
ENSG00000111110,PPM1H,24,-0.7283,32,-0.2670,44,0.24578,57,0.83669,25,-0.6244,41,0.14945,22,-0.8194
ENSG00000196935,SRGAP1,62,1.64153,9,-1.4706,5,-2.2420,12,-1.1977,39,0.74398,14,-0.8679,44,0.98836
ENSG00000184575,XPOT,84,0.78089,32,-0.7862,42,-0.3847,72,0.61364,45,-0.2763,35,-0.6680,43,-0.3303
ENSG00000183735,TBK1,16,-0.9125,37,0.42556,26,-0.1682,35,0.41650,25,-0.2131,27,-0.0591,27,-0.1019
ENSG00000135677,GNS,42,0.67459,26,-0.1310,30,0.12611,39,0.67235,27,-0.0828,9,-1.6973,12,-1.2660
ENSG00000111490,TBC1D30,11,-1.0210,32,0.64031,25,0.18185,28,0.46678,16,-0.4891,21,-0.0966,15,-0.5831
ENSG00000156076,WIF1,91,1.22716,19,-1.3676,136,2.06450,24,-1.0886,44,-0.0496,2,-4.1563,21,-1.2103
ENSG00000174106,LEMD3,21,-1.0535,42,0.08420,42,0.08525,45,0.20390,36,-0.1743,54,0.47609,38,-0.1098
ENSG00000174099,MSRB3,34,0.59030,14,-0.8752,17,-0.5773,17,-0.6711,46,1.11711,20,-0.3389,30,0.32977
ENSG00000139233,LLPH,70,-0.0319,65,-0.1597,59,-0.3097,55,-0.4941,106,0.66492,87,0.33581,75,0.08865
ENSG00000155957,TMBIM4,84,1.56979,27,-0.4287,34,-0.0524,19,-1.0953,44,0.40940,21,-0.7751,32,-0.1551
ENSG00000111530,CAND1,93,-0.6820,138,-0.0551,135,-0.0887,184,0.51385,116,-0.3343,161,0.19332,131,-0.1468
ENSG00000127314,RAP1B,85,1.43744,25,-0.6767,40,0.10401,35,-0.1430,37,-0.0477,24,-0.7115,22,-0.8731
ENSG00000175782,SLC35E3,43,-0.2183,29,-0.8427,39,-0.3855,48,-0.0663,90,1.04806,52,0.08437,46,-0.1053
ENSG00000135679,MDM2,40,-0.3806,42,-0.2929,53,0.08870,54,0.14561,74,0.64095,51,0.02357,35,-0.5945
ENSG00000111605,CPSF6,41,-0.3658,63,0.36096,68,0.49305,62,0.38987,52,0.04190,30,-0.8592,29,-0.8683
ENSG00000127337,YEATS4,30,0.14796,32,0.29623,30,0.17925,22,-0.3742,23,-0.2898,32,0.27087,26,-0.0855
ENSG00000166225,FRS2,54,1.02149,25,-0.2467,13,-1.2613,28,-0.0886,30,0.01351,19,-0.6777,39,0.46612
ENSG00000166226,CCT2,109,0.04898,114,0.12877,94,-0.1887,120,0.25469,86,-0.3378,127,0.30349,75,-0.5518
ENSG00000127328,RAB3IP,88,-0.0955,77,-0.2964,51,-0.9453,65,-0.6614,121,0.43601,97,0.07199,181,1.16185
ENSG00000111596,CNOT2,58,0.27528,27,-0.9699,62,0.37473,49,-0.0028,71,0.62582,43,-0.2195,35,-0.5517
ENSG00000135643,KCNMB4,54,-0.8512,149,0.83032,56,-0.7812,117,0.48565,65,-0.5589,75,-0.3201,101,0.16469
ENSG00000153233,PTPRR,5,-2.5240,8,-1.6967,38,0.66088,35,0.61861,24,-0.0985,41,0.80348,19,-0.4701
ENSG00000133858,ZFC3H1,46,-0.7803,42,-0.8964,47,-0.7434,40,-1.1150,231,2.13203,84,0.19614,68,-0.1475
