Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to8,Feature log2 fold change topic 5to8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000260412,AL353746.1,0,-5.1524,24,0.57979,28,1.43879,6,-1.5790
ENSG00000122729,ACO1,23,0.05880,34,0.79193,19,-0.3683,17,-0.4940
ENSG00000197579,TOPORS,72,0.81319,78,0.96767,32,-0.8494,22,-1.2293
ENSG00000235453,SMIM27,37,0.44775,20,-0.6681,23,-0.5032,43,0.70748
ENSG00000165264,NDUFB6,80,-0.8912,64,-1.2398,204,1.20289,121,-0.1873
ENSG00000137074,APTX,32,0.23746,20,-0.5936,30,0.17781,28,0.00298
ENSG00000086061,DNAJA1,246,-0.2481,219,-0.4508,366,0.67981,219,-0.4460
ENSG00000122692,SMU1,63,0.44316,66,0.52585,48,-0.0856,24,-1.2382
ENSG00000107262,BAG1,115,0.01792,69,-0.8548,119,0.11787,146,0.46688
ENSG00000086065,CHMP5,102,-0.1689,68,-0.8589,145,0.67664,102,-0.1772
ENSG00000086102,NFX1,46,0.24663,54,0.51871,40,-0.0296,23,-0.9804
ENSG00000230453,ANKRD18B,13,-0.0643,14,0.06699,17,0.62103,6,-1.2814
ENSG00000010438,PRSS3,1,-4.6360,3,-3.3154,54,2.18749,30,0.11681
ENSG00000107341,UBE2R2,130,0.45210,106,0.07485,95,-0.1540,82,-0.3704
ENSG00000137073,UBAP2,48,-0.0954,85,1.00944,27,-1.2950,67,0.50551
ENSG00000198876,DCAF12,14,0.33549,13,0.27777,8,-0.6059,13,0.19910
ENSG00000165006,UBAP1,45,-0.0218,29,-0.7329,54,0.44702,44,-0.0404
ENSG00000164978,NUDT2,32,0.14686,19,-0.7423,37,0.55659,23,-0.4126
ENSG00000164976,MYORG,23,-0.2543,20,-0.4643,14,-1.2735,62,1.75220
ENSG00000164972,C9orf24,3,-3.1340,4,-2.7195,36,1.07982,44,1.11213
ENSG00000164970,FAM219A,39,-0.7308,58,-0.0574,75,0.59265,52,-0.2466
ENSG00000168913,ENHO,129,-0.6854,70,-1.6487,168,-0.3021,422,1.65606
ENSG00000122756,CNTFR,21,-0.5027,25,-0.1815,17,-0.9565,58,1.49705
ENSG00000164967,RPP25L,10,-1.0053,6,-1.7474,26,1.00438,23,0.39793
ENSG00000137100,DCTN3,61,-1.1188,43,-1.6580,183,1.28669,120,0.03673
ENSG00000147955,SIGMAR1,30,0.17102,12,-1.3372,36,0.74691,22,-0.3679
ENSG00000213930,GALT,11,-0.5741,14,-0.1524,19,0.44922,15,-0.0353
ENSG00000137070,IL11RA,25,1.80705,13,0.37429,3,-2.0380,8,-0.5140
ENSG00000187186,AL162231.1,20,-2.1925,45,-0.9479,111,0.98360,104,0.52658
ENSG00000122733,PHF24,15,-3.1695,113,-0.0260,171,1.14806,103,-0.1927
ENSG00000137094,DNAJB5,12,-0.5082,21,0.49630,16,0.01314,15,-0.1144
ENSG00000165280,VCP,100,-0.5046,124,-0.1321,175,0.70777,96,-0.5811
ENSG00000165283,STOML2,34,-1.1789,38,-0.9747,96,0.93674,78,0.23263
ENSG00000005238,FAM214B,35,0.35471,26,-0.1864,24,-0.4018,35,0.35490
ENSG00000198722,UNC13B,11,-1.4466,43,0.97635,26,0.06523,23,-0.2331
ENSG00000198853,RUSC2,28,-1.4975,63,-0.1396,94,0.84382,65,-0.1015
ENSG00000107140,TESK1,19,-0.6795,18,-0.7756,35,0.48835,37,0.44794
ENSG00000159884,CCDC107,26,-0.5006,20,-0.9390,47,0.75623,36,0.04323
ENSG00000137076,TLN1,118,2.00339,46,-0.0310,13,-2.3549,44,-0.1150
ENSG00000107175,CREB3,33,-0.6940,44,-0.1914,58,0.41186,53,0.14443
ENSG00000070610,GBA2,17,-1.8441,38,-0.5913,85,1.36322,43,-0.3826
ENSG00000107185,RGP1,15,-0.4180,20,0.11157,18,-0.0676,22,0.34434
ENSG00000137133,HINT2,32,-0.3263,17,-1.3707,42,0.23612,59,0.81702
ENSG00000137103,TMEM8B,22,-0.9986,32,-0.4055,52,0.69283,43,0.10020
ENSG00000122694,GLIPR2,47,2.65753,6,-1.3784,3,-2.6637,15,0.04533
ENSG00000122705,CLTA,194,-0.4437,177,-0.5946,332,0.77213,212,-0.2844
ENSG00000159921,GNE,19,0.16088,17,0.01092,16,-0.1801,18,0.08769
ENSG00000137075,RNF38,24,-0.9669,46,0.10998,42,-0.0945,63,0.70648
ENSG00000281649,EBLN3P,56,-0.0286,78,0.59606,57,-0.0114,37,-0.7321
ENSG00000147905,ZCCHC7,28,0.58530,21,0.06469,14,-0.7363,24,0.29036
ENSG00000137106,GRHPR,133,0.86383,37,-1.3973,90,0.14756,75,-0.2286
ENSG00000175768,TOMM5,39,-0.9690,24,-1.6957,96,0.90473,90,0.49042
ENSG00000165275,TRMT10B,28,1.70132,6,-1.0980,7,-1.1770,14,0.16810
ENSG00000122741,DCAF10,46,-0.0294,68,0.67799,42,-0.2908,39,-0.3412
ENSG00000107338,SHB,19,0.70846,35,2.11421,4,-2.2355,4,-1.8187
ENSG00000180071,ANKRD18A,297,2.25689,216,1.39383,8,-4.3403,14,-3.1572
ENSG00000278175,GLIDR,23,0.91745,16,0.15894,8,-1.0454,15,0.14791
ENSG00000283886,BX664615.2,45,0.37540,39,0.11385,35,-0.1429,30,-0.3317
ENSG00000240240,BX664727.3,3,-2.5236,46,2.06171,16,-0.2058,7,-1.4973
ENSG00000154529,CNTNAP3B,6,-1.5115,42,2.21072,9,-1.0186,10,-0.6753
ENSG00000231527,FAM27C,9,-0.6194,12,-0.0903,18,0.96584,6,-1.1029
ENSG00000147996,CBWD5,7,-1.1433,32,1.51639,14,-0.1419,8,-1.0957
ENSG00000107242,PIP5K1B,3,-2.8481,6,-1.9502,38,1.69230,25,0.19658
ENSG00000187866,FAM122A,17,-0.0162,11,-0.7105,25,1.02801,8,-1.2843
ENSG00000165060,FXN,13,0.23606,9,-0.4499,12,0.19262,11,-0.1354
ENSG00000119139,TJP2,211,3.57038,42,-0.5201,3,-4.6219,21,-1.5814
ENSG00000135063,FAM189A2,38,1.71397,32,1.27809,1,-4.6399,12,-0.5493
ENSG00000107282,APBA1,12,-1.3410,33,0.29608,29,0.06730,37,0.52136
ENSG00000188647,PTAR1,65,0.89137,47,0.27100,20,-1.3984,51,0.41181
ENSG00000198887,SMC5,89,1.33812,92,1.40727,18,-1.8422,13,-2.0418
ENSG00000119138,KLF9,25,-2.1759,97,0.00585,141,1.08791,77,-0.3854
ENSG00000083067,TRPM3,26,-0.7621,89,1.58536,23,-1.1836,45,0.14010
ENSG00000107362,ABHD17B,112,1.86987,41,-0.2306,29,-0.9797,22,-1.2644
ENSG00000155621,C9orf85,31,1.83774,14,0.12340,5,-1.6350,9,-0.6510
ENSG00000119125,GDA,24,-2.8008,248,1.12386,185,0.74940,59,-1.4426
ENSG00000107372,ZFAND5,179,-0.4723,269,0.24512,260,0.25032,207,-0.2224
ENSG00000165092,ALDH1A1,52,-0.0610,71,0.50430,17,-2.2173,114,1.53152
ENSG00000198963,RORB,36,-1.7259,6,-4.3898,147,1.01797,175,1.06534
ENSG00000135045,C9orf40,9,-0.5207,12,-0.1352,15,0.38306,13,0.01004
ENSG00000156017,CARNMT1,9,-0.9444,13,-0.3981,23,0.93168,13,-0.3312
ENSG00000106733,NMRK1,23,-0.8399,21,-0.9677,51,0.85199,41,0.15693
ENSG00000134996,OSTF1,38,0.10402,20,-0.9574,47,0.67573,28,-0.4092
ENSG00000135002,RFK,26,-2.1673,87,-0.2701,146,1.04913,99,-0.0379
ENSG00000106772,PRUNE2,243,0.88433,89,-0.9302,151,-0.0347,134,-0.2467
ENSG00000197969,VPS13A,27,-1.8432,149,1.11736,89,0.13278,68,-0.3822
ENSG00000156052,GNAQ,327,-0.1125,479,0.60147,312,-0.2573,312,-0.1960
ENSG00000148019,CEP78,92,1.06972,110,1.47314,17,-2.1961,32,-0.8863
ENSG00000135069,PSAT1,235,1.82974,99,-0.0070,21,-2.8075,121,0.36302
ENSG00000106829,TLE4,262,1.14107,357,1.91288,30,-2.8857,56,-1.5844
ENSG00000196781,TLE1,28,-0.6496,35,-0.2594,41,-0.0128,60,0.72156
ENSG00000148057,IDNK,13,-0.3294,16,0.10677,15,0.04205,16,0.13108
ENSG00000135018,UBQLN1,97,-0.6039,113,-0.3364,187,0.85830,100,-0.5454
ENSG00000165113,GKAP1,69,0.72701,75,0.92197,21,-1.5952,48,0.04576
ENSG00000165115,KIF27,44,0.98534,41,0.83758,10,-1.7890,26,-0.0144
ENSG00000165119,HNRNPK,383,0.02221,415,0.16702,406,0.17233,283,-0.5095
ENSG00000148053,NTRK2,809,0.24883,966,0.58988,399,-1.1881,958,0.57392
ENSG00000135049,AGTPBP1,142,1.10317,89,0.17510,63,-0.5638,48,-0.8794
ENSG00000135040,NAA35,51,0.24672,77,1.07413,35,-0.5303,24,-1.0078
ENSG00000135052,GOLM1,61,-0.6113,107,0.37269,91,0.09631,87,-0.0117
ENSG00000135070,ISCA1,44,-1.3195,58,-0.8638,147,1.22507,86,-0.1970
ENSG00000083223,TUT7,53,0.76457,54,0.81106,22,-1.0023,26,-0.5332
ENSG00000196730,DAPK1,9,-2.1595,46,0.41648,48,0.65447,34,-0.1414
ENSG00000135047,CTSL,61,0.30452,28,-1.0567,66,0.63535,38,-0.5244
ENSG00000156345,CDK20,4,-1.8172,10,-0.5890,25,1.88102,5,-1.5112
ENSG00000106723,SPIN1,88,-0.7957,159,0.21893,171,0.49647,115,-0.3491
ENSG00000148082,SHC3,35,-2.3809,167,0.12095,151,-0.0747,276,1.12477
ENSG00000187742,SECISBP2,53,0.05742,77,0.78324,39,-0.5869,47,-0.1360
ENSG00000187764,SEMA4D,302,2.49810,103,0.00270,32,-2.2393,46,-1.3289
ENSG00000165023,DIRAS2,55,-2.7170,588,1.36358,311,0.08550,236,-0.4182
ENSG00000148090,AUH,21,-0.6674,28,-0.1614,41,0.70450,25,-0.3858
ENSG00000090054,SPTLC1,52,0.39419,44,0.08233,42,0.00204,30,-0.5824
ENSG00000196305,IARS,31,-1.2266,60,-0.1246,96,1.17570,37,-0.9299
ENSG00000198000,NOL8,78,0.98255,72,0.81892,29,-1.0021,27,-0.9642
ENSG00000127080,IPPK,10,-0.2921,18,0.78409,14,0.34453,4,-1.7082
ENSG00000185963,BICD2,46,0.02715,64,0.66108,37,-0.4370,41,-0.1517
ENSG00000165233,CARD19,16,-0.4121,18,-0.1881,24,0.51297,17,-0.2433
ENSG00000131669,NINJ1,40,0.75145,22,-0.3335,20,-0.6144,31,0.29628
ENSG00000165238,WNK2,12,-2.7658,75,0.16886,86,0.58499,84,0.37750
ENSG00000188938,FAM120AOS,48,-0.1978,61,0.21681,58,0.16994,45,-0.3149
ENSG00000048828,FAM120A,112,0.39858,134,0.75142,70,-0.5606,65,-0.5640
ENSG00000197724,PHF2,39,1.13849,34,0.83441,9,-1.6298,17,-0.3984
ENSG00000158079,PTPDC1,78,1.92000,47,0.70782,11,-1.9442,12,-1.5984
ENSG00000148110,MFSD14B,33,0.45482,34,0.52524,15,-1.0490,30,0.30936
ENSG00000148120,AOPEP,66,1.64211,29,-0.0274,15,-1.3750,24,-0.3895
ENSG00000185920,PTCH1,21,0.35240,26,0.76352,10,-1.0965,19,0.19438
ENSG00000182150,ERCC6L2,67,-0.1170,140,1.37668,50,-0.7620,48,-0.6569
ENSG00000130958,SLC35D2,38,3.83662,4,-1.3461,1,-3.0495,2,-2.1116
ENSG00000130956,HABP4,106,-1.2353,176,-0.4131,258,0.37992,313,0.64750
ENSG00000081377,CDC14B,86,1.80502,51,0.59829,13,-1.9758,21,-0.9546
ENSG00000081386,ZNF510,8,-0.7087,20,0.84497,15,0.31526,6,-1.1063
ENSG00000196312,MFSD14C,26,-0.5474,63,1.12379,34,-0.1200,21,-0.8600
ENSG00000196116,TDRD7,29,0.72430,12,-0.8357,21,0.11359,16,-0.3309
ENSG00000136842,TMOD1,16,-1.0208,12,-1.4820,47,1.41116,25,-0.3000
ENSG00000136925,TSTD2,25,0.35768,24,0.25821,19,-0.1826,16,-0.4229
ENSG00000136937,NCBP1,32,0.48277,33,0.51289,23,-0.1756,13,-1.0611
ENSG00000136936,XPA,77,0.23875,94,0.62036,48,-0.7508,71,0.09570
ENSG00000136938,ANP32B,599,2.25944,245,0.20323,46,-2.8487,161,-0.5371
ENSG00000095380,NANS,5,-2.3625,13,-0.9040,36,1.38523,23,0.00506
ENSG00000136928,GABBR2,15,-4.3258,262,0.04316,421,1.53429,158,-0.8200
ENSG00000119523,ALG2,14,-0.1798,17,0.09048,14,-0.2628,20,0.42899
ENSG00000106803,SEC61B,62,-0.1359,44,-0.7226,73,0.23121,81,0.36908
ENSG00000136874,STX17,50,0.87498,38,0.31012,23,-0.7226,26,-0.3785
ENSG00000023318,ERP44,31,-0.0170,43,0.58413,31,-0.0283,21,-0.6922
ENSG00000136891,TEX10,10,-0.4138,15,0.21147,16,0.38212,10,-0.4732
ENSG00000066697,MSANTD3,26,-0.0702,34,0.40140,23,-0.3940,31,0.19807
ENSG00000241697,TMEFF1,102,0.11890,97,0.02765,102,0.15165,76,-0.4146
ENSG00000148123,PLPPR1,104,2.61933,31,-0.1715,7,-2.8195,21,-0.7895
ENSG00000136897,MRPL50,22,-0.4222,19,-0.6725,35,0.63562,27,-0.0144
ENSG00000136870,ZNF189,61,1.34639,25,-0.3709,30,-0.0804,9,-1.9027
ENSG00000165152,TMEM246,42,-1.1843,78,-0.1709,119,0.89294,71,-0.3286
ENSG00000155827,RNF20,144,0.67791,140,0.62388,70,-0.7875,79,-0.4184
ENSG00000136824,SMC2,102,0.82854,104,0.85888,44,-0.8857,38,-0.9378
ENSG00000136783,NIPSNAP3A,42,0.72009,18,-0.7447,28,-0.0188,26,-0.1719
ENSG00000070214,SLC44A1,882,2.93650,235,-0.2348,55,-2.8874,114,-1.4222
ENSG00000106701,FSD1L,41,0.13671,46,0.36853,38,-0.0093,27,-0.5956
ENSG00000106692,FKTN,33,0.49000,46,1.20552,16,-0.9147,14,-0.9698
ENSG00000148143,ZNF462,84,1.41775,72,1.06842,14,-2.1027,25,-0.8576
ENSG00000119318,RAD23B,86,-0.6963,124,-0.0738,169,0.71733,98,-0.4858
ENSG00000070061,ELP1,32,-0.5955,42,-0.1275,58,0.69595,34,-0.4733
ENSG00000119328,ABITRAM,13,-0.2298,12,-0.3077,18,0.54799,12,-0.3641
ENSG00000119326,CTNNAL1,6,-1.8079,41,1.40104,25,0.54363,4,-2.4815
ENSG00000106771,TMEM245,147,0.02410,223,0.82430,140,-0.0817,75,-1.1070
ENSG00000260230,FRRS1L,42,-2.5395,322,0.85340,267,0.67853,136,-0.7245
ENSG00000095203,EPB41L4B,5,-2.7487,47,0.73575,36,0.33686,34,0.11520
ENSG00000070159,PTPN3,0,-4.1434,10,-0.5515,24,1.95303,8,-0.8804
ENSG00000157654,PALM2-AKAP2,173,0.62064,196,0.87534,86,-0.8048,82,-0.7208
ENSG00000136810,TXN,136,-0.5957,69,-1.6845,288,1.18655,175,-0.1572
ENSG00000165124,SVEP1,30,2.03311,22,1.29499,1,-3.6995,3,-1.8406
ENSG00000198121,LPAR1,461,3.06807,108,-0.4040,15,-3.8067,80,-0.8943
ENSG00000136813,ECPAS,142,-0.0660,166,0.20940,174,0.41373,83,-0.9780
ENSG00000173258,ZNF483,89,-1.4076,273,0.51168,233,0.29007,210,0.01828
ENSG00000106853,PTGR1,6,-2.1826,19,-0.5444,42,1.47733,20,-0.4845
ENSG00000059769,DNAJC25,9,-0.9819,23,0.60143,18,0.20379,15,-0.2041
ENSG00000242616,GNG10,86,0.20251,60,-0.4422,82,0.12789,77,-0.0023
ENSG00000148154,UGCG,14,-1.8186,41,-0.0445,63,1.12113,31,-0.5383
ENSG00000119314,PTBP3,16,-0.3284,32,0.93448,19,-0.0725,12,-0.8386
ENSG00000119471,HSDL2,63,0.89764,33,-0.3115,20,-1.3786,62,0.84908
ENSG00000165185,KIAA1958,36,1.84312,15,0.04560,6,-1.6514,11,-0.5368
ENSG00000148153,INIP,55,0.68923,42,0.17417,28,-0.6660,38,-0.0286
ENSG00000148158,SNX30,58,0.78968,42,0.15295,33,-0.3554,26,-0.6411
ENSG00000136867,SLC31A2,172,3.98522,22,-1.1184,5,-3.6081,10,-2.3562
ENSG00000119321,FKBP15,32,0.60660,32,0.55553,19,-0.4809,15,-0.7130
ENSG00000136868,SLC31A1,16,-0.0603,18,0.08954,16,-0.1686,19,0.20904
ENSG00000176386,CDC26,21,0.06441,15,-0.5509,27,0.72707,12,-0.8421
ENSG00000136875,PRPF4,16,-0.4034,18,-0.1964,30,1.15207,6,-1.8485
ENSG00000148218,ALAD,103,1.16711,60,0.09331,35,-1.0201,52,-0.1632
ENSG00000148229,POLE3,65,0.03093,74,0.26146,63,-0.0483,56,-0.2471
ENSG00000138835,RGS3,20,0.69215,9,-0.6769,14,0.10130,11,-0.3912
ENSG00000095397,WHRN,42,2.51636,20,0.68695,3,-2.4745,1,-3.8205
ENSG00000136888,ATP6V1G1,54,-1.1921,75,-0.6574,149,0.81141,125,0.21910
ENSG00000157693,TMEM268,6,-3.2213,44,-0.1751,70,0.99447,54,0.19181
ENSG00000148219,ASTN2,27,-0.6055,59,0.81860,32,-0.4018,42,0.15302
ENSG00000136869,TLR4,49,1.16727,48,1.15590,4,-3.1549,29,0.11470
ENSG00000284977,AL160272.1,33,2.60947,18,0.99977,0,-5.2073,2,-2.4106
ENSG00000078725,BRINP1,26,-1.8487,97,0.31925,121,1.11963,43,-1.0803
ENSG00000136861,CDK5RAP2,135,1.83834,88,0.82544,15,-2.4856,32,-0.9496
ENSG00000106780,MEGF9,176,1.08277,103,0.01897,74,-0.6859,80,-0.4063
ENSG00000119402,FBXW2,27,-0.2627,22,-0.6335,39,0.58602,29,-0.1051
ENSG00000095261,PSMD5,14,-0.3689,25,0.61715,14,-0.5488,22,0.39642
ENSG00000119397,CNTRL,59,1.17846,69,1.55375,7,-2.7420,20,-0.8108
ENSG00000119396,RAB14,154,0.00671,142,-0.1338,178,0.37352,115,-0.4995
ENSG00000148180,GSN,827,3.08127,221,-0.1714,24,-4.0184,121,-1.1736
ENSG00000148175,STOM,52,0.41444,39,-0.1181,15,-1.9224,86,1.49453
ENSG00000136848,DAB2IP,9,-1.9564,24,-0.5286,29,-0.2264,69,1.58623
ENSG00000261534,AL596244.1,14,0.63094,4,-1.2957,12,0.55603,6,-0.6983
ENSG00000119421,NDUFA8,65,-1.4369,60,-1.5405,233,1.21692,175,0.24484
ENSG00000106852,LHX6,2,-3.4773,25,0.16650,25,0.25957,35,0.87983
ENSG00000119446,RBM18,23,-0.7286,25,-0.5344,46,0.78290,32,-0.1158
ENSG00000136940,PDCL,21,0.75971,11,-0.3925,12,-0.2774,13,-0.1129
ENSG00000056586,RC3H2,45,-0.2525,70,0.53655,44,-0.3620,57,0.16464
ENSG00000011454,RABGAP1,147,0.18846,195,0.74086,104,-0.5496,113,-0.2807
ENSG00000236901,MIR600HG,2,-3.0471,9,-1.1834,33,1.95480,13,-0.4972
ENSG00000165209,STRBP,37,-2.3949,194,0.29389,207,0.58373,182,0.17610
ENSG00000148204,CRB2,62,2.74491,13,-0.6460,3,-3.2513,16,-0.2821
ENSG00000119522,DENND1A,11,-1.2433,25,0.03536,27,0.21220,32,0.52656
ENSG00000106689,LHX2,24,-1.7721,73,0.02648,68,-0.1189,126,1.09711
ENSG00000236668,AC006450.3,4,-1.8454,0,-5.2501,23,1.97008,13,0.04725
ENSG00000119408,NEK6,10,-0.4100,9,-0.4463,11,-0.1758,20,0.88251
ENSG00000136930,PSMB7,110,-0.7577,131,-0.4587,242,0.96520,129,-0.4825
ENSG00000136942,RPL35,804,0.09796,494,-0.7446,681,-0.2606,1148,0.78828
ENSG00000136950,ARPC5L,49,-1.7569,89,-0.8005,224,1.34898,125,-0.2248
ENSG00000136935,GOLGA1,34,0.85581,29,0.56215,13,-1.0375,19,-0.2496
ENSG00000173611,SCAI,9,-3.0617,81,0.34961,98,1.09744,47,-0.6015
ENSG00000119414,PPP6C,67,0.35601,37,-0.6588,66,0.44654,40,-0.5614
ENSG00000136933,RABEPK,22,-0.5589,20,-0.7056,43,0.99042,23,-0.4777
ENSG00000044574,HSPA5,192,-0.0624,153,-0.4571,259,0.70544,131,-0.7181
ENSG00000165219,GAPVD1,63,0.45507,57,0.24821,53,0.17747,21,-1.4105
ENSG00000119487,MAPKAP1,42,-0.4322,39,-0.5236,55,0.07152,76,0.66302
ENSG00000196814,MVB12B,99,2.31111,34,-0.0567,11,-2.2592,23,-0.7388
ENSG00000169155,ZBTB43,27,-0.1619,52,1.08165,24,-0.4967,22,-0.4972
ENSG00000136828,RALGPS1,24,-0.2038,34,0.44003,26,-0.0535,23,-0.2145
ENSG00000136859,ANGPTL2,34,2.38317,6,-1.0483,2,-2.6776,14,0.27122
ENSG00000136895,GARNL3,24,-0.5418,57,1.07902,34,0.12697,14,-1.3999
ENSG00000136856,SLC2A8,18,-0.2864,21,-0.0029,21,-0.0260,25,0.29356
ENSG00000197958,RPL12,529,0.55430,216,-1.0190,283,-0.7244,659,1.00543
ENSG00000148356,LRSAM1,14,-0.7078,17,-0.4476,31,0.90843,17,-0.4299
ENSG00000136854,STXBP1,82,-2.8154,491,0.03396,763,1.36856,312,-0.7506
ENSG00000136807,CDK9,28,-0.7793,55,0.38298,50,0.25483,41,-0.1491
ENSG00000106992,AK1,98,-0.1918,80,-0.5435,115,0.12059,139,0.44415
ENSG00000160408,ST6GALNAC6,41,-1.5490,89,-0.2737,99,-0.1112,192,1.22160
ENSG00000136908,DPM2,22,-0.4108,22,-0.4548,38,0.77486,22,-0.4511
ENSG00000167106,FAM102A,130,1.47142,44,-0.6100,43,-0.8015,55,-0.2552
ENSG00000148339,SLC25A25,8,-1.9090,20,-0.4778,40,1.26236,22,-0.2863
ENSG00000148334,PTGES2,24,-1.7529,50,-0.6295,105,1.07755,75,0.06490
ENSG00000171159,C9orf16,76,-1.9427,95,-1.5963,344,0.89627,384,0.83782
ENSG00000148337,CIZ1,32,-0.8427,60,0.25901,67,0.66042,35,-0.6883
ENSG00000106976,DNM1,35,-4.0996,484,-0.0551,857,1.71417,263,-1.0852
ENSG00000167110,GOLGA2,84,-0.2026,115,0.37471,97,0.08540,76,-0.3662
ENSG00000175854,SWI5,30,0.55648,9,-1.4463,18,-0.4637,36,0.92094
ENSG00000167112,TRUB2,57,-0.3550,53,-0.4744,90,0.68310,58,-0.3184
ENSG00000167113,COQ4,35,-0.4087,41,-0.1134,55,0.54920,35,-0.3923
ENSG00000167114,SLC27A4,18,-1.1718,24,-0.7431,59,1.41685,24,-0.7440
ENSG00000167118,URM1,34,0.20284,17,-0.9983,31,0.05498,39,0.46197
ENSG00000207955,AL359091.1,149,3.16413,37,-0.2508,5,-3.6056,17,-1.4656
ENSG00000167123,CERCAM,288,2.30690,126,0.35909,24,-2.7061,58,-0.9939
ENSG00000136811,ODF2,11,-0.3256,20,0.77348,12,-0.1060,10,-0.4821
ENSG00000119392,GLE1,14,0.22681,11,-0.3009,18,0.92210,3,-2.3481
ENSG00000197694,SPTAN1,190,-1.3637,349,-0.3639,616,1.01610,375,-0.2406
ENSG00000119333,WDR34,10,-0.6378,9,-0.7308,20,0.84083,13,-0.1255
ENSG00000119335,SET,576,0.66698,441,0.15284,341,-0.3926,327,-0.3754
ENSG00000160445,ZER1,34,-1.1440,73,0.13110,85,0.59309,62,-0.1678
ENSG00000107021,TBC1D13,27,-0.2631,35,0.21124,28,-0.2629,39,0.38401
ENSG00000167136,ENDOG,29,-1.0792,20,-1.6776,90,1.46466,48,-0.2487
ENSG00000198917,SPOUT1,20,0.67219,18,0.43949,13,-0.1942,6,-1.2727
ENSG00000171097,KYAT1,14,0.17845,16,0.48283,14,0.32419,4,-1.8317
ENSG00000136802,LRRC8A,52,-0.0305,50,-0.0954,38,-0.7021,85,0.93292
ENSG00000095319,NUP188,17,0.79527,15,0.45282,7,-1.0199,11,-0.0449
ENSG00000148341,SH3GLB2,93,-0.4678,110,-0.1830,145,0.43692,117,-0.0725
ENSG00000148343,MIGA2,13,-0.6262,23,0.29512,25,0.70412,10,-1.0879
ENSG00000167130,DOLPP1,18,0.83696,14,0.31370,10,-0.3105,6,-1.0974
ENSG00000095321,CRAT,19,-0.8002,18,-0.8792,40,0.72103,35,0.26692
ENSG00000119383,PTPA,56,-1.0913,101,-0.1063,125,0.40933,127,0.31255
ENSG00000188483,IER5L,10,-1.6577,42,0.72127,37,0.65401,18,-0.8371
ENSG00000148335,NTMT1,20,-0.8852,17,-1.1306,50,1.08624,33,-0.0703
ENSG00000148331,ASB6,9,-1.3756,25,0.20984,29,0.71610,18,-0.3380
ENSG00000136827,TOR1A,17,-0.8155,18,-0.6954,41,1.06557,22,-0.3990
ENSG00000136819,C9orf78,159,0.60712,117,0.03457,94,-0.4519,111,-0.0669
ENSG00000136878,USP20,21,-0.2007,18,-0.4775,30,0.61203,19,-0.3452
ENSG00000187239,FNBP1,328,2.09184,159,0.41501,26,-2.8692,95,-0.4970
ENSG00000148358,GPR107,53,0.85744,27,-0.4119,37,0.21465,16,-1.2705
ENSG00000107130,NCS1,39,-2.3008,99,-0.8302,205,0.63366,259,0.91251
ENSG00000130707,ASS1,10,-1.6367,2,-3.7771,53,2.24851,20,-0.5298
ENSG00000107164,FUBP3,61,1.01169,35,-0.0412,24,-0.8278,35,-0.0330
ENSG00000130713,EXOSC2,13,-0.4581,22,0.52659,21,0.58216,7,-1.4897
ENSG00000097007,ABL1,58,1.78894,27,0.13529,11,-1.6080,17,-0.5994
ENSG00000126878,AIF1L,250,2.71187,65,-0.3587,12,-3.2822,61,-0.4821
ENSG00000126883,NUP214,32,0.73589,28,0.49138,16,-0.5896,15,-0.6310
ENSG00000160539,PLPP7,11,-0.5764,21,0.53170,20,0.56453,7,-1.2604
ENSG00000130723,PRRC2B,102,-0.5930,184,0.47074,145,0.03643,139,-0.0506
ENSG00000130714,POMT1,25,-0.0770,35,0.59604,27,0.06956,16,-0.8402
ENSG00000130717,UCK1,22,-0.0518,20,-0.2373,22,-0.0568,27,0.33819
ENSG00000107263,RAPGEF1,17,-1.1897,33,-0.0335,35,0.07881,50,0.72043
ENSG00000160563,MED27,15,-0.5578,21,-0.0135,32,1.18270,5,-2.1251
ENSG00000196358,NTNG2,11,-1.1905,25,0.14112,23,-0.0216,34,0.69960
ENSG00000107290,SETX,144,0.72423,168,1.04926,60,-1.0311,59,-0.8639
ENSG00000125482,TTF1,52,0.23179,74,0.94476,39,-0.3435,23,-1.1110
ENSG00000125484,GTF3C4,17,-0.5342,32,0.62160,24,0.15723,17,-0.5187
ENSG00000165698,SPACA9,17,-0.1402,20,0.07670,21,0.27463,15,-0.3919
ENSG00000165699,TSC1,47,-0.7910,110,0.74209,81,0.19883,54,-0.5550
ENSG00000148308,GTF3C5,27,0.38845,27,0.37857,18,-0.5068,21,-0.1031
ENSG00000160271,RALGDS,90,1.21218,68,0.59732,25,-1.3388,37,-0.5001
ENSG00000148296,SURF6,49,-0.0968,73,0.64738,46,-0.2747,45,-0.2485
ENSG00000148297,MED22,14,-0.2133,13,-0.3328,19,0.50566,13,-0.2800
ENSG00000148303,RPL7A,512,-0.1795,334,-0.9021,586,0.08116,815,0.69146
ENSG00000148290,SURF1,56,-0.1119,31,-1.0799,60,0.02288,91,0.79516
ENSG00000148291,SURF2,18,-0.8730,17,-1.0197,41,0.70623,39,0.40830
ENSG00000148248,SURF4,54,0.00727,56,0.06724,58,0.20378,42,-0.4214
