Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to12,Feature log2 fold change topic 10to12
ENSG00000104341,LAPTM4B,61,-0.0597,58,-0.1254,76,0.30453,68,0.12500,45,-0.6030,54,-0.2270,75,0.28156,76,0.36379
ENSG00000156482,RPL30,1240,1.24890,1286,1.31225,764,0.43635,907,0.71672,330,-1.0100,345,-0.8064,252,-1.2764,398,-0.6919
ENSG00000132541,RIDA,24,-1.0483,110,1.39034,95,1.12698,54,0.21467,24,-1.1628,36,-0.4062,23,-1.1183,51,0.15287
ENSG00000104361,NIPAL2,16,-1.5026,3,-3.6228,32,-0.4440,31,-0.5124,45,0.11241,48,0.19838,73,0.86961,58,0.61027
ENSG00000156486,KCNS2,3,-2.5295,1,-3.6436,10,-0.8971,15,-0.3688,18,-0.0498,41,1.24908,30,0.75599,24,0.43471
ENSG00000253948,VPS13B-DT,22,0.01863,30,0.50883,56,1.57966,15,-0.5585,18,-0.3597,15,-0.5531,10,-1.1715,19,-0.1910
ENSG00000132549,VPS13B,33,0.72686,36,0.86049,16,-0.4313,6,-1.8108,21,0.01454,39,0.99302,14,-0.5993,15,-0.6281
ENSG00000164919,COX6C,542,-0.8289,571,-0.7509,1307,0.54846,1402,0.66288,750,-0.3977,650,-0.5532,812,-0.2093,1202,0.52210
ENSG00000147669,POLR2K,74,-0.5944,79,-0.4860,134,0.34484,168,0.71017,75,-0.6696,131,0.30037,121,0.17508,122,0.23862
ENSG00000034677,RNF19A,62,0.03501,88,0.58886,47,-0.4048,45,-0.4608,60,-0.0086,83,0.50733,59,-0.0395,54,-0.2099
ENSG00000186106,ANKRD46,64,-0.4169,40,-1.1148,62,-0.4727,100,0.28196,61,-0.5790,88,0.07770,108,0.40614,120,0.73902
ENSG00000070756,PABPC1,404,0.69161,450,0.87141,430,0.79548,163,-0.7376,264,0.00411,221,-0.2726,175,-0.6313,174,-0.7498
ENSG00000164924,YWHAZ,485,-0.9933,420,-1.2086,785,-0.2574,675,-0.4901,920,-0.0115,1302,0.54667,1214,0.43290,1155,0.44397
ENSG00000261087,AP003469.4,36,0.01182,30,-0.2897,38,0.07698,33,-0.1364,47,0.53545,44,0.33076,23,-0.6825,29,-0.4062
ENSG00000120963,ZNF706,150,0.59156,110,0.09008,94,-0.1543,66,-0.7005,122,0.31293,148,0.56558,53,-1.0098,86,-0.3423
ENSG00000104490,NCALD,80,-2.1526,87,-2.0251,186,-0.8994,326,-0.0423,301,-0.2011,296,-0.1904,660,1.11333,492,0.80235
ENSG00000048392,RRM2B,11,-1.8442,18,-1.1006,32,-0.2592,62,0.77240,41,0.15150,23,-0.7398,82,1.25966,35,-0.1660
ENSG00000104517,UBR5,38,-0.8125,103,0.72555,62,-0.0871,26,-1.4040,106,1.02907,59,-0.1432,28,-1.2932,50,-0.4939
ENSG00000155090,KLF10,3,-2.4819,5,-1.8713,17,-0.0821,15,-0.2837,18,0.00648,20,0.14470,12,-0.5582,30,1.06493
ENSG00000155096,AZIN1,117,-0.6729,147,-0.3156,106,-0.8117,196,0.13067,155,-0.2817,243,0.47864,200,0.16144,230,0.48629
ENSG00000155097,ATP6V1C1,45,-2.3105,68,-1.7237,127,-0.7858,192,-0.1481,208,-0.0271,276,0.42906,332,0.72939,290,0.64595
ENSG00000164929,BAALC,166,-0.8865,257,-0.2186,490,0.81301,442,0.64119,237,-0.4133,272,-0.1348,222,-0.4452,331,0.21897
ENSG00000164933,SLC25A32,22,-0.4784,14,-1.1443,16,-0.9655,15,-1.0392,30,-0.0081,41,0.47406,45,0.63507,40,0.54777
ENSG00000164934,DCAF13,20,0.39209,7,-1.0724,23,0.64393,22,0.55000,11,-0.6135,25,0.76534,20,0.45527,11,-0.5393
ENSG00000176406,RIMS2,180,-0.3123,185,-0.2680,204,-0.1172,235,0.10502,381,1.19159,140,-0.6990,143,-0.6694,137,-0.8524
ENSG00000147650,LRP12,13,-0.9494,15,-0.6795,18,-0.4117,11,-1.1174,24,0.02477,43,0.97238,35,0.62283,26,0.14813
ENSG00000169946,ZFPM2,9,-1.2623,6,-1.9061,21,0.02394,12,-0.8117,39,1.36386,46,1.27923,17,-0.2747,7,-1.6915
ENSG00000254615,AC027031.2,9,-1.8566,9,-1.7952,35,0.20285,33,0.08626,43,0.70179,45,0.61830,24,-0.3968,28,-0.1694
ENSG00000164830,OXR1,142,-1.7390,129,-1.8818,238,-0.9635,292,-0.6537,694,0.92902,342,-0.4143,786,0.91890,449,0.01127
ENSG00000147655,RSPO2,3,-3.0253,0,-7.6965,7,-1.7954,23,-0.0757,49,1.65146,19,-0.3592,26,0.14976,20,-0.2896
ENSG00000104408,EIF3E,177,0.43244,169,0.35722,146,0.12413,123,-0.1511,156,0.28166,127,-0.0926,56,-1.3286,118,-0.2514
ENSG00000104412,EMC2,174,1.35316,163,1.24058,66,-0.2380,44,-0.8595,90,0.31696,55,-0.5080,36,-1.1645,37,-1.2495
ENSG00000164841,TMEM74,6,-1.4321,10,-0.6389,4,-1.8566,5,-1.6910,17,0.27818,37,1.47248,13,-0.2237,18,0.35458
ENSG00000120526,NUDCD1,10,-0.5718,6,-1.3323,8,-0.7574,7,-1.0903,14,-0.0412,25,0.91720,28,1.07143,15,0.10531
ENSG00000120533,ENY2,85,-0.1135,82,-0.1599,112,0.32360,92,0.02259,79,-0.2784,94,0.04693,114,0.35600,93,0.03748
ENSG00000147654,EBAG9,47,-0.0479,24,-1.0677,63,0.39587,19,-1.3827,55,0.23536,77,0.73233,65,0.44590,42,-0.2931
ENSG00000147642,SYBU,22,-2.4683,50,-1.2574,80,-0.5511,103,-0.1583,110,-0.0767,170,0.63091,159,0.52045,153,0.59281
ENSG00000164794,KCNV1,3,-4.7556,20,-2.0858,59,-0.5108,53,-0.6834,86,0.07254,154,1.01028,141,0.85993,102,0.40478
ENSG00000164796,CSMD3,8,-1.2256,15,-0.3416,15,-0.3886,5,-2.0005,28,0.80206,36,1.05047,20,0.11812,14,-0.4820
ENSG00000104447,TRPS1,48,1.24961,114,2.99013,22,-0.0044,6,-1.8336,14,-0.8137,19,-0.2729,7,-1.7828,3,-3.0081
ENSG00000147677,EIF3H,128,-0.0562,141,0.09241,154,0.23000,152,0.21019,101,-0.5109,177,0.45569,110,-0.2977,144,0.15319
ENSG00000147679,UTP23,53,1.01197,40,0.56947,16,-0.8296,10,-1.5559,39,0.66968,28,0.00174,20,-0.4967,18,-0.8388
ENSG00000164754,RAD21,442,0.91429,303,0.29428,211,-0.2729,187,-0.4598,303,0.36652,209,-0.2909,140,-0.9040,207,-0.3669
ENSG00000182197,EXT1,14,-0.1335,11,-0.5226,9,-0.9013,10,-0.6499,13,-0.2930,17,0.14667,10,-0.6055,26,1.00658
ENSG00000177570,SAMD12,61,-0.2460,55,-0.3836,44,-0.7447,73,0.04092,91,0.49353,68,-0.0681,69,-0.0468,70,-0.0263
ENSG00000147676,MAL2,33,-2.3551,33,-2.3676,101,-0.7054,120,-0.4416,146,-0.1742,344,1.26220,203,0.38070,215,0.60735
ENSG00000136999,CCN3,0,-6.6152,5,-2.5834,11,-1.5257,37,0.35430,20,-0.6893,18,-0.7487,44,0.61627,61,1.61078
ENSG00000136960,ENPP2,814,5.52143,40,-1.1341,9,-3.2287,42,-1.0459,8,-3.6285,9,-3.3136,13,-2.7896,17,-2.5634
ENSG00000064313,TAF2,27,0.14296,26,0.08820,20,-0.3382,11,-1.1711,36,0.75695,34,0.53493,16,-0.6699,18,-0.5638
ENSG00000172172,MRPL13,23,-0.2180,20,-0.4850,35,0.42045,28,0.03810,23,-0.2716,26,-0.0279,32,0.25514,30,0.19757
ENSG00000136986,DERL1,43,0.35419,28,-0.2781,11,-1.7281,22,-0.6805,28,-0.3433,52,0.67936,36,0.07603,44,0.51840
ENSG00000189376,C8orf76,5,-1.6930,11,-0.5271,12,-0.3761,14,-0.2296,14,-0.2390,35,1.26098,15,-0.1171,19,0.35865
ENSG00000165156,ZHX1,102,-0.1252,138,0.35302,115,0.06225,57,-1.0142,180,1.03449,91,-0.3069,70,-0.7016,72,-0.7846
ENSG00000156802,ATAD2,3,-2.5861,22,0.27155,27,0.54037,10,-0.9981,28,0.82765,18,-0.0382,5,-1.8595,19,-0.0121
ENSG00000156795,WDYHV1,2,-2.7426,7,-1.1737,9,-0.9196,33,1.15941,21,0.51161,10,-0.6462,24,0.68066,14,-0.1663
ENSG00000156804,FBXO32,89,0.77814,40,-0.4997,42,-0.4147,25,-1.2070,54,-0.0268,71,0.41179,37,-0.6012,64,0.30746
ENSG00000176853,FAM91A1,16,-0.8908,6,-2.2376,28,-0.0729,23,-0.3372,33,0.24218,35,0.27472,14,-1.1217,43,0.79058
ENSG00000164983,TMEM65,23,-1.3824,25,-1.2328,93,0.79441,26,-1.2017,83,0.78751,93,0.77981,54,-0.0802,40,-0.6478
ENSG00000170881,RNF139,40,0.79288,16,-0.5848,9,-1.4290,25,0.05151,25,0.03402,25,0.03634,24,0.00583,26,0.11063
ENSG00000147687,TATDN1,47,0.91544,20,-0.4160,12,-1.1935,42,0.73582,18,-0.6905,35,0.43179,31,0.25038,26,-0.0612
ENSG00000147684,NDUFB9,306,-0.5694,441,-0.0036,594,0.47327,1143,1.59453,351,-0.4251,235,-0.9677,298,-0.6071,410,-0.1416
ENSG00000170873,MTSS1,107,1.24217,57,0.20634,48,-0.0634,67,0.46421,39,-0.4677,29,-0.8225,19,-1.4681,52,0.08859
ENSG00000104549,SQLE,107,0.90633,70,0.21023,23,-1.4541,25,-1.3718,39,-0.8201,51,-0.2839,74,0.29183,90,0.78469
ENSG00000164961,WASHC5,71,1.48954,31,0.11060,27,-0.0744,23,-0.3388,12,-1.4633,24,-0.2680,28,-0.0121,34,0.36252
ENSG00000153310,FAM49B,84,-0.6874,28,-2.3306,84,-0.6930,146,0.16951,125,-0.1024,204,0.70247,207,0.72876,151,0.26574
ENSG00000153317,ASAP1,96,-0.3926,112,-0.1588,85,-0.5837,90,-0.4866,154,0.43182,162,0.42876,141,0.21060,113,-0.1792
ENSG00000132294,EFR3A,73,-1.3787,94,-1.0047,131,-0.5000,165,-0.1503,234,0.51656,144,-0.3627,212,0.24510,218,0.36667
ENSG00000184156,KCNQ3,47,-1.5254,47,-1.5125,110,-0.2343,170,0.44477,130,0.02870,71,-0.9087,154,0.28905,183,0.73453
ENSG00000129295,LRRC6,26,-0.5123,49,0.50127,60,0.81393,24,-0.6012,49,0.63913,31,-0.2103,17,-1.0887,25,-0.6404
ENSG00000129292,PHF20L1,118,0.17678,113,0.10435,73,-0.5637,53,-1.0475,170,1.01330,109,0.04761,63,-0.7833,75,-0.6080
ENSG00000104419,NDRG1,617,3.14277,153,0.45755,58,-1.0495,82,-0.5148,42,-1.7352,87,-0.4324,32,-1.9208,75,-0.7625
ENSG00000008513,ST3GAL1,18,-0.3791,38,0.82403,9,-1.4218,13,-0.8227,24,0.14187,43,1.03038,25,0.16657,18,-0.4490
ENSG00000131773,KHDRBS3,142,-0.7950,135,-0.8784,134,-0.8830,163,-0.5887,309,0.52283,304,0.38694,196,-0.3076,287,0.36678
ENSG00000147724,FAM135B,5,-1.7590,8,-1.0989,10,-0.8069,13,-0.4442,20,0.36417,15,-0.1973,40,1.41008,17,0.02165
ENSG00000167632,TRAPPC9,23,-0.7292,30,-0.3272,25,-0.5725,42,0.20698,33,-0.2390,42,0.19589,70,1.01856,38,0.05939
ENSG00000282164,PEG13,2,-3.3259,9,-1.3901,5,-2.1676,23,0.05382,26,0.29799,27,0.30321,27,0.27971,33,0.75801
ENSG00000123908,AGO2,77,0.61136,70,0.46959,72,0.51178,31,-0.8085,67,0.50037,36,-0.5874,36,-0.5751,35,-0.7318
ENSG00000169398,PTK2,303,1.59244,126,0.12054,78,-0.6313,75,-0.6799,121,0.06333,144,0.33087,89,-0.4270,75,-0.7913
ENSG00000105339,DENND3,10,-1.0799,21,0.02370,20,-0.1009,6,-1.7737,22,0.11462,39,1.02038,14,-0.5702,24,0.30404
ENSG00000022567,SLC45A4,11,-1.4589,14,-1.0313,31,0.09800,40,0.49912,27,-0.1390,18,-0.7425,32,0.16591,40,0.66917
ENSG00000181790,ADGRB1,8,-3.1428,40,-0.8239,96,0.52141,49,-0.5320,68,-0.0471,117,0.83944,86,0.34744,77,0.21444
ENSG00000198576,ARC,5,-2.6012,1,-4.3133,43,0.46960,55,0.87646,32,0.00463,43,0.46974,22,-0.5857,39,0.40571
ENSG00000130193,THEM6,7,-1.1450,11,-0.4972,11,-0.5334,20,0.36084,14,-0.1597,23,0.61311,28,0.92561,15,-0.1000
ENSG00000180155,LYNX1,30,-2.5713,51,-1.7749,132,-0.3625,226,0.48247,142,-0.3077,158,-0.0838,381,1.36520,200,0.35845
ENSG00000160932,LY6E,91,-1.0383,101,-0.8884,173,-0.0570,116,-0.6682,180,0.00373,280,0.71297,173,-0.0626,227,0.47142
ENSG00000176956,LY6H,126,-1.3097,126,-1.3073,210,-0.5429,128,-1.2900,314,0.10288,623,1.21491,178,-0.7911,413,0.67180
ENSG00000250571,GLI4,23,0.71750,14,-0.0522,26,0.91620,9,-0.6438,9,-0.7306,9,-0.7484,14,-0.0016,16,0.26551
ENSG00000158106,RHPN1,2,-3.6242,33,0.33583,24,-0.1648,22,-0.2383,29,0.17919,59,1.31718,25,-0.0701,21,-0.3720
ENSG00000147813,NAPRT,9,-1.4843,37,0.70318,12,-1.0012,22,-0.1088,18,-0.5231,14,-0.8247,18,-0.3957,40,1.09962
ENSG00000104529,EEF1D,191,1.11581,271,1.74683,95,-0.0242,129,0.46538,44,-1.3619,54,-0.8849,58,-0.7737,75,-0.4527
ENSG00000104524,PYCR3,4,-1.7931,12,-0.3279,17,0.17251,14,-0.1354,12,-0.3924,22,0.52986,15,-0.0826,21,0.62756
ENSG00000104522,TSTA3,0,-7.2937,29,0.44365,20,-0.1463,22,0.01143,19,-0.2784,20,-0.1879,52,1.37618,22,-0.0067
ENSG00000183309,ZNF623,14,-0.5960,2,-3.3285,16,-0.3508,18,-0.2399,20,-0.0319,20,-0.0709,20,-0.0666,33,0.94499
ENSG00000180900,SCRIB,38,0.76063,51,1.25613,29,0.33172,38,0.74484,10,-1.4574,15,-0.7270,15,-0.7183,23,-0.0732
ENSG00000179950,PUF60,92,-0.1546,117,0.23117,75,-0.4666,117,0.22564,73,-0.6082,140,0.51681,87,-0.2387,124,0.39129
ENSG00000185189,NRBP2,144,1.52847,42,-0.4813,37,-0.6866,23,-1.3691,32,-1.0166,54,-0.1127,30,-1.0119,88,0.88787
ENSG00000178209,PLEC,54,-0.7821,222,1.52107,116,0.41610,32,-1.5406,72,-0.3963,86,-0.0581,107,0.28146,79,-0.2200
ENSG00000178719,GRINA,101,-1.2535,159,-0.5587,187,-0.3122,202,-0.1927,194,-0.3050,349,0.67849,317,0.52299,282,0.41846
ENSG00000178896,EXOSC4,1,-4.0613,29,0.26282,31,0.40638,16,-0.6277,21,-0.2354,32,0.43860,19,-0.3994,33,0.61713
ENSG00000197858,GPAA1,58,-0.4429,46,-0.7869,77,0.01323,87,0.19929,63,-0.3649,86,0.17651,79,0.05504,99,0.52154
ENSG00000179091,CYC1,71,-0.9417,112,-0.2375,120,-0.1307,166,0.37724,93,-0.6203,155,0.27558,186,0.56624,159,0.39660
ENSG00000179526,SHARPIN,11,-0.7341,26,0.56768,24,0.46893,41,1.34452,11,-0.7895,16,-0.1500,14,-0.4185,16,-0.1661
ENSG00000179632,MAF1,43,0.02768,28,-0.6326,63,0.63938,51,0.30561,30,-0.6268,27,-0.6772,32,-0.3981,57,0.62090
ENSG00000179832,MROH1,5,-3.1399,22,-0.9912,32,-0.4345,55,0.43546,36,-0.2929,36,-0.2130,54,0.40210,64,0.87683
ENSG00000261236,BOP1,1,-4.4830,29,-0.3513,35,-0.0671,30,-0.3138,27,-0.5143,54,0.63001,42,0.23859,54,0.82961
ENSG00000185122,HSF1,51,0.28866,41,-0.0601,70,0.80885,36,-0.2506,38,-0.2181,38,-0.1514,30,-0.5389,43,0.03215
ENSG00000185000,DGAT1,15,-1.2530,33,-0.0995,18,-0.9553,35,0.02883,27,-0.4695,59,0.84716,26,-0.4582,50,0.74704
ENSG00000261678,SCRT1,0,-8.3753,30,-1.3135,116,0.74750,196,1.66976,82,0.24456,24,-1.6393,101,0.52468,52,-0.5972
ENSG00000071894,CPSF1,5,-2.3936,24,-0.2278,23,-0.2406,19,-0.5367,20,-0.5548,45,0.77667,30,0.14883,41,0.81272
ENSG00000160948,VPS28,112,-0.0477,67,-0.8227,118,0.03422,117,0.02463,102,-0.2306,100,-0.2195,119,0.05575,148,0.50065
ENSG00000187954,CYHR1,64,-0.0792,111,0.79106,54,-0.3413,54,-0.3570,56,-0.3619,87,0.39072,54,-0.3591,74,0.17183
ENSG00000167702,KIFC2,41,-1.8643,106,-0.4456,246,0.90055,158,0.18415,135,-0.0754,159,0.19041,99,-0.5413,159,0.23145
ENSG00000160972,PPP1R16A,10,-1.5132,39,0.54218,74,1.62456,42,0.64650,28,-0.0081,23,-0.3106,9,-1.6428,18,-0.7734
ENSG00000167700,MFSD3,9,-1.7631,18,-0.6949,24,-0.2737,36,0.37304,23,-0.4068,35,0.34266,29,0.03375,41,0.73014
ENSG00000160959,LRRC14,4,-2.6121,25,-0.1268,24,-0.2316,30,0.14266,32,0.28528,35,0.38416,28,0.00100,29,0.12876
ENSG00000254402,LRRC24,11,-1.4243,10,-1.6377,37,0.36754,15,-0.9897,30,0.07469,29,-0.0227,26,-0.1482,44,0.83151
ENSG00000213563,C8orf82,8,-0.8678,9,-0.7318,34,1.36464,20,0.51074,11,-0.5757,25,0.81036,10,-0.5708,13,-0.2550
ENSG00000147799,ARHGAP39,10,-1.0183,20,-0.0307,27,0.44163,27,0.43014,22,0.12413,22,0.13483,24,0.25998,16,-0.4069
ENSG00000161016,RPL8,653,0.28483,860,0.73369,626,0.21739,946,0.89319,404,-0.5522,415,-0.4251,329,-0.7809,502,-0.1578
ENSG00000170619,COMMD5,11,-1.0986,13,-0.9381,31,0.39790,26,0.11730,22,-0.1347,19,-0.3072,25,0.06353,31,0.55775
ENSG00000182307,C8orf33,38,-0.7985,76,0.25941,96,0.64820,66,0.05541,78,0.39488,32,-1.0572,41,-0.6881,62,-0.0686
ENSG00000181404,WASHC1,50,0.02327,34,-0.5862,64,0.40258,44,-0.1773,34,-0.6976,46,-0.1083,50,0.03055,68,0.64990
ENSG00000107104,KANK1,60,1.92215,94,2.84950,25,0.39477,7,-1.4909,9,-1.2179,0,-4.6013,5,-2.0707,4,-2.3961
ENSG00000080503,SMARCA2,232,-0.6632,353,-0.0174,440,0.33207,285,-0.3482,584,1.05180,397,0.16713,283,-0.3609,181,-1.2016
ENSG00000147852,VLDLR,36,0.36591,28,0.00958,18,-0.6898,8,-1.7756,30,0.09992,75,1.61434,36,0.35812,16,-0.9544
ENSG00000080608,PUM3,52,0.22189,45,0.00453,39,-0.2337,18,-1.3616,83,1.31398,54,0.27042,34,-0.4470,18,-1.5830
ENSG00000080298,RFX3,22,-0.9291,37,-0.1485,63,0.68122,12,-1.7658,73,1.23986,62,0.64461,48,0.25016,10,-2.3125
ENSG00000106688,SLC1A1,6,-3.0181,35,-0.4560,39,-0.2966,43,-0.1318,50,0.12495,87,0.99896,74,0.72274,43,-0.1547
ENSG00000106993,CDC37L1,49,-0.2341,18,-1.6990,65,0.22430,56,-0.0190,74,0.53200,93,0.80021,56,-0.0224,40,-0.6160
ENSG00000147853,AK3,134,1.37714,95,0.78558,71,0.29893,40,-0.5783,48,-0.3644,51,-0.1983,52,-0.1821,38,-0.7834
ENSG00000099219,ERMP1,47,1.65582,11,-0.6937,14,-0.3658,32,0.99512,13,-0.4964,4,-1.9462,15,-0.1836,15,-0.2703
ENSG00000183354,KIAA2026,216,0.60591,221,0.64842,173,0.24980,125,-0.2645,206,0.68586,98,-0.6252,93,-0.7122,76,-1.1761
ENSG00000137040,RANBP6,40,-0.5282,25,-1.2458,28,-1.0575,44,-0.3944,50,-0.2245,71,0.36374,109,1.06350,70,0.43665
ENSG00000147854,UHRF2,23,0.25869,21,0.15577,6,-1.7711,23,0.27759,22,0.25521,10,-0.9531,12,-0.7584,24,0.39188
ENSG00000107077,KDM4C,38,1.40631,12,-0.4343,7,-1.1470,4,-1.8585,24,0.83804,17,0.10058,12,-0.3948,9,-0.8946
ENSG00000137038,DMAC1,115,0.13147,69,-0.6590,99,-0.1136,155,0.61057,87,-0.3581,97,-0.1330,119,0.18550,118,0.21499
ENSG00000153707,PTPRD,414,1.57041,91,-0.8916,54,-1.6596,164,0.02409,154,-0.0952,85,-0.9826,267,0.80458,136,-0.3327
ENSG00000107186,MPDZ,196,1.28190,106,0.26371,64,-0.5292,48,-0.9542,126,0.69194,63,-0.5603,56,-0.7334,56,-0.8445
ENSG00000147862,NFIB,259,0.67651,398,1.40984,202,0.26977,33,-2.4488,257,0.86593,159,-0.1017,20,-3.1596,66,-1.6282
ENSG00000175893,ZDHHC21,42,-1.1100,52,-0.7959,69,-0.3636,70,-0.3405,112,0.48647,88,0.00775,113,0.40266,94,0.13155
ENSG00000155158,TTC39B,13,-1.7298,25,-0.8036,19,-1.1610,40,-0.0721,58,0.63908,26,-0.7498,58,0.50764,50,0.34673
ENSG00000164975,SNAPC3,47,-0.0791,41,-0.3212,40,-0.3319,38,-0.4260,64,0.49011,59,0.25528,42,-0.2811,47,-0.1112
ENSG00000164985,PSIP1,506,0.15149,405,-0.1988,384,-0.2812,273,-0.8010,734,0.99426,473,0.04608,406,-0.1926,289,-0.8379
ENSG00000164989,CCDC171,23,-0.3005,36,0.37424,22,-0.3505,14,-1.0772,58,1.61980,14,-1.0357,19,-0.5650,12,-1.4078
ENSG00000107295,SH3GL2,73,-1.8357,89,-1.5391,125,-1.0382,313,0.38487,196,-0.4168,300,0.31514,366,0.63896,365,0.82277
ENSG00000155876,RRAGA,51,-1.1574,63,-0.8258,66,-0.7571,81,-0.4499,104,-0.0880,138,0.38295,134,0.33135,153,0.69987
ENSG00000147874,HAUS6,49,1.40194,30,0.59765,13,-0.7088,9,-1.2488,20,-0.0883,32,0.69095,12,-0.7785,15,-0.6140
ENSG00000137154,RPS6,1622,1.08215,1911,1.36849,1069,0.38908,1326,0.74144,584,-0.6579,326,-1.4387,279,-1.6706,588,-0.6466
ENSG00000155886,SLC24A2,294,-0.1152,107,-1.6465,50,-2.7575,366,0.23008,235,-0.5447,93,-1.8510,482,0.67692,566,1.27946
ENSG00000171843,MLLT3,30,-0.5424,38,-0.2033,35,-0.3418,33,-0.4272,67,0.90939,31,-0.4919,43,0.00672,36,-0.3406
ENSG00000188352,FOCAD,17,-1.6527,24,-1.1259,26,-0.9917,46,-0.1655,57,0.22168,42,-0.2913,118,1.39218,55,0.16116
ENSG00000198642,KLHL9,20,-1.1607,25,-0.8350,29,-0.5855,52,0.29868,41,-0.1038,50,0.23553,54,0.35217,55,0.47978
ENSG00000107105,ELAVL2,17,-3.1716,34,-2.1686,72,-1.0817,232,0.74986,153,0.09622,66,-1.1993,271,1.00605,199,0.63586
ENSG00000198680,TUSC1,20,-0.0447,5,-1.9698,16,-0.3979,13,-0.7251,24,0.24585,23,0.14236,14,-0.6011,29,0.68323
ENSG00000120159,CAAP1,20,0.21676,30,0.85511,14,-0.2969,7,-1.2759,18,0.11455,24,0.52829,14,-0.2853,14,-0.3471
ENSG00000137055,PLAA,32,0.39084,20,-0.2959,13,-1.0202,18,-0.5085,20,-0.3569,27,0.12255,52,1.19865,25,0.01828
ENSG00000096872,IFT74,18,-0.4420,50,1.16556,42,0.89049,17,-0.5469,38,0.91938,11,-1.2133,10,-1.3679,10,-1.4809
ENSG00000120162,MOB3B,121,2.68236,22,-0.2921,19,-0.5444,19,-0.5551,22,-0.3339,23,-0.2694,13,-1.0997,13,-1.2161
ENSG00000147894,C9orf72,28,0.20031,6,-2.0301,16,-0.6274,32,0.37903,27,0.15841,11,-1.1797,34,0.50215,30,0.35263
ENSG00000260412,AL353746.1,8,-1.6091,5,-2.1039,27,0.27955,15,-0.5761,39,1.13824,53,1.39298,23,0.03242,8,-1.7094
ENSG00000122729,ACO1,10,-0.9506,44,1.44634,23,0.36039,11,-0.7759,20,0.15200,17,-0.1015,13,-0.5079,14,-0.4778
ENSG00000197579,TOPORS,82,0.87406,46,-0.0410,40,-0.2737,15,-1.7586,69,0.77556,52,0.13369,32,-0.6017,32,-0.7090
ENSG00000235453,SMIM27,36,0.34082,42,0.58108,51,0.89960,59,1.14713,14,-1.2521,22,-0.4160,14,-1.0944,28,-0.1014
ENSG00000165264,NDUFB6,101,-0.6385,108,-0.5376,153,-0.0086,190,0.34042,147,-0.0804,181,0.25874,169,0.15161,166,0.15204
ENSG00000137074,APTX,13,-1.1169,48,0.85572,25,-0.1857,29,0.05940,32,0.24127,26,-0.1412,18,-0.6711,28,-0.0375
ENSG00000086061,DNAJA1,316,-0.3193,267,-0.5743,293,-0.4360,338,-0.2119,398,0.05301,387,-0.0016,482,0.34580,457,0.32836
ENSG00000122692,SMU1,39,-0.2845,40,-0.2313,33,-0.5333,35,-0.4276,47,0.00931,75,0.76241,49,0.06556,49,0.11000
ENSG00000107262,BAG1,77,-0.5835,146,0.40881,148,0.42995,181,0.75828,86,-0.4960,79,-0.5523,110,-0.0368,118,0.08931
ENSG00000086065,CHMP5,111,-0.2418,73,-0.8906,159,0.32046,99,-0.4233,115,-0.2358,143,0.14898,127,-0.0425,168,0.51827
ENSG00000086102,NFX1,54,0.05970,56,0.11008,36,-0.5606,43,-0.2766,67,0.53193,52,-0.0014,43,-0.2808,45,-0.2566
ENSG00000165271,NOL6,11,-0.4622,1,-3.2096,14,-0.1399,9,-0.6747,14,-0.0995,30,1.10631,17,0.20621,18,0.37883
ENSG00000010438,PRSS3,3,-3.8261,1,-4.6542,61,0.64442,62,0.68634,39,-0.0664,37,-0.1364,57,0.54018,49,0.38569
ENSG00000107341,UBE2R2,106,0.15676,86,-0.1704,102,0.09758,80,-0.2822,103,0.12896,130,0.47210,102,0.08684,80,-0.3450
ENSG00000137073,UBAP2,60,-0.0815,123,1.09167,108,0.87996,58,-0.1302,80,0.48462,25,-1.3847,29,-1.1646,37,-0.9415
ENSG00000165006,UBAP1,37,-0.1467,29,-0.5398,64,0.69275,37,-0.1717,38,-0.1697,40,-0.0334,59,0.58436,38,-0.1393
ENSG00000164978,NUDT2,25,0.06600,19,-0.3977,26,0.08888,31,0.38392,24,-0.0618,26,0.10867,19,-0.3766,25,0.05781
ENSG00000164976,MYORG,38,1.07804,67,2.12341,46,1.41793,1,-3.6420,14,-0.5504,17,-0.1766,3,-2.6934,6,-1.9607
ENSG00000164972,C9orf24,0,-5.8636,23,-0.2303,47,0.92637,45,0.84203,34,0.49327,19,-0.4987,29,0.13622,18,-0.7187
ENSG00000164970,FAM219A,69,-0.1415,35,-1.1438,71,-0.0970,93,0.33083,57,-0.4918,58,-0.4071,79,0.08144,108,0.75417
ENSG00000168913,ENHO,95,-1.0193,422,1.36223,520,1.74612,253,0.49873,131,-0.6384,125,-0.6039,69,-1.4905,115,-0.8510
ENSG00000122756,CNTFR,6,-1.4342,62,2.21171,29,0.86384,12,-0.5485,13,-0.4438,23,0.45252,6,-1.4419,9,-1.1472
ENSG00000164967,RPP25L,6,-1.2090,19,0.42710,16,0.10689,28,1.02591,9,-0.7789,19,0.40373,18,0.34821,14,-0.1248
