Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000235453,SMIM27,44,0.94006,43,0.90380,28,0.16911,7,-2.0716,30,0.28444,40,0.79431,19,-0.4446,16,-0.7585
ENSG00000165264,NDUFB6,87,-0.4494,131,0.19015,84,-0.5189,58,-1.1773,216,1.03301,171,0.63091,124,0.10339,118,0.01855
ENSG00000137074,APTX,17,-0.8564,19,-0.6626,38,0.40251,33,0.24347,28,-0.0524,36,0.33462,33,0.21304,27,-0.1259
ENSG00000086061,DNAJA1,217,-0.5658,178,-0.8761,281,-0.1623,315,0.01650,419,0.48235,249,-0.3534,424,0.50192,359,0.26179
ENSG00000122692,SMU1,62,0.12123,33,-0.8343,49,-0.2308,54,-0.1058,51,-0.1811,46,-0.3425,78,0.50814,72,0.43215
ENSG00000107262,BAG1,119,0.65039,81,0.02371,70,-0.2059,63,-0.4270,101,0.38233,93,0.23349,79,-0.0144,66,-0.3476
ENSG00000086065,CHMP5,77,-0.7862,131,0.04344,119,-0.1049,113,-0.2154,177,0.53209,166,0.42738,135,0.08845,122,-0.0747
ENSG00000086102,NFX1,37,-0.4305,29,-0.8059,60,0.31027,54,0.16955,40,-0.3391,50,0.02495,66,0.47858,51,0.06361
ENSG00000165271,NOL6,14,-0.4534,19,0.10311,13,-0.5398,24,0.52617,21,0.23032,8,-1.2251,17,-0.0931,21,0.23705
ENSG00000230453,ANKRD18B,5,-2.2039,4,-2.7339,20,-0.3304,65,2.09980,10,-1.3839,24,-0.0775,24,-0.0385,16,-0.7705
ENSG00000010438,PRSS3,34,0.46466,8,-1.6882,5,-2.2974,18,-0.5925,40,0.76008,33,0.43011,13,-0.9740,42,0.96052
ENSG00000107341,UBE2R2,65,-0.5111,91,0.01636,104,0.22481,64,-0.5948,83,-0.1315,130,0.59119,97,0.10716,103,0.23502
ENSG00000137073,UBAP2,86,0.67716,72,0.39490,85,0.66929,87,0.81954,16,-1.9377,44,-0.4050,34,-0.7815,28,-1.1852
ENSG00000198876,DCAF12,6,-1.2012,15,0.22384,17,0.39710,14,0.04731,5,-1.5115,17,0.36353,18,0.45709,14,0.09880
ENSG00000165006,UBAP1,39,-0.2242,43,-0.0538,42,-0.0920,38,-0.3104,60,0.46507,41,-0.1242,55,0.31691,47,0.06411
ENSG00000164978,NUDT2,21,-0.0976,23,0.10065,25,0.22286,10,-1.3378,37,0.82397,15,-0.5732,20,-0.1350,30,0.55734
ENSG00000164976,MYORG,31,0.23509,72,1.73099,60,1.38596,20,-0.4746,19,-0.5265,18,-0.6183,10,-1.5056,8,-1.9537
ENSG00000164972,C9orf24,46,0.60845,39,0.32222,29,-0.1232,14,-1.3854,48,0.65726,44,0.53107,27,-0.2387,29,-0.1900
ENSG00000164970,FAM219A,80,0.35936,49,-0.4254,60,-0.1036,58,-0.1886,45,-0.5454,39,-0.7844,75,0.25470,89,0.61465
ENSG00000168913,ENHO,420,0.90829,480,1.14336,220,-0.1615,109,-1.3374,288,0.27254,383,0.75048,200,-0.3109,112,-1.3036
ENSG00000122756,CNTFR,21,-0.6842,105,2.03999,49,0.65138,14,-1.3865,42,0.38994,23,-0.5724,34,0.02621,14,-1.3811
ENSG00000164967,RPP25L,19,-0.1572,36,0.86962,14,-0.6141,10,-1.1789,52,1.53870,22,0.07100,11,-0.9313,18,-0.2885
ENSG00000137100,DCTN3,96,0.08705,80,-0.2065,66,-0.5083,57,-0.8125,174,1.08387,128,0.55454,78,-0.2392,88,-0.0677
ENSG00000147955,SIGMAR1,33,-0.0287,25,-0.4888,35,0.02907,27,-0.4110,40,0.26558,18,-0.9643,28,-0.3061,54,0.87361
ENSG00000213930,GALT,12,-0.4244,25,0.75880,9,-0.8937,15,-0.0848,24,0.70448,16,0.05557,7,-1.2742,17,0.15166
ENSG00000187186,AL162231.1,101,0.27815,62,-0.5018,52,-0.7612,59,-0.6171,141,0.84058,84,-0.0166,109,0.40684,91,0.11901
ENSG00000122733,PHF24,184,0.58790,64,-1.0897,83,-0.6759,127,-0.0295,128,-0.0046,75,-0.8382,131,0.03392,184,0.67406
ENSG00000137094,DNAJB5,19,0.25294,18,0.10895,12,-0.4940,14,-0.3110,24,0.58486,9,-0.9499,26,0.76806,15,-0.1985
ENSG00000165280,VCP,78,-0.7158,101,-0.3028,101,-0.3032,101,-0.3363,169,0.52348,109,-0.1869,139,0.19407,164,0.54078
ENSG00000165283,STOML2,36,-0.9969,59,-0.2398,55,-0.3667,53,-0.4612,132,1.08411,95,0.52533,63,-0.1428,72,0.07361
ENSG00000005238,FAM214B,33,0.19563,24,-0.3125,29,-0.0175,35,0.34558,36,0.35272,26,-0.1685,13,-1.2084,30,0.04382
ENSG00000198722,UNC13B,29,-0.3494,22,-0.8168,31,-0.2776,47,0.46369,42,0.20571,17,-1.1914,62,0.84981,36,-0.0612
ENSG00000198853,RUSC2,113,0.41184,55,-0.7351,77,-0.2158,80,-0.1597,88,-0.0063,66,-0.4481,112,0.39215,104,0.30750
ENSG00000107140,TESK1,50,0.44990,44,0.24101,27,-0.4928,34,-0.1901,35,-0.1077,29,-0.4119,30,-0.3454,47,0.40162
ENSG00000159884,CCDC107,29,-0.3083,49,0.52873,32,-0.1467,30,-0.3055,40,0.20363,36,0.00588,41,0.20909,34,-0.0694
ENSG00000137076,TLN1,30,0.03066,53,0.99393,73,1.58343,32,0.15368,15,-1.0113,22,-0.4202,17,-0.8320,9,-1.9235
ENSG00000107175,CREB3,55,0.30208,43,-0.0628,29,-0.6617,45,0.00750,52,0.21630,44,-0.0404,53,0.24585,43,-0.1045
ENSG00000070610,GBA2,46,-0.2292,32,-0.7762,31,-0.8365,45,-0.2833,71,0.47342,46,-0.2151,76,0.58831,69,0.48616
ENSG00000107185,RGP1,21,0.11216,15,-0.3967,19,-0.0207,23,0.34384,14,-0.4507,19,-0.0565,22,0.20377,18,-0.0899
ENSG00000137133,HINT2,33,0.05466,50,0.74016,31,-0.0487,19,-0.8404,48,0.69294,31,-0.0497,35,0.15365,25,-0.3786
ENSG00000137103,TMEM8B,54,0.15283,29,-0.7973,54,0.12843,45,-0.1623,45,-0.1613,32,-0.6895,66,0.47287,62,0.41987
ENSG00000122707,RECK,3,-1.5242,17,0.85261,14,0.50529,10,-0.0197,14,0.48518,6,-0.7529,14,0.44267,7,-0.6921
ENSG00000122705,CLTA,241,-0.1854,178,-0.6573,226,-0.2878,256,-0.1023,389,0.59228,257,-0.0864,240,-0.1949,333,0.38541
ENSG00000159921,GNE,21,-0.0841,16,-0.4571,22,-0.0343,20,-0.1442,19,-0.2591,13,-0.8187,33,0.64770,28,0.45640
ENSG00000137075,RNF38,71,0.17665,64,0.01840,56,-0.1763,59,-0.1175,56,-0.1955,35,-0.9325,92,0.62220,70,0.18207
ENSG00000281649,EBLN3P,58,-0.1820,38,-0.8396,80,0.34193,60,-0.1332,54,-0.3021,94,0.60158,73,0.19823,66,0.02915
ENSG00000147905,ZCCHC7,16,-0.2926,14,-0.5492,39,1.12618,28,0.68703,6,-1.7850,12,-0.7710,25,0.40663,14,-0.5793
ENSG00000137106,GRHPR,39,-0.7615,102,0.78855,56,-0.1917,26,-1.4785,115,1.00660,76,0.29794,71,0.18257,60,-0.0749
ENSG00000137054,POLR1E,16,0.57072,14,0.29998,10,-0.1842,7,-0.8321,7,-0.6822,17,0.66804,2,-2.4642,17,0.71704
ENSG00000147912,FBXO10,13,0.22235,3,-1.9850,8,-0.4333,11,-0.0614,7,-0.7111,11,-0.0616,18,0.74363,15,0.57974
ENSG00000175768,TOMM5,94,0.45803,64,-0.1615,44,-0.7242,33,-1.2418,120,0.87663,75,0.09072,90,0.38571,76,0.14516
ENSG00000165275,TRMT10B,5,-0.9984,12,0.24657,23,1.33874,12,0.31094,2,-2.4618,9,-0.2039,17,0.73309,6,-1.0001
ENSG00000107371,EXOSC3,13,0.47990,9,-0.1415,7,-0.4978,11,0.12708,12,0.24669,5,-1.1266,15,0.68359,8,-0.2817
ENSG00000122741,DCAF10,36,-0.7526,46,-0.3805,88,0.68072,57,-0.0508,46,-0.3581,67,0.22580,67,0.22752,59,0.03597
ENSG00000180071,ANKRD18A,11,-1.1361,7,-1.9012,83,2.21852,61,1.99378,1,-4.2626,1,-4.0999,8,-1.6380,4,-2.7203
ENSG00000283886,BX664615.2,19,-0.5138,21,-0.4071,24,-0.1893,23,-0.2328,24,-0.1821,26,-0.0212,42,0.71329,33,0.37085
ENSG00000240240,BX664727.3,10,-1.1266,9,-1.1709,24,0.26234,38,1.18275,13,-0.7201,20,-0.0371,18,-0.2365,18,-0.2089
ENSG00000154529,CNTNAP3B,12,-0.2868,15,0.07660,9,-0.7395,21,0.71180,15,0.03305,10,-0.5187,19,0.39106,11,-0.4192
ENSG00000231527,FAM27C,15,0.18952,16,0.28873,7,-0.8323,19,0.67402,11,-0.2330,16,0.29544,6,-1.2163,11,-0.2657
ENSG00000147996,CBWD5,15,0.08418,7,-0.9825,10,-0.5718,11,-0.4938,19,0.42450,6,-1.3797,29,1.16977,18,0.41784
ENSG00000107242,PIP5K1B,27,-0.5284,40,0.11365,30,-0.3594,18,-1.2501,57,0.68093,77,1.20756,28,-0.4661,41,0.14444
ENSG00000187866,FAM122A,23,0.16267,17,-0.3198,25,0.27285,17,-0.3040,25,0.31782,6,-1.8006,23,0.13972,27,0.48558
ENSG00000165060,FXN,14,0.29835,13,0.23454,23,1.16969,13,0.19463,5,-1.1640,9,-0.3411,9,-0.3709,7,-0.6829
ENSG00000119139,TJP2,2,-3.4471,98,3.05394,46,1.40106,13,-0.7448,4,-2.2908,8,-1.3174,4,-2.4108,6,-1.7774
ENSG00000135063,FAM189A2,2,-2.0935,47,2.74325,20,1.03562,7,-0.5860,9,-0.1844,8,-0.3325,1,-2.9114,1,-2.7830
ENSG00000107282,APBA1,79,0.95151,37,-0.3018,30,-0.5822,48,0.12844,37,-0.2703,34,-0.4051,45,0.01440,43,-0.0540
ENSG00000188647,PTAR1,26,-1.0043,114,1.37858,77,0.70304,45,-0.1830,40,-0.3515,65,0.39896,35,-0.5767,28,-0.9797
ENSG00000198887,SMC5,12,-1.6324,29,-0.3054,70,1.12365,64,1.16402,10,-1.9038,35,-0.0361,30,-0.2596,21,-0.9103
ENSG00000119138,KLF9,88,-0.6984,103,-0.4523,107,-0.3863,130,-0.0896,122,-0.1805,170,0.34800,206,0.66964,157,0.24728
ENSG00000083067,TRPM3,59,0.15973,49,-0.1430,116,1.31245,72,0.55152,37,-0.5532,29,-0.9202,50,-0.0996,25,-1.2699
ENSG00000135048,CEMIP2,13,0.17891,16,0.42783,8,-0.6715,12,0.04000,5,-1.3243,15,0.40003,5,-1.1527,16,0.56950
ENSG00000107362,ABHD17B,34,0.17211,22,-0.4815,51,0.83376,30,-0.0550,28,-0.1183,15,-1.0710,28,-0.1273,34,0.17697
ENSG00000119125,GDA,147,-0.3154,65,-1.5494,90,-1.0681,196,0.17021,169,-0.0863,164,-0.1351,222,0.35211,269,0.78276
ENSG00000107372,ZFAND5,346,-0.1104,252,-0.6054,353,-0.0792,355,-0.0773,338,-0.1451,337,-0.1509,423,0.21168,474,0.45799
ENSG00000165092,ALDH1A1,114,0.96029,149,1.43978,61,-0.0705,33,-1.0862,54,-0.2613,82,0.39959,66,0.06083,23,-1.6650
ENSG00000198963,RORB,174,-0.8920,143,-1.1876,652,1.26770,363,0.29904,101,-1.7049,39,-3.1158,929,1.95176,161,-1.0995
ENSG00000135045,C9orf40,10,-0.9474,12,-0.6927,10,-0.9177,17,-0.2083,27,0.57863,7,-1.5538,37,1.11646,26,0.60028
ENSG00000156017,CARNMT1,26,-0.0298,12,-1.2108,36,0.48310,27,0.03346,23,-0.2051,15,-0.8470,41,0.73412,28,0.13849
ENSG00000106733,NMRK1,27,0.26958,19,-0.3028,22,-0.0674,16,-0.5824,35,0.64632,23,0.02251,29,0.33736,22,-0.1140
ENSG00000134996,OSTF1,27,-0.3395,15,-1.1979,43,0.41093,26,-0.3989,38,0.20182,29,-0.1875,34,0.02075,47,0.64797
ENSG00000135002,RFK,112,-0.0442,81,-0.5404,96,-0.2797,120,0.07521,129,0.18512,99,-0.2331,113,-0.0247,139,0.35623
ENSG00000106772,PRUNE2,179,0.03102,99,-0.8879,206,0.26213,216,0.38662,122,-0.5772,50,-1.9091,181,0.05219,243,0.60977
ENSG00000197969,VPS13A,88,-0.2469,44,-1.3048,107,0.06145,200,1.34055,56,-0.9575,51,-1.0849,93,-0.1661,96,-0.1318
ENSG00000156049,GNA14,4,-1.5198,10,-0.3728,18,0.58505,8,-0.7441,15,0.34367,11,-0.1625,18,0.61660,16,0.42645
ENSG00000156052,GNAQ,366,0.15795,284,-0.2477,359,0.12600,351,0.09988,279,-0.2771,398,0.29544,307,-0.1229,312,-0.1097
ENSG00000148019,CEP78,16,-1.4570,52,0.33784,77,1.00278,63,0.77665,16,-1.4574,34,-0.3263,58,0.53016,20,-1.2114
ENSG00000135069,PSAT1,43,-0.8467,271,2.34347,138,1.01605,28,-1.6135,62,-0.2864,71,-0.0794,54,-0.5066,26,-1.7087
ENSG00000106829,TLE4,48,-0.4372,42,-0.6208,140,1.35051,88,0.61488,29,-1.2017,44,-0.5583,76,0.30366,38,-0.8433
ENSG00000196781,TLE1,41,-0.5654,84,0.59844,32,-0.9121,39,-0.7042,77,0.44219,113,1.09927,31,-0.9632,64,0.17416
ENSG00000148057,IDNK,22,0.39259,25,0.61987,12,-0.5630,8,-1.1753,14,-0.3319,42,1.54673,19,0.19560,10,-0.8993
ENSG00000135018,UBQLN1,118,-0.0646,83,-0.6140,67,-0.9376,103,-0.3194,179,0.61422,140,0.20327,147,0.29001,145,0.30650
ENSG00000165113,GKAP1,35,-0.2412,43,0.09718,74,1.01132,54,0.53575,21,-0.9768,31,-0.4046,47,0.24242,22,-0.9900
ENSG00000165115,KIF27,23,0.06095,21,-0.1350,38,0.85356,33,0.68904,12,-0.9958,15,-0.6092,28,0.34339,12,-1.0830
ENSG00000165119,HNRNPK,285,-0.5853,357,-0.2316,458,0.16402,333,-0.3798,389,-0.0974,498,0.29988,492,0.28109,495,0.33198
ENSG00000178966,RMI1,7,-0.6370,12,0.15343,14,0.35779,13,0.25505,12,0.13909,5,-1.0287,14,0.41682,10,-0.1967
ENSG00000148053,NTRK2,621,-0.2274,1451,1.19280,1088,0.68817,675,-0.1044,547,-0.4250,605,-0.2666,593,-0.2994,453,-0.7880
ENSG00000135049,AGTPBP1,59,-0.0755,32,-1.0182,69,0.17942,78,0.42192,68,0.14644,37,-0.8004,66,0.11217,66,0.11663
ENSG00000135040,NAA35,23,-1.1280,33,-0.6105,66,0.48608,68,0.63123,37,-0.4195,63,0.40743,57,0.23521,36,-0.5117
ENSG00000135052,GOLM1,102,-0.1809,151,0.45323,85,-0.4577,136,0.32548,81,-0.5298,89,-0.3960,137,0.29107,112,-0.0335
ENSG00000135070,ISCA1,127,0.14317,92,-0.3715,93,-0.3560,90,-0.4541,122,0.07501,104,-0.1849,139,0.28653,154,0.52266
ENSG00000083223,TUT7,15,-1.2474,27,-0.3852,53,0.72807,56,0.94276,12,-1.5482,33,-0.0620,20,-0.7989,35,0.03624
ENSG00000196730,DAPK1,36,-0.6623,43,-0.3898,40,-0.4913,39,-0.5605,94,0.90001,88,0.78483,26,-1.1629,71,0.47860
ENSG00000135047,CTSL,37,-0.8042,72,0.23843,79,0.37938,56,-0.1891,90,0.59088,45,-0.5131,90,0.58569,50,-0.3960
ENSG00000156345,CDK20,11,-0.8135,13,-0.5854,9,-1.1209,12,-0.7787,25,0.37831,30,0.68577,20,0.03319,31,0.88515
ENSG00000106723,SPIN1,217,0.14124,120,-0.7888,175,-0.1980,186,-0.1134,169,-0.2536,161,-0.3283,275,0.53181,248,0.41073
ENSG00000148082,SHC3,255,0.55267,254,0.54403,142,-0.3942,158,-0.2441,101,-0.9104,317,0.92546,187,0.04819,123,-0.6786
ENSG00000187742,SECISBP2,35,-0.6772,39,-0.4854,58,0.11806,82,0.81286,39,-0.4920,41,-0.4221,54,0.01255,53,-0.0166
ENSG00000187764,SEMA4D,40,-0.4682,49,-0.1412,106,1.14594,51,-0.0774,51,-0.0757,32,-0.7805,56,0.07072,49,-0.1430
ENSG00000165023,DIRAS2,352,0.30198,112,-1.4674,152,-1.0105,419,0.68699,164,-0.8950,146,-1.0717,286,-0.0350,434,0.75848
ENSG00000148090,AUH,28,-0.3638,27,-0.3783,26,-0.4453,27,-0.4465,48,0.50178,32,-0.1494,42,0.29971,46,0.52086
ENSG00000165030,NFIL3,9,-0.2259,8,-0.4282,10,-0.1080,10,-0.1938,13,0.29162,5,-0.9924,26,1.45427,8,-0.4125
ENSG00000090054,SPTLC1,45,-0.1076,50,0.06080,62,0.38572,40,-0.3369,55,0.19421,41,-0.2517,43,-0.1916,54,0.20634
ENSG00000196305,IARS,55,-0.3873,42,-0.7931,38,-0.9536,61,-0.2364,97,0.53195,92,0.43744,63,-0.1732,96,0.58858
ENSG00000198000,NOL8,30,-0.5141,24,-0.8898,62,0.62247,71,1.00809,30,-0.5044,47,0.16019,34,-0.3216,26,-0.7959
ENSG00000127080,IPPK,16,-0.0877,16,-0.0846,19,0.16533,14,-0.3699,15,-0.2064,9,-0.9189,19,0.13714,25,0.67570
ENSG00000185963,BICD2,33,-0.2652,39,0.01367,45,0.23174,41,0.10276,21,-0.9859,65,0.83408,35,-0.1666,35,-0.1979
ENSG00000288062,AL136981.3,23,1.38821,5,-0.9436,16,0.73913,6,-0.6664,7,-0.4333,10,0.05576,8,-0.3247,8,-0.3236
ENSG00000165233,CARD19,32,0.29885,23,-0.2340,16,-0.7615,21,-0.3860,37,0.56547,26,0.01509,40,0.68173,23,-0.2081
ENSG00000131669,NINJ1,24,0.14057,38,0.85980,23,0.08265,13,-0.9369,11,-1.0819,26,0.22031,41,0.99224,17,-0.4269
ENSG00000165238,WNK2,82,0.07499,59,-0.4541,52,-0.6405,90,0.24437,106,0.49317,61,-0.4075,56,-0.5359,95,0.34865
ENSG00000188938,FAM120AOS,48,-0.1690,57,0.10263,41,-0.4225,78,0.73027,51,-0.0573,48,-0.1499,46,-0.2423,43,-0.3880
ENSG00000048828,FAM120A,70,-0.4447,122,0.42604,127,0.49316,94,0.00067,65,-0.5680,88,-0.0876,113,0.30514,81,-0.2448
ENSG00000197724,PHF2,22,0.05808,28,0.43468,25,0.24158,24,0.18530,12,-0.9183,25,0.20142,27,0.34003,15,-0.6652
ENSG00000158079,PTPDC1,10,-0.8615,9,-0.9020,48,1.79169,20,0.30115,11,-0.6280,9,-0.8935,12,-0.4683,15,-0.2361
ENSG00000175787,ZNF169,6,-0.9879,8,-0.5000,11,0.00147,12,0.05827,20,0.87973,4,-1.6342,6,-0.9569,18,0.83914
ENSG00000148110,MFSD14B,20,-0.3651,37,0.64197,32,0.39441,26,0.06304,18,-0.4565,26,0.04884,26,0.07014,19,-0.4373
ENSG00000148120,AOPEP,15,-0.2559,22,0.35090,29,0.83603,16,-0.1313,14,-0.3766,7,-1.3543,37,1.22994,10,-0.9843
ENSG00000185920,PTCH1,4,-2.1704,49,1.49779,30,0.63551,9,-1.2402,23,0.25184,25,0.37708,26,0.43765,12,-0.8687
ENSG00000175611,LINC00476,3,-1.7479,7,-0.7617,19,0.92750,12,0.23934,9,-0.2848,12,0.08762,18,0.82041,8,-0.4918
ENSG00000182150,ERCC6L2,37,-0.6996,40,-0.5874,81,0.52415,93,0.90783,30,-1.0049,86,0.63619,40,-0.5995,41,-0.5949
ENSG00000130956,HABP4,300,0.74668,170,-0.1863,162,-0.2541,173,-0.1689,243,0.39457,189,-0.0113,157,-0.3092,169,-0.2100
ENSG00000081377,CDC14B,11,-1.1959,39,0.85841,45,1.09694,26,0.21704,13,-0.8834,19,-0.3584,24,0.03601,15,-0.7418
ENSG00000081386,ZNF510,12,0.04101,7,-0.7274,11,-0.1052,14,0.21824,16,0.41811,8,-0.5705,11,-0.2119,14,0.25013
ENSG00000196312,MFSD14C,36,0.02926,29,-0.3037,36,0.00187,51,0.68595,24,-0.6137,37,0.07438,31,-0.2193,30,-0.2970
ENSG00000196116,TDRD7,20,0.01390,19,-0.0757,15,-0.4081,23,0.27612,28,0.58497,17,-0.1874,20,0.00970,16,-0.3736
ENSG00000136842,TMOD1,27,-0.8006,19,-1.2792,26,-0.8415,23,-1.1368,104,1.43102,106,1.47514,24,-0.9732,48,0.13762
ENSG00000136925,TSTD2,12,-0.9083,22,-0.0327,31,0.55803,24,0.11731,16,-0.5411,13,-0.7665,35,0.71386,23,0.05189
ENSG00000136937,NCBP1,24,-0.3737,21,-0.5171,33,0.16624,25,-0.2835,34,0.19367,28,-0.0858,39,0.41989,35,0.26321
ENSG00000136936,XPA,46,-0.2757,57,0.06317,90,0.82472,67,0.37697,33,-0.7667,54,-0.0101,65,0.28319,33,-0.8389
ENSG00000136938,ANP32B,157,0.85121,148,0.74919,122,0.42436,104,0.17587,39,-1.3514,96,0.03323,68,-0.5157,51,-1.0201
ENSG00000095380,NANS,18,-0.1943,14,-0.5825,17,-0.3402,11,-0.9876,45,1.28061,14,-0.6190,30,0.55916,24,0.24918
ENSG00000106789,CORO2A,18,0.30330,8,-1.0003,21,0.48758,21,0.63167,7,-1.1264,3,-2.2260,26,0.90517,13,-0.2983
ENSG00000136928,GABBR2,333,-0.2252,166,-1.2954,279,-0.5052,400,0.07566,401,0.07080,352,-0.1393,380,-0.0151,564,0.73313
ENSG00000165138,ANKS6,16,0.36958,11,-0.2449,18,0.52356,12,-0.1117,11,-0.1855,1,-3.1579,12,-0.0728,17,0.53768
ENSG00000106799,TGFBR1,9,-0.2239,13,0.34566,18,0.79278,8,-0.5806,5,-1.1809,7,-0.6415,26,1.48849,7,-0.6935
ENSG00000119523,ALG2,9,-1.1187,20,0.00040,32,0.78564,14,-0.6381,26,0.41067,10,-1.1054,24,0.27870,26,0.45758
ENSG00000106803,SEC61B,43,-0.5970,89,0.57078,48,-0.4158,26,-1.4408,95,0.68808,109,0.92514,79,0.37690,55,-0.2215
ENSG00000136874,STX17,26,-0.1195,43,0.71477,26,-0.0709,26,-0.1341,17,-0.7202,20,-0.4882,36,0.40695,28,0.06053
ENSG00000023318,ERP44,19,-0.7769,23,-0.4908,50,0.72731,33,0.04767,25,-0.3832,36,0.20477,30,-0.1199,35,0.17679
ENSG00000136891,TEX10,7,-1.1567,11,-0.6139,19,0.26861,14,-0.3147,25,0.70364,27,0.83613,14,-0.1985,16,-0.0694
ENSG00000066697,MSANTD3,23,0.08224,13,-0.7696,33,0.72184,35,0.96383,13,-0.7981,9,-1.2741,15,-0.5709,19,-0.2139
ENSG00000241697,TMEFF1,121,0.00785,60,-1.0763,104,-0.2279,129,0.12438,112,-0.1203,86,-0.5266,138,0.21198,163,0.56709
ENSG00000148123,PLPPR1,11,-0.3586,28,1.20759,36,1.68856,5,-1.4106,11,-0.2941,11,-0.3617,18,0.45270,4,-1.6941
ENSG00000136897,MRPL50,29,-0.2255,33,0.01775,34,0.05615,29,-0.2306,34,0.04383,26,-0.3888,44,0.47958,36,0.15522
ENSG00000136870,ZNF189,34,-0.1981,26,-0.6025,36,-0.1073,40,0.06505,35,-0.1682,26,-0.5789,34,-0.1966,57,0.74377
ENSG00000165152,TMEM246,109,0.03892,38,-1.5640,68,-0.6909,111,0.09040,126,0.27884,90,-0.2615,107,0.02260,149,0.64946
ENSG00000155827,RNF20,58,-0.6523,101,0.21533,117,0.46306,135,0.81767,39,-1.2507,112,0.38820,61,-0.5656,61,-0.6232
ENSG00000198785,GRIN3A,9,-0.7794,8,-0.9139,16,0.10116,23,0.83919,7,-1.1110,9,-0.8215,31,1.20572,11,-0.4366
ENSG00000136824,SMC2,29,-1.0940,37,-0.7618,107,0.95860,99,0.98536,18,-1.7883,58,-0.0430,71,0.28380,40,-0.7084
ENSG00000136783,NIPSNAP3A,31,0.44877,15,-0.6757,23,-0.0374,28,0.32425,22,-0.0527,8,-1.5006,16,-0.6023,31,0.52430
ENSG00000165028,NIPSNAP3B,12,-0.0960,10,-0.3381,7,-0.8844,10,-0.3541,24,1.03989,7,-0.8159,19,0.67286,13,0.07860
ENSG00000165029,ABCA1,4,-1.9058,40,1.78349,25,0.92504,15,0.07512,10,-0.5052,16,0.18626,8,-0.8462,5,-1.7584
ENSG00000070214,SLC44A1,78,-0.4861,99,-0.0991,401,2.44763,86,-0.3661,58,-0.9335,55,-1.0043,51,-1.1162,72,-0.6617
ENSG00000106701,FSD1L,48,-0.2234,30,-0.9306,67,0.30896,70,0.42758,37,-0.6404,31,-0.8830,58,0.05955,72,0.47786
ENSG00000106692,FKTN,14,-0.9976,17,-0.7870,37,0.47609,34,0.37429,30,0.14883,29,0.06188,31,0.18267,25,-0.1623
ENSG00000148143,ZNF462,23,-0.2996,41,0.58979,73,1.61292,34,0.34211,14,-1.0246,24,-0.2260,18,-0.6767,10,-1.6016
ENSG00000119318,RAD23B,145,-0.1788,106,-0.6712,135,-0.2968,152,-0.1190,222,0.50680,149,-0.1428,151,-0.1157,207,0.44974
ENSG00000070061,ELP1,30,-0.8944,33,-0.7890,50,-0.1269,55,0.01778,64,0.27059,40,-0.4935,74,0.50366,71,0.50156
ENSG00000119328,ABITRAM,12,-0.5286,14,-0.3107,18,0.05067,15,-0.2433,12,-0.5421,22,0.35917,29,0.83875,18,0.06476
ENSG00000119326,CTNNAL1,12,-0.9092,13,-0.8187,19,-0.1675,32,0.71850,22,0.03507,27,0.35889,17,-0.3715,21,-0.0238
ENSG00000106771,TMEM245,102,-0.5468,105,-0.5085,133,-0.1318,167,0.25956,109,-0.4379,187,0.42231,169,0.25331,153,0.10677
ENSG00000260230,FRRS1L,168,-0.5460,136,-0.8653,165,-0.5743,229,-0.0626,143,-0.7939,438,1.02394,265,0.17706,301,0.43870
ENSG00000095203,EPB41L4B,32,-0.6115,37,-0.3840,32,-0.6063,44,-0.1515,48,0.01419,88,1.01529,35,-0.5056,59,0.37738
ENSG00000070159,PTPN3,19,-0.3912,11,-1.1933,19,-0.3445,26,0.17412,27,0.19366,11,-1.1954,34,0.55408,33,0.60733
ENSG00000157654,PALM2-AKAP2,115,-0.0290,54,-1.1836,177,0.68502,165,0.64785,50,-1.3027,115,-0.0252,118,0.01475,105,-0.1907
ENSG00000136810,TXN,171,-0.2764,159,-0.3851,134,-0.6510,90,-1.3582,359,0.94919,259,0.39323,244,0.29905,263,0.47885
ENSG00000198121,LPAR1,55,0.77685,49,0.56252,105,1.96420,33,-0.0805,14,-1.3131,7,-2.3354,16,-1.1680,16,-1.2687
ENSG00000136813,ECPAS,99,-0.2722,86,-0.5068,83,-0.5472,140,0.30827,119,0.01307,120,0.02349,101,-0.2411,147,0.39924
ENSG00000173258,ZNF483,249,-0.4145,160,-1.0955,377,0.25009,307,-0.0940,258,-0.3592,294,-0.1523,664,1.21555,309,-0.0785
ENSG00000106853,PTGR1,10,-0.5631,11,-0.4360,12,-0.3290,12,-0.3770,18,0.30923,18,0.32105,11,-0.4029,22,0.71559
ENSG00000059769,DNAJC25,11,-0.5863,11,-0.5346,17,0.17469,17,0.19663,19,0.34211,18,0.21592,10,-0.6912,17,0.20392
ENSG00000242616,GNG10,76,-0.0155,80,0.06442,54,-0.5681,51,-0.6932,94,0.32974,126,0.81953,58,-0.4494,89,0.26922
