Feature ID,Feature Name,Feature count topic 1to3,Feature log2 fold change topic 1to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to10,Feature log2 fold change topic 5to10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12to13,Feature log2 fold change topic 12to13
ENSG00000158457,TSPAN33,26,1.21175,10,-0.5725,11,-0.6551,5,-1.4043,14,0.00155
ENSG00000158467,AHCYL2,19,-0.3398,19,-0.2606,13,-1.1630,94,2.44434,23,0.00711
ENSG00000128578,STRIP2,15,0.87045,15,0.76054,4,-1.6029,19,1.10715,9,-0.0450
ENSG00000240204,SMKR1,15,-0.0778,14,-0.1757,16,-0.0192,8,-1.0862,22,0.58222
ENSG00000186591,UBE2H,78,-0.0750,69,-0.2454,84,0.08121,105,0.40199,73,-0.1846
ENSG00000128607,KLHDC10,65,0.11713,56,-0.1275,66,0.24028,39,-0.6606,51,-0.2773
ENSG00000106477,CEP41,50,0.19068,64,0.57344,47,0.13719,32,-0.5160,27,-0.8040
ENSG00000106484,MEST,48,-0.0330,84,0.87696,58,0.52827,14,-1.8005,20,-1.4018
ENSG00000270953,AC007938.3,38,-0.1749,57,0.48550,55,0.82466,12,-1.9139,16,-1.4833
ENSG00000286214,AUXG01000058.1,871,-0.1399,1050,0.17429,1277,0.97344,101,-3.3183,393,-1.3995
ENSG00000271204,AC016831.5,3,-1.6437,56,3.23411,7,-0.5465,11,0.22428,0,-3.6404
ENSG00000231721,LINC-PINT,27,0.40886,50,1.32738,16,-0.7126,21,-0.0261,17,-0.3724
ENSG00000128585,MKLN1,64,-0.5562,104,0.28203,101,0.41687,99,0.20594,66,-0.4535
ENSG00000128567,PODXL,17,0.28864,7,-1.1137,6,-1.7630,32,1.31552,30,1.38086
ENSG00000221866,PLXNA4,97,0.53451,114,0.68606,73,-0.0260,18,-2.0746,49,-0.6722
ENSG00000106554,CHCHD3,25,0.51611,11,-0.7847,20,0.06973,9,-1.1436,18,-0.1153
ENSG00000131558,EXOC4,63,0.22615,73,0.43179,59,0.15741,32,-0.8470,38,-0.6141
ENSG00000205060,SLC35B4,81,0.56892,77,0.37599,62,0.05949,20,-1.6793,38,-0.7546
ENSG00000085662,AKR1B1,131,1.16957,64,-0.2347,53,-0.8042,57,-0.4112,70,-0.1270
ENSG00000172331,BPGM,24,0.51061,25,0.45626,15,-0.5126,15,-0.3075,19,0.06256
ENSG00000122786,CALD1,44,-1.2130,81,-0.1678,78,-0.3698,380,2.51995,55,-0.8062
ENSG00000105875,WDR91,13,0.71746,19,1.22416,5,-1.2715,17,1.00280,6,-0.6851
ENSG00000080802,CNOT4,40,-0.5616,61,0.17896,67,0.60091,40,-0.4675,44,-0.3770
ENSG00000155561,NUP205,10,-0.0583,26,1.46163,9,-0.3434,12,0.22023,6,-0.7431
ENSG00000243317,STMP1,27,0.07906,20,-0.3772,23,-0.2979,46,0.89191,26,0.00544
ENSG00000105887,MTPN,234,-0.0144,236,0.00242,245,0.10503,196,-0.2824,230,-0.0412
ENSG00000105894,PTN,65,-2.4780,85,-1.8715,263,-0.3042,1256,2.53432,369,0.37991
ENSG00000157680,DGKI,72,-0.5376,160,0.80901,128,0.86603,18,-2.5039,48,-1.1214
ENSG00000122779,TRIM24,34,-0.5212,31,-0.5634,57,0.68744,41,-0.1625,36,-0.3539
ENSG00000122778,KIAA1549,37,-0.1139,67,0.86775,45,0.38913,31,-0.3653,15,-1.4764
ENSG00000157741,UBN2,23,-1.4391,115,1.25312,65,0.56448,52,-0.0500,35,-0.6918
ENSG00000164898,FMC1,36,0.43776,14,-1.1150,23,-0.5285,35,0.31785,39,0.52338
ENSG00000146963,LUC7L2,81,-0.9888,187,0.41663,164,0.37732,208,0.58658,122,-0.2761
ENSG00000236279,CLEC2L,62,1.11285,45,0.34495,27,-0.6968,7,-2.4061,35,-0.0497
ENSG00000064393,HIPK2,45,-2.2851,79,-1.2581,216,0.51239,387,1.24020,228,0.40275
ENSG00000006459,KDM7A,14,-0.7537,18,-0.2944,26,0.57330,27,0.34250,18,-0.2926
ENSG00000157800,SLC37A3,28,0.80982,32,0.86630,15,-0.4663,8,-1.2152,13,-0.6174
ENSG00000133606,MKRN1,77,0.76032,68,0.41062,37,-0.8089,21,-1.4094,70,0.49870
ENSG00000146966,DENND2A,1,-3.2653,12,-0.1817,15,0.21503,22,0.79688,25,1.06889
ENSG00000133597,ADCK2,32,0.27609,32,0.22053,30,0.26444,17,-0.7450,16,-0.8718
ENSG00000090266,NDUFB2,421,0.54594,174,-0.9299,242,-0.6720,282,-0.1947,490,0.76339
ENSG00000157764,BRAF,72,0.17396,98,0.63372,70,0.20239,31,-1.1252,42,-0.7215
ENSG00000090263,MRPS33,99,0.43397,64,-0.3340,75,-0.1371,68,-0.2298,75,-0.0978
ENSG00000261115,TMEM178B,122,0.82438,88,0.12217,75,-0.1973,49,-0.7771,50,-0.7796
ENSG00000006530,AGK,44,1.10044,29,0.19178,21,-0.5126,16,-0.7021,16,-0.7495
ENSG00000257093,DENND11,29,-0.3383,42,0.25391,38,0.18007,37,0.05987,33,-0.0975
ENSG00000106028,SSBP1,107,0.06541,79,-0.4123,107,0.09408,79,-0.4122,111,0.12477
ENSG00000211772,TRBC2,14,0.50789,4,-1.4192,12,0.10330,8,-0.5155,10,-0.2043
ENSG00000106123,EPHB6,234,0.01620,280,0.29410,281,0.56776,74,-1.7160,136,-0.8744
ENSG00000197448,GSTK1,24,0.21514,28,0.44343,18,-0.4453,38,0.91468,16,-0.4447
ENSG00000159784,FAM131B,85,0.75855,53,-0.1470,48,-0.4669,37,-0.6835,61,0.08038
ENSG00000159840,ZYX,37,-0.0238,100,1.62369,28,-0.6733,36,-0.0610,35,-0.1088
ENSG00000198420,TCAF1,457,-0.0051,491,0.10881,575,0.68698,137,-1.8162,251,-0.9785
ENSG00000174469,CNTNAP2,341,0.67609,147,-0.7675,258,0.17330,71,-1.8446,181,-0.4826
ENSG00000055130,CUL1,94,0.81400,69,0.14764,56,-0.2904,33,-0.9926,48,-0.4435
ENSG00000155660,PDIA4,24,0.14383,17,-0.3618,22,-0.0194,41,0.99459,13,-0.8858
ENSG00000197024,ZNF398,13,-0.4592,29,0.81565,18,0.11410,14,-0.2862,16,-0.0686
ENSG00000204946,ZNF783,11,-0.0486,38,2.04614,7,-0.9479,14,0.31820,8,-0.4513
ENSG00000196453,ZNF777,12,-0.4493,11,-0.4098,18,0.45427,11,-0.4016,16,0.08218
ENSG00000181220,ZNF746,21,0.85679,14,0.09740,12,-0.2805,8,-0.7704,9,-0.6196
ENSG00000171130,ATP6V0E2,262,0.47166,167,-0.3170,168,-0.4975,223,0.12905,243,0.29336
ENSG00000106538,RARRES2,3,-2.1938,13,0.10235,9,-0.6791,46,2.23683,18,0.68064
ENSG00000214022,REPIN1,26,-0.0054,16,-0.7466,20,-0.6291,52,1.11748,36,0.57293
ENSG00000284691,AC073111.4,19,1.01866,9,-0.2444,10,-0.3597,5,-1.0658,8,-0.4495
ENSG00000055118,KCNH2,21,0.58021,14,-0.1398,12,-0.6473,8,-0.8964,23,0.66269
ENSG00000197150,ABCB8,20,-0.0580,26,0.34949,19,-0.3264,22,0.08536,27,0.39604
ENSG00000164885,CDK5,136,1.08969,72,-0.1658,62,-0.6122,30,-1.4778,80,-0.0110
ENSG00000164896,FASTK,49,0.35878,38,-0.0833,32,-0.5817,57,0.55352,46,0.23367
ENSG00000164897,TMUB1,23,0.70369,17,0.03117,11,-0.9092,20,0.28232,20,0.34783
ENSG00000133612,AGAP3,168,0.17557,122,-0.3432,113,-0.7248,232,0.66043,226,0.69482
ENSG00000033050,ABCF2,67,0.84038,46,0.06299,37,-0.4147,30,-0.5643,36,-0.3377
ENSG00000033100,CHPF2,23,1.06593,21,0.68654,12,-0.2667,2,-2.7703,6,-1.3203
ENSG00000082014,SMARCD3,74,-0.3246,71,-0.3488,86,-0.0836,140,0.72593,102,0.24257
ENSG00000013374,NUB1,56,-0.7415,61,-0.5032,119,1.09634,80,-0.0957,40,-1.2066
ENSG00000106615,RHEB,234,0.90817,112,-0.4458,123,-0.4998,105,-0.5489,147,-0.0333
ENSG00000106617,PRKAG2,53,0.39348,101,1.38928,35,-0.5066,41,-0.0968,25,-0.8861
ENSG00000239911,PRKAG2-AS1,60,0.41710,36,-0.4365,47,-0.0313,13,-1.9691,56,0.26211
ENSG00000178234,GALNT11,83,0.48637,83,0.39132,62,-0.1122,27,-1.2810,54,-0.2814
ENSG00000055609,KMT2C,59,-1.5540,226,0.68499,185,0.69803,249,0.84611,73,-1.1201
ENSG00000261455,LINC01003,10,0.03899,8,-0.1753,7,-0.6196,18,0.94480,12,0.45356
ENSG00000133627,ACTR3B,89,0.82160,80,0.47522,50,-0.4190,18,-1.7451,51,-0.2230
ENSG00000130226,DPP6,339,0.93183,169,-0.3643,188,-0.3284,140,-0.6531,166,-0.4260
ENSG00000273344,PAXIP1-AS1,8,-0.5132,14,0.36246,11,-0.0473,20,0.98453,9,-0.2251
ENSG00000220575,HTR5A-AS1,29,1.20328,17,0.12676,15,-0.2387,0,-7.7998,9,-0.9338
ENSG00000157219,HTR5A,35,1.07669,27,0.41200,15,-0.7106,5,-2.0959,20,-0.0453
ENSG00000186480,INSIG1,115,0.00394,122,0.09346,119,0.09493,193,0.82533,60,-1.0543
ENSG00000184863,RBM33,22,-0.5782,59,1.08427,34,0.29516,25,-0.3115,21,-0.6017
ENSG00000105983,LMBR1,71,1.07613,25,-0.7625,35,-0.4396,23,-0.8951,37,-0.2129
ENSG00000146909,NOM1,21,-0.1617,25,0.19132,24,0.12588,17,-0.4492,24,0.07610
ENSG00000009335,UBE3C,62,0.45380,60,0.30748,48,-0.0280,25,-0.9941,38,-0.4367
ENSG00000105993,DNAJB6,285,0.14998,213,-0.3267,297,0.34698,183,-0.5618,193,-0.5139
ENSG00000155093,PTPRN2,186,0.64884,118,-0.1982,112,-0.4438,97,-0.5020,149,0.17443
ENSG00000117868,ESYT2,39,0.12712,38,0.06662,33,-0.2038,36,-0.0118,40,0.17127
ENSG00000126870,WDR60,74,-0.6833,184,0.84130,118,0.21712,129,0.26150,87,-0.3775
ENSG00000147364,FBXO25,39,-0.3564,53,0.17480,53,0.28693,39,-0.3166,46,-0.0399
ENSG00000180190,TDRP,20,0.77303,27,1.14583,9,-0.9314,9,-0.6054,12,-0.1190
ENSG00000104714,ERICH1,27,-0.4140,57,0.83472,38,0.31118,24,-0.5117,25,-0.4672
ENSG00000198010,DLGAP2,60,-0.0841,114,0.96737,68,0.22700,13,-2.2977,49,-0.3898
ENSG00000182372,CLN8,17,-0.7244,28,0.09193,34,0.76018,30,0.20502,14,-0.9689
ENSG00000253982,AC100810.1,20,-0.3141,4,-2.3881,20,-0.3973,49,1.18798,36,0.76578
ENSG00000104728,ARHGEF10,6,-2.1321,28,0.33871,25,0.22633,65,1.72445,18,-0.3610
ENSG00000176595,KBTBD11,138,0.43384,79,-0.5196,92,-0.4437,130,0.25213,129,0.27008
ENSG00000036448,MYOM2,31,0.34609,33,0.39194,26,-0.0042,15,-0.8322,20,-0.4171
ENSG00000183117,CSMD1,35,0.48988,89,1.96750,20,-0.7484,17,-0.7004,12,-1.2467
ENSG00000147316,MCPH1,15,-0.4929,31,0.70422,22,0.29787,25,0.36425,12,-0.7959
ENSG00000155189,AGPAT5,65,0.17649,76,0.40638,51,-0.3680,93,0.73557,48,-0.3294
ENSG00000275342,PRAG1,27,1.42491,5,-1.5609,7,-1.3482,8,-0.8485,21,0.71859
ENSG00000147324,MFHAS1,27,-0.4103,38,0.16482,33,-0.0579,33,-0.0334,45,0.49106
ENSG00000173273,TNKS,39,-0.0277,59,0.65154,37,-0.1633,35,-0.1823,39,0.01177
ENSG00000253230,LINC00599,60,0.21183,344,3.52125,15,-2.5264,26,-1.0918,30,-0.9493
ENSG00000175806,MSRA,44,0.74477,27,-0.1615,25,-0.4274,16,-0.9389,32,0.12235
ENSG00000254093,PINX1,10,-0.0627,11,0.01923,12,0.43954,6,-0.7521,8,-0.4948
ENSG00000171044,XKR6,8,-1.1121,58,2.24595,17,0.21388,4,-1.8781,7,-1.1831
ENSG00000104643,MTMR9,95,0.05106,110,0.27226,108,0.43819,44,-1.1295,58,-0.7521
ENSG00000154319,FAM167A,1,-3.4640,6,-1.3450,5,-1.9866,116,4.10610,17,0.21859
ENSG00000154328,NEIL2,53,0.36677,33,-0.4201,41,-0.1699,46,0.06368,43,-0.0443
ENSG00000079459,FDFT1,136,0.64927,99,0.01758,80,-0.5004,180,0.98036,53,-0.9923
ENSG00000164733,CTSB,393,0.89206,227,-0.1725,213,-0.4377,192,-0.4256,210,-0.3148
ENSG00000283674,AC068587.4,26,-1.0957,204,2.46650,52,0.12340,7,-2.8272,21,-1.3377
ENSG00000154359,LONRF1,37,0.17181,50,0.61399,35,0.06552,24,-0.5079,23,-0.6152
ENSG00000250305,TRMT9B,13,-1.3096,89,1.86406,32,0.22880,30,0.05468,15,-1.0934
ENSG00000164741,DLC1,15,-1.9494,67,0.45379,65,0.79383,86,0.87363,31,-0.7879
ENSG00000104723,TUSC3,108,0.63214,79,0.01467,85,0.21186,21,-1.9846,44,-0.9472
ENSG00000155970,MICU3,181,0.27988,179,0.21324,173,0.28808,36,-2.1806,117,-0.4777
ENSG00000104219,ZDHHC2,22,0.08397,9,-1.2093,13,-1.0279,57,1.63076,31,0.65751
ENSG00000198791,CNOT7,119,0.21521,105,-0.0144,113,0.18030,51,-1.1191,94,-0.2101
ENSG00000155975,VPS37A,18,-0.0432,21,0.19776,18,-0.0388,11,-0.7367,23,0.31817
ENSG00000003987,MTMR7,54,0.79190,42,0.22237,33,-0.2513,17,-1.1628,27,-0.4841
ENSG00000129422,MTUS1,28,-1.7724,28,-1.6377,102,0.62830,227,1.69001,59,-0.5362
ENSG00000078674,PCM1,205,-0.8854,402,0.26577,451,0.89135,307,-0.1571,189,-0.9540
ENSG00000104763,ASAH1,137,0.50297,118,0.16925,87,-0.4861,139,0.43497,93,-0.2187
ENSG00000156011,PSD3,441,0.18513,393,-0.0294,410,0.06656,198,-1.0710,414,0.05645
ENSG00000147408,CSGALNACT1,26,-0.6753,53,0.49775,41,0.14982,51,0.41332,38,-0.0515
ENSG00000104613,INTS10,45,0.41013,67,0.99166,27,-0.7195,31,-0.2304,38,0.11144
ENSG00000175445,LPL,18,1.23952,3,-1.7520,8,-0.5187,6,-0.7753,9,-0.1538
ENSG00000147416,ATP6V1B2,650,1.13831,305,-0.3301,348,-0.2067,97,-2.0406,230,-0.8081
ENSG00000061337,LZTS1,40,0.80464,26,-0.0313,14,-1.4120,13,-1.0925,52,1.23382
ENSG00000254092,AC021613.1,7,-1.5433,36,0.99676,22,0.42770,14,-0.4523,21,0.18381
ENSG00000168546,GFRA2,36,0.12475,51,0.66444,36,0.21491,17,-1.0543,22,-0.7173
ENSG00000130227,XPO7,54,0.21285,45,-0.1150,48,-0.0029,42,-0.2252,45,-0.1239
ENSG00000158806,NPM2,80,-0.0421,51,-0.7219,80,-0.0628,56,-0.5936,119,0.66031
ENSG00000158856,DMTN,313,0.29858,218,-0.3175,233,-0.3513,248,-0.1190,339,0.41081
ENSG00000158863,FAM160B2,16,-0.1077,31,0.96711,11,-0.9788,26,0.63403,25,0.67131
ENSG00000275074,NUDT18,19,0.91677,17,0.52323,11,-0.1841,4,-1.6560,6,-1.1506
ENSG00000168453,HR,21,-0.0885,14,-0.6354,26,0.53677,8,-1.4731,20,-0.0932
ENSG00000168481,LGI3,154,1.24331,83,-0.0443,73,-0.3842,28,-1.6706,49,-0.9133
ENSG00000168490,PHYHIP,626,0.90735,429,0.10607,350,-0.3493,134,-1.6581,338,-0.2870
ENSG00000168495,POLR3D,12,-0.1211,15,0.31375,13,0.17231,10,-0.3539,11,-0.1908
ENSG00000104635,SLC39A14,33,1.06837,27,0.47897,15,-0.6306,7,-1.4561,16,-0.3617
ENSG00000120910,PPP3CC,19,0.55790,22,0.68064,12,-0.4165,13,-0.1283,10,-0.4998
ENSG00000120896,SORBS3,10,-0.3801,4,-1.7886,9,-0.8277,46,2.15429,16,0.39440
ENSG00000120913,PDLIM2,16,-0.1104,9,-0.8545,11,-0.8873,25,0.65318,34,1.27781
ENSG00000158941,CCAR2,56,0.64732,34,-0.2840,41,0.04932,31,-0.4021,23,-0.9337
ENSG00000147439,BIN3,13,0.66280,19,1.05938,6,-0.8682,6,-0.7758,10,0.11057
ENSG00000179388,EGR3,96,0.48640,65,-0.2089,63,-0.4350,55,-0.4772,94,0.38944
ENSG00000008853,RHOBTB2,72,0.49961,53,-0.0920,52,-0.1930,59,0.08676,43,-0.4170
ENSG00000147457,CHMP7,50,0.90248,24,-0.4647,26,-0.4826,40,0.32142,23,-0.5680
ENSG00000104679,R3HCC1,40,0.28506,26,-0.4223,34,-0.0425,44,0.39097,27,-0.4008
ENSG00000197217,ENTPD4,88,0.41254,69,-0.0462,77,0.24799,17,-2.0963,53,-0.4647
ENSG00000147454,SLC25A37,22,-0.4800,48,0.81535,24,-0.4275,53,0.97606,31,0.12028
ENSG00000272163,AF106564.1,20,0.03782,15,-0.3842,21,0.19128,2,-3.3492,26,0.47567
ENSG00000104722,NEFM,6103,2.03660,1662,-0.6599,1878,-0.7375,166,-4.0489,889,-1.6821
ENSG00000277586,NEFL,3187,0.86458,1524,-0.4812,2159,0.09856,375,-2.5670,1326,-0.7432
ENSG00000147459,DOCK5,6,-1.7369,8,-1.0307,23,0.92735,38,1.27330,10,-0.8645
ENSG00000104756,KCTD9,35,0.94272,25,0.21293,17,-0.6827,7,-1.6241,25,0.18978
ENSG00000221914,PPP2R2A,76,0.14406,78,0.15890,76,0.19273,78,0.15948,39,-0.9521
ENSG00000104765,BNIP3L,241,-0.0361,211,-0.2355,273,0.29978,171,-0.5540,224,-0.1544
ENSG00000240694,PNMA2,459,0.31305,346,-0.1857,406,0.10838,177,-1.2055,368,-0.0992
ENSG00000092964,DPYSL2,932,-0.2560,873,-0.3171,1281,0.52342,1090,0.02780,739,-0.6129
ENSG00000015592,STMN4,226,0.38405,188,0.02401,194,0.12941,100,-0.9349,138,-0.4864
ENSG00000120899,PTK2B,276,1.29910,171,0.20593,113,-0.6834,59,-1.4171,106,-0.5664
ENSG00000120885,CLU,2064,-0.2523,1698,-0.5131,2031,-0.3876,7672,1.99402,1517,-0.7335
ENSG00000168077,SCARA3,19,-0.3242,16,-0.5401,15,-1.0042,105,2.63281,17,-0.5222
ENSG00000147419,CCDC25,214,-0.0559,204,-0.1189,269,0.58239,93,-1.3116,158,-0.5534
ENSG00000134014,ELP3,50,0.77461,26,-0.4095,27,-0.5408,24,-0.5300,39,0.23739
ENSG00000168081,PNOC,9,-0.3810,6,-0.9095,10,-0.3099,18,0.75254,17,0.78373
ENSG00000186918,ZNF395,18,-0.1598,8,-1.3801,16,-0.5353,42,1.24258,28,0.64144
ENSG00000214050,FBXO16,13,0.44789,14,0.51792,9,-0.1606,3,-1.8473,9,-0.0845
ENSG00000104290,FZD3,152,0.01880,250,0.80508,159,0.14532,118,-0.3768,91,-0.8288
ENSG00000012232,EXTL3,48,0.40986,44,0.21724,35,-0.2620,30,-0.3793,38,-0.0469
ENSG00000147421,HMBOX1,23,-1.1144,49,0.17145,47,0.14829,89,1.13063,43,-0.0314
ENSG00000197892,KIF13B,4,-2.2671,16,-0.0651,21,0.63098,36,1.21770,15,-0.2218
ENSG00000120875,DUSP4,8,-0.9613,27,0.97071,19,0.71758,10,-0.5694,8,-0.9147
ENSG00000133872,SARAF,815,0.57271,574,-0.0948,574,-0.1563,449,-0.4717,506,-0.3131
ENSG00000104660,LEPROTL1,47,1.10529,23,-0.3165,23,-0.4973,21,-0.4218,19,-0.5768
ENSG00000104671,DCTN6,63,0.35347,28,-0.9662,46,-0.3353,43,-0.3108,74,0.58702
ENSG00000285669,AC026979.4,12,-1.8208,35,-0.1178,55,1.30433,20,-0.9167,31,-0.2963
ENSG00000197265,GTF2E2,11,-0.0852,12,0.18596,11,0.07030,6,-0.9380,13,0.24830
ENSG00000104687,GSR,38,0.21670,42,0.33929,34,0.03016,19,-0.8843,30,-0.2056
ENSG00000104691,UBXN8,10,-0.0289,13,0.35615,11,0.15503,10,-0.1055,8,-0.4681
ENSG00000104695,PPP2CB,300,0.35907,170,-0.5867,216,-0.3610,314,0.36578,279,0.19565
ENSG00000172733,PURG,9,-0.2919,27,1.53451,10,-0.2264,11,0.12093,7,-0.6662
ENSG00000165392,WRN,10,-1.0440,34,0.91409,21,0.31373,28,0.61890,13,-0.5866
ENSG00000157168,NRG1,30,1.05841,30,0.83184,14,-0.6121,3,-2.3114,13,-0.5496
ENSG00000198042,MAK16,20,0.24168,15,-0.2657,20,0.30739,6,-1.4447,15,-0.2969
ENSG00000133878,DUSP26,66,0.61656,32,-0.5961,44,-0.1933,40,-0.2657,43,-0.1663
ENSG00000156687,UNC5D,40,0.43717,24,-0.4124,34,0.20316,13,-1.3584,26,-0.3601
ENSG00000183779,ZNF703,16,0.28487,9,-0.5950,7,-1.4408,25,0.94942,28,1.24710
ENSG00000147475,ERLIN2,12,-0.6381,15,-0.2298,11,-1.1075,82,2.66609,16,-0.1414
ENSG00000147471,PLPBP,62,0.11949,66,0.19761,55,-0.1505,60,0.03457,58,-0.0139
ENSG00000104221,BRF2,12,0.04038,12,0.06100,12,-0.0088,14,0.32080,10,-0.2837
ENSG00000129691,ASH2L,54,0.53219,36,-0.2003,42,0.06204,25,-0.7386,29,-0.5569
ENSG00000175324,LSM1,24,0.22226,14,-0.6514,20,-0.1579,10,-1.1568,30,0.63237
ENSG00000156735,BAG4,151,0.11735,119,-0.2722,166,0.46323,49,-1.5980,112,-0.3946
ENSG00000085788,DDHD2,116,0.65975,91,0.14069,74,-0.3133,47,-0.8868,77,-0.1240
ENSG00000147548,NSD3,155,-0.6973,326,0.56272,287,0.67720,146,-0.6900,159,-0.6017
ENSG00000077782,FGFR1,31,-0.3932,35,-0.1620,45,0.41720,60,0.68499,23,-0.8284
ENSG00000147526,TACC1,258,-0.5822,408,0.21186,445,0.66360,258,-0.4997,263,-0.5055
ENSG00000169499,PLEKHA2,71,0.44078,44,-0.3938,45,-0.5671,55,-0.0287,77,0.53897
ENSG00000169490,TM2D2,66,1.06733,28,-0.5274,36,-0.2533,21,-0.9238,25,-0.7271
ENSG00000168615,ADAM9,40,1.03060,24,0.00288,16,-0.9524,20,-0.2644,27,0.18319
ENSG00000272479,AC010857.1,12,0.49343,6,-0.6923,8,-0.3888,9,0.05159,11,0.26094
ENSG00000165061,ZMAT4,45,0.92828,17,-0.7669,28,-0.0279,4,-2.7620,22,-0.4011
ENSG00000104332,SFRP1,10,-1.3388,6,-1.7682,37,2.01209,10,-1.1771,8,-1.5386
ENSG00000147533,GOLGA7,58,-0.0427,46,-0.3829,51,-0.4022,95,0.73341,77,0.45286
ENSG00000158669,GPAT4,47,0.83907,25,-0.3447,29,-0.1283,21,-0.6121,19,-0.7436
ENSG00000029534,ANK1,20,0.26451,3,-2.3192,23,0.78304,4,-2.0950,12,-0.6538
ENSG00000083168,KAT6A,23,-1.3407,36,-0.5716,66,0.71814,91,0.90022,41,-0.3968
ENSG00000070718,AP3M2,139,0.38867,128,0.18545,125,0.26795,48,-1.3132,67,-0.8591
ENSG00000070501,POLB,23,0.30050,20,-0.0367,17,-0.4396,14,-0.5382,28,0.57865
ENSG00000078668,VDAC3,230,0.94265,151,0.05617,124,-0.3946,86,-0.8039,108,-0.4944
ENSG00000168575,SLC20A2,26,-0.3931,36,0.13054,28,-0.3964,77,1.37981,34,0.04394
ENSG00000176209,SMIM19,44,0.46294,22,-0.6887,29,-0.4363,28,-0.3338,47,0.53480
ENSG00000131931,THAP1,11,0.17561,13,0.44315,9,-0.1209,9,-0.1726,8,-0.2137
ENSG00000120925,RNF170,52,0.09597,84,0.83259,47,-0.1719,49,-0.0171,39,-0.4175
ENSG00000168172,HOOK3,102,-1.2321,166,-0.3527,278,0.88190,228,0.13541,176,-0.2920
ENSG00000168522,FNTA,50,0.45682,27,-0.5953,34,-0.3709,54,0.50330,39,-0.0225
ENSG00000165102,HGSNAT,21,-0.1257,57,1.48393,21,-0.1933,20,-0.1797,14,-0.7374
ENSG00000255366,AC120036.4,14,1.10388,8,0.00955,5,-1.2295,4,-1.1660,12,0.69241
ENSG00000164808,SPIDR,31,0.21966,43,0.71489,24,-0.2886,7,-1.9087,33,0.33640
ENSG00000221869,CEBPD,17,0.44614,8,-0.7969,9,-0.8388,19,0.56148,20,0.72120
ENSG00000253729,PRKDC,117,0.10894,122,0.15433,129,0.42433,69,-0.7250,63,-0.9184
ENSG00000104738,MCM4,33,0.19584,31,0.06573,35,0.47409,15,-1.0145,15,-1.0462
ENSG00000169139,UBE2V2,309,0.55373,195,-0.2768,236,0.04045,105,-1.2128,192,-0.3257
ENSG00000147481,SNTG1,57,0.15264,116,1.27893,52,-0.0421,16,-1.7301,35,-0.6642
ENSG00000168300,PCMTD1,54,-0.1478,78,0.43701,64,0.21192,49,-0.2807,47,-0.3724
ENSG00000147488,ST18,3,-2.8003,12,-0.8264,32,1.52758,33,0.75054,10,-1.0848
ENSG00000023287,RB1CC1,351,-1.3794,622,-0.3569,1176,1.39462,248,-1.7385,603,-0.4355
ENSG00000047249,ATP6V1H,311,1.26221,183,0.10779,127,-0.7090,119,-0.5522,113,-0.6884
ENSG00000187735,TCEA1,67,-0.7132,65,-0.6739,117,0.44081,139,0.51512,99,-0.0263
ENSG00000120992,LYPLA1,37,0.65095,21,-0.3442,22,-0.4746,27,0.02955,27,0.04852
ENSG00000137547,MRPL15,76,1.16189,35,-0.3286,33,-0.6425,34,-0.3809,34,-0.3943
ENSG00000206579,XKR4,33,-0.9803,103,0.92084,80,1.04009,32,-0.8844,19,-1.7724
ENSG00000167904,TMEM68,17,0.04525,24,0.54883,17,-0.0176,27,0.73105,8,-1.1662
ENSG00000137574,TGS1,18,-1.3016,56,0.61003,47,0.60659,48,0.34355,29,-0.4585
ENSG00000008988,RPS20,306,-0.3664,184,-1.0853,311,-0.4650,483,0.40229,709,1.17566
ENSG00000170791,CHCHD7,53,0.80039,31,-0.2074,26,-0.7454,19,-0.9812,49,0.55412
ENSG00000170786,SDR16C5,30,1.76030,16,0.28935,9,-0.8572,0,-6.5501,7,-1.0359
ENSG00000104331,IMPAD1,108,0.37685,96,0.12199,90,0.03850,66,-0.4606,64,-0.5387
ENSG00000169122,FAM110B,34,0.29120,22,-0.4393,27,-0.1703,12,-1.2967,39,0.53414
ENSG00000215114,UBXN2B,48,0.37478,49,0.32965,36,-0.2597,29,-0.4777,39,-0.0264
ENSG00000137575,SDCBP,184,1.00498,98,-0.2213,87,-0.6409,120,0.09114,89,-0.3981
ENSG00000035681,NSMAF,20,0.76507,35,1.54168,9,-0.9301,11,-0.3558,8,-0.7811
ENSG00000198846,TOX,45,-0.8355,57,-0.3676,108,1.39359,27,-1.4602,34,-1.1960
ENSG00000167912,AC090152.1,13,0.56736,6,-0.6578,10,-0.0130,8,-0.3368,8,-0.4028
ENSG00000178538,CA8,13,0.09554,10,-0.3466,15,0.50874,7,-0.9158,8,-0.6474
ENSG00000104388,RAB2A,382,0.33832,265,-0.2941,366,0.37635,138,-1.2764,211,-0.6871
ENSG00000171316,CHD7,8,-2.1121,14,-1.2119,39,0.65347,78,1.48252,28,-0.1913
ENSG00000177182,CLVS1,34,1.15399,18,-0.0562,16,-0.4257,8,-1.2172,12,-0.6894
ENSG00000198363,ASPH,128,-0.2552,163,0.15551,149,0.02918,288,1.07917,94,-0.7441
ENSG00000274956,NKAIN3-IT1,6,-2.8020,10,-1.8518,32,-0.3553,139,2.28646,59,0.84321
