Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000110497,AMBRA1,8,-1.2116,7,-1.4078,7,-1.3549,9,-1.0996,34,1.19864,18,-0.0126,23,0.34386,21,0.23119,18,-0.0097,21,0.21653
ENSG00000175224,ATG13,62,-0.1407,71,0.07930,49,-0.4962,39,-0.8360,86,0.43358,94,0.53411,63,-0.1223,96,0.56188,49,-0.4972,49,-0.5064
ENSG00000175220,ARHGAP1,75,1.51401,38,0.35594,21,-0.5443,11,-1.5657,34,0.22449,35,0.21606,32,0.07309,21,-0.5260,13,-1.2275,19,-0.7458
ENSG00000175216,CKAP5,107,-0.0957,88,-0.3909,91,-0.3521,176,0.71510,124,0.16002,75,-0.6450,171,0.66575,78,-0.5903,129,0.19750,86,-0.4361
ENSG00000134569,LRP4,29,-0.5956,171,2.47104,42,-0.0428,17,-1.3735,20,-1.2303,44,0.02605,40,-0.1166,35,-0.3456,36,-0.2753,20,-1.1557
ENSG00000149179,C11orf49,27,-1.3347,101,0.71732,64,-0.0278,30,-1.1765,90,0.59086,86,0.45554,54,-0.3031,62,-0.0651,64,-0.0240,47,-0.5044
ENSG00000149182,ARFGAP2,59,-0.6701,76,-0.2715,61,-0.6073,120,0.45289,78,-0.2567,106,0.24923,131,0.59433,101,0.16745,104,0.22770,82,-0.1560
ENSG00000165912,PACSIN3,26,0.94183,24,0.77623,10,-0.5288,1,-3.1434,6,-1.3394,35,1.48428,6,-1.3898,12,-0.2361,17,0.21517,16,0.12392
ENSG00000134575,ACP2,10,-1.6170,37,0.42937,22,-0.3913,18,-0.6704,35,0.35250,42,0.62174,52,0.99161,24,-0.2292,16,-0.8186,21,-0.4708
ENSG00000110514,MADD,43,-1.6049,67,-0.9455,90,-0.4886,129,0.06700,164,0.50914,160,0.41254,169,0.50470,126,0.02930,109,-0.1924,139,0.18993
ENSG00000165916,PSMC3,99,-0.9944,123,-0.6588,184,-0.0363,167,-0.1895,181,-0.0684,293,0.71761,160,-0.2557,209,0.15934,199,0.08308,277,0.62439
ENSG00000149187,CELF1,112,-0.4334,116,-0.3853,211,0.57673,148,0.00330,155,0.07958,126,-0.2501,209,0.56108,177,0.28705,120,-0.3239,98,-0.6469
ENSG00000213619,NDUFS3,36,-1.5501,128,0.38629,74,-0.4775,43,-1.3039,157,0.83874,110,0.14452,124,0.34134,92,-0.1358,104,0.05531,79,-0.3766
ENSG00000110536,PTPMT1,15,-1.0766,70,1.32433,21,-0.5943,16,-0.9842,34,0.12359,30,-0.0636,22,-0.5272,37,0.25663,36,0.21566,30,-0.0815
ENSG00000172247,C1QTNF4,40,-2.0669,117,-0.4392,104,-0.6265,98,-0.7167,255,0.93036,126,-0.3293,98,-0.7196,165,0.09237,319,1.19402,135,-0.2251
ENSG00000109919,MTCH2,30,-1.0474,80,0.47550,52,-0.2078,54,-0.1528,76,0.44656,78,0.42824,72,0.31017,37,-0.7132,54,-0.1509,44,-0.4524
ENSG00000109920,FNBP4,195,1.93254,38,-0.7843,100,0.72578,95,0.64028,45,-0.6018,47,-0.4894,24,-1.5106,49,-0.4195,41,-0.6791,25,-1.4362
ENSG00000149177,PTPRJ,60,0.97731,25,-0.4483,25,-0.4359,13,-1.3662,24,-0.5078,33,0.00734,59,0.94402,39,0.26059,30,-0.1503,30,-0.1329
ENSG00000134817,APLNR,102,2.76342,144,3.70668,3,-3.0564,0,-8.3249,1,-4.4707,0,-8.6648,0,-7.3596,0,-8.2773,0,-7.0143,1,-4.2444
ENSG00000149136,SSRP1,103,0.29800,43,-1.0516,105,0.32319,114,0.45284,93,0.13690,73,-0.2400,118,0.51042,95,0.15662,59,-0.5721,47,-0.9114
ENSG00000186907,RTN4RL2,9,-1.8022,11,-1.5208,29,-0.0540,12,-1.3923,60,1.36983,41,0.53733,43,0.58371,19,-0.6859,35,0.25316,8,-1.8491
ENSG00000134809,TIMM10,7,-1.7545,53,1.38816,10,-1.2188,13,-0.8290,44,1.24587,14,-0.7909,14,-0.7864,16,-0.5190,16,-0.5230,21,-0.1170
ENSG00000156587,UBE2L6,13,-1.3186,61,1.12543,21,-0.6227,10,-1.7366,27,-0.2503,44,0.54621,39,0.35920,33,0.08936,28,-0.1649,40,0.38734
ENSG00000149131,SERPING1,10,-1.9873,116,1.84134,42,0.08026,36,-0.1419,36,-0.1709,33,-0.2723,28,-0.5254,27,-0.5799,39,-0.0460,33,-0.2903
ENSG00000166793,YPEL4,25,-1.2382,22,-1.4095,33,-0.8313,62,0.13286,83,0.68326,92,0.76773,89,0.71235,58,0.03776,41,-0.5228,40,-0.5578
ENSG00000156599,ZDHHC5,17,-0.4151,15,-0.6315,15,-0.6196,10,-1.2316,22,-0.0550,36,0.76420,38,0.81582,21,-0.0866,25,0.14903,28,0.31579
ENSG00000156603,MED19,69,0.47053,12,-2.1216,72,0.53042,76,0.61590,50,-0.0596,58,0.18737,53,0.03930,53,0.02713,59,0.21442,16,-1.7357
ENSG00000213593,TMX2,42,-0.7962,75,0.10391,40,-0.8419,66,-0.0953,89,0.44295,94,0.46944,101,0.59442,85,0.31783,18,-2.0591,70,0.00183
ENSG00000211450,SELENOH,46,-1.5698,121,-0.1125,48,-1.5204,126,-0.0503,222,1.01056,159,0.32020,92,-0.5342,84,-0.6855,191,0.62388,120,-0.1231
ENSG00000198561,CTNND1,39,-0.3826,59,0.28827,53,0.09693,56,0.20916,49,0.00119,32,-0.6757,60,0.32116,51,0.05535,40,-0.3310,54,0.15210
ENSG00000186660,ZFP91,286,0.89870,90,-0.9342,302,0.98762,203,0.32940,127,-0.4569,65,-1.4255,125,-0.4316,183,0.16255,143,-0.2336,169,0.03157
ENSG00000110042,DTX4,27,-0.2109,24,-0.4156,34,0.13117,33,0.12274,24,-0.4171,44,0.56697,30,-0.0416,30,-0.0428,35,0.19906,35,0.18559
ENSG00000110048,OSBP,43,-0.1311,29,-0.7157,38,-0.3353,85,0.98243,43,-0.1416,38,-0.3355,69,0.62001,23,-1.0452,61,0.42719,42,-0.1731
ENSG00000166900,STX3,18,-0.3633,12,-0.9213,33,0.59173,41,0.92719,22,-0.1079,29,0.36482,25,0.11616,20,-0.2299,16,-0.5435,15,-0.6125
ENSG00000166902,MRPL16,2,-3.7591,49,0.52926,19,-0.9284,32,-0.1437,63,1.13492,48,0.51262,35,-0.0161,29,-0.3072,20,-0.8611,24,-0.5515
ENSG00000110107,PRPF19,51,-1.4319,98,-0.4279,64,-1.0795,143,0.16419,184,0.64459,183,0.56001,124,-0.0625,159,0.32922,157,0.30996,76,-0.8226
ENSG00000110108,TMEM109,10,-0.7718,23,0.56743,12,-0.5074,18,0.16950,27,0.94178,18,0.12550,13,-0.3296,7,-1.1656,10,-0.7664,14,-0.2142
ENSG00000006118,TMEM132A,46,-1.3810,153,0.47463,88,-0.3963,92,-0.3421,173,0.77168,109,-0.0651,147,0.41072,90,-0.3661,104,-0.1381,78,-0.5882
ENSG00000167986,DDB1,94,-0.7511,169,0.16326,97,-0.7006,168,0.15167,154,0.01812,205,0.48008,161,0.08611,182,0.28354,157,0.05083,135,-0.1854
ENSG00000149476,TKFC,8,-0.9398,17,0.26917,6,-1.3734,15,0.09957,12,-0.3011,48,2.08563,8,-0.8683,16,0.13951,4,-1.8030,12,-0.2179
ENSG00000149532,CPSF7,48,0.25295,53,0.41071,23,-0.8782,45,0.13045,44,0.12881,51,0.33746,64,0.72495,39,-0.0649,17,-1.3001,22,-0.9215
ENSG00000167985,SDHAF2,17,-0.4571,21,-0.1598,8,-1.5852,18,-0.3705,27,0.21410,43,0.97160,22,-0.0917,38,0.77272,17,-0.4720,20,-0.2404
ENSG00000011347,SYT7,103,-0.9254,43,-2.2108,189,0.01172,390,1.21448,167,-0.2050,176,-0.0999,256,0.49927,295,0.73262,151,-0.3399,129,-0.5878
ENSG00000134780,DAGLA,0,-6.3701,19,-0.1427,1,-3.8439,14,-0.6217,36,0.97297,28,0.41346,30,0.55495,50,1.40514,4,-2.2430,16,-0.4462
ENSG00000124920,MYRF,195,3.74579,11,-1.5189,4,-2.8868,1,-4.1744,2,-3.7466,80,1.63259,1,-4.7888,11,-1.4860,1,-4.9652,27,-0.1962
ENSG00000134825,TMEM258,64,-0.1251,123,0.94888,30,-1.2681,60,-0.2108,93,0.54127,67,-0.0334,40,-0.8446,36,-0.9974,57,-0.2986,96,0.52511
ENSG00000134824,FADS2,59,-0.0842,195,1.97367,47,-0.4346,14,-2.2564,45,-0.5418,63,0.00617,44,-0.5548,64,0.02405,57,-0.1602,55,-0.1909
ENSG00000149485,FADS1,239,0.95288,297,1.33195,230,0.88301,130,-0.0470,49,-1.6269,78,-0.8277,102,-0.4206,95,-0.5395,78,-0.8363,126,-0.0994
ENSG00000221968,FADS3,35,-0.1647,61,0.75197,24,-0.7578,36,-0.1145,47,0.34869,48,0.33823,53,0.51164,38,-0.0445,23,-0.8190,14,-1.5078
ENSG00000167996,FTH1,2318,-0.0019,2990,0.40753,1321,-0.8736,956,-1.3608,2228,-0.0716,2959,0.39062,1558,-0.6217,1430,-0.7529,3163,0.50017,4378,1.04934
ENSG00000149503,INCENP,9,-1.4055,7,-1.8045,49,1.24704,36,0.72795,17,-0.5135,7,-1.6477,34,0.64232,42,0.96031,18,-0.3763,17,-0.4815
ENSG00000162174,ASRGL1,96,-0.9582,239,0.47443,285,0.76637,68,-1.4745,114,-0.7594,130,-0.4944,112,-0.7257,275,0.70777,311,0.91578,217,0.31303
ENSG00000124942,AHNAK,153,1.29764,278,2.48270,96,0.49511,6,-3.6635,19,-2.0574,31,-1.2525,29,-1.3400,54,-0.4204,22,-1.7490,66,-0.0988
ENSG00000254772,EEF1G,312,-0.3160,528,0.52483,303,-0.3620,236,-0.7478,347,-0.1661,476,0.35373,221,-0.8493,333,-0.2142,514,0.47943,582,0.68562
ENSG00000149489,ROM1,24,0.27196,71,2.24285,8,-1.4103,0,-8.1403,6,-1.8144,21,0.08297,26,0.45510,16,-0.3549,13,-0.6656,28,0.53822
ENSG00000149541,B3GAT3,31,-0.9993,83,0.52960,27,-1.2150,44,-0.4698,69,0.25924,73,0.32142,78,0.40931,94,0.71859,48,-0.3507,43,-0.5208
ENSG00000089597,GANAB,27,-0.7790,63,0.51333,22,-1.1046,45,-0.0193,60,0.49278,80,0.91539,50,0.14999,51,0.18202,21,-1.1553,22,-1.1139
ENSG00000185085,INTS5,2,-3.0115,17,-0.0608,16,-0.1688,3,-2.2949,25,0.60110,22,0.33453,15,-0.2815,20,0.17760,38,1.24407,12,-0.5150
ENSG00000204922,UQCC3,16,-1.0613,56,0.89803,22,-0.6105,45,0.51510,40,0.37972,21,-0.6889,29,-0.1999,24,-0.4918,43,0.43178,22,-0.5811
ENSG00000162191,UBXN1,89,-0.2653,100,-0.0806,77,-0.4780,109,0.06414,127,0.33752,86,-0.3132,127,0.30380,93,-0.1939,119,0.19384,102,-0.0421
ENSG00000168000,BSCL2,80,-2.1544,229,-0.5874,155,-1.1758,299,-0.1717,644,1.28083,298,-0.1777,472,0.56231,302,-0.1550,213,-0.6997,333,-0.0022
ENSG00000162188,GNG3,71,-1.9356,143,-0.8903,122,-1.1396,197,-0.4059,484,1.24149,289,0.19893,244,-0.0715,193,-0.4376,308,0.30422,271,0.09963
ENSG00000214753,HNRNPUL2,123,-0.7143,131,-0.6213,177,-0.1537,266,0.50222,193,-0.0198,186,-0.0711,199,0.03228,201,0.04893,271,0.53306,204,0.07568
ENSG00000162222,TTC9C,6,-1.5839,11,-0.8186,18,-0.0379,19,0.05255,20,0.13797,31,0.78699,24,0.39847,13,-0.5316,24,0.40814,18,-0.0266
ENSG00000168002,POLR2G,35,-0.2516,84,1.17162,38,-0.1198,21,-1.0080,41,0.00739,65,0.74054,34,-0.3073,17,-1.3766,33,-0.3546,44,0.10158
ENSG00000168569,TMEM223,20,-0.1774,22,-0.0183,36,0.73677,16,-0.5405,26,0.27806,14,-0.7403,46,1.17246,8,-1.5693,21,-0.1036,13,-0.8867
ENSG00000185475,TMEM179B,15,0.01449,37,1.54794,17,0.29450,6,-1.2319,12,-0.3691,14,-0.0193,15,0.06976,15,0.03985,4,-1.6901,12,-0.2601
ENSG00000162231,NXF1,7,-1.3166,29,0.85784,11,-0.6514,19,0.18457,22,0.45107,25,0.65635,13,-0.4242,25,0.61085,3,-2.3361,10,-0.7627
ENSG00000162236,STX5,19,-0.5826,17,-0.7372,18,-0.6390,16,-0.8073,38,0.60547,29,0.08703,39,0.59813,25,-0.1022,43,0.72178,18,-0.6616
ENSG00000133316,WDR74,17,-1.0527,19,-0.8380,39,0.26749,29,-0.1908,34,0.05246,24,-0.5057,85,1.58580,31,-0.1159,30,-0.1678,23,-0.5760
ENSG00000168003,SLC3A2,23,-1.6324,186,1.71365,79,0.24350,78,0.21219,48,-0.5779,51,-0.4488,54,-0.3640,74,0.12410,53,-0.3804,54,-0.3542
ENSG00000168539,CHRM1,13,-2.3374,18,-1.8819,33,-0.9975,58,-0.1384,117,1.17547,60,-0.0865,113,0.94112,54,-0.2422,66,0.05086,49,-0.4086
ENSG00000133321,PLAAT4,19,-0.0262,85,2.75389,10,-1.0191,2,-3.0212,8,-1.4203,10,-0.9938,18,-0.0516,1,-3.5045,23,0.28944,25,0.42632
ENSG00000176485,PLAAT3,464,2.52915,161,0.54457,114,-0.0194,29,-2.0718,60,-1.0773,120,0.06454,23,-2.4244,46,-1.4024,60,-0.9921,128,0.17017
ENSG00000184743,ATL3,21,0.28725,37,1.24824,8,-1.0902,13,-0.4265,14,-0.3737,21,0.27629,9,-1.0020,24,0.47566,16,-0.1664,15,-0.2152
ENSG00000133318,RTN3,395,-1.3854,549,-0.8888,460,-1.1576,1211,0.34855,1592,0.92579,1293,0.45468,1531,0.73583,703,-0.5104,702,-0.5140,695,-0.5275
ENSG00000188070,C11orf95,13,-0.8836,42,0.89040,32,0.43078,10,-1.3169,33,0.53874,14,-0.8343,5,-2.3176,31,0.40733,25,0.07240,28,0.24241
ENSG00000072518,MARK2,70,0.17954,30,-1.1321,60,-0.0562,98,0.71699,70,0.18630,50,-0.3490,68,0.14185,62,-0.0065,68,0.13649,43,-0.5930
ENSG00000176340,COX8A,74,-1.9285,388,0.62855,122,-1.1790,161,-0.7659,305,0.26266,319,0.30671,158,-0.7923,208,-0.3679,479,0.98461,378,0.58471
ENSG00000167770,OTUB1,42,-1.3206,75,-0.4385,57,-0.8526,71,-0.5237,171,1.02982,115,0.23431,124,0.35272,115,0.23896,75,-0.4250,76,-0.4143
ENSG00000133315,MACROD1,10,-0.9240,19,0.08450,3,-2.7255,9,-0.9722,26,0.64203,17,-0.0989,37,1.19929,21,0.23729,22,0.32978,8,-1.1215
ENSG00000168439,STIP1,43,-0.7684,37,-0.9954,48,-0.5872,83,0.26052,110,0.82834,49,-0.5605,93,0.43813,56,-0.3580,105,0.63614,42,-0.7876
ENSG00000149743,TRPT1,13,-0.7352,30,0.51617,13,-0.7331,20,-0.1262,25,0.25772,12,-0.8361,27,0.39998,14,-0.6169,26,0.28901,30,0.55271
ENSG00000149761,NUDT22,10,-1.7547,56,0.87082,26,-0.3653,23,-0.5395,26,-0.3936,42,0.40816,60,1.00471,38,0.23617,19,-0.8457,33,0.03904
ENSG00000110011,DNAJC4,23,-1.0010,61,0.52056,40,-0.1766,19,-1.2502,30,-0.6522,44,-0.0268,47,0.08477,73,0.80179,66,0.63236,56,0.35700
ENSG00000173511,VEGFB,31,-1.5122,151,0.93682,78,-0.1351,37,-1.2735,47,-0.9978,80,-0.0956,114,0.47489,98,0.21776,152,0.95040,102,0.28216
ENSG00000173486,FKBP2,14,-2.3388,107,0.70619,55,-0.3536,58,-0.2702,73,0.08588,67,-0.0573,84,0.30264,30,-1.2615,127,0.98913,74,0.10694
ENSG00000173457,PPP1R14B,13,-1.9115,69,0.56925,37,-0.4252,22,-1.2035,35,-0.5624,55,0.19419,78,0.75798,49,0.02719,65,0.45209,77,0.73926
ENSG00000002330,BAD,44,-1.1913,106,0.15347,75,-0.3874,64,-0.6342,115,0.32548,89,-0.1213,134,0.52861,113,0.25528,107,0.16395,96,0.00087
ENSG00000173264,GPR137,20,-0.9413,47,0.36839,36,-0.0195,21,-0.8928,57,0.81393,31,-0.2539,36,-0.0560,22,-0.7738,20,-0.8975,58,0.73910
ENSG00000173153,ESRRA,16,-1.0843,35,0.15988,19,-0.7755,21,-0.6587,19,-0.8909,24,-0.4496,74,1.39519,60,1.03047,41,0.41323,24,-0.4303
ENSG00000173113,TRMT112,55,-1.1242,95,-0.3028,72,-0.7250,93,-0.3320,163,0.63080,180,0.72371,161,0.53076,72,-0.7249,105,-0.1439,110,-0.0788
ENSG00000126432,PRDX5,114,-1.5914,362,0.17821,173,-0.9661,200,-0.7463,434,0.53758,373,0.22852,327,0.01646,173,-0.9649,538,0.83213,430,0.45832
ENSG00000162302,RPS6KA4,11,-1.5854,37,0.28449,35,0.20036,20,-0.6630,33,0.10773,16,-0.9574,40,0.43495,53,0.90106,25,-0.3273,35,0.21945
ENSG00000110076,NRXN2,129,-0.3553,109,-0.6117,180,0.16286,138,-0.2572,163,0.00631,114,-0.5449,136,-0.2713,338,1.22074,168,0.05569,146,-0.1648
ENSG00000068976,PYGM,5,-2.2745,91,2.33961,27,0.13538,15,-0.7161,14,-0.8662,15,-0.7033,41,0.83115,14,-0.8261,21,-0.2477,10,-1.3120
ENSG00000168066,SF1,96,0.08058,98,0.12254,79,-0.2238,67,-0.4654,106,0.27233,115,0.38041,81,-0.1731,93,0.03801,71,-0.3755,87,-0.0721
ENSG00000168067,MAP4K2,42,-0.4022,34,-0.6990,71,0.44539,71,0.43993,34,-0.7726,83,0.69475,47,-0.1993,67,0.35535,62,0.22778,47,-0.2104
ENSG00000133895,MEN1,9,-1.4408,11,-1.0831,26,0.22721,18,-0.3286,28,0.36234,35,0.69972,37,0.79626,26,0.19940,21,-0.1442,11,-1.0857
ENSG00000110047,EHD1,23,0.54646,20,0.32839,12,-0.4736,8,-1.0980,14,-0.2268,31,1.02379,9,-0.9657,19,0.25300,23,0.54494,7,-1.3346
ENSG00000110046,ATG2A,8,-1.0301,30,0.95820,11,-0.5833,8,-1.0723,22,0.47882,15,-0.1142,29,0.88242,16,-0.0423,13,-0.3995,8,-1.0194
ENSG00000068971,PPP2R5B,25,-1.4267,49,-0.4196,44,-0.5774,72,0.17839,61,-0.0830,129,1.15429,57,-0.1824,74,0.22083,64,-0.0021,69,0.12786
ENSG00000213465,ARL2,118,-0.2979,96,-0.6242,107,-0.4464,75,-0.9856,212,0.73339,232,0.78926,71,-1.0639,123,-0.2365,190,0.45723,135,-0.0938
ENSG00000110025,SNX15,17,-0.4125,29,0.42741,25,0.21281,6,-1.8877,23,0.10391,33,0.68923,10,-1.1996,29,0.46216,27,0.33585,18,-0.3045
ENSG00000168061,SAC3D1,11,-0.5568,12,-0.3672,9,-0.8881,6,-1.3300,29,1.12815,10,-0.7091,19,0.26883,15,-0.1184,3,-2.5219,32,1.14720
ENSG00000162300,ZFPL1,17,-0.2266,27,0.48581,7,-1.5619,8,-1.2428,27,0.59577,37,1.01763,16,-0.2922,2,-3.3055,34,0.87713,14,-0.5324
ENSG00000149823,VPS51,37,-1.2609,106,0.34906,67,-0.3686,26,-1.7649,103,0.34140,111,0.43082,67,-0.3696,103,0.30457,125,0.61997,87,0.03670
ENSG00000149809,TM7SF2,60,-0.1350,62,-0.0799,37,-0.8926,60,-0.1440,57,-0.2262,92,0.54272,122,1.02232,57,-0.2166,53,-0.3403,63,-0.0524
ENSG00000149806,FAU,446,-0.3834,773,0.49088,293,-1.0299,358,-0.7212,598,0.08447,629,0.15644,408,-0.5227,264,-1.1840,999,0.92061,906,0.75443
ENSG00000162298,SYVN1,15,-0.3776,31,0.75298,15,-0.3741,16,-0.2909,25,0.40814,30,0.66094,17,-0.1774,14,-0.5456,15,-0.4027,12,-0.7212
ENSG00000014216,CAPN1,7,-2.5485,32,-0.2366,23,-0.7788,39,0.07742,52,0.59158,59,0.72161,54,0.58393,34,-0.1581,38,0.01623,24,-0.7106
ENSG00000133884,DPF2,25,0.02087,39,0.75903,20,-0.2775,13,-0.8884,28,0.26517,28,0.21605,36,0.63879,16,-0.6231,8,-1.6613,25,0.06169
ENSG00000245532,NEAT1,1516,2.72111,714,1.20485,490,0.56026,134,-1.4510,55,-2.8903,221,-0.6967,145,-1.3301,269,-0.3962,90,-2.0397,120,-1.6114
ENSG00000251562,MALAT1,65242,2.67546,11406,-0.4513,21357,0.54870,22573,0.64066,7226,-1.2332,5709,-1.5014,9859,-0.6758,10175,-0.6274,3463,-2.2427,3125,-2.3935
ENSG00000142186,SCYL1,25,-1.7430,68,-0.2253,40,-1.0219,72,-0.1223,123,0.84034,66,-0.2586,113,0.59007,76,-0.0516,83,0.08719,73,-0.1158
ENSG00000168056,LTBP3,105,0.41331,152,1.03635,70,-0.2308,50,-0.7312,64,-0.3980,84,0.06502,68,-0.2634,70,-0.2238,125,0.69743,38,-1.1675
ENSG00000173465,ZNRD2,15,-0.4386,20,0.04602,13,-0.5867,12,-0.7092,27,0.58932,28,0.57632,21,0.08074,16,-0.3245,17,-0.2075,19,-0.0510
ENSG00000176973,FAM89B,16,-1.7911,56,0.06180,31,-0.8482,44,-0.3232,58,0.12012,44,-0.3013,81,0.65560,76,0.55382,72,0.45008,58,0.10141
ENSG00000173442,EHBP1L1,5,-2.8403,30,-0.3081,38,0.06647,35,-0.0630,62,1.00881,22,-0.7640,50,0.50805,23,-0.6831,27,-0.4361,45,0.34619
ENSG00000173327,MAP3K11,62,1.57097,29,0.26914,37,0.65462,12,-1.0372,8,-1.8383,32,0.41462,14,-0.8292,28,0.18741,20,-0.2963,20,-0.3236
ENSG00000197136,PCNX3,16,-0.5323,18,-0.3926,20,-0.2149,15,-0.6222,24,0.13412,19,-0.2607,30,0.44450,47,1.18703,17,-0.4497,19,-0.2482
ENSG00000173039,RELA,25,0.13178,41,0.92334,11,-1.1846,10,-1.2645,22,-0.1300,43,0.98830,21,-0.1337,23,-0.0038,22,-0.1051,17,-0.4980
ENSG00000172977,KAT5,10,-1.4976,41,0.63687,13,-1.0866,16,-0.8437,44,0.86174,26,-0.0757,32,0.23102,18,-0.6354,32,0.21056,27,-0.0172
ENSG00000172922,RNASEH2C,27,-0.3848,50,0.61340,6,-2.5768,19,-0.9185,51,0.74146,55,0.76893,28,-0.3247,31,-0.1442,32,-0.1148,27,-0.3767
ENSG00000172757,CFL1,326,-0.7506,556,0.07916,300,-0.8795,433,-0.3159,672,0.43311,683,0.41046,653,0.33850,428,-0.3309,530,0.00230,567,0.10977
ENSG00000172803,SNX32,3,-2.3383,12,-0.6440,13,-0.5244,22,0.29913,25,0.57602,43,1.41796,25,0.48696,19,0.05489,4,-2.1707,9,-1.0054
ENSG00000172732,MUS81,8,-0.9901,22,0.50174,14,-0.2594,21,0.37503,21,0.44768,25,0.64757,10,-0.6692,14,-0.2872,4,-2.1097,20,0.31401
ENSG00000172638,EFEMP2,19,0.00980,48,1.56511,21,0.17986,6,-1.6313,4,-2.3937,12,-0.6185,5,-1.9197,30,0.74171,25,0.48592,32,0.85974
ENSG00000172500,FIBP,19,-1.6010,60,0.13276,35,-0.6785,28,-1.0353,61,0.19814,101,1.01124,64,0.26043,34,-0.7222,72,0.43696,66,0.30120
ENSG00000175602,CCDC85B,202,-1.3997,399,-0.3645,406,-0.3371,299,-0.8069,612,0.35422,489,-0.0457,482,-0.0679,617,0.32599,652,0.41559,766,0.68226
ENSG00000175573,C11orf68,37,-0.9502,60,-0.2208,46,-0.6031,66,-0.0713,106,0.81612,65,-0.0818,62,-0.1635,91,0.45380,56,-0.3278,60,-0.2150
ENSG00000175550,DRAP1,81,-0.8364,170,0.31191,139,-0.0016,115,-0.3079,180,0.46013,113,-0.3304,138,-0.0134,93,-0.6376,164,0.25594,163,0.24528
ENSG00000175467,SART1,39,-0.0209,34,-0.2511,31,-0.3885,45,0.19089,65,0.91598,32,-0.3501,24,-0.8033,30,-0.4286,48,0.27979,26,-0.6587
ENSG00000175334,BANF1,36,-1.1103,129,0.91765,41,-0.9017,46,-0.7213,115,0.82550,70,-0.0927,37,-1.0423,48,-0.6540,89,0.30857,85,0.21996
ENSG00000175229,GAL3ST3,4,-2.2357,8,-1.1183,5,-1.7701,17,-0.0615,26,0.71376,26,0.67740,27,0.73245,17,-0.0300,13,-0.4538,22,0.37133
ENSG00000087365,SF3B2,167,0.08430,160,0.01435,213,0.48004,178,0.18619,153,-0.0567,148,-0.0997,191,0.30186,112,-0.5395,157,-0.0082,107,-0.5997
ENSG00000175115,PACS1,28,-0.8307,65,0.48261,62,0.40248,20,-1.3355,48,-0.0154,87,0.97359,50,0.08115,51,0.09454,47,-0.0245,23,-1.1439
ENSG00000174996,KLC2,15,-2.8275,57,-0.8690,37,-1.4844,64,-0.6792,140,0.62919,135,0.49121,167,0.84023,157,0.74162,99,-0.0010,83,-0.2833
ENSG00000174903,RAB1B,39,-0.8669,83,0.29011,46,-0.6307,43,-0.7425,97,0.62915,56,-0.3381,103,0.64613,113,0.79449,28,-1.3596,55,-0.3602
ENSG00000174871,CNIH2,21,-2.4763,125,0.20880,85,-0.4094,59,-0.9532,153,0.60677,93,-0.2671,117,0.09929,86,-0.3740,138,0.36969,178,0.78794
ENSG00000174851,YIF1A,27,0.13639,61,1.51696,24,-0.0019,11,-1.2572,22,-0.1431,32,0.40906,21,-0.2251,12,-1.0979,14,-0.8726,24,-0.0599
ENSG00000179292,TMEM151A,141,0.86914,43,-0.9955,33,-1.4068,67,-0.3214,78,-0.1012,115,0.53795,113,0.50078,109,0.43787,68,-0.2957,64,-0.4016
ENSG00000174684,B4GAT1,91,-1.4274,217,-0.1029,129,-0.8972,248,0.11160,388,0.97919,340,0.62592,217,-0.1001,175,-0.4387,177,-0.4217,175,-0.4393
ENSG00000174516,PELI3,15,-1.6386,34,-0.4744,34,-0.4538,60,0.42629,54,0.26900,42,-0.1365,101,1.31148,29,-0.6996,33,-0.5249,50,0.13292
ENSG00000174483,BBS1,13,-1.0996,33,0.33455,17,-0.6930,34,0.41713,30,0.20517,21,-0.3217,38,0.57694,16,-0.7498,30,0.20513,29,0.15314
ENSG00000174165,ZDHHC24,22,0.20363,11,-0.8526,17,-0.1874,13,-0.5517,20,0.03199,22,0.18511,21,0.13118,39,1.14972,5,-2.0210,23,0.27756
ENSG00000174080,CTSF,50,-1.0236,194,1.13680,52,-0.9640,108,0.16629,104,0.11084,111,0.19931,115,0.26470,82,-0.2795,82,-0.2737,72,-0.4795
ENSG00000173992,CCS,18,-0.6602,34,0.31678,23,-0.3073,20,-0.5079,35,0.39801,59,1.20080,22,-0.3793,23,-0.3148,24,-0.2777,17,-0.8130
ENSG00000239306,RBM14,26,-0.1854,31,0.05228,18,-0.7536,30,0.01172,34,0.22201,36,0.30793,52,0.90582,39,0.40742,18,-0.7494,10,-1.6630
ENSG00000173933,RBM4,43,-0.4407,60,0.07759,35,-0.7617,57,-0.0020,71,0.39949,81,0.56929,68,0.27689,50,-0.2168,43,-0.4350,48,-0.2534
ENSG00000173898,SPTBN2,30,-2.4124,113,-0.4281,107,-0.5153,88,-0.8142,150,0.01365,148,-0.0146,191,0.39754,197,0.44925,283,1.06170,181,0.31537
