Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000172893,DHCR7,49,1.11818,37,0.62531,27,0.11089,28,0.16584,18,-0.5156,17,-0.6174,19,-0.4693,22,-0.2049,17,-0.6310
ENSG00000137522,RNF121,11,-0.7570,10,-0.7862,15,-0.2239,19,0.09775,9,-0.9926,14,-0.4187,18,0.04224,45,1.62296,20,0.24807
ENSG00000137497,NUMA1,86,0.57967,58,-0.0679,67,0.17432,44,-0.4724,60,0.00556,49,-0.3446,36,-0.7999,111,1.02256,40,-0.6249
ENSG00000149357,LAMTOR1,113,0.10589,106,-0.0008,137,0.41325,100,-0.0945,115,0.13580,83,-0.4323,95,-0.1659,99,-0.1082,129,0.31503
ENSG00000110200,ANAPC15,41,-0.3882,66,0.38306,71,0.48781,55,0.07017,77,0.63270,44,-0.3186,34,-0.6588,41,-0.3939,51,-0.0280
ENSG00000165458,INPPL1,27,0.92594,10,-0.6178,19,0.38807,22,0.58777,3,-2.3496,19,0.36314,11,-0.5000,13,-0.1912,9,-0.7504
ENSG00000162129,CLPB,41,-0.1763,50,0.13958,50,0.15187,43,-0.0833,29,-0.7139,46,-0.0032,43,-0.0814,79,0.89396,31,-0.6212
ENSG00000186642,PDE2A,52,-0.9371,112,0.27055,62,-0.6711,80,-0.2692,63,-0.6396,108,0.24929,102,0.11854,89,-0.1004,171,0.98343
ENSG00000186635,ARAP1,31,1.60088,23,1.10448,17,0.58512,14,0.25798,1,-3.0954,3,-2.0203,6,-0.9042,10,-0.2354,10,-0.3193
ENSG00000214530,STARD10,19,-0.7437,21,-0.6215,22,-0.5678,30,-0.0390,82,1.66206,39,0.41379,22,-0.5154,27,-0.2123,10,-1.6817
ENSG00000285693,AP002381.2,11,0.39020,8,-0.0332,6,-0.5420,16,1.07410,5,-0.7598,4,-1.1194,14,0.80814,7,-0.3683,9,0.11751
ENSG00000168010,ATG16L2,8,-0.8123,14,0.14212,20,0.70708,14,0.13399,4,-1.5796,16,0.36103,9,-0.5466,23,0.95648,5,-1.3379
ENSG00000137478,FCHSD2,60,1.40671,17,-0.6587,22,-0.2480,32,0.31710,32,0.34498,20,-0.4433,26,-0.0136,17,-0.6616,14,-0.9111
ENSG00000110237,ARHGEF17,44,-0.1927,27,-0.9136,68,0.51232,46,-0.1124,48,-0.0397,44,-0.1855,68,0.51140,63,0.38603,42,-0.2689
ENSG00000054965,FAM168A,81,-0.4998,91,-0.3144,129,0.23384,129,0.23712,118,0.08927,124,0.19321,109,-0.0367,106,-0.0787,103,-0.1184
ENSG00000021300,PLEKHB1,634,1.84383,370,0.84915,144,-0.6796,340,0.70204,151,-0.6060,128,-0.9318,68,-1.8095,135,-0.7757,121,-0.9446
ENSG00000175582,RAB6A,116,-1.0972,142,-0.7937,275,0.24981,131,-0.9161,285,0.30251,230,-0.0436,377,0.77367,214,-0.1534,359,0.68887
ENSG00000175581,MRPL48,22,-0.3487,33,0.31389,41,0.66498,27,-0.0269,38,0.53753,14,-1.0699,26,-0.0671,26,-0.0871,31,0.21748
ENSG00000181924,COA4,23,-0.0581,37,0.69535,20,-0.2894,27,0.17268,10,-1.3187,29,0.30319,13,-0.9681,26,0.10635,29,0.26061
ENSG00000175575,PAAF1,66,0.70119,36,-0.2693,31,-0.4907,36,-0.2568,69,0.79151,46,0.12485,33,-0.4316,34,-0.3570,31,-0.5011
ENSG00000168014,C2CD3,13,0.68538,4,-1.1079,14,0.80686,8,0.01513,2,-2.0619,5,-0.6751,9,0.11835,14,0.80250,9,0.06976
ENSG00000214517,PPME1,27,-1.7440,37,-1.2686,91,0.11916,72,-0.2664,104,0.33307,116,0.59455,132,0.72510,75,-0.1919,77,-0.1517
ENSG00000165434,PGM2L1,102,-1.9168,130,-1.5538,287,-0.3515,234,-0.6685,748,1.24670,362,0.01886,538,0.66962,484,0.49192,334,-0.1087
ENSG00000254837,AP001372.2,14,-0.0490,13,-0.1933,6,-1.2712,10,-0.5598,16,0.14989,19,0.50657,15,0.08376,16,0.20093,16,0.15246
ENSG00000077514,POLD3,16,-0.0139,7,-1.2127,12,-0.4019,8,-1.0423,16,0.04115,27,1.00316,13,-0.3435,22,0.52534,11,-0.5275
ENSG00000166439,RNF169,39,1.03352,8,-1.4184,2,-3.0744,10,-1.0250,42,1.17175,17,-0.3333,15,-0.5188,27,0.41145,30,0.59257
ENSG00000166435,XRRA1,30,1.04545,16,-0.0198,9,-0.9334,10,-0.6361,10,-0.7549,15,-0.1317,26,0.76787,22,0.49524,8,-1.0506
ENSG00000118363,SPCS2,115,-0.1775,188,0.61788,165,0.40194,122,-0.0933,130,0.00807,108,-0.3158,125,-0.0475,126,-0.0333,103,-0.3585
ENSG00000162139,NEU3,3,-2.0475,1,-2.8230,18,0.55435,13,0.09605,4,-1.7379,16,0.48546,22,0.94433,14,0.23693,16,0.40823
ENSG00000137491,SLCO2B1,28,0.92978,22,0.53661,14,-0.1821,27,0.85637,17,0.06317,15,-0.1562,6,-1.3717,11,-0.5090,4,-1.8951
ENSG00000137486,ARRB1,75,-0.1654,77,-0.1374,85,0.03398,122,0.61317,144,0.90407,99,0.31094,55,-0.6513,42,-1.0472,37,-1.2455
ENSG00000149273,RPS3,448,0.33837,548,0.67747,393,0.12733,430,0.27210,325,-0.1792,317,-0.2419,162,-1.2530,406,0.18077,287,-0.3708
ENSG00000158555,GDPD5,7,-1.1371,5,-1.5121,14,-0.1503,20,0.45306,17,0.15007,29,1.24943,19,0.33204,7,-1.1508,6,-1.4731
ENSG00000171533,MAP6,42,-1.1469,89,0.02132,94,0.10715,66,-0.4486,102,0.25142,84,-0.0731,137,0.74129,77,-0.1931,100,0.22110
ENSG00000062282,DGAT2,1,-3.3154,5,-1.0440,5,-1.0132,12,0.43799,7,-0.3289,11,0.23484,16,0.86006,11,0.30053,15,0.75642
ENSG00000198382,UVRAG,51,0.98910,9,-1.6695,14,-1.0960,15,-0.9091,24,-0.2303,28,0.01696,40,0.58305,45,0.78573,25,-0.1960
ENSG00000137492,THAP12,26,-0.5752,33,-0.2188,31,-0.3309,31,-0.3425,36,-0.1153,46,0.33547,37,-0.0459,38,-0.0197,59,0.70039
ENSG00000179240,GVQW3,23,0.47857,7,-1.2940,3,-2.3659,18,0.12730,43,1.59568,10,-0.7889,22,0.42534,22,0.45910,9,-0.9857
ENSG00000255135,AP002360.1,12,-0.0569,22,0.94776,11,-0.1336,19,0.71527,7,-0.8679,12,-0.0722,8,-0.7341,9,-0.4446,11,-0.1130
ENSG00000158636,EMSY,26,1.10810,11,-0.3012,12,-0.1767,11,-0.2499,6,-1.1648,13,-0.0439,9,-0.5921,20,0.64419,12,-0.1660
ENSG00000078124,ACER3,86,1.15000,33,-0.4175,36,-0.2753,25,-0.8639,34,-0.3469,53,0.37675,46,0.10029,43,-0.0107,22,-1.0004
ENSG00000149260,CAPN5,9,-0.9765,12,-0.6004,24,0.49934,9,-1.0636,18,0.06442,11,-0.7260,30,0.87445,21,0.27728,30,0.86966
ENSG00000149269,PAK1,74,-2.0606,136,-1.1488,310,0.13477,226,-0.3663,246,-0.2344,271,-0.0909,487,0.89015,314,0.15462,516,0.99232
ENSG00000074201,CLNS1A,67,0.25420,58,0.01401,43,-0.4425,55,-0.0709,55,-0.0796,40,-0.5999,70,0.31908,55,-0.0761,90,0.74569
ENSG00000048649,RSF1,436,0.66142,278,-0.0748,143,-1.1073,223,-0.4271,319,0.14289,370,0.44191,291,-0.0053,275,-0.0944,213,-0.4961
ENSG00000087884,AAMDC,13,0.32523,13,0.38079,8,-0.3852,11,0.09176,14,0.51857,10,-0.0397,2,-2.1085,17,0.74603,5,-1.0183
ENSG00000151366,NDUFC2,114,-0.9450,190,-0.1519,186,-0.1933,116,-0.9243,195,-0.1150,136,-0.7468,299,0.57915,331,0.75129,394,1.05927
ENSG00000159063,ALG8,11,-0.1845,13,0.00316,11,-0.2419,14,0.15131,20,0.72222,11,-0.3470,12,-0.0549,15,0.23271,11,-0.2819
ENSG00000188997,KCTD21,12,0.24457,10,-0.0493,10,0.05602,11,0.12738,3,-1.5745,9,-0.1146,12,0.30333,12,0.36517,10,0.08771
ENSG00000118369,USP35,16,0.36600,6,-0.9983,10,-0.3544,15,0.21883,19,0.61522,14,0.18462,19,0.65678,5,-1.4315,9,-0.5126
ENSG00000033327,GAB2,55,1.81814,16,-0.2975,15,-0.3263,25,0.41410,35,0.97563,13,-0.6953,8,-1.2969,8,-1.2408,4,-2.1765
ENSG00000149256,TENM4,17,-0.5369,9,-1.3968,27,0.24990,21,-0.1809,25,0.09274,38,0.91564,21,-0.1612,29,0.36296,9,-1.3927
ENSG00000182103,FAM181B,62,1.58168,50,1.19762,12,-1.1298,23,-0.0693,3,-3.0271,11,-1.2508,9,-1.5596,49,1.14880,15,-0.7804
ENSG00000137509,PRCP,63,0.70861,92,1.36320,31,-0.4295,31,-0.4552,11,-1.9413,29,-0.6168,41,-0.0145,40,-0.0604,45,0.14139
ENSG00000137502,RAB30,72,0.21760,58,-0.1259,39,-0.7465,56,-0.1800,42,-0.6318,88,0.62842,59,-0.1005,76,0.29189,52,-0.3063
ENSG00000246067,RAB30-DT,21,0.77288,16,0.29739,11,-0.2832,18,0.52837,10,-0.4189,11,-0.2379,6,-1.0645,11,-0.2164,14,0.14094
ENSG00000165494,PCF11,133,1.31828,37,-0.7570,38,-0.7292,52,-0.2474,57,-0.1058,69,0.24005,55,-0.1714,45,-0.4574,53,-0.2263
ENSG00000137494,ANKRD42,13,-1.0971,20,-0.4412,22,-0.3374,22,-0.3233,31,0.23752,38,0.61004,37,0.48514,20,-0.4597,30,0.17177
ENSG00000137500,CCDC90B,47,-0.0154,62,0.43479,38,-0.3468,35,-0.4593,56,0.26334,41,-0.2537,44,-0.1213,48,0.02287,62,0.42930
ENSG00000150672,DLG2,158,0.08319,140,-0.1085,118,-0.3754,162,0.12118,164,0.14474,185,0.38195,159,0.08727,103,-0.5955,128,-0.2518
ENSG00000171204,TMEM126B,25,-1.2053,83,0.68386,64,0.26441,32,-0.8031,58,0.09956,26,-1.2076,69,0.38361,57,0.07077,104,1.07611
ENSG00000171202,TMEM126A,19,-1.3658,44,-0.1355,45,-0.0772,34,-0.5154,101,1.26484,40,-0.2784,37,-0.3724,23,-1.0941,90,1.07111
ENSG00000137504,CREBZF,23,-0.3261,31,0.11482,19,-0.6546,25,-0.1819,39,0.50978,28,-0.0211,33,0.21256,38,0.46177,21,-0.4541
ENSG00000137501,SYTL2,135,0.24919,77,-0.6370,102,-0.1995,86,-0.4725,157,0.49178,138,0.31731,107,-0.1223,121,0.06973,98,-0.2657
ENSG00000073921,PICALM,138,0.97088,59,-0.4213,67,-0.2279,45,-0.8173,59,-0.4189,64,-0.3199,85,0.16203,107,0.54519,81,0.07705
ENSG00000074266,EED,26,0.30676,9,-1.2485,30,0.52321,12,-0.9242,28,0.42460,28,0.48700,19,-0.1824,20,-0.0881,15,-0.5970
ENSG00000149196,HIKESHI,23,-1.2883,39,-0.5272,65,0.27595,32,-0.8014,90,0.83869,57,0.07766,51,-0.0956,37,-0.6165,93,0.88351
ENSG00000151376,ME3,14,-1.2359,19,-0.7455,46,0.67038,31,0.02345,12,-1.4195,23,-0.4789,52,0.84903,38,0.32009,50,0.78308
ENSG00000174804,FZD4,5,-0.7475,9,0.04779,15,0.80233,15,0.85826,0,-5.2800,3,-1.7678,13,0.55972,19,1.24962,7,-0.2774
ENSG00000166575,TMEM135,12,-0.7080,25,0.39099,21,0.14739,14,-0.4800,26,0.44547,16,-0.3421,24,0.32884,15,-0.3445,25,0.38485
ENSG00000168959,GRM5,35,-1.2304,40,-0.9965,40,-1.0031,60,-0.4044,68,-0.1949,81,0.09192,112,0.61302,114,0.64321,139,0.98299
ENSG00000077616,NAALAD2,16,0.65701,6,-0.9228,15,0.54325,4,-1.3541,14,0.51037,8,-0.5378,7,-0.5392,18,0.83367,10,-0.0873
ENSG00000110172,CHORDC1,45,0.28820,24,-0.7055,29,-0.4325,15,-1.4192,54,0.56702,31,-0.3694,62,0.80349,36,-0.0916,53,0.55653
ENSG00000165323,FAT3,29,-1.1901,62,-0.0238,84,0.46018,21,-1.6815,52,-0.2961,66,0.07154,121,1.08591,41,-0.6550,89,0.56516
ENSG00000180773,SLC36A4,26,-0.6426,44,0.18993,35,-0.1795,25,-0.6727,66,0.87470,29,-0.4806,66,0.88342,30,-0.4163,38,-0.0257
ENSG00000166004,CEP295,63,0.94115,34,-0.1005,13,-1.5414,22,-0.7542,35,-0.0569,44,0.37289,37,0.07304,45,0.37450,21,-0.7976
ENSG00000166012,TAF1D,212,0.32217,160,-0.1298,151,-0.2185,189,0.13248,189,0.13592,182,0.08257,172,-0.0156,156,-0.1648,144,-0.3000
ENSG00000182919,C11orf54,19,0.27657,23,0.60200,9,-0.8922,15,-0.0375,3,-2.3029,11,-0.5395,17,0.10874,36,1.35100,14,-0.2344
ENSG00000042429,MED17,16,-0.1619,11,-0.7670,17,-0.0881,8,-1.2106,18,-0.0492,18,0.00295,20,0.13529,33,0.95674,23,0.35558
ENSG00000250519,AP002784.1,2,-1.9083,4,-0.9594,12,0.62198,6,-0.4174,5,-0.7086,5,-0.7239,13,0.72684,8,-0.0798,21,1.57562
ENSG00000123901,GPR83,4,-1.3403,5,-0.8026,3,-1.7431,1,-2.5232,2,-2.2525,1,-2.8553,9,-0.0414,43,2.80427,25,1.63376
ENSG00000020922,MRE11,36,2.17659,5,-1.0151,2,-2.0749,8,-0.3874,0,-3.5972,5,-1.0200,8,-0.4129,16,0.66500,17,0.81890
ENSG00000168876,ANKRD49,35,1.01564,9,-1.0850,9,-1.1628,15,-0.3681,7,-1.3522,24,0.43218,19,0.03691,30,0.74727,16,-0.2253
ENSG00000166025,AMOTL1,34,0.67117,12,-0.8788,32,0.59296,20,-0.1439,44,1.12291,18,-0.3365,5,-2.0776,27,0.32802,11,-1.0894
ENSG00000150316,CWC15,123,-0.2728,150,0.04104,71,-1.1104,105,-0.5153,252,0.91058,154,0.09918,124,-0.2615,129,-0.1917,197,0.48559
ENSG00000263465,SRSF8,48,-0.5842,58,-0.2874,58,-0.3015,79,0.19180,60,-0.2432,83,0.31056,77,0.15969,79,0.20337,74,0.09262
ENSG00000149218,ENDOD1,100,0.64544,56,-0.2780,45,-0.6338,45,-0.6066,83,0.33664,48,-0.5859,80,0.29271,108,0.79018,58,-0.2331
ENSG00000149212,SESN3,159,0.16486,132,-0.1296,84,-0.8395,84,-0.8273,84,-0.8338,170,0.31245,156,0.13199,251,0.92966,145,0.01344
ENSG00000077458,FAM76B,21,1.24024,9,-0.1215,8,-0.2487,11,0.21766,2,-1.9154,4,-1.5276,19,1.07455,12,0.30560,8,-0.3399
ENSG00000166037,CEP57,53,0.35594,28,-0.6392,33,-0.3920,21,-1.0911,58,0.50646,32,-0.4714,60,0.56742,62,0.60975,45,0.09133
ENSG00000087053,MTMR2,31,0.10564,21,-0.4925,39,0.47449,19,-0.6604,18,-0.7210,20,-0.6459,53,1.01073,37,0.39061,31,0.14807
ENSG00000149231,CCDC82,158,1.24711,50,-0.6403,51,-0.5958,65,-0.2292,105,0.53425,74,-0.0362,78,0.04849,46,-0.7739,53,-0.5398
ENSG00000110318,CEP126,111,0.65447,46,-0.7677,22,-1.8320,41,-0.9256,44,-0.8129,87,0.28410,91,0.31638,109,0.61091,108,0.60873
ENSG00000137693,YAP1,33,1.56690,34,1.60340,2,-2.3910,14,0.13327,8,-0.7825,2,-2.5459,5,-1.4132,22,0.86832,8,-0.7956
ENSG00000110330,BIRC2,40,0.19015,41,0.22615,32,-0.1824,30,-0.2911,52,0.61000,27,-0.4727,32,-0.1638,40,0.17533,36,0.01105
ENSG00000152558,TMEM123,110,2.33547,74,1.53516,23,-0.3978,29,-0.0759,7,-2.0667,7,-2.3414,6,-2.2662,28,-0.1114,10,-1.6024
ENSG00000137692,DCUN1D5,47,0.21137,38,-0.1439,27,-0.6619,35,-0.2754,30,-0.4909,43,0.08061,71,0.87821,42,0.00033,39,-0.1162
ENSG00000187240,DYNC2H1,88,0.88809,42,-0.3125,14,-1.9901,22,-1.3185,45,-0.2137,72,0.63936,53,0.05400,73,0.58417,32,-0.7114
ENSG00000256422,LINC02552,0,-8.0342,5,-0.7831,9,0.02450,0,-5.8461,0,-6.5860,0,-5.5237,7,-0.3530,5,-0.7563,64,4.30510
ENSG00000152578,GRIA4,49,-1.1778,61,-0.8534,63,-0.8049,43,-1.3781,66,-0.7186,76,-0.5690,159,0.68382,163,0.72612,295,1.80942
ENSG00000170903,MSANTD4,80,0.65083,44,-0.3196,40,-0.4415,34,-0.7003,52,-0.0589,58,0.15092,48,-0.1870,78,0.61870,44,-0.3194
ENSG00000182359,KBTBD3,14,0.28199,16,0.48728,15,0.37728,10,-0.1992,9,-0.3856,9,-0.4574,14,0.29389,6,-0.9324,15,0.35655
ENSG00000149313,AASDHPPT,65,-0.9928,58,-1.1574,105,-0.2646,64,-1.0227,115,-0.1112,124,0.00444,209,0.87112,193,0.72780,180,0.61095
ENSG00000152402,GUCY1A2,75,-1.0755,67,-1.2471,127,-0.2688,76,-1.0626,86,-0.8707,219,0.71944,259,0.89986,168,0.17637,208,0.52818
ENSG00000152404,CWF19L2,195,1.29628,54,-0.7925,42,-1.1790,50,-0.9143,112,0.34393,103,0.23163,73,-0.3459,108,0.28710,66,-0.5055
ENSG00000110675,ELMOD1,29,-2.4049,53,-1.4922,146,0.05576,79,-0.9085,177,0.36743,101,-0.5730,243,0.89878,204,0.59797,279,1.14473
ENSG00000170290,SLN,2,-3.2298,7,-1.4083,2,-2.6973,35,1.18269,55,2.04637,27,0.87074,8,-1.1406,8,-1.0584,0,-5.2476
ENSG00000166266,CUL5,79,-0.2983,58,-0.7530,66,-0.5604,69,-0.4909,105,0.16720,104,0.16512,141,0.65166,123,0.42030,99,0.06342
ENSG00000075239,ACAT1,61,-0.3532,52,-0.5820,64,-0.2631,54,-0.5414,88,0.23401,63,-0.3105,91,0.30146,112,0.64572,109,0.59072
ENSG00000149308,NPAT,26,0.19843,12,-0.9740,11,-1.1288,11,-1.1513,39,0.83948,26,0.21595,23,-0.0304,35,0.66300,23,-0.0193
ENSG00000149311,ATM,85,1.41096,21,-0.8721,29,-0.3953,28,-0.4418,37,0.01024,31,-0.3253,35,-0.0976,56,0.67732,18,-1.1008
ENSG00000178105,DDX10,60,0.11562,28,-1.0743,18,-1.7354,29,-1.0286,70,0.36261,60,0.11976,84,0.66252,78,0.53531,74,0.44785
ENSG00000185742,C11orf87,18,-3.1880,58,-1.4985,107,-0.5760,85,-0.9328,49,-1.7645,161,0.07641,296,1.08649,220,0.57590,391,1.60399
ENSG00000137710,RDX,480,2.10611,160,0.12197,57,-1.4728,96,-0.6704,203,0.51868,100,-0.6796,98,-0.6426,95,-0.6877,91,-0.7617
ENSG00000149289,ZC3H12C,26,1.04759,14,-0.0272,10,-0.5319,3,-1.9862,11,-0.3719,22,0.88686,6,-1.2306,14,-0.0412,11,-0.3854
ENSG00000137714,FDX1,14,-1.3186,33,-0.0349,25,-0.4298,40,0.27164,49,0.60891,26,-0.4120,34,0.02271,33,-0.0215,55,0.79770
ENSG00000137727,ARHGAP20,10,-1.6066,6,-2.2632,25,-0.2165,13,-1.1772,54,1.06318,31,0.17289,44,0.70646,39,0.51947,31,0.13741
ENSG00000170145,SIK2,36,-0.3093,36,-0.3036,51,0.22312,35,-0.3439,53,0.29145,50,0.24639,51,0.23319,35,-0.3673,42,-0.0559
ENSG00000086848,ALG9,16,-0.4994,10,-1.2336,20,-0.1508,16,-0.4535,33,0.66550,26,0.35713,16,-0.4857,35,0.78817,19,-0.1836
ENSG00000137720,C11orf1,18,-0.2967,37,0.89188,14,-0.6067,19,-0.1625,18,-0.2668,24,0.19580,13,-0.7339,15,-0.5979,32,0.66350
ENSG00000109846,CRYAB,953,2.63624,411,0.94716,158,-0.6099,210,-0.1629,141,-0.7797,106,-1.3150,68,-1.8717,88,-1.4893,86,-1.5224
ENSG00000170276,HSPB2,17,-0.0129,7,-1.3295,26,0.74364,22,0.41020,16,-0.0207,19,0.19159,8,-1.0401,19,0.24299,14,-0.2645
ENSG00000150764,DIXDC1,109,0.88034,33,-1.0262,44,-0.5951,55,-0.2393,109,0.87499,69,0.14124,56,-0.2165,62,-0.0464,34,-0.9581
ENSG00000150768,DLAT,23,-1.2445,34,-0.6361,48,-0.1015,35,-0.5946,35,-0.6021,37,-0.5455,108,1.24797,88,0.89663,68,0.44603
ENSG00000150776,NKAPD1,51,0.38180,46,0.20673,33,-0.3362,34,-0.2642,33,-0.3086,39,-0.0688,48,0.27562,42,0.05848,39,-0.0446
ENSG00000150779,TIMM8B,62,-0.4997,116,0.49507,85,-0.0037,86,0.00331,115,0.48423,73,-0.2694,75,-0.2171,62,-0.4931,107,0.36335
ENSG00000204370,SDHD,49,0.24207,63,0.66051,35,-0.2873,31,-0.4941,48,0.22720,30,-0.5776,39,-0.1263,37,-0.1871,58,0.52712
ENSG00000150787,PTS,32,-0.8056,44,-0.3128,65,0.30727,54,0.00067,58,0.13597,60,0.20876,48,-0.1886,39,-0.5097,77,0.58694
ENSG00000250303,LINC02762,13,-0.5573,14,-0.4831,4,-2.1186,18,-0.0463,35,1.02814,27,0.68844,11,-0.7488,25,0.43129,13,-0.5659
ENSG00000149294,NCAM1,391,0.16292,318,-0.1644,268,-0.4371,207,-0.8332,475,0.48359,338,-0.0761,483,0.50990,393,0.17284,320,-0.1581
ENSG00000048028,USP28,12,0.10371,3,-1.7049,10,-0.1750,5,-1.0502,2,-2.1314,19,1.03897,9,-0.1995,22,1.15758,7,-0.5861
ENSG00000109906,ZBTB16,110,0.41700,33,-1.4620,110,0.40768,67,-0.3695,108,0.37815,121,0.65907,76,-0.1753,89,0.06904,18,-2.3588
ENSG00000180425,C11orf71,13,0.07351,14,0.23021,11,-0.0658,22,1.00723,7,-0.8827,6,-1.1232,7,-0.6995,22,1.02341,11,-0.1087
ENSG00000076043,REXO2,39,0.54196,29,0.07137,27,-0.0438,19,-0.6102,21,-0.4733,31,0.16350,35,0.36112,27,-0.0432,21,-0.4341
ENSG00000182985,CADM1,110,0.06745,110,0.05494,69,-0.6662,69,-0.6667,137,0.41305,105,-0.0193,102,-0.0560,158,0.65892,94,-0.1885
ENSG00000109917,ZPR1,25,-0.7796,22,-0.9905,47,0.22514,45,0.13974,40,-0.0402,50,0.34775,48,0.24507,42,0.02291,44,0.08714
ENSG00000160584,SIK3,124,1.00765,43,-0.7027,89,0.45454,46,-0.6034,78,0.23324,53,-0.4332,89,0.45386,53,-0.3821,48,-0.5440
ENSG00000168092,PAFAH1B2,136,-0.4887,110,-0.8150,208,0.18130,146,-0.3731,268,0.60309,211,0.23611,228,0.33712,179,-0.0542,157,-0.2639
ENSG00000149577,SIDT2,22,0.19220,18,-0.1648,21,0.07124,22,0.16265,16,-0.2839,16,-0.3662,33,0.85281,17,-0.2025,16,-0.3386
ENSG00000149591,TAGLN,279,3.49896,0,-10.222,4,-3.6706,0,-10.262,0,-9.0072,0,-9.0567,3,-3.8335,213,2.73805,0,-8.7414
ENSG00000160613,PCSK7,90,1.89259,12,-1.4496,32,0.07503,20,-0.6808,27,-0.1753,29,-0.0929,24,-0.3550,33,0.13685,9,-1.7970
ENSG00000167257,RNF214,45,0.63141,21,-0.5619,20,-0.6273,13,-1.2610,61,1.15762,28,-0.1758,22,-0.5057,43,0.54410,24,-0.3555
ENSG00000186318,BACE1,143,0.74007,56,-0.7689,72,-0.3778,58,-0.7026,133,0.61562,99,0.15211,94,0.05819,70,-0.4201,88,-0.0599
ENSG00000110274,CEP164,28,0.69481,7,-1.4006,19,0.04537,11,-0.8419,26,0.51808,28,0.81905,7,-1.4017,24,0.39615,6,-1.6290
ENSG00000137726,FXYD6,219,-1.3466,391,-0.4641,671,0.40199,408,-0.3944,799,0.69346,513,-0.0402,572,0.14119,550,0.07616,607,0.23630
ENSG00000177098,SCN4B,15,-1.4484,34,-0.1834,75,1.10388,42,0.15024,15,-1.4169,33,-0.2479,77,1.14541,24,-0.7097,36,-0.0913
ENSG00000149575,SCN2B,53,-1.2152,70,-0.7844,173,0.65179,98,-0.2589,97,-0.2886,127,0.17007,172,0.64861,151,0.43204,91,-0.3828
ENSG00000110344,UBE4A,55,-0.0867,35,-0.7680,56,-0.0401,50,-0.2211,51,-0.2064,44,-0.4732,111,1.09327,52,-0.1770,80,0.52593
ENSG00000167283,ATP5MG,227,-0.8457,478,0.33123,393,0.01378,450,0.23404,405,0.06255,322,-0.3346,307,-0.3744,383,-0.0285,608,0.73536
ENSG00000118058,KMT2A,327,1.23732,75,-1.1353,69,-1.2681,113,-0.5152,136,-0.2302,205,0.49169,161,0.04142,207,0.44870,74,-1.1675
ENSG00000149582,TMEM25,22,-1.3252,29,-0.9134,87,0.86187,27,-0.9902,35,-0.6068,53,0.04304,84,0.81107,64,0.34274,63,0.31446
ENSG00000118096,IFT46,13,-0.8648,11,-1.1196,20,-0.1904,14,-0.6759,14,-0.7027,31,0.63392,26,0.27620,30,0.50709,32,0.57136
ENSG00000095139,ARCN1,33,-0.4099,38,-0.1975,57,0.46305,17,-1.4200,49,0.22867,32,-0.4776,64,0.67463,38,-0.1792,66,0.71661
ENSG00000019144,PHLDB1,145,3.15054,24,-0.2644,14,-1.1007,37,0.39096,16,-0.8729,9,-1.8706,15,-1.0386,8,-1.9029,11,-1.3811
ENSG00000110367,DDX6,216,0.31398,137,-0.4131,122,-0.5915,135,-0.4329,211,0.27423,191,0.12613,178,0.00223,213,0.28927,186,0.06916
ENSG00000278376,AP004609.3,20,0.56930,22,0.66118,12,-0.2381,21,0.64609,7,-1.0138,7,-1.1052,10,-0.5975,17,0.24618,19,0.47391
ENSG00000186166,CCDC84,36,0.46672,11,-1.2966,40,0.64957,20,-0.4697,27,-0.0168,30,0.20529,30,0.15995,27,0.00799,18,-0.6231
ENSG00000118181,RPS25,979,0.18504,1456,0.84948,844,-0.0530,963,0.15884,979,0.18561,691,-0.4098,482,-0.9248,599,-0.5928,1043,0.28824
ENSG00000196655,TRAPPC4,22,-0.9222,36,-0.1696,48,0.27298,18,-1.2768,34,-0.2597,43,0.10762,36,-0.2002,67,0.81345,59,0.59636
ENSG00000137700,SLC37A4,10,0.01991,3,-1.5113,10,-0.0131,3,-1.5950,15,0.62059,11,0.15592,12,0.35869,9,-0.2237,15,0.68126
ENSG00000149428,HYOU1,33,-0.9959,50,-0.3451,61,-0.0434,45,-0.5130,77,0.33277,56,-0.1955,106,0.87951,67,0.11479,74,0.27028
ENSG00000160695,VPS11,23,-0.3955,31,0.06796,25,-0.2834,15,-1.0466,10,-1.5830,29,-0.0629,46,0.70705,35,0.28110,54,0.99912
ENSG00000188486,H2AFX,23,0.25076,22,0.18663,39,1.11899,17,-0.2666,9,-1.2423,13,-0.6804,12,-0.7085,23,0.24255,26,0.45738
ENSG00000172269,DPAGT1,6,-1.1908,7,-0.9222,7,-0.8361,2,-2.4586,30,1.41967,16,0.41190,11,-0.1742,13,0.05626,19,0.64305
ENSG00000172375,C2CD2L,16,-1.5727,34,-0.4376,54,0.30800,31,-0.5798,48,0.13681,31,-0.6102,69,0.73028,58,0.43871,72,0.79833
