Feature ID,Feature Name,Feature count topic 1to5,Feature log2 fold change topic 1to5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10to12,Feature log2 fold change topic 10to12
ENSG00000182197,EXT1,16,0.50235,11,-0.2741,13,-0.0099,10,-0.5122
ENSG00000177570,SAMD12,62,0.08955,81,0.54722,57,-0.0852,44,-0.5697
ENSG00000147676,MAL2,223,0.61880,171,-0.0586,100,-0.9489,157,-0.2247
ENSG00000136999,CCN3,58,1.06051,24,-0.8254,21,-1.0766,34,-0.2952
ENSG00000136960,ENPP2,11,-1.3332,7,-1.6847,45,1.41290,32,0.83614
ENSG00000064313,TAF2,25,0.19236,25,0.14795,15,-0.6774,24,0.06132
ENSG00000172172,MRPL13,36,0.29386,25,-0.3684,20,-0.7140,37,0.29554
ENSG00000136986,DERL1,36,0.52296,18,-0.8036,13,-1.3173,38,0.47358
ENSG00000189376,C8orf76,23,1.00784,16,-0.0215,7,-1.3668,11,-0.6633
ENSG00000165156,ZHX1,86,-0.2548,176,1.13609,104,0.14412,53,-1.0437
ENSG00000156802,ATAD2,16,-0.1275,34,1.28412,10,-0.8766,12,-0.6135
ENSG00000156795,WDYHV1,24,0.58851,8,-1.4157,12,-0.7718,23,0.41410
ENSG00000156804,FBXO32,55,0.50759,52,0.22352,33,-0.5541,34,-0.5356
ENSG00000176853,FAM91A1,22,-0.1737,20,-0.3128,18,-0.4570,33,0.66922
ENSG00000164983,TMEM65,42,-0.6409,86,0.76169,33,-0.8948,76,0.59893
ENSG00000170881,RNF139,26,0.27464,23,-0.0149,12,-1.0948,26,0.26226
ENSG00000147687,TATDN1,39,0.39748,38,0.22284,25,-0.4732,26,-0.4143
ENSG00000147684,NDUFB9,442,-0.5803,389,-0.6403,863,0.75544,708,0.43466
ENSG00000170873,MTSS1,32,-0.3157,32,-0.2332,33,-0.1886,50,0.63239
ENSG00000104549,SQLE,71,0.90141,38,-0.5023,29,-0.9704,44,-0.3085
ENSG00000164961,WASHC5,29,0.21744,29,0.15307,22,-0.2571,23,-0.2324
ENSG00000156831,NSMCE2,22,0.97040,8,-0.9285,6,-1.5191,16,0.04907
ENSG00000153310,FAM49B,161,0.26029,155,0.11910,105,-0.5418,139,-0.0804
ENSG00000153317,ASAP1,105,-0.0626,166,0.79777,94,-0.2305,82,-0.5048
ENSG00000132294,EFR3A,180,0.36630,172,0.16596,163,0.07279,102,-0.7693
ENSG00000184156,KCNQ3,172,0.49978,127,-0.1944,142,-0.0033,104,-0.5794
ENSG00000129295,LRRC6,31,0.06054,39,0.43483,48,0.81349,12,-1.5816
ENSG00000129292,PHF20L1,69,-0.5344,186,1.46882,89,0.03584,49,-0.9954
ENSG00000104419,NDRG1,34,-1.0389,59,0.10049,90,0.87709,67,0.34067
ENSG00000008513,ST3GAL1,10,-1.0251,39,1.67157,17,0.06099,12,-0.6182
ENSG00000131773,KHDRBS3,259,0.49622,245,0.22479,144,-0.6691,170,-0.4425
ENSG00000147724,FAM135B,26,0.85839,18,-0.1285,8,-1.4278,16,-0.3101
ENSG00000167632,TRAPPC9,44,0.56534,27,-0.4853,24,-0.6687,35,-0.0046
ENSG00000282164,PEG13,39,1.16705,22,-0.2927,13,-1.1642,17,-0.7885
ENSG00000123908,AGO2,23,-0.7536,55,0.93242,38,0.24772,31,-0.1236
ENSG00000169398,PTK2,103,0.21292,108,0.24144,76,-0.3606,83,-0.2318
ENSG00000105339,DENND3,12,-0.5513,26,0.96342,14,-0.1048,14,-0.1184
ENSG00000022567,SLC45A4,23,0.18899,18,-0.2867,27,0.45808,16,-0.4623
ENSG00000184489,PTP4A3,16,0.13522,6,-1.3415,11,-0.5531,22,0.80035
ENSG00000226490,AC138647.1,19,-0.2974,19,-0.2525,7,-1.7721,38,1.19815
ENSG00000181790,ADGRB1,65,-0.0191,64,-0.0227,37,-0.9241,85,0.54182
ENSG00000198576,ARC,16,-0.3115,15,-0.3618,13,-0.6013,28,0.90039
ENSG00000130193,THEM6,21,0.16829,16,-0.3514,11,-0.9092,26,0.51715
ENSG00000180155,LYNX1,195,0.58063,120,-0.4475,113,-0.5542,148,-0.1119
ENSG00000160932,LY6E,211,0.05900,220,0.10704,133,-0.7352,239,0.28531
ENSG00000176956,LY6H,247,0.01569,284,0.25489,142,-0.9029,286,0.30296
ENSG00000250571,GLI4,16,-0.4079,13,-0.6306,15,-0.4652,32,1.05453
ENSG00000158106,RHPN1,30,0.11322,30,0.07288,8,-2.0228,39,0.65005
ENSG00000104529,EEF1D,62,-0.5552,58,-0.5176,101,0.42395,108,0.62009
ENSG00000104522,TSTA3,38,0.78690,19,-0.6493,15,-1.0009,28,-0.0465
ENSG00000183309,ZNF623,15,-0.5535,19,0.06902,16,-0.2279,27,0.71320
ENSG00000180900,SCRIB,16,-0.3640,12,-0.7938,20,0.08901,28,0.78141
ENSG00000179950,PUF60,101,0.11086,71,-0.5193,63,-0.7196,129,0.58796
ENSG00000185189,NRBP2,47,0.08184,62,0.55440,31,-0.6142,41,-0.1836
ENSG00000178209,PLEC,62,-0.4016,78,0.09434,68,-0.1474,95,0.49854
ENSG00000178719,GRINA,278,0.87602,145,-0.5768,88,-1.3659,198,-0.0584
ENSG00000178896,EXOSC4,30,0.24387,17,-0.7224,21,-0.4038,33,0.37855
ENSG00000197858,GPAA1,70,0.03793,58,-0.2824,38,-0.9554,94,0.64230
ENSG00000179091,CYC1,181,0.43458,114,-0.5065,84,-0.9972,181,0.32344
ENSG00000179526,SHARPIN,16,-0.7158,26,0.32106,15,-0.6576,34,0.90611
ENSG00000179632,MAF1,28,-0.6862,29,-0.4894,35,-0.1468,65,1.08881
ENSG00000179832,MROH1,40,-0.1695,47,0.14932,28,-0.7346,56,0.51572
ENSG00000261236,BOP1,43,0.34522,39,0.05980,18,-1.2244,42,0.17140
ENSG00000185122,HSF1,31,-0.4994,34,-0.1867,40,0.07256,52,0.63509
ENSG00000185000,DGAT1,34,0.36299,29,-0.0053,19,-0.6898,29,-0.0407
ENSG00000261678,SCRT1,55,-0.4291,40,-0.8256,97,0.68217,82,0.42412
ENSG00000071894,CPSF1,28,0.06128,26,-0.0784,15,-0.9621,35,0.50164
ENSG00000160948,VPS28,129,0.00583,100,-0.4338,96,-0.4982,170,0.55906
ENSG00000187954,CYHR1,54,-0.1921,68,0.24764,44,-0.4936,70,0.35592
ENSG00000167702,KIFC2,106,-0.6858,173,0.32234,130,-0.1766,197,0.64156
ENSG00000160972,PPP1R16A,9,-1.8875,15,-0.6799,34,0.66532,45,1.50650
ENSG00000167700,MFSD3,46,0.39671,24,-0.8035,29,-0.4846,45,0.27567
ENSG00000160959,LRRC14,31,0.24688,24,-0.2567,15,-1.0614,36,0.43333
ENSG00000254402,LRRC24,26,-0.3084,32,0.14787,19,-0.7009,41,0.64886
ENSG00000213563,C8orf82,17,0.07975,10,-0.8547,18,0.09701,20,0.32139
ENSG00000147799,ARHGAP39,13,-0.8077,25,0.46000,18,-0.0396,25,0.57350
ENSG00000161016,RPL8,396,-0.6463,364,-0.6206,678,0.44895,753,0.73657
ENSG00000170619,COMMD5,21,-0.1929,13,-0.9582,22,-0.1117,34,0.79185
ENSG00000182307,C8orf33,72,0.39484,68,0.17778,60,-0.0519,42,-0.7079
ENSG00000181404,WASHC1,61,-0.3988,76,0.09686,56,-0.4188,99,0.64263
ENSG00000172785,CBWD1,21,-0.3801,31,0.42594,17,-0.6288,31,0.49309
ENSG00000080503,SMARCA2,308,-0.0122,497,0.86886,269,-0.2366,214,-0.6746
ENSG00000147852,VLDLR,20,-0.0543,39,1.17585,11,-1.0440,16,-0.4807
ENSG00000080608,PUM3,37,-0.1143,91,1.63420,31,-0.4040,14,-1.7861
ENSG00000080298,RFX3,25,-0.5699,73,1.60453,22,-0.6443,23,-0.5685
ENSG00000106688,SLC1A1,52,0.65746,36,-0.2117,25,-0.8226,36,-0.2295
ENSG00000106993,CDC37L1,66,0.20474,73,0.33098,42,-0.6056,56,-0.1476
ENSG00000147853,AK3,42,-0.2623,48,0.03494,60,0.43463,46,-0.0473
ENSG00000099219,ERMP1,15,0.30985,8,-0.9041,13,-0.0667,15,0.17548
ENSG00000183354,KIAA2026,88,-0.6789,167,0.60603,199,0.94439,86,-0.6006
ENSG00000137040,RANBP6,81,0.68126,65,0.04817,37,-0.8788,49,-0.4452
ENSG00000147854,UHRF2,16,0.03379,17,0.11029,10,-0.7476,19,0.31857
ENSG00000137038,DMAC1,114,-0.0333,98,-0.2767,86,-0.4846,149,0.51197
ENSG00000153707,PTPRD,174,0.70712,135,-0.0039,90,-0.6712,99,-0.5659
ENSG00000107186,MPDZ,68,-0.1354,106,0.69578,54,-0.4760,68,-0.1133
ENSG00000147862,NFIB,33,-1.8994,188,1.49598,108,0.38594,94,0.16060
ENSG00000175893,ZDHHC21,92,0.25265,120,0.65513,53,-0.7316,64,-0.4768
ENSG00000155158,TTC39B,41,0.04088,48,0.27394,24,-0.8784,46,0.24793
ENSG00000164975,SNAPC3,54,0.29462,50,0.05606,37,-0.4647,45,-0.1234
ENSG00000164985,PSIP1,463,0.41281,599,0.75442,281,-0.5722,224,-1.0131
ENSG00000164989,CCDC171,22,-0.4761,66,1.78684,33,0.38220,4,-2.8017
ENSG00000044459,CNTLN,12,-0.2331,15,0.30205,27,1.34140,4,-1.7909
ENSG00000107295,SH3GL2,358,0.88680,175,-0.6747,165,-0.7737,225,-0.2848
ENSG00000155876,RRAGA,165,0.49001,107,-0.4223,53,-1.5340,167,0.39500
ENSG00000147874,HAUS6,18,0.04457,32,1.04995,19,0.04100,8,-1.3974
ENSG00000137154,RPS6,504,-0.9088,561,-0.5156,1411,1.15662,895,0.31626
ENSG00000155886,SLC24A2,417,0.86683,188,-0.8098,194,-0.7645,278,-0.1864
ENSG00000171843,MLLT3,39,0.32599,46,0.48669,23,-0.6347,27,-0.4643
ENSG00000188352,FOCAD,91,0.82822,64,-0.0936,52,-0.4526,42,-0.8559
ENSG00000198642,KLHL9,52,0.18143,46,-0.0957,29,-0.8720,58,0.33722
ENSG00000107105,ELAVL2,176,0.32709,142,-0.1573,118,-0.4656,155,-0.0089
ENSG00000198680,TUSC1,13,-0.5387,18,0.13365,13,-0.3439,23,0.71919
ENSG00000120159,CAAP1,18,0.43613,18,0.24702,9,-0.8892,13,-0.2471
ENSG00000137055,PLAA,33,0.68299,25,-0.0617,11,-1.4072,24,-0.1187
ENSG00000096872,IFT74,19,-0.0656,25,0.38751,30,0.72806,11,-1.0564
ENSG00000120162,MOB3B,19,0.14175,14,-0.3852,14,-0.4221,21,0.33917
ENSG00000147894,C9orf72,33,0.58403,22,-0.2878,13,-1.1077,27,0.05514
ENSG00000260412,AL353746.1,23,0.07446,43,1.26626,4,-2.6070,19,-0.2907
ENSG00000122729,ACO1,9,-0.9608,16,0.16829,20,0.55532,19,0.50347
ENSG00000197579,TOPORS,33,-0.3393,91,1.71768,30,-0.4037,17,-1.4162
ENSG00000235453,SMIM27,21,-0.8100,17,-1.0001,35,0.22807,54,1.17733
ENSG00000165264,NDUFB6,247,0.37953,154,-0.5444,147,-0.6207,242,0.24128
ENSG00000137074,APTX,27,0.28102,20,-0.3246,27,0.17372,20,-0.2955
ENSG00000086061,DNAJA1,527,0.74131,382,-0.0931,226,-0.9566,330,-0.3752
ENSG00000122692,SMU1,50,0.38933,50,0.29432,22,-1.0658,40,-0.1381
ENSG00000107262,BAG1,110,-0.1148,91,-0.3995,133,0.25044,128,0.21309
ENSG00000086065,CHMP5,165,0.29603,121,-0.3299,103,-0.5961,164,0.21279
ENSG00000086102,NFX1,38,-0.0794,44,0.21806,27,-0.5804,45,0.29289
ENSG00000165271,NOL6,17,0.09938,25,0.72271,11,-0.6174,13,-0.3879
ENSG00000010438,PRSS3,80,0.49230,41,-0.7773,51,-0.4525,71,0.12650
ENSG00000107341,UBE2R2,75,0.02392,53,-0.5697,77,0.05336,86,0.28398
ENSG00000137073,UBAP2,36,-0.5903,47,0.03144,108,1.65827,22,-1.2687
ENSG00000165006,UBAP1,43,-0.0477,40,-0.1895,32,-0.5255,57,0.49856
ENSG00000164978,NUDT2,32,0.12781,27,-0.2248,16,-1.0559,40,0.54866
ENSG00000164972,C9orf24,40,-0.2214,40,-0.1329,38,-0.2261,56,0.49632
ENSG00000164970,FAM219A,86,0.30450,62,-0.3523,56,-0.5317,84,0.18160
ENSG00000168913,ENHO,97,-1.2341,102,-0.8821,284,0.89707,278,0.98689
ENSG00000122756,CNTFR,7,-1.1323,5,-1.2114,9,-0.4833,27,1.87198
ENSG00000164967,RPP25L,26,0.25771,9,-1.5019,27,0.24297,27,0.23691
ENSG00000137100,DCTN3,185,0.29659,101,-0.8101,97,-0.8752,220,0.57611
ENSG00000147955,SIGMAR1,35,0.61229,26,-0.1209,13,-1.2305,27,-0.0453
ENSG00000213930,GALT,17,0.33534,10,-0.5922,12,-0.3736,16,0.18743
ENSG00000187186,AL162231.1,136,-0.0119,115,-0.2909,116,-0.2682,165,0.37922
ENSG00000122733,PHF24,185,0.22284,158,-0.1173,146,-0.2554,167,-0.0293
ENSG00000137094,DNAJB5,14,0.02628,12,-0.2592,5,-1.5944,22,0.83941
ENSG00000165280,VCP,175,0.74521,118,-0.2148,58,-1.3588,126,-0.1116
ENSG00000165283,STOML2,89,0.53388,54,-0.4960,52,-0.5677,73,-0.0114
ENSG00000005238,FAM214B,21,0.17516,22,0.21983,20,0.04865,15,-0.4768
ENSG00000198722,UNC13B,29,0.11968,27,-0.0545,26,-0.0958,27,-0.0471
ENSG00000198853,RUSC2,75,-0.1965,87,0.12927,69,-0.2765,96,0.32684
ENSG00000107140,TESK1,27,-0.5777,37,0.10016,21,-0.8450,56,0.99766
ENSG00000159884,CCDC107,35,0.09919,38,0.25010,17,-1.0435,38,0.26460
ENSG00000137076,TLN1,28,-0.1962,19,-0.7897,50,0.89994,29,-0.0740
ENSG00000107175,CREB3,58,-0.0012,44,-0.4835,57,-0.0472,69,0.33665
ENSG00000070610,GBA2,78,0.27385,45,-0.7493,48,-0.6469,90,0.47767
ENSG00000107185,RGP1,18,-0.1788,24,0.36362,21,0.14630,17,-0.1809
ENSG00000137133,HINT2,43,-0.1252,33,-0.5134,46,0.03439,56,0.43985
ENSG00000137103,TMEM8B,43,-0.3908,58,0.23886,45,-0.2194,63,0.42932
ENSG00000122705,CLTA,326,0.33667,259,-0.1713,198,-0.6159,297,0.07217
ENSG00000159921,GNE,22,0.46856,15,-0.3412,18,-0.0573,15,-0.3671
ENSG00000137075,RNF38,42,-0.3455,40,-0.3269,53,0.16341,62,0.49510
ENSG00000281649,EBLN3P,49,-0.1542,52,0.01428,39,-0.4632,66,0.45972
ENSG00000147905,ZCCHC7,18,0.10848,29,0.92039,15,-0.2480,10,-0.9606
ENSG00000137106,GRHPR,75,0.16667,51,-0.5543,49,-0.6030,90,0.48946
ENSG00000175768,TOMM5,108,0.03336,82,-0.4558,95,-0.2081,130,0.38218
ENSG00000122741,DCAF10,49,0.20126,59,0.48293,32,-0.5549,38,-0.3195
ENSG00000283886,BX664615.2,52,0.53480,47,0.19806,29,-0.6092,32,-0.5171
ENSG00000240240,BX664727.3,14,-0.9465,59,2.04332,22,0.04236,9,-1.4769
ENSG00000154529,CNTNAP3B,7,-1.2773,24,1.11564,14,0.18350,15,0.25761
ENSG00000231527,FAM27C,24,0.19316,28,0.41974,23,0.04999,15,-0.7245
ENSG00000147996,CBWD5,17,-0.1626,24,0.49074,18,-0.0403,16,-0.1726
ENSG00000107242,PIP5K1B,35,0.07570,30,-0.2251,14,-1.3833,49,0.71221
ENSG00000187866,FAM122A,24,0.44901,14,-0.6267,17,-0.3213,21,0.02800
ENSG00000165060,FXN,14,0.34532,8,-0.6673,10,-0.3530,14,0.20107
ENSG00000107282,APBA1,28,-0.5971,35,-0.0610,40,0.17444,49,0.59083
ENSG00000188647,PTAR1,15,-0.5527,19,0.03250,26,0.56196,21,0.18464
ENSG00000198887,SMC5,22,-0.3325,55,1.45613,31,0.29748,9,-1.8167
ENSG00000119138,KLF9,120,-0.0418,157,0.44479,93,-0.4519,121,-0.0090
ENSG00000083067,TRPM3,24,-0.3632,39,0.62091,40,0.64024,19,-0.7016
ENSG00000107362,ABHD17B,29,0.32691,23,-0.1719,24,-0.0879,22,-0.2553
ENSG00000119125,GDA,176,0.25736,139,-0.2316,96,-0.8301,186,0.31263
ENSG00000107372,ZFAND5,290,0.10194,335,0.32569,225,-0.3611,257,-0.1507
ENSG00000165092,ALDH1A1,5,-2.5658,8,-1.4845,61,2.27050,27,0.59287
ENSG00000198963,RORB,260,1.54086,63,-1.5134,96,-0.8426,102,-0.8176
ENSG00000135045,C9orf40,25,1.03071,15,-0.2253,9,-1.0209,12,-0.6943
ENSG00000156017,CARNMT1,15,-0.3369,19,0.08971,14,-0.4615,24,0.60522
ENSG00000106733,NMRK1,54,0.24558,39,-0.4123,36,-0.5315,57,0.28815
ENSG00000134996,OSTF1,62,0.71284,37,-0.4328,28,-0.9014,45,-0.1184
ENSG00000135002,RFK,167,0.48226,126,-0.1680,96,-0.6287,131,-0.1185
ENSG00000106772,PRUNE2,292,1.45849,97,-1.0435,105,-0.9174,112,-0.8805
ENSG00000197969,VPS13A,109,0.35041,164,1.00752,64,-0.6466,47,-1.2447
ENSG00000156052,GNAQ,270,-0.0997,324,0.24883,313,0.18691,250,-0.2195
ENSG00000148019,CEP78,19,-0.5904,40,0.83587,39,0.79834,16,-0.8386
ENSG00000135069,PSAT1,11,-1.6653,16,-0.8400,47,1.05999,45,1.12772
ENSG00000106829,TLE4,35,-0.8373,68,0.51397,100,1.27043,34,-0.7354
ENSG00000196781,TLE1,44,-0.1663,59,0.40071,31,-0.7176,56,0.31933
ENSG00000148057,IDNK,9,-1.3050,18,0.04881,31,1.08573,21,0.40585
ENSG00000135018,UBQLN1,200,0.65611,112,-0.5686,90,-0.9234,161,0.04763
ENSG00000165113,GKAP1,38,0.34084,30,-0.1391,48,0.68202,17,-1.1779
ENSG00000165115,KIF27,15,-0.0622,18,0.26794,26,0.95226,7,-1.2800
ENSG00000165119,HNRNPK,428,0.26604,408,0.09763,262,-0.6455,383,-0.0130
ENSG00000148053,NTRK2,404,-0.1683,475,0.16180,457,0.09106,438,0.02249
ENSG00000135049,AGTPBP1,85,0.81062,63,-0.0268,43,-0.6472,42,-0.7382
ENSG00000135040,NAA35,45,0.21863,55,0.53608,33,-0.3770,31,-0.5272
ENSG00000135052,GOLM1,104,0.17924,91,-0.1120,65,-0.6731,111,0.25978
ENSG00000135070,ISCA1,130,0.10989,114,-0.1601,97,-0.4180,141,0.24162
ENSG00000083223,TUT7,24,0.05928,44,1.17465,24,0.00133,9,-1.6590
ENSG00000196730,DAPK1,41,-0.1875,53,0.32290,32,-0.5292,52,0.31223
ENSG00000135047,CTSL,70,0.87834,45,-0.2429,23,-1.2867,44,-0.3091
ENSG00000156345,CDK20,19,-0.2511,32,0.70890,5,-2.1726,29,0.60278
ENSG00000106723,SPIN1,145,-0.2477,186,0.25513,132,-0.3285,189,0.32321
ENSG00000148082,SHC3,81,-1.2430,159,0.15348,233,0.86376,186,0.49335
ENSG00000187742,SECISBP2,53,0.16528,67,0.53551,35,-0.5874,42,-0.3001
ENSG00000187764,SEMA4D,39,0.20480,25,-0.6169,44,0.31884,34,-0.1302
ENSG00000165023,DIRAS2,391,0.50676,273,-0.2885,339,0.08009,234,-0.5921
ENSG00000148090,AUH,37,-0.0936,44,0.20848,30,-0.4107,44,0.22617
ENSG00000090054,SPTLC1,41,0.14975,36,-0.1122,38,-0.0230,37,-0.0993
ENSG00000196305,IARS,133,1.00840,74,-0.4059,35,-1.5731,81,-0.2729
ENSG00000198000,NOL8,31,-0.1119,49,0.70182,46,0.57784,16,-1.2000
ENSG00000127080,IPPK,10,-0.4221,18,0.66112,10,-0.3803,14,0.21392
ENSG00000185963,BICD2,27,-0.6136,58,0.88353,29,-0.3755,40,0.21273
ENSG00000165233,CARD19,28,0.54811,18,-0.3975,11,-1.1793,25,0.19494
ENSG00000131669,NINJ1,16,-0.6588,11,-1.0751,15,-0.5353,41,1.47266
ENSG00000165238,WNK2,85,0.16731,89,0.18711,65,-0.3340,74,-0.1379
ENSG00000188938,FAM120AOS,46,-0.4121,81,0.70677,53,-0.0542,53,-0.0535
ENSG00000048828,FAM120A,57,-0.3517,94,0.61658,69,0.06614,62,-0.1314
ENSG00000197724,PHF2,9,-0.7739,16,0.29142,16,0.34544,16,0.40421
ENSG00000158079,PTPDC1,13,-0.1065,21,0.74741,16,0.20565,9,-0.7818
ENSG00000148110,MFSD14B,16,-0.0658,17,0.00741,12,-0.5660,21,0.41704
ENSG00000148120,AOPEP,19,0.07812,24,0.42368,17,-0.1032,15,-0.4004
ENSG00000182150,ERCC6L2,43,-0.4599,101,1.25159,51,-0.0418,36,-0.6728
ENSG00000130956,HABP4,238,-0.1409,211,-0.3029,323,0.43803,257,0.03192
ENSG00000081377,CDC14B,9,-0.7728,19,0.79481,21,0.98963,8,-0.7716
ENSG00000081386,ZNF510,16,0.18934,13,-0.1424,19,0.48129,10,-0.6079
ENSG00000196312,MFSD14C,25,-0.4868,37,0.32526,36,0.27854,33,0.12641
ENSG00000196116,TDRD7,23,0.42707,16,-0.2592,13,-0.6798,20,0.04536
ENSG00000136842,TMOD1,31,-0.4378,54,0.65181,18,-1.2162,51,0.60483
ENSG00000136925,TSTD2,14,-0.4036,27,0.94139,16,-0.0028,13,-0.3662
ENSG00000136937,NCBP1,21,0.09532,17,-0.2971,15,-0.4596,25,0.36422
ENSG00000136936,XPA,35,-0.5832,83,1.12592,52,0.22135,33,-0.5617
ENSG00000136938,ANP32B,67,-0.6370,55,-0.8009,209,1.67762,68,-0.4872
ENSG00000095380,NANS,48,0.89590,22,-0.7746,18,-1.0793,33,-0.0922
ENSG00000106789,CORO2A,17,0.62523,11,-0.3270,14,0.11099,8,-0.8003
ENSG00000136928,GABBR2,384,0.28734,447,0.46697,200,-0.8956,303,-0.2357
ENSG00000119523,ALG2,18,0.24434,15,-0.0785,14,-0.1956,15,-0.1278
ENSG00000106803,SEC61B,74,-0.2002,78,-0.0532,54,-0.6473,110,0.63958
ENSG00000136874,STX17,27,0.15863,24,-0.0475,27,0.15820,21,-0.3109
ENSG00000023318,ERP44,41,0.69872,42,0.49852,14,-1.2978,21,-0.7275
ENSG00000136891,TEX10,23,0.79045,13,-0.4080,8,-1.2739,17,-0.0782
ENSG00000066697,MSANTD3,32,0.47853,23,-0.2618,23,-0.2300,22,-0.3044
ENSG00000241697,TMEFF1,117,0.22641,90,-0.3068,75,-0.6037,124,0.28817
ENSG00000136897,MRPL50,36,0.55790,26,-0.2056,16,-0.9422,28,-0.0358
ENSG00000136870,ZNF189,36,0.25597,44,0.54655,22,-0.5972,25,-0.4437
ENSG00000165152,TMEM246,119,0.43089,96,-0.1002,72,-0.5821,95,-0.1229
ENSG00000155827,RNF20,80,0.37062,76,0.16106,71,0.05045,46,-0.7486
ENSG00000198785,GRIN3A,39,1.60188,10,-1.3284,13,-1.0129,14,-0.8983
ENSG00000136824,SMC2,63,0.69894,63,0.47168,46,-0.1040,17,-1.7697
ENSG00000136783,NIPSNAP3A,36,0.82228,15,-0.9326,15,-0.9126,27,0.00776
ENSG00000165028,NIPSNAP3B,18,0.29713,12,-0.4849,11,-0.5116,18,0.25461
ENSG00000070214,SLC44A1,41,-0.7584,77,0.49120,85,0.67578,56,-0.0657
ENSG00000106701,FSD1L,51,0.28445,50,0.15512,31,-0.6102,43,-0.1035
ENSG00000106692,FKTN,22,0.57395,16,-0.1344,13,-0.4712,14,-0.3751
ENSG00000148143,ZNF462,7,-1.5682,21,0.41910,35,1.39933,16,-0.0035
ENSG00000119318,RAD23B,178,0.58663,119,-0.3192,106,-0.5058,126,-0.2338
ENSG00000070061,ELP1,51,0.38358,46,0.09538,20,-1.2287,46,0.09808
ENSG00000119328,ABITRAM,19,-0.1268,24,0.30189,11,-0.9910,25,0.46640
ENSG00000119326,CTNNAL1,6,-1.4958,34,2.01337,17,0.54590,6,-1.2200
ENSG00000106771,TMEM245,140,0.34387,154,0.39756,95,-0.4269,92,-0.5401
ENSG00000260230,FRRS1L,161,-0.5136,354,1.05393,139,-0.6178,207,0.05956
ENSG00000095203,EPB41L4B,28,-0.5298,56,0.84325,24,-0.6730,42,0.31754
ENSG00000070159,PTPN3,28,0.74906,22,-0.0079,10,-1.2588,18,-0.3142
ENSG00000157654,PALM2-AKAP2,92,-0.2245,166,0.91712,100,-0.0074,72,-0.5976
ENSG00000136810,TXN,367,0.46763,194,-0.7629,258,-0.2992,317,0.05973
ENSG00000198121,LPAR1,10,-1.8217,14,-0.8957,72,2.23751,25,-0.0040
ENSG00000136813,ECPAS,162,0.62224,155,0.33133,87,-0.6575,84,-0.7781
ENSG00000173258,ZNF483,266,0.10084,270,0.09808,206,-0.3595,260,0.03870
ENSG00000106853,PTGR1,32,0.60852,26,0.05783,21,-0.2882,17,-0.7475
ENSG00000059769,DNAJC25,23,0.68422,23,0.39093,11,-0.8009,11,-0.8631
ENSG00000242616,GNG10,72,-0.3739,79,-0.1311,85,0.00352,110,0.51890
ENSG00000148154,UGCG,82,0.73383,45,-0.5397,34,-0.9786,61,-0.0467
ENSG00000119314,PTBP3,14,-0.4823,25,0.59361,26,0.63427,14,-0.4794
ENSG00000119471,HSDL2,16,-0.5323,15,-0.4845,26,0.42096,27,0.58357
ENSG00000148153,INIP,37,0.08428,42,0.24449,39,0.13708,28,-0.4401
ENSG00000148158,SNX30,44,0.45862,24,-0.7109,25,-0.5994,41,0.21631
ENSG00000119321,FKBP15,15,-0.0201,26,1.02434,16,0.07910,7,-1.2470
ENSG00000136868,SLC31A1,16,0.26949,12,-0.3570,14,-0.0122,14,-0.1034
ENSG00000176386,CDC26,22,-0.3050,16,-0.6859,24,-0.0646,37,0.77081
ENSG00000136875,PRPF4,35,1.06109,23,-0.1147,14,-0.8802,14,-0.9445
ENSG00000148218,ALAD,43,-0.1063,51,0.19227,42,-0.1453,48,0.09078
ENSG00000148229,POLE3,74,0.24027,81,0.32284,60,-0.1962,52,-0.4729
ENSG00000138835,RGS3,13,0.32004,13,0.20856,9,-0.5111,10,-0.2592
ENSG00000136888,ATP6V1G1,188,0.51234,127,-0.3411,106,-0.6321,152,-0.0412
ENSG00000157693,TMEM268,61,0.12580,62,0.11085,58,-0.0100,51,-0.2520
ENSG00000148219,ASTN2,33,0.28798,23,-0.4314,23,-0.4487,33,0.20236
ENSG00000119401,TRIM32,14,0.06209,13,-0.0458,13,-0.1010,14,0.02581
ENSG00000078725,BRINP1,126,0.94692,78,-0.2546,34,-1.5452,77,-0.3005
ENSG00000136861,CDK5RAP2,15,-0.9841,32,0.47809,48,1.26409,19,-0.4851
ENSG00000106780,MEGF9,90,0.49638,75,-0.0068,71,-0.0817,52,-0.6706
ENSG00000119402,FBXW2,35,-0.1088,47,0.43210,29,-0.4123,38,0.06390
ENSG00000095261,PSMD5,18,0.50866,12,-0.3622,11,-0.3950,13,-0.1638
ENSG00000119396,RAB14,172,0.27793,176,0.22847,104,-0.6619,144,-0.1271
ENSG00000148180,GSN,17,-1.5171,11,-1.8852,72,1.30218,61,1.11116
ENSG00000148175,STOM,5,-2.3514,7,-1.3932,27,0.74125,41,1.90896
ENSG00000136848,DAB2IP,30,-0.3868,25,-0.5747,30,-0.2813,55,0.92150
ENSG00000119421,NDUFA8,250,0.48232,117,-0.9462,171,-0.3408,225,0.15090
ENSG00000106852,LHX6,14,-1.3533,19,-0.5733,28,0.00742,55,1.55986
ENSG00000119446,RBM18,47,0.27210,31,-0.5063,29,-0.6200,51,0.35106
