Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000139343,SNRPF,20,-1.4980,32,-0.7821,60,0.19530,46,-0.2279,70,0.46063,69,0.43497,81,0.68861,51,-0.0656,50,-0.0838
ENSG00000111144,LTA4H,25,-0.4623,24,-0.5374,26,-0.4291,13,-1.4268,51,0.64982,23,-0.6013,32,-0.1163,45,0.42732,51,0.76859
ENSG00000059758,CDK17,40,-0.6033,32,-0.9112,35,-0.8204,51,-0.2076,117,1.16455,36,-0.7394,72,0.33261,40,-0.5883,81,0.60673
ENSG00000120802,TMPO,62,0.64615,22,-0.9677,28,-0.6367,29,-0.5991,56,0.47315,36,-0.2387,30,-0.5159,62,0.63434,47,0.20903
ENSG00000075415,SLC25A3,107,-1.8556,150,-1.3479,249,-0.5791,179,-1.0796,259,-0.5129,421,0.25691,494,0.52054,506,0.55912,614,1.05344
ENSG00000185046,ANKS1B,758,1.37370,284,-0.2823,205,-0.7870,579,0.89139,517,0.69672,159,-1.1677,197,-0.8439,231,-0.6050,229,-0.6767
ENSG00000111647,UHRF1BP1L,35,-0.5978,39,-0.4318,46,-0.1676,90,0.91916,56,0.13979,49,-0.0831,49,-0.0885,67,0.42893,42,-0.3590
ENSG00000075089,ACTR6,61,0.13545,33,-0.8239,42,-0.4721,63,0.16777,37,-0.6517,42,-0.4504,46,-0.3285,91,0.78224,75,0.52140
ENSG00000136021,SCYL2,27,-0.1220,16,-0.8969,32,0.15023,54,0.98917,33,0.15175,10,-1.6595,24,-0.3553,32,0.13857,34,0.23905
ENSG00000151572,ANO4,47,1.07526,55,1.33528,17,-0.5395,28,0.20574,30,0.32285,9,-1.5321,22,-0.1552,8,-1.5926,15,-0.8547
ENSG00000120805,ARL1,34,-1.1608,23,-1.7673,45,-0.7357,65,-0.1788,87,0.29251,75,0.05305,73,0.01185,125,0.90084,100,0.58995
ENSG00000111666,CHPT1,3,-3.8784,46,0.18295,69,0.86723,47,0.22979,38,-0.1059,52,0.39510,20,-1.0845,46,0.17452,44,0.12660
ENSG00000111670,GNPTAB,88,-0.7674,106,-0.4877,104,-0.5204,365,1.59832,195,0.48511,60,-1.3645,77,-0.9854,223,0.71593,114,-0.4112
ENSG00000120860,WASHC3,44,-0.1680,43,-0.2182,41,-0.2871,39,-0.3543,31,-0.7282,80,0.80329,30,-0.7606,51,0.05965,66,0.55628
ENSG00000139352,ASCL1,16,-0.4480,39,1.01408,66,2.02274,25,0.29464,21,0.01131,11,-0.9404,15,-0.4913,5,-2.1206,6,-2.0534
ENSG00000111696,NT5DC3,14,-1.4318,11,-1.7402,30,-0.2506,72,1.18828,27,-0.4265,47,0.45079,31,-0.1825,18,-1.0176,52,0.71798
ENSG00000166598,HSP90B1,1137,0.68299,881,0.25879,466,-0.7463,1127,0.66798,798,0.09774,341,-1.2231,376,-1.0749,1162,0.71898,611,-0.3635
ENSG00000204954,C12orf73,33,0.30730,7,-1.9678,17,-0.6632,32,0.29343,14,-1.0271,32,0.26548,27,-0.0035,37,0.51421,35,0.48975
ENSG00000139372,TDG,34,0.10484,40,0.34484,23,-0.4987,51,0.75715,76,1.47125,8,-2.0778,10,-1.7264,46,0.58610,16,-1.1381
ENSG00000120837,NFYB,16,-1.5297,71,0.74164,37,-0.3392,84,1.02176,29,-0.6833,73,0.78331,40,-0.1981,32,-0.5446,36,-0.4233
ENSG00000198431,TXNRD1,24,-0.8840,33,-0.3918,37,-0.2338,85,1.16665,44,0.04052,30,-0.5178,43,0.01285,58,0.49284,36,-0.3020
ENSG00000151131,C12orf45,37,-0.1644,30,-0.4756,67,0.81520,26,-0.6784,43,0.11218,42,0.04652,47,0.22814,42,0.06919,36,-0.2108
ENSG00000136051,WASHC4,128,1.70704,55,0.21338,31,-0.6557,76,0.76670,67,0.53845,10,-2.3870,42,-0.2239,22,-1.1559,24,-1.1589
ENSG00000074590,NUAK1,120,-1.1417,110,-1.2747,102,-1.3863,318,0.39016,231,-0.1296,245,-0.0362,322,0.41013,525,1.25512,265,0.10626
ENSG00000136026,CKAP4,10,-1.7807,19,-0.8905,41,0.32999,19,-0.8331,47,0.54828,23,-0.5962,33,-0.0203,52,0.71600,45,0.56180
ENSG00000111785,RIC8B,19,-0.2457,16,-0.4738,21,-0.0443,19,-0.2217,36,0.80748,13,-0.7436,24,0.17322,42,1.08990,14,-0.7638
ENSG00000151135,TMEM263,23,-0.2917,16,-0.7959,16,-0.8395,45,0.82209,25,-0.1257,19,-0.5796,53,1.09185,17,-0.6870,30,0.14296
ENSG00000136045,PWP1,33,-1.0691,66,0.01806,40,-0.7464,69,0.09157,84,0.40592,51,-0.3932,53,-0.3132,93,0.56998,82,0.41964
ENSG00000110851,PRDM4,14,-1.0251,18,-0.5904,26,-0.0482,42,0.71897,38,0.56158,31,0.20169,25,-0.0879,22,-0.3407,27,-0.0146
ENSG00000075035,WSCD2,1,-4.1356,3,-3.1396,30,0.25223,19,-0.4512,41,0.77128,28,0.11419,34,0.43114,19,-0.4407,41,0.88936
ENSG00000075856,SART3,57,-0.1005,97,0.77593,87,0.59032,116,1.08338,84,0.53705,33,-0.9246,26,-1.3164,41,-0.6148,32,-1.0478
ENSG00000136003,ISCU,66,-1.9662,67,-1.9383,178,-0.4715,145,-0.7829,205,-0.2502,502,1.24963,287,0.29049,264,0.15104,343,0.67618
ENSG00000110880,CORO1C,51,0.28015,35,-0.3132,24,-0.8900,11,-2.0416,51,0.25657,37,-0.2432,53,0.34873,46,0.09913,61,0.65796
ENSG00000084112,SSH1,9,-1.3224,23,0.19470,21,0.02018,17,-0.3383,20,-0.0867,38,1.01407,16,-0.4036,27,0.44441,18,-0.2292
ENSG00000166111,SVOP,12,-3.2934,15,-3.0420,50,-1.2519,97,-0.2401,191,0.86959,145,0.40698,80,-0.5454,197,0.92640,171,0.79584
ENSG00000110906,KCTD10,13,-1.2209,31,0.09407,28,-0.0654,5,-2.6167,62,1.26070,11,-1.4460,42,0.55884,40,0.50371,31,0.07545
ENSG00000151148,UBE3B,20,-0.4164,19,-0.5454,20,-0.4341,22,-0.3035,63,1.45748,28,0.07730,17,-0.6728,26,-0.0510,26,-0.0632
ENSG00000139428,MMAB,66,0.66545,60,0.49621,53,0.29609,31,-0.5489,17,-1.4086,50,0.19494,44,-0.0131,37,-0.2731,41,-0.1138
ENSG00000139433,GLTP,435,3.97257,85,0.36764,45,-0.6483,22,-1.7077,37,-0.9516,12,-2.5640,15,-2.2397,11,-2.7354,9,-3.1310
ENSG00000139437,TCHP,102,1.29554,83,0.92197,74,0.74043,60,0.39196,26,-0.9055,15,-1.6916,34,-0.5365,34,-0.5072,22,-1.2506
ENSG00000139436,GIT2,23,0.06763,22,-0.0575,16,-0.5622,5,-2.2315,58,1.60713,28,0.35562,9,-1.3006,19,-0.2883,23,0.01988
ENSG00000174456,C12orf76,135,0.39024,99,-0.1154,63,-0.8081,54,-1.0420,81,-0.4276,139,0.44026,101,-0.0816,125,0.25966,133,0.40928
ENSG00000122970,IFT81,35,-0.2181,85,1.26284,54,0.47776,82,1.19167,28,-0.5789,11,-1.9122,29,-0.4905,29,-0.5225,24,-0.8353
ENSG00000174437,ATP2A2,70,-2.1960,49,-2.7130,168,-0.8878,213,-0.5199,388,0.43521,346,0.24762,288,-0.0511,394,0.46119,526,1.13485
ENSG00000196510,ANAPC7,16,-1.3057,19,-1.0206,24,-0.6906,31,-0.3309,45,0.28367,29,-0.4273,44,0.23562,29,-0.4217,71,1.24296
ENSG00000111229,ARPC3,78,-1.1879,84,-1.0783,152,-0.1619,92,-0.9424,96,-0.8710,229,0.50121,176,0.07731,180,0.11313,297,1.12676
ENSG00000204856,FAM216A,7,-2.6886,13,-1.7503,17,-1.3764,27,-0.6681,46,0.12944,73,0.89475,48,0.19915,85,1.16740,53,0.43238
ENSG00000111237,VPS29,54,-0.8335,46,-1.0947,73,-0.3701,54,-0.8298,102,0.15203,152,0.81970,85,-0.1474,82,-0.2023,140,0.78293
ENSG00000196850,PPTC7,1,-4.2386,9,-1.4527,7,-1.8216,8,-1.6835,21,-0.2337,33,0.51534,45,1.02743,50,1.18612,34,0.64727
ENSG00000186298,PPP1CC,57,-0.0800,26,-1.2926,66,0.16156,51,-0.2310,58,-0.0357,53,-0.1679,81,0.50341,59,0.00048,72,0.34159
ENSG00000111249,CUX2,0,-6.9791,0,-7.6713,58,2.25334,0,-7.6248,10,-0.7242,24,0.59740,5,-1.7660,1,-4.1147,34,1.45559
ENSG00000204842,ATXN2,181,0.67455,159,0.46623,94,-0.3868,194,0.79357,159,0.45917,58,-1.1118,73,-0.7616,151,0.37870,64,-1.0559
ENSG00000089234,BRAP,19,-0.5299,16,-0.7904,28,0.01380,45,0.82907,42,0.68314,18,-0.6630,37,0.46815,18,-0.6781,26,-0.1169
ENSG00000111275,ALDH2,73,-0.7157,120,0.05058,359,2.00402,66,-0.8768,92,-0.3686,119,0.04308,73,-0.7172,57,-1.0955,101,-0.2530
ENSG00000234608,MAPKAPK5-AS1,24,-0.6520,25,-0.5437,53,0.63690,20,-0.8642,19,-0.9585,39,0.13159,53,0.61890,25,-0.5788,51,0.64237
ENSG00000089022,MAPKAPK5,14,-0.9849,31,0.19111,23,-0.2495,24,-0.2295,50,0.98102,38,0.54127,22,-0.3441,22,-0.3550,25,-0.1607
ENSG00000089248,ERP29,58,-0.8756,48,-1.1373,89,-0.1962,58,-0.8530,95,-0.1050,136,0.48611,104,0.04037,143,0.56936,140,0.60924
ENSG00000111300,NAA25,38,0.71582,33,0.48327,22,-0.1694,27,0.15059,24,-0.0443,14,-0.8050,12,-1.0976,26,0.10942,24,-0.0174
ENSG00000173064,HECTD4,88,-0.2574,61,-0.8131,84,-0.3260,137,0.46193,119,0.23774,106,0.04462,94,-0.1443,137,0.46666,102,-0.0161
ENSG00000089009,RPL6,839,-0.1501,1237,0.47959,1325,0.59512,877,-0.0801,475,-1.0298,1079,0.25533,1363,0.64304,752,-0.3218,635,-0.6452
ENSG00000179295,PTPN11,353,0.31144,574,1.14016,256,-0.2027,456,0.73698,178,-0.7689,172,-0.8203,255,-0.2095,233,-0.3554,218,-0.5044
ENSG00000089169,RPH3A,70,-1.9608,135,-0.9848,186,-0.4931,372,0.62349,323,0.38705,312,0.32977,391,0.70594,271,0.10305,242,-0.0889
ENSG00000135144,DTX1,4,-2.5552,5,-2.0855,49,1.41358,16,-0.4178,19,-0.1538,36,0.86909,11,-1.0527,14,-0.6583,29,0.59883
ENSG00000111344,RASAL1,49,0.87212,22,-0.4111,10,-1.6047,30,0.10014,55,1.10189,16,-0.9207,7,-2.0676,22,-0.3755,37,0.48728
ENSG00000123064,DDX54,48,-0.2369,23,-1.3650,72,0.41757,95,0.87557,66,0.27529,50,-0.1817,30,-0.9483,24,-1.3108,75,0.55669
ENSG00000139405,RITA1,4,-2.7797,7,-2.1249,39,0.46572,35,0.28143,22,-0.4128,45,0.69141,40,0.50866,17,-0.8118,41,0.65193
ENSG00000186815,TPCN1,26,0.01531,39,0.67681,51,1.14979,8,-1.7730,38,0.62769,19,-0.4480,26,0.03576,11,-1.3092,19,-0.4806
ENSG00000151176,PLBD2,19,-1.0028,30,-0.3461,18,-1.1206,34,-0.1748,49,0.43784,36,-0.0738,32,-0.2537,68,0.99471,44,0.30552
ENSG00000122965,RBM19,43,1.04120,37,0.79453,32,0.55526,17,-0.4076,19,-0.2872,11,-1.0961,13,-0.8689,17,-0.4507,19,-0.2949
ENSG00000123066,MED13L,89,1.05184,46,-0.0596,46,-0.0484,81,0.88233,98,1.21869,19,-1.4204,24,-1.0447,25,-1.0118,24,-1.1577
ENSG00000111412,C12orf49,32,-0.5369,25,-0.8804,21,-1.1354,28,-0.7206,75,0.84749,62,0.51104,74,0.81708,30,-0.6003,51,0.21847
ENSG00000135119,RNFT2,12,-2.1276,23,-1.1104,33,-0.5785,18,-1.4887,59,0.32384,45,-0.1019,53,0.17450,106,1.35139,65,0.57022
ENSG00000135116,HRK,6,-2.2269,27,0.02370,16,-0.8024,38,0.57645,22,-0.2704,37,0.55774,46,0.90767,38,0.59560,17,-0.7154
ENSG00000088992,TESC,7,-2.5518,14,-1.5726,21,-0.9627,14,-1.5895,58,0.64216,64,0.79442,64,0.81643,43,0.16486,54,0.58027
ENSG00000135108,FBXO21,91,0.09549,38,-1.2593,62,-0.5106,74,-0.2299,123,0.58895,63,-0.4827,118,0.51606,141,0.81209,74,-0.2526
ENSG00000171435,KSR2,2,-3.2412,16,-0.6938,33,0.47400,33,0.45777,49,1.14763,32,0.38680,19,-0.4151,17,-0.5585,23,-0.1243
ENSG00000176871,WSB2,160,-0.6531,95,-1.4361,230,-0.0877,154,-0.7147,142,-0.8366,399,0.82086,482,1.15519,226,-0.1137,270,0.19384
ENSG00000089220,PEBP1,1768,-0.2805,1308,-0.7485,1996,-0.0887,2332,0.16170,1603,-0.4343,2312,0.14723,2161,0.03850,2302,0.14032,2658,0.42990
ENSG00000135090,TAOK3,250,0.67253,253,0.69605,173,0.06744,347,1.24794,194,0.24972,67,-1.3918,93,-0.8995,139,-0.2783,71,-1.4012
ENSG00000111707,SUDS3,81,-0.4947,98,-0.2045,107,-0.0654,182,0.81645,128,0.22056,64,-0.8700,135,0.31042,157,0.56375,81,-0.5571
ENSG00000139767,SRRM4,29,-1.6059,32,-1.4581,58,-0.5619,169,1.21197,163,1.14285,53,-0.6870,69,-0.2789,86,0.07355,83,0.00957
ENSG00000152137,HSPB8,10,-1.9146,14,-1.4194,89,1.59156,11,-1.7487,13,-1.4676,32,-0.1676,20,-0.8795,25,-0.5278,69,1.36366
ENSG00000224982,TMEM233,15,-1.1541,33,-0.0011,14,-1.2657,131,2.54529,57,0.90548,6,-2.3842,8,-2.1482,45,0.50984,10,-1.9500
ENSG00000122966,CIT,14,-2.8774,25,-2.0325,100,0.03959,171,0.94384,97,-0.0076,123,0.38158,147,0.68235,74,-0.4233,110,0.22610
ENSG00000111737,RAB35,13,-0.9095,6,-2.0131,31,0.42631,30,0.36346,15,-0.7102,15,-0.6618,17,-0.4935,25,0.08577,43,1.13562
ENSG00000089154,GCN1,13,-0.9635,24,0.01833,39,0.82476,27,0.22240,22,-0.1248,6,-2.0177,18,-0.4236,18,-0.4224,35,0.73273
ENSG00000089157,RPLP0,344,0.27929,340,0.26257,635,1.33952,142,-1.1059,211,-0.4993,434,0.66679,266,-0.1359,151,-1.0132,185,-0.7659
ENSG00000111775,COX6A1,362,-1.3448,422,-1.1111,971,0.18767,347,-1.4076,462,-0.9759,2103,1.53316,1487,0.90321,526,-0.7752,980,0.23082
ENSG00000257218,GATC,103,1.22065,33,-0.6543,49,-0.0182,86,0.89360,37,-0.4798,34,-0.5959,54,0.13116,42,-0.2848,31,-0.8197
ENSG00000111786,SRSF9,42,-0.9440,28,-1.5643,87,0.17305,21,-2.0067,50,-0.7011,121,0.72806,138,0.95182,63,-0.3421,114,0.73657
ENSG00000088986,DYNLL1,435,-1.0303,264,-1.7778,732,-0.2248,697,-0.3017,745,-0.1981,1124,0.46889,1033,0.32871,902,0.10770,1251,0.75383
ENSG00000022840,RNF10,61,-0.7578,46,-1.1685,62,-0.7179,106,0.11776,106,0.11561,119,0.29864,130,0.44869,77,-0.3870,140,0.65673
ENSG00000157782,CABP1,26,-4.0380,52,-3.0144,307,-0.3700,174,-1.2455,352,-0.1560,664,0.89151,734,1.06842,260,-0.6305,657,1.03193
ENSG00000110917,MLEC,80,-0.0228,106,0.43495,92,0.20331,102,0.36831,89,0.14681,56,-0.5760,41,-1.0419,112,0.52019,67,-0.3453
ENSG00000157837,SPPL3,54,-0.2387,40,-0.7290,60,-0.0838,62,-0.0447,63,0.00233,44,-0.5772,81,0.40630,60,-0.0807,84,0.53635
ENSG00000157895,C12orf43,44,-0.5782,31,-1.1192,71,0.16292,103,0.77694,37,-0.8503,67,0.07516,63,-0.0298,86,0.48069,69,0.14260
ENSG00000089041,P2RX7,354,3.54354,105,0.86524,16,-2.0552,37,-0.7906,51,-0.3269,15,-2.1357,3,-4.2742,22,-1.5956,10,-2.8420
ENSG00000110931,CAMKK2,39,-2.7566,28,-3.2167,430,0.96194,102,-1.3269,335,0.53460,260,0.11881,351,0.61238,156,-0.6866,357,0.74728
ENSG00000089053,ANAPC5,328,1.58828,124,-0.0790,73,-0.9037,140,0.11377,199,0.68915,71,-0.9429,47,-1.5682,110,-0.2693,107,-0.3506
ENSG00000170633,RNF34,22,-0.9865,33,-0.3580,20,-1.1163,51,0.33003,76,0.99749,48,0.24379,53,0.40002,37,-0.2042,38,-0.1665
ENSG00000110801,PSMD9,25,-0.0872,20,-0.3889,25,-0.0945,19,-0.5217,10,-1.5007,24,-0.1220,39,0.67442,30,0.24679,34,0.51704
ENSG00000110987,BCL7A,69,-0.3034,43,-1.0365,67,-0.3515,147,0.93308,143,0.88775,65,-0.3886,86,0.04106,81,-0.0526,68,-0.3627
ENSG00000175727,MLXIP,57,1.31584,30,0.24425,21,-0.3146,31,0.27603,74,1.81405,9,-1.5923,14,-0.9602,9,-1.5419,7,-1.9909
ENSG00000139719,VPS33A,11,-1.1851,13,-1.0249,12,-1.1181,21,-0.2784,11,-1.2916,20,-0.3808,63,1.56180,31,0.35187,35,0.60712
ENSG00000130779,CLIP1,189,-0.2967,327,0.59070,202,-0.1905,458,1.17594,248,0.13527,111,-1.1204,180,-0.3780,339,0.64850,114,-1.1727
ENSG00000111011,RSRC2,360,0.42585,364,0.44449,186,-0.6248,415,0.66282,415,0.66520,146,-0.9922,158,-0.8735,334,0.30295,196,-0.6005
ENSG00000139726,DENR,101,-0.3168,95,-0.4067,80,-0.6781,125,0.02625,124,0.00986,131,0.09657,132,0.10440,209,0.87152,118,-0.0757
ENSG00000130787,HIP1R,244,2.55893,84,0.52135,62,0.01190,47,-0.4290,44,-0.5078,44,-0.5146,15,-2.1084,9,-2.7875,32,-1.1038
ENSG00000182196,ARL6IP4,285,-0.5019,408,0.06396,513,0.43757,375,-0.0691,297,-0.4381,574,0.62585,470,0.29339,274,-0.5643,362,-0.1419
ENSG00000051825,MPHOSPH9,31,0.04280,27,-0.1636,28,-0.1392,67,1.32880,101,2.14172,16,-0.9564,12,-1.3640,8,-2.0583,7,-2.3519
ENSG00000130921,C12orf65,52,0.15668,51,0.10690,50,0.08325,80,0.86230,41,-0.2386,24,-1.0182,38,-0.3332,63,0.45685,37,-0.4126
ENSG00000111328,CDK2AP1,107,0.18208,168,0.92873,350,2.36652,30,-1.7576,30,-1.7725,75,-0.3749,46,-1.1309,14,-2.8364,68,-0.5790
ENSG00000139697,SBNO1,137,-0.4837,125,-0.6255,134,-0.5228,416,1.36556,233,0.35782,134,-0.5140,102,-0.9367,258,0.52930,163,-0.2374
ENSG00000183955,KMT5A,77,0.92223,79,0.96041,38,-0.2418,58,0.45116,50,0.20341,24,-0.9655,37,-0.2730,32,-0.5091,23,-1.0665
ENSG00000184209,SNRNP35,45,0.93618,36,0.55230,20,-0.3548,9,-1.5102,45,0.94291,37,0.58676,11,-1.2705,19,-0.4276,16,-0.7715
ENSG00000188026,RILPL1,35,-0.0895,56,0.67272,38,0.02736,13,-1.5414,58,0.71621,32,-0.2571,49,0.44351,18,-1.1303,37,-0.0227
ENSG00000086598,TMED2,53,-0.3826,31,-1.1920,43,-0.6892,42,-0.7524,111,0.82538,62,-0.1324,92,0.50832,67,-0.0046,87,0.46106
ENSG00000111364,DDX55,46,0.29439,65,0.88831,27,-0.5518,55,0.59660,90,1.47129,29,-0.3939,18,-1.1224,9,-2.1808,20,-1.0277
ENSG00000111361,EIF2B1,50,0.72169,11,-1.5530,30,-0.0841,14,-1.3044,40,0.33958,29,-0.1590,18,-0.8585,28,-0.2063,50,0.85494
ENSG00000111358,GTF2H3,24,-0.1095,42,0.77532,15,-0.8281,23,-0.1905,62,1.44657,21,-0.3485,21,-0.3506,13,-1.0267,20,-0.4506
ENSG00000119242,CCDC92,79,-0.9921,91,-0.7726,130,-0.2268,180,0.29837,191,0.39282,194,0.42082,158,0.08444,160,0.10342,158,0.09093
ENSG00000179195,ZNF664,68,0.30038,150,1.70309,60,0.11262,38,-0.5936,34,-0.7926,51,-0.1477,45,-0.3503,36,-0.6949,40,-0.5912
ENSG00000196498,NCOR2,145,0.66074,193,1.16320,117,0.31029,75,-0.4027,86,-0.1918,52,-0.9758,83,-0.2453,73,-0.4384,72,-0.5126
ENSG00000073060,SCARB1,36,0.42761,27,-0.0687,45,0.80235,17,-0.7367,40,0.57302,42,0.65862,13,-1.1384,11,-1.3466,23,-0.3041
ENSG00000150991,UBC,583,-0.8517,267,-2.0249,743,-0.4778,523,-1.0163,821,-0.3205,1161,0.23290,1252,0.35554,1270,0.37932,1717,1.05283
ENSG00000184992,BRI3BP,90,0.25995,32,-1.3243,56,-0.4945,139,0.99913,66,-0.2241,92,0.30619,89,0.25417,83,0.13956,58,-0.4850
ENSG00000081760,AACS,8,-2.7954,10,-2.4061,33,-0.6743,47,-0.1263,88,0.88299,44,-0.2374,41,-0.3484,70,0.49119,86,1.00882
ENSG00000139364,TMEM132B,63,-1.0454,66,-0.9757,105,-0.2672,207,0.85096,203,0.81429,88,-0.5427,79,-0.7046,148,0.28367,140,0.22967
ENSG00000256193,LINC00507,0,-6.1456,0,-8.7014,57,0.84883,13,-1.4879,48,0.55913,61,0.97766,11,-1.6669,7,-2.3278,71,1.52041
ENSG00000151948,GLT1D1,3,-3.2103,7,-2.0108,24,-0.1891,10,-1.4109,47,0.90850,45,0.84320,31,0.22168,25,-0.1054,38,0.67517
ENSG00000060709,RIMBP2,1,-5.6556,17,-1.7457,81,0.62802,80,0.59397,92,0.83692,48,-0.2269,38,-0.5907,60,0.14083,68,0.37944
ENSG00000111450,STX2,38,0.84891,61,1.69273,31,0.46877,18,-0.3766,21,-0.1693,6,-1.9086,18,-0.3909,9,-1.3373,13,-0.9023
ENSG00000132341,RAN,78,-1.6766,62,-2.0200,120,-1.0384,129,-0.9309,237,0.01930,271,0.23960,265,0.19886,352,0.66908,413,1.12540
ENSG00000061936,SFSWAP,173,1.75505,139,1.34068,32,-1.0538,73,0.22530,77,0.32789,28,-1.2630,18,-1.9145,35,-0.9174,28,-1.3194
ENSG00000198598,MMP17,2,-4.5218,18,-1.2486,33,-0.3771,42,0.00495,68,0.80100,47,0.18323,42,0.00533,37,-0.1829,65,0.83007
ENSG00000177169,ULK1,3,-3.6507,10,-1.9762,71,1.11000,26,-0.5527,52,0.55002,56,0.68303,37,0.00143,18,-1.0503,47,0.47298
ENSG00000183495,EP400,89,0.81449,62,0.21704,39,-0.5154,99,0.99184,97,0.94566,22,-1.3498,29,-0.9596,41,-0.4570,33,-0.8463
ENSG00000185163,DDX51,17,-0.8543,9,-1.7388,36,0.32864,49,0.85153,78,1.69067,19,-0.6840,24,-0.3105,19,-0.6274,21,-0.5900
ENSG00000182870,GALNT9,5,-3.7313,9,-2.9539,50,-0.4237,26,-1.4067,117,0.95097,66,0.00166,60,-0.1398,79,0.29018,123,1.24892
ENSG00000112787,FBRSL1,54,0.89804,10,-1.6523,69,1.34376,14,-1.2331,22,-0.5338,47,0.65543,30,-0.0706,9,-1.7838,28,-0.1676
ENSG00000247077,PGAM5,20,-0.1301,0,-6.2490,11,-1.0560,11,-1.0367,25,0.26280,32,0.66962,35,0.82921,20,-0.1112,30,0.62528
ENSG00000176915,ANKLE2,33,-0.2826,32,-0.2954,31,-0.3736,50,0.38800,68,0.90225,33,-0.2797,37,-0.0898,28,-0.5326,40,0.05078
ENSG00000090615,GOLGA3,55,-0.4249,76,0.07626,66,-0.1360,100,0.53234,87,0.31088,49,-0.5924,99,0.50872,76,0.08301,56,-0.4263
ENSG00000196458,ZNF605,90,1.49821,44,0.24730,31,-0.2806,38,0.01732,96,1.62150,12,-1.7498,9,-2.0756,34,-0.1659,10,-2.0444
ENSG00000198040,ZNF84,38,0.48896,25,-0.1797,36,0.40290,22,-0.3748,51,1.01256,19,-0.5960,8,-1.8704,37,0.48548,21,-0.4682
ENSG00000196199,MPHOSPH8,480,0.05626,763,0.82528,299,-0.6863,805,0.91882,500,0.12186,239,-1.0302,346,-0.4603,529,0.21209,337,-0.5535
ENSG00000121390,PSPC1,70,-0.1568,56,-0.4872,52,-0.6092,103,0.48239,67,-0.2260,59,-0.4181,115,0.66555,68,-0.1936,89,0.27101
ENSG00000132950,ZMYM5,135,2.59357,58,0.89656,31,-0.1154,18,-0.9373,23,-0.5794,10,-1.7559,12,-1.5211,31,-0.1351,8,-2.2756
ENSG00000121741,ZMYM2,58,0.06342,39,-0.5333,44,-0.3653,72,0.42947,62,0.18952,33,-0.8226,36,-0.6578,81,0.61861,64,0.27313
ENSG00000165475,CRYL1,107,1.89854,39,0.10593,68,1.03949,17,-1.1778,30,-0.3131,11,-1.7741,11,-1.7528,25,-0.5469,27,-0.4867
ENSG00000032742,IFT88,73,1.37085,84,1.61908,26,-0.3306,44,0.50024,15,-1.1985,15,-1.1955,17,-0.9931,17,-0.9686,17,-1.0718
ENSG00000278291,AL161772.1,8,-3.0098,16,-2.0578,76,0.35638,25,-1.3563,68,0.17388,80,0.42987,94,0.70386,59,-0.0708,93,0.80353
ENSG00000172458,IL17D,38,-0.1569,51,0.29703,161,2.43534,6,-2.9424,71,0.84836,18,-1.2815,26,-0.7439,7,-2.6639,23,-1.0197
ENSG00000150459,SAP18,182,-0.1573,261,0.42129,193,-0.0684,157,-0.3918,101,-1.0724,236,0.25631,217,0.12125,194,-0.0568,236,0.29169
ENSG00000173141,MRPL57,78,-0.5311,47,-1.3140,153,0.53801,74,-0.6201,69,-0.7325,157,0.58361,138,0.36662,98,-0.1751,142,0.48474
ENSG00000180776,ZDHHC20,133,1.99841,56,0.42756,25,-0.8123,41,-0.0654,53,0.34112,21,-1.0827,39,-0.1312,21,-1.0994,20,-1.2961
ENSG00000165487,MICU2,36,-0.2720,32,-0.4774,35,-0.3125,26,-0.7593,100,1.43927,34,-0.3421,33,-0.3932,36,-0.2916,48,0.21372
ENSG00000102678,FGF9,1,-4.0218,7,-1.8431,7,-1.7827,19,-0.3306,43,0.96063,11,-1.1803,50,1.24881,24,0.01952,38,0.88631
ENSG00000151835,SACS,69,-0.4808,60,-0.6918,29,-1.7758,103,0.14315,154,0.80954,50,-0.9797,117,0.35251,166,0.93900,97,0.04458
ENSG00000182957,SPATA13,160,3.11767,93,1.85519,17,-0.9576,14,-1.2390,33,0.03464,0,-6.6991,0,-6.5208,5,-2.6125,0,-8.0416
ENSG00000151849,CENPJ,21,-0.1877,23,-0.0815,16,-0.6126,32,0.45535,39,0.82593,12,-1.0106,37,0.71395,16,-0.6012,21,-0.2179
ENSG00000165566,AMER2,593,2.85977,248,1.04773,104,-0.3798,78,-0.8207,87,-0.6504,38,-1.8976,44,-1.6665,50,-1.4890,41,-1.9208
ENSG00000139505,MTMR6,26,-1.3821,18,-1.8884,27,-1.3334,69,0.11386,96,0.66842,48,-0.4676,67,0.06928,112,0.92660,89,0.61717
ENSG00000139496,NUP58,33,0.06109,10,-1.7317,21,-0.6362,25,-0.3544,45,0.56527,36,0.21791,30,-0.0938,50,0.73373,34,0.09891
ENSG00000132932,ATP8A2,35,-1.0032,27,-1.4065,44,-0.6441,92,0.51505,55,-0.3111,65,-0.0457,91,0.50486,104,0.71807,78,0.28710
