Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to9,Feature log2 fold change topic 7to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000099256,PRTFDC1,40,0.96247,29,0.44054,20,-0.1343,10,-1.3066,15,-0.5647,25,0.23214,14,-0.6463,30,0.47899
ENSG00000151023,ENKUR,15,-0.4841,61,1.83420,14,-0.5644,25,0.32359,12,-0.8608,17,-0.3854,6,-1.7140,19,-0.1121
ENSG00000185875,THNSL1,9,-0.7017,8,-0.9500,17,0.13733,22,0.67552,10,-0.6349,19,0.41854,15,-0.0152,8,-1.0067
ENSG00000151025,GPR158,37,-1.4768,24,-2.0944,80,-0.3254,155,0.83858,119,0.29555,111,0.24527,115,0.24542,66,-0.6189
ENSG00000136750,GAD2,9,-3.7511,269,1.46599,129,0.21936,89,-0.3974,28,-2.0873,147,0.55226,115,0.03611,70,-0.7330
ENSG00000136754,ABI1,38,-1.2152,113,0.48185,101,0.31323,52,-0.7970,144,0.88865,95,0.26938,62,-0.4586,70,-0.2631
ENSG00000107890,ANKRD26,188,0.16499,175,0.04568,518,1.93901,268,0.85441,89,-0.9876,64,-1.6932,114,-0.6213,54,-1.7496
ENSG00000136758,YME1L1,57,-0.6315,97,0.20030,105,0.34249,91,0.11091,102,0.29486,83,-0.0488,79,-0.1249,66,-0.3895
ENSG00000107897,ACBD5,120,0.90433,67,-0.0465,56,-0.3177,92,0.51937,21,-1.7528,56,-0.3806,71,0.04318,70,0.02522
ENSG00000099246,RAB18,67,-0.8492,93,-0.3525,79,-0.6156,108,-0.1395,144,0.33689,149,0.51391,123,0.07960,115,-0.0301
ENSG00000150051,MKX,0,-5.7965,3,-1.8119,2,-2.6565,21,1.14327,3,-1.8724,13,0.18695,29,1.57528,9,-0.4028
ENSG00000150054,MPP7,2,-2.8287,10,-0.6961,4,-1.8352,22,0.57202,22,0.51058,23,0.76728,12,-0.4009,12,-0.4616
ENSG00000254635,WAC-AS1,88,0.08583,74,-0.1869,157,1.03524,137,0.92677,79,-0.1000,44,-1.1712,87,0.06380,31,-1.5282
ENSG00000095787,WAC,202,-0.0674,180,-0.2449,202,-0.0692,231,0.16329,202,-0.0640,226,0.13724,189,-0.1712,204,-0.0530
ENSG00000165757,JCAD,11,-1.7754,27,-0.4227,34,-0.0471,42,0.32108,37,0.09574,42,0.38787,32,-0.1635,34,-0.0338
ENSG00000107951,MTPAP,14,-0.7123,25,0.15125,19,-0.2929,25,0.15197,23,0.00432,27,0.37349,15,-0.6522,23,0.00332
ENSG00000148516,ZEB1,177,0.27107,236,0.74703,171,0.22042,218,0.70560,99,-0.6296,88,-0.9606,140,-0.1049,116,-0.3896
ENSG00000165322,ARHGAP12,31,-0.1256,28,-0.2927,26,-0.3829,38,0.20068,13,-1.4679,46,0.66002,28,-0.2836,31,-0.1432
ENSG00000170759,KIF5B,1918,2.80991,394,-0.1106,382,-0.1613,399,-0.1015,148,-1.6059,166,-1.6393,242,-0.8641,270,-0.6983
ENSG00000120616,EPC1,88,1.41077,48,0.38913,92,1.49671,28,-0.5104,26,-0.6017,22,-1.0123,25,-0.6464,17,-1.2443
ENSG00000216937,CCDC7,222,1.70544,113,0.51618,157,1.07633,129,0.85475,18,-2.2503,17,-2.5975,19,-2.2055,61,-0.4550
ENSG00000150093,ITGB1,139,1.80973,135,1.75485,43,-0.1656,30,-0.7774,10,-2.3914,31,-0.7921,18,-1.5281,32,-0.6159
ENSG00000099250,NRP1,7,-1.4123,31,0.83389,28,0.69621,17,-0.1581,11,-0.7777,23,0.43158,11,-0.7663,12,-0.6355
ENSG00000148498,PARD3,37,0.73564,103,2.71773,33,0.55099,16,-0.5990,6,-1.8745,8,-1.8194,4,-2.6531,17,-0.4895
ENSG00000108094,CUL2,24,-0.7037,13,-1.6016,46,0.27850,42,0.15601,63,0.79211,49,0.50293,29,-0.4308,17,-1.2647
ENSG00000095794,CREM,36,-0.0970,46,0.32312,44,0.23329,26,-0.6246,82,1.29155,34,-0.1876,20,-0.9858,33,-0.2069
ENSG00000108100,CCNY,71,-0.4512,90,-0.0851,91,-0.0524,86,-0.1579,114,0.29671,100,0.11884,92,-0.0392,108,0.21816
ENSG00000198105,ZNF248,26,-0.5393,30,-0.3093,50,0.50521,42,0.27081,53,0.59568,31,-0.3104,43,0.27060,22,-0.8056
ENSG00000175395,ZNF25,23,-2.0325,54,-0.7585,58,-0.6474,94,0.11068,101,0.21130,111,0.46812,157,0.94226,59,-0.6398
ENSG00000189180,ZNF33A,70,0.49502,62,0.29135,82,0.74313,57,0.17379,42,-0.3277,46,-0.2217,32,-0.7442,28,-0.9209
ENSG00000075407,ZNF37A,121,0.81344,103,0.55268,147,1.15886,100,0.58037,46,-0.7129,37,-1.2087,44,-0.7681,30,-1.3350
ENSG00000185904,LINC00839,4,-1.7376,7,-1.0348,11,-0.3977,13,-0.1606,17,0.32038,23,1.05714,16,0.18560,5,-1.3983
ENSG00000196693,ZNF33B,14,-0.8195,30,0.31817,51,1.20821,39,0.89987,18,-0.4272,16,-0.8044,16,-0.6633,13,-0.9460
ENSG00000165733,BMS1,61,-0.0098,56,-0.1380,86,0.55718,116,1.23913,58,-0.0805,41,-0.7421,34,-0.9069,22,-1.5135
ENSG00000169826,CSGALNACT2,34,0.99328,23,0.34127,22,0.28207,29,0.84351,16,-0.2197,10,-1.0430,12,-0.6259,7,-1.5004
ENSG00000198915,RASGEF1A,10,-1.6977,27,-0.2339,52,0.81297,27,-0.2715,58,0.98604,32,0.02054,28,-0.1922,23,-0.5138
ENSG00000169813,HNRNPF,74,1.54661,35,0.24248,25,-0.2309,15,-1.0963,18,-0.7566,32,0.13033,22,-0.4254,26,-0.2159
ENSG00000169740,ZNF32,50,-0.1534,38,-0.5801,46,-0.2687,38,-0.6004,48,-0.1982,79,0.78060,59,0.12885,48,-0.2056
ENSG00000107551,RASSF4,38,-0.0407,41,0.08727,13,-1.6764,52,0.50507,7,-2.5742,50,0.49888,49,0.33836,30,-0.4068
ENSG00000165507,DEPP1,7,-1.2460,87,3.08766,3,-2.5131,11,-0.6651,5,-1.7132,7,-1.4014,28,0.82965,10,-0.7777
ENSG00000165512,ZNF22,25,0.43709,41,1.27157,20,0.08404,15,-0.4056,5,-1.9510,18,-0.0718,17,-0.1160,15,-0.3205
ENSG00000165406,MARCH8,18,0.82203,13,0.30804,8,-0.4655,3,-1.8879,11,0.05590,12,0.18237,5,-0.9735,21,1.07797
ENSG00000172661,WASHC2C,24,0.19766,20,-0.0807,34,0.77963,19,-0.1560,17,-0.2860,23,0.20589,14,-0.5660,13,-0.7281
ENSG00000188234,AGAP4,13,0.01093,4,-1.5999,20,0.64876,12,-0.1666,20,0.67631,13,-0.0643,14,0.07386,11,-0.2264
ENSG00000265354,TIMM23,19,-1.0209,12,-1.6846,39,0.10540,29,-0.3679,42,0.21436,57,0.97060,26,-0.4860,34,-0.1128
ENSG00000266412,NCOA4,71,-0.2114,65,-0.3593,51,-0.7116,99,0.36270,84,0.05916,90,0.20487,74,-0.1504,80,-0.0228
ENSG00000170324,FRMPD2,0,-9.1346,10,-1.6584,0,-5.9024,43,0.55528,12,-1.4079,60,1.53487,44,0.54211,13,-1.3754
ENSG00000107643,MAPK8,21,-1.4126,32,-0.8163,54,-0.0068,62,0.24673,58,0.09958,70,0.52928,58,0.12142,38,-0.5282
ENSG00000165633,VSTM4,18,0.62073,21,0.85049,5,-1.3459,12,0.02059,9,-0.4068,8,-0.7146,20,0.78129,12,-0.0271
ENSG00000225830,ERCC6,28,0.19970,16,-0.6053,63,1.59390,31,0.43200,22,-0.1781,16,-0.7817,22,-0.1810,8,-1.6227
ENSG00000197444,OGDHL,8,-3.1767,44,-0.7908,65,-0.2137,69,-0.1183,61,-0.2974,115,0.96536,94,0.38906,58,-0.3798
ENSG00000227345,PARG,51,0.32604,24,-0.8243,62,0.66850,76,1.18270,28,-0.5895,26,-0.8638,29,-0.5375,29,-0.5224
ENSG00000099290,WASHC2A,28,-0.1279,13,-1.2541,45,0.62223,40,0.48116,32,0.05706,33,0.14849,23,-0.4451,16,-0.9410
ENSG00000198964,SGMS1,56,1.18618,41,0.65297,35,0.39696,19,-0.6006,20,-0.4702,24,-0.2231,17,-0.7435,20,-0.4601
ENSG00000185532,PRKG1,21,0.46478,48,1.86475,32,1.13236,5,-1.7134,10,-0.6985,10,-0.8163,10,-0.6644,13,-0.2914
ENSG00000177613,CSTF2T,35,0.55531,8,-1.5685,28,0.22240,18,-0.5259,35,0.58115,29,0.37478,21,-0.2601,18,-0.4840
ENSG00000122873,CISD1,60,-1.4881,84,-0.9966,151,-0.0929,210,0.48825,229,0.57954,204,0.50500,114,-0.5347,92,-0.8497
ENSG00000072401,UBE2D1,15,-1.1003,24,-0.3428,24,-0.3679,38,0.36817,36,0.23695,36,0.33501,26,-0.2314,28,-0.1532
ENSG00000108064,TFAM,31,-0.3237,41,0.10729,59,0.70669,55,0.66523,29,-0.4354,33,-0.2692,26,-0.5971,25,-0.6553
ENSG00000237949,LINC00844,705,3.77115,110,-0.0019,40,-1.5274,12,-3.4055,4,-4.9161,52,-1.3549,37,-1.6603,141,0.39318
ENSG00000165443,PHYHIPL,180,-0.1710,191,-0.0807,243,0.30747,122,-0.8317,201,0.00062,258,0.52267,203,0.01569,172,-0.2403
ENSG00000148541,FAM13C,170,2.09958,25,-1.1216,44,-0.2283,67,0.47642,22,-1.2859,30,-0.9693,47,-0.1493,33,-0.6890
ENSG00000165449,SLC16A9,45,1.45568,104,3.29934,9,-1.0138,4,-2.3659,5,-1.9079,6,-2.0021,2,-2.9023,15,-0.2942
ENSG00000108091,CCDC6,24,-2.0465,63,-0.5901,110,0.27239,106,0.24700,148,0.76440,88,-0.0951,106,0.21185,90,-0.0374
ENSG00000151150,ANK3,687,0.98237,153,-1.3830,599,0.74793,622,0.94016,357,-0.0904,216,-1.0213,284,-0.4498,189,-1.0733
ENSG00000072422,RHOBTB1,20,0.81777,3,-1.7829,22,0.93446,14,0.19229,11,-0.1172,10,-0.3580,12,-0.0168,8,-0.6931
ENSG00000150347,ARID5B,104,0.63257,82,0.23312,82,0.23758,112,0.87116,79,0.18112,44,-0.8437,46,-0.6607,24,-1.5982
ENSG00000138311,ZNF365,43,-1.7598,39,-1.9140,137,-0.0051,144,0.08549,329,1.47295,161,0.31735,118,-0.2352,75,-0.9254
ENSG00000181915,ADO,48,0.09117,15,-1.6484,30,-0.6622,35,-0.4534,77,0.83769,61,0.60940,49,0.10236,31,-0.6153
ENSG00000148572,NRBF2,26,-0.2446,9,-1.8697,43,0.54145,33,0.15623,51,0.82770,32,0.10256,28,-0.1296,16,-0.9735
ENSG00000171988,JMJD1C,239,0.61886,194,0.27445,501,1.95205,183,0.20785,169,0.05861,61,-1.7018,93,-0.8739,47,-1.8865
ENSG00000165476,REEP3,186,3.72679,19,-0.6992,29,-0.0197,7,-2.1632,3,-3.1656,12,-1.4745,16,-0.8973,17,-0.7987
ENSG00000183230,CTNNA3,223,6.02368,3,-2.8052,4,-2.4280,2,-3.2546,0,-9.6438,0,-5.7211,12,-1.0048,6,-2.0563
ENSG00000198739,LRRTM3,12,-2.1492,13,-2.0106,89,0.94422,62,0.38776,96,1.08559,52,0.08676,33,-0.6280,25,-1.0373
ENSG00000108176,DNAJC12,16,-1.1952,32,-0.2206,42,0.22046,40,0.16679,58,0.74445,42,0.27327,21,-0.8083,26,-0.5071
ENSG00000096717,SIRT1,31,0.82407,29,0.75168,29,0.74485,8,-1.2296,26,0.56477,12,-0.8274,23,0.38450,11,-0.7365
ENSG00000148634,HERC4,56,0.54897,19,-1.0779,61,0.70984,25,-0.7340,59,0.65716,40,0.00819,56,0.55820,13,-1.6784
ENSG00000096746,HNRNPH3,194,0.64743,112,-0.2275,148,0.20496,79,-0.8343,167,0.40067,146,0.24181,113,-0.2224,98,-0.4332
ENSG00000204130,RUFY2,181,1.10008,54,-0.8290,185,1.14092,107,0.24895,57,-0.7538,66,-0.6226,93,-0.0008,38,-1.3440
ENSG00000122912,SLC25A16,17,-0.2891,7,-1.5531,24,0.30387,22,0.17422,22,0.15665,19,-0.0888,29,0.58731,20,-0.0256
ENSG00000138336,TET1,31,1.28516,51,2.20493,25,0.87061,13,-0.1880,10,-0.5625,2,-2.7838,1,-3.2419,7,-1.0800
ENSG00000060339,CCAR1,290,1.07497,163,0.12301,300,1.13470,206,0.57091,129,-0.2520,71,-1.3380,101,-0.6266,53,-1.5924
ENSG00000165730,STOX1,29,0.21261,58,1.40842,11,-1.1801,23,-0.1208,9,-1.5610,27,0.17093,8,-1.6297,31,0.35658
ENSG00000107625,DDX50,36,-0.1516,28,-0.5431,48,0.29907,49,0.38422,55,0.50909,37,-0.1303,26,-0.6353,34,-0.2299
ENSG00000165732,DDX21,104,0.58355,138,1.06158,121,0.83471,107,0.72019,69,-0.0705,33,-1.4050,18,-2.1081,35,-1.1194
ENSG00000198954,KIF1BP,40,-0.6205,46,-0.4012,66,0.15195,59,-0.0167,61,0.02745,82,0.66561,35,-0.8087,45,-0.4328
ENSG00000122862,SRGN,2,-2.9108,75,3.16622,4,-1.6467,7,-1.0572,14,-0.0251,11,-0.5185,4,-1.7872,9,-0.6148
ENSG00000122958,VPS26A,66,0.01519,42,-0.6852,69,0.09514,62,-0.0698,59,-0.1602,74,0.26961,78,0.28062,55,-0.2684
ENSG00000156502,SUPV3L1,13,-1.0192,8,-1.7637,37,0.62888,26,0.08306,30,0.29303,29,0.31746,35,0.53815,12,-1.0694
ENSG00000156515,HK1,45,-2.1728,89,-1.1567,160,-0.2653,204,0.13281,195,0.04463,266,0.72509,262,0.52340,126,-0.6270
ENSG00000171224,FAM241B,6,-2.4460,10,-1.6296,15,-1.1295,29,-0.1488,59,1.05803,47,0.90610,32,0.06240,21,-0.6372
ENSG00000099284,H2AFY2,8,-0.3607,6,-0.6429,14,0.56581,8,-0.4191,12,0.30105,13,0.51518,11,0.15588,4,-1.3697
ENSG00000079332,SAR1A,54,-0.6280,75,-0.1326,78,-0.0713,75,-0.1484,110,0.48035,89,0.17934,97,0.27389,66,-0.3368
ENSG00000180817,PPA1,129,-0.6557,138,-0.5514,132,-0.6147,170,-0.2538,232,0.26275,278,0.74358,171,-0.2150,186,-0.0897
ENSG00000172731,LRRC20,11,-1.0737,21,-0.0615,12,-0.8923,23,0.04342,25,0.18739,23,0.03459,29,0.42319,32,0.60183
ENSG00000148730,EIF4EBP2,46,-0.3186,87,0.70083,55,-0.0432,37,-0.7228,45,-0.3669,61,0.17286,59,0.07958,71,0.36593
ENSG00000166224,SGPL1,26,1.11725,12,-0.0808,14,0.17382,8,-0.8563,11,-0.3050,12,-0.1354,10,-0.3723,18,0.49553
ENSG00000166228,PCBD1,9,-2.1322,55,0.51184,29,-0.5063,24,-0.8612,32,-0.3597,59,0.83989,31,-0.4187,59,0.63739
ENSG00000107731,UNC5B,91,3.25980,26,0.71749,7,-1.2166,5,-1.9215,6,-1.4257,8,-1.3076,4,-1.9891,15,-0.1846
ENSG00000107738,VSIR,8,-1.3916,83,2.45943,6,-1.7656,10,-1.2493,10,-1.0621,20,-0.1009,12,-0.7939,31,0.64335
ENSG00000197746,PSAP,714,-0.3490,843,-0.0888,752,-0.2680,633,-0.5843,1206,0.48780,1168,0.56727,868,-0.0428,655,-0.4810
ENSG00000107742,SPOCK2,55,-1.7779,162,-0.1540,106,-0.8020,212,0.30475,151,-0.2596,229,0.51475,236,0.44841,144,-0.3327
ENSG00000166295,ANAPC16,46,-0.5755,127,1.07094,53,-0.3476,60,-0.1819,73,0.14758,63,-0.1139,63,-0.0976,62,-0.1192
ENSG00000168209,DDIT4,31,0.30650,43,0.84601,11,-1.2029,8,-1.7483,14,-0.9437,34,0.59957,30,0.24397,33,0.39574
ENSG00000148719,DNAJB12,27,0.08550,33,0.37734,30,0.25256,18,-0.5854,22,-0.2388,29,0.22830,27,0.08232,21,-0.3110
ENSG00000107745,MICU1,57,-0.5524,62,-0.4289,77,-0.0925,128,0.84867,97,0.27292,81,-0.0220,58,-0.5394,48,-0.8207
ENSG00000122884,P4HA1,42,1.03884,58,1.62350,35,0.70967,13,-0.8160,6,-1.9925,19,-0.3066,11,-0.9976,9,-1.3994
ENSG00000122882,ECD,4,-2.2260,15,-0.1983,25,0.60758,15,-0.2435,17,-0.0161,24,0.67796,7,-1.3490,20,0.24415
ENSG00000138286,FAM149B1,23,0.51319,21,0.34371,10,-0.8027,13,-0.4716,9,-0.8937,21,0.47104,16,-0.0554,17,-0.0285
ENSG00000213551,DNAJC9,17,-0.6676,30,0.21698,29,0.19293,34,0.48121,30,0.20668,24,-0.1523,25,-0.0588,15,-0.8100
ENSG00000182180,MRPS16,50,0.34734,67,0.80278,33,-0.3110,27,-0.6738,42,0.05602,37,-0.1948,51,0.37034,38,-0.0818
ENSG00000138279,ANXA7,65,-0.6006,89,-0.1253,70,-0.5043,80,-0.3190,130,0.48029,126,0.56966,96,0.00319,70,-0.5004
ENSG00000107758,PPP3CB,70,-1.8209,85,-1.5313,246,0.08993,236,0.02623,387,0.83285,263,0.25099,316,0.49313,192,-0.2990
ENSG00000166348,USP54,125,2.95896,24,-0.0711,15,-0.8443,8,-1.7534,2,-3.2919,20,-0.4586,16,-0.6817,22,-0.2433
ENSG00000176986,SEC24C,13,-1.3576,23,-0.5262,39,0.27850,18,-0.9960,44,0.47946,41,0.46303,53,0.77807,28,-0.2097
ENSG00000196968,FUT11,18,-0.2336,18,-0.1881,17,-0.2464,27,0.52178,22,0.12683,20,-0.0567,25,0.32856,10,-1.0425
ENSG00000172586,CHCHD1,30,-0.9243,26,-1.1540,41,-0.4471,45,-0.3452,65,0.26882,89,1.04394,32,-0.8329,56,0.03600
ENSG00000214655,ZSWIM8,20,-0.1706,12,-0.9562,29,0.39206,17,-0.4127,26,0.22256,24,0.16665,29,0.38501,23,0.05503
ENSG00000166507,NDST2,14,-0.2964,7,-1.3726,12,-0.5687,10,-0.8286,10,-0.7307,25,0.88622,25,0.65218,21,0.32217
ENSG00000148660,CAMK2G,66,-1.6331,147,-0.4165,126,-0.6550,214,0.18628,113,-0.8192,255,0.59457,317,0.81225,154,-0.3447
ENSG00000035403,VCL,5,-2.4288,117,2.52598,27,-0.1035,21,-0.5318,35,0.28410,21,-0.6137,13,-1.2030,16,-0.8983
ENSG00000185009,AP3M1,22,0.13939,21,0.06251,31,0.66194,14,-0.6564,14,-0.5018,26,0.53295,17,-0.3040,12,-0.8250
ENSG00000156110,ADK,18,-0.3918,25,0.12258,34,0.59350,21,-0.2016,26,0.15159,21,-0.2108,28,0.27177,22,-0.0964
ENSG00000156650,KAT6B,200,0.98028,172,0.71765,236,1.26635,145,0.49775,87,-0.3791,40,-1.7679,59,-0.9547,50,-1.2039
ENSG00000156671,SAMD8,113,0.70882,56,-0.4061,70,-0.0602,60,-0.3319,122,0.83262,75,0.04444,42,-0.8641,56,-0.4177
ENSG00000165637,VDAC2,56,-1.1647,66,-0.9092,74,-0.7265,103,-0.2489,172,0.59809,187,1.00239,72,-0.7713,100,-0.2733
ENSG00000165655,ZNF503,8,-1.6228,14,-0.7801,31,0.36482,44,1.11794,21,-0.2380,18,-0.5500,40,0.82331,11,-1.2019
ENSG00000156113,KCNMA1,68,-1.8456,126,-0.9261,449,1.11535,311,0.56063,284,0.34780,195,-0.3096,229,3.74867,156,-0.5991
ENSG00000151208,DLG5,11,-0.3137,15,0.17423,7,-0.8300,15,0.19607,10,-0.4547,14,0.18826,16,0.33881,13,-0.0456
ENSG00000148606,POLR3A,20,-1.0112,28,-0.4808,63,0.80562,44,0.23965,42,0.16341,41,0.11143,37,-0.0644,22,-0.8394
ENSG00000138326,RPS24,1288,0.40343,1407,0.54936,829,-0.2973,829,-0.3284,723,-0.5099,1034,0.06339,446,-1.2437,1568,0.72979
ENSG00000108175,ZMIZ1,76,0.17539,47,-0.5654,70,0.06274,43,-0.7648,66,-0.0476,78,0.29817,96,0.56498,69,0.02479
ENSG00000108179,PPIF,45,0.55051,32,0.00135,14,-1.2357,18,-0.9437,20,-0.6680,47,0.86509,29,-0.1549,31,-0.0246
ENSG00000165424,ZCCHC24,513,3.41810,105,0.25088,42,-1.1694,30,-1.7456,14,-2.7873,38,-1.5023,38,-1.3195,101,0.19312
ENSG00000133678,TMEM254,20,-0.0066,12,-0.7599,31,0.70714,14,-0.5304,25,0.36247,23,0.34365,20,0.04122,11,-0.9144
ENSG00000122359,ANXA11,19,-2.2058,88,0.05572,93,0.14870,74,-0.2242,144,0.87548,106,0.46714,80,-0.0851,39,-1.1743
ENSG00000122378,PRXL2A,131,-1.4319,438,0.43280,412,0.33376,419,0.40933,472,0.55793,278,-0.3549,237,-0.5383,317,-0.0868
ENSG00000108219,TSPAN14,19,-0.9683,57,0.75339,41,0.23617,41,0.24741,47,0.45171,23,-0.8163,44,0.33422,33,-0.1030
ENSG00000185737,NRG3,10,-1.5925,25,-0.3286,33,0.11694,31,0.04711,47,0.67737,39,0.49639,23,-0.4443,19,-0.7189
ENSG00000165678,GHITM,112,-1.7249,170,-1.1014,205,-0.8162,380,0.16285,487,0.54652,478,0.67979,398,0.21718,253,-0.4942
ENSG00000148600,CDHR1,3,-2.8775,15,-0.5605,17,-0.3827,25,0.20408,19,-0.2493,27,0.42073,48,1.27754,10,-1.2224
ENSG00000107771,CCSER2,176,0.32460,133,-0.1249,182,0.38271,223,0.82110,134,-0.1107,107,-0.5498,98,-0.6017,90,-0.7281
ENSG00000182771,GRID1,28,1.05234,18,0.27859,21,0.57124,10,-0.6366,19,0.40109,16,0.08981,4,-1.7743,5,-1.4489
ENSG00000062650,WAPL,69,0.68907,70,0.71759,76,0.85621,49,0.16851,41,-0.1550,27,-0.9170,27,-0.7629,31,-0.5711
ENSG00000122367,LDB3,272,5.05598,22,-0.5452,19,-0.8005,3,-3.4741,0,-6.7189,5,-3.0304,12,-1.4776,4,-2.8585
ENSG00000107779,BMPR1A,15,-0.2466,27,0.67844,29,0.77308,10,-0.9604,18,0.06931,19,0.10101,14,-0.3316,16,-0.1927
ENSG00000173267,SNCG,27,-2.8878,31,-2.6638,6,-5.0668,311,0.96474,78,-1.3403,352,1.49419,143,-0.4178,91,-1.1092
ENSG00000148671,ADIRF,18,-1.0582,233,3.72801,6,-2.7096,2,-4.3526,20,-0.9036,30,-0.3834,0,-5.4031,33,-0.1615
ENSG00000148672,GLUD1,119,-0.4566,363,1.37255,130,-0.3292,125,-0.4294,81,-1.0550,193,0.38137,97,-0.7807,144,-0.1638
ENSG00000122376,SHLD2,2,-2.9249,21,0.55432,12,-0.3412,18,0.32023,16,0.15930,17,0.26814,18,0.35395,7,-1.1290
ENSG00000223482,NUTM2A-AS1,9,-0.0838,5,-1.0455,17,0.83041,9,-0.2024,7,-0.4844,10,-0.0565,12,0.31484,12,0.34025
ENSG00000107789,MINPP1,11,-0.1804,12,0.00567,16,0.46046,10,-0.2764,13,0.08395,13,0.11262,15,0.35480,7,-0.8090
ENSG00000138138,ATAD1,34,-1.1809,23,-1.7678,68,-0.1104,69,-0.1032,119,0.78392,98,0.61270,73,-0.0028,57,-0.3886
ENSG00000171862,PTEN,52,-1.1432,113,0.05152,111,0.01803,92,-0.3067,105,-0.0663,136,0.44672,135,0.33728,98,-0.1829
ENSG00000138134,STAMBPL1,7,-1.8678,7,-1.7755,16,-0.6536,33,0.59150,25,0.05639,36,0.83921,23,-0.0776,14,-0.8645
ENSG00000107798,LIPA,117,2.29664,25,-0.3506,23,-0.5108,18,-0.9609,11,-1.5906,35,0.15245,19,-0.7600,17,-0.9968
ENSG00000119922,IFIT2,106,1.99395,125,2.32747,16,-1.1398,15,-1.2619,14,-1.2979,9,-2.1356,23,-0.5830,27,-0.3564
ENSG00000119917,IFIT3,44,-0.2557,215,2.55448,22,-1.2859,30,-0.9474,17,-1.7011,39,-0.5557,49,-0.0878,52,-0.0012
ENSG00000185745,IFIT1,46,-0.8040,140,0.98772,55,-0.5282,64,-0.3046,92,0.29436,90,0.32965,61,-0.3573,51,-0.6210
ENSG00000152778,IFIT5,20,-0.2358,33,0.58548,18,-0.3489,23,0.00320,21,-0.1153,28,0.45075,11,-1.0644,17,-0.4708
ENSG00000152782,PANK1,1,-2.9794,14,0.06547,17,0.44642,13,-0.0063,6,-1.0392,21,1.06652,5,-1.3821,10,-0.4453
ENSG00000138182,KIF20B,47,1.71747,25,0.61755,34,1.15317,25,0.69529,9,-0.9272,5,-1.9567,3,-2.3121,2,-2.6990
ENSG00000148688,RPP30,15,-0.8025,18,-0.5442,37,0.57948,22,-0.2773,30,0.24969,36,0.72050,22,-0.2429,8,-1.6657
ENSG00000180628,PCGF5,62,-0.3823,108,0.49614,55,-0.5564,84,0.11792,99,0.36518,74,-0.1324,85,0.11183,70,-0.1889
ENSG00000165338,HECTD2,1,-4.7862,18,-0.5003,35,0.51083,24,-0.1335,54,1.22744,27,0.10942,30,0.23927,15,-0.8126
ENSG00000119938,PPP1R3C,50,0.26310,122,1.83138,46,0.15044,22,-1.0924,16,-1.4129,34,-0.4166,20,-1.1609,64,0.67618
ENSG00000107854,TNKS2,58,0.49419,55,0.41259,87,1.18415,36,-0.2844,58,0.48691,25,-0.9504,28,-0.6583,35,-0.3110
ENSG00000095564,BTAF1,52,1.58823,17,-0.2743,28,0.51487,20,-0.0102,34,0.83380,12,-0.9329,9,-1.2458,7,-1.6552
ENSG00000107864,CPEB3,23,-1.7670,35,-1.1579,117,0.69856,103,0.56775,50,-0.6549,81,0.12541,106,0.54722,53,-0.5569
ENSG00000198060,MARCH5,16,-0.8884,9,-1.6626,21,-0.4782,24,-0.2529,36,0.41397,37,0.54336,41,0.59253,28,0.01884
ENSG00000119912,IDE,12,0.09906,19,0.90018,12,0.19329,11,-0.0388,14,0.33862,9,-0.2827,8,-0.4888,6,-0.8922
ENSG00000138190,EXOC6,21,-0.8956,25,-0.6008,82,1.31116,41,0.14694,59,0.74220,28,-0.5590,37,-0.0140,22,-0.7932
ENSG00000138207,RBP4,8,-1.8986,14,-1.1101,15,-1.0747,13,-1.3568,112,2.34211,40,0.61492,18,-0.7446,15,-1.0238
ENSG00000148690,FRA10AC1,316,0.69272,217,0.08046,278,0.48254,318,0.80974,148,-0.5204,139,-0.7370,85,-1.3516,172,-0.2868
ENSG00000108231,LGI1,22,-1.5965,70,0.15400,79,0.36165,41,-0.7370,49,-0.4007,80,0.48606,110,0.90651,44,-0.5550
ENSG00000173145,NOC3L,48,1.41405,30,0.63786,45,1.31644,23,0.18946,11,-0.9163,8,-1.5437,6,-1.7125,13,-0.6610
ENSG00000108239,TBC1D12,157,2.71511,28,-0.3567,43,0.31257,37,0.06649,13,-1.4769,14,-1.5657,15,-1.3069,18,-1.0527
ENSG00000095637,SORBS1,79,-0.5869,164,0.56424,129,0.17448,116,0.00050,170,0.61871,92,-0.4348,127,0.14830,96,-0.2934
ENSG00000059573,ALDH18A1,17,-0.2959,14,-0.6089,14,-0.5604,14,-0.6374,23,0.18357,25,0.34800,36,0.90332,21,0.01911
ENSG00000119977,TCTN3,5,-1.5555,8,-0.8352,9,-0.6717,14,-0.0850,20,0.45542,25,1.12394,8,-0.9318,10,-0.6066
ENSG00000177853,ZNF518A,141,1.42430,109,0.96901,138,1.39480,64,0.10268,22,-1.4987,22,-1.7332,36,-0.7857,22,-1.5293
ENSG00000197430,OPALIN,429,5.01729,2,-4.3352,15,-1.7985,4,-3.9418,1,-5.4106,19,-1.7288,25,-1.0904,22,-1.2642
