Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000005175,RPAP3,69,0.69014,57,0.42145,35,-0.3847,61,0.48382,52,0.24275,29,-0.6674,49,0.12110,16,-1.5881,27,-0.8201
ENSG00000079337,RAPGEF3,54,1.75617,9,-1.2901,10,-1.0551,6,-1.6212,5,-1.9450,33,0.84763,26,0.44933,22,0.20078,21,0.14007
ENSG00000211584,SLC48A1,391,2.36455,64,-0.8804,107,0.00233,71,-0.6468,56,-1.0005,53,-1.0964,83,-0.4032,87,-0.3207,95,-0.1880
ENSG00000061273,HDAC7,11,0.44188,9,0.10583,6,-0.4744,4,-0.9514,5,-0.8269,11,0.40794,5,-0.7586,10,0.26931,14,0.79186
ENSG00000134291,TMEM106C,6,-2.3423,29,-0.0539,38,0.37712,38,0.40241,31,0.07763,29,-0.0487,21,-0.5399,22,-0.4572,55,1.00655
ENSG00000152556,PFKM,27,-2.6788,194,0.34302,175,0.13126,142,-0.2010,168,0.06359,121,-0.4484,159,-0.0263,188,0.24644,244,0.68316
ENSG00000177981,ASB8,53,-0.3126,67,0.05024,63,-0.0658,86,0.44280,66,0.00797,47,-0.5183,84,0.40887,71,0.12551,49,-0.4353
ENSG00000177875,CCDC184,1,-4.6142,53,1.11374,12,-1.3643,20,-0.6036,21,-0.5258,48,0.79115,13,-1.2604,35,0.25858,42,0.55503
ENSG00000167528,ZNF641,13,-0.4944,21,0.26061,23,0.35572,11,-0.7993,12,-0.6708,15,-0.2970,20,0.13934,25,0.46361,22,0.32061
ENSG00000139620,KANSL2,26,0.92334,14,-0.0607,18,0.29202,13,-0.2027,21,0.55885,6,-1.2822,10,-0.6135,15,0.00746,11,-0.5117
ENSG00000129315,CCNT1,37,1.27827,11,-0.7154,18,0.04559,17,-0.0289,11,-0.7307,15,-0.2291,27,0.72919,13,-0.4099,12,-0.5088
ENSG00000174233,ADCY6,13,-0.3252,10,-0.8064,20,0.43752,28,0.97191,13,-0.3229,6,-1.3928,16,0.06381,20,0.43825,20,0.38430
ENSG00000167535,CACNB3,7,-3.0002,48,-0.3180,70,0.32474,62,0.11324,56,-0.0374,81,0.56350,52,-0.1665,72,0.36434,78,0.50089
ENSG00000174243,DDX23,53,0.45737,36,-0.1632,28,-0.5452,47,0.25191,45,0.19434,42,0.08689,34,-0.2384,32,-0.3358,45,0.18548
ENSG00000172602,RND1,3,-3.9474,47,0.13622,49,0.18812,51,0.26925,73,0.86477,41,-0.0798,35,-0.3257,50,0.22654,38,-0.2224
ENSG00000134285,FKBP11,6,-0.8832,10,-0.0352,7,-0.4663,12,0.29524,12,0.23404,9,-0.1265,15,0.58110,11,0.07264,10,-0.0399
ENSG00000134287,ARF3,156,-1.3907,391,0.03163,445,0.23835,436,0.20528,439,0.21434,361,-0.0987,296,-0.4132,454,0.26843,473,0.33778
ENSG00000169884,WNT10B,0,-4.7270,27,0.41945,25,0.27512,16,-0.4507,42,1.12244,14,-0.6415,14,-0.6210,27,0.38015,21,-0.0560
ENSG00000181418,DDN,24,-2.4354,50,-1.4498,166,0.52401,164,0.50637,96,-0.3530,281,1.45274,135,0.18764,144,0.29411,92,-0.4240
ENSG00000181929,PRKAG1,30,-0.2605,37,0.07997,44,0.35358,33,-0.1082,38,0.11478,34,-0.0285,27,-0.3862,36,0.02461,36,0.04463
ENSG00000167548,KMT2D,14,-0.3615,16,-0.1679,13,-0.4216,20,0.26900,12,-0.5149,18,0.03629,25,0.56538,18,0.04550,22,0.36501
ENSG00000167550,RHEBL1,2,-2.4832,19,0.95682,10,-0.1312,12,0.09639,13,0.15767,7,-0.7448,7,-0.8212,13,0.15530,13,0.20860
ENSG00000139636,LMBR1L,10,0.03760,11,0.15603,12,0.23917,7,-0.5944,8,-0.4049,15,0.61567,6,-0.6474,9,-0.1673,12,0.24146
ENSG00000123416,TUBA1B,752,-2.0560,4047,0.63753,3277,0.20258,2625,-0.1539,2783,-0.0607,1960,-0.6112,1791,-0.7504,3628,0.36911,3997,0.53019
ENSG00000258017,AC011603.2,6,-1.5773,24,0.71779,17,0.09020,25,0.66086,22,0.47408,4,-1.8969,6,-1.4194,12,-0.4984,24,0.57572
ENSG00000167552,TUBA1A,2668,1.29293,1335,0.12480,1439,0.23214,1089,-0.2153,1316,0.08690,870,-0.5654,929,-0.4639,678,-0.9487,805,-0.6849
ENSG00000123352,SPATS2,7,-2.5456,55,0.51936,56,0.47538,57,0.51897,44,0.08768,29,-0.5459,34,-0.2922,28,-0.5968,49,0.27373
ENSG00000135519,KCNH3,11,-2.8102,43,-0.8205,117,0.84030,113,0.78480,69,-0.0220,90,0.40081,85,0.31510,64,-0.1393,66,-0.0961
ENSG00000187778,MCRS1,47,0.34297,36,-0.0983,35,-0.1084,46,0.31484,25,-0.6155,41,0.13188,26,-0.5705,33,-0.2080,53,0.53649
ENSG00000110844,PRPF40B,26,0.20881,20,-0.2504,15,-0.6020,30,0.45653,22,-0.0524,14,-0.8005,22,-0.0749,33,0.57376,27,0.26738
ENSG00000161791,FMNL3,11,0.38837,4,-1.2792,5,-0.7447,6,-0.4734,4,-1.1943,16,0.99685,20,1.38389,8,-0.2103,9,0.04992
ENSG00000139644,TMBIM6,605,0.92120,236,-0.6674,348,0.00090,228,-0.6617,236,-0.6053,373,0.11528,481,0.52930,373,0.11168,360,0.05706
ENSG00000135472,FAIM2,197,-0.7195,372,0.32403,294,-0.0925,323,0.05644,395,0.38339,278,-0.1832,242,-0.3987,335,0.11646,310,-0.0075
ENSG00000161800,RACGAP1,13,0.37588,10,-0.0117,16,0.72195,13,0.32437,10,0.01414,6,-0.7210,2,-1.9946,10,-0.0261,11,0.13478
ENSG00000110881,ASIC1,58,1.21458,19,-0.6861,24,-0.2130,23,-0.2990,14,-1.0029,28,0.00199,32,0.22675,35,0.34169,28,-0.0148
ENSG00000066117,SMARCD1,27,0.50039,18,-0.1952,24,0.30370,26,0.43286,22,0.17498,12,-0.8104,11,-0.8447,21,0.06524,20,0.00755
ENSG00000167588,GPD1,42,2.31422,8,-0.4950,12,0.04989,4,-1.4169,8,-0.5544,2,-2.1794,10,-0.1403,5,-1.2194,14,0.28058
ENSG00000178449,COX14,110,-0.8577,300,0.86527,211,0.15385,115,-0.7948,172,-0.1676,209,0.14255,136,-0.5379,159,-0.2967,202,0.09070
ENSG00000139624,CERS5,37,0.64143,20,-0.3774,27,0.14792,20,-0.3606,22,-0.1956,11,-1.2245,24,-0.0578,29,0.26371,38,0.70841
ENSG00000050405,LIMA1,49,2.30970,5,-1.4531,7,-0.8788,10,-0.4517,4,-1.6793,11,-0.2323,31,1.41353,5,-1.3205,5,-1.4882
ENSG00000161813,LARP4,31,0.11321,24,-0.3350,38,0.46685,29,0.04292,23,-0.3254,21,-0.4671,36,0.37545,28,-0.0161,32,0.16321
ENSG00000066084,DIP2B,252,2.59746,39,-0.7951,55,-0.1995,65,0.06060,31,-1.0759,22,-1.5595,32,-1.0133,32,-1.0109,56,-0.1837
ENSG00000123268,ATF1,14,0.26552,7,-0.8866,15,0.37246,11,-0.1557,13,0.17439,13,0.10255,30,1.51862,5,-1.1493,4,-1.4364
ENSG00000185432,METTL7A,217,0.54968,53,-1.7464,94,-0.7713,105,-0.6101,34,-2.2956,207,0.47580,337,1.32333,353,1.40593,94,-0.7791
ENSG00000110911,SLC11A2,122,1.41607,45,-0.2933,60,0.18508,53,-0.0200,35,-0.6353,24,-1.2023,50,-0.0975,37,-0.5818,61,0.22517
ENSG00000050426,LETMD1,31,-0.7330,39,-0.3836,76,0.70782,55,0.18729,53,0.12009,44,-0.1739,47,-0.0759,54,0.16386,53,0.11127
ENSG00000110925,CSRNP2,32,-0.6147,59,0.40638,56,0.28210,58,0.33251,55,0.25569,27,-0.8547,37,-0.4005,42,-0.1962,48,0.01048
ENSG00000135457,TFCP2,54,0.76192,29,-0.2599,37,0.14718,36,0.08705,28,-0.2829,28,-0.3137,44,0.40160,23,-0.6232,31,-0.1227
ENSG00000184271,POU6F1,17,-0.5666,26,0.08685,20,-0.3083,17,-0.5229,13,-0.9809,31,0.35944,18,-0.4856,42,0.90661,35,0.57871
ENSG00000183283,DAZAP2,379,1.35090,129,-0.4929,134,-0.3864,122,-0.5329,115,-0.6304,189,0.15888,149,-0.2171,200,0.24741,167,-0.0394
ENSG00000139629,GALNT6,98,4.51242,2,-2.9550,12,-0.1617,9,-0.5650,4,-1.8812,0,-8.2441,4,-1.6932,0,-4.4840,3,-2.2025
ENSG00000050438,SLC4A8,56,-0.6668,94,0.17383,98,0.21898,116,0.48398,77,-0.1698,60,-0.5667,70,-0.3240,68,-0.3692,125,0.61237
ENSG00000196876,SCN8A,17,-3.0200,167,0.43898,178,0.49109,145,0.15597,155,0.25991,78,-0.8139,90,-0.6030,134,0.02157,187,0.57180
ENSG00000135503,ACVR1B,13,-2.1013,52,-0.0057,63,0.28831,72,0.52705,62,0.28256,42,-0.3387,42,-0.3534,66,0.36750,59,0.19296
ENSG00000161835,GRASP,14,-2.3683,85,0.44741,57,-0.2420,59,-0.1829,90,0.48121,61,-0.1298,51,-0.4167,94,0.56418,70,0.08246
ENSG00000123358,NR4A1,5,-2.7968,41,0.14736,20,-0.9711,18,-1.1365,30,-0.3570,120,2.07426,16,-1.2592,31,-0.2702,52,0.53128
ENSG00000123395,ATG101,28,-0.5117,43,0.19954,34,-0.1830,44,0.20259,41,0.10917,21,-0.9449,35,-0.1451,40,0.05118,57,0.62182
ENSG00000063046,EIF4B,280,0.48392,171,-0.3505,219,0.08018,279,0.47616,204,-0.0292,172,-0.2986,181,-0.2231,204,-0.0330,201,-0.0539
ENSG00000257337,AC068888.1,35,2.03411,5,-1.2734,11,-0.0120,6,-0.9533,5,-1.1228,14,0.40061,11,-0.0018,8,-0.4003,9,-0.2394
ENSG00000111077,TNS2,55,2.01748,8,-1.1914,12,-0.5998,9,-0.9664,5,-1.9299,24,0.54454,27,0.72694,15,-0.2711,10,-0.7616
ENSG00000167778,SPRYD3,60,-1.5829,194,0.24893,164,-0.0522,235,0.53973,174,0.04962,133,-0.3776,205,0.30811,177,0.06969,156,-0.1320
ENSG00000167779,IGFBP6,6,-2.5315,44,0.59618,16,-1.0600,23,-0.5083,33,0.05707,62,1.12176,26,-0.3227,27,-0.2220,37,0.25295
ENSG00000139631,CSAD,34,0.84621,13,-0.7504,15,-0.4558,26,0.40705,16,-0.3104,26,0.43318,16,-0.2986,17,-0.2155,24,0.26668
ENSG00000139651,ZNF740,11,0.08801,10,-0.1242,6,-0.9618,11,-0.0271,6,-0.9079,9,-0.2967,15,0.45968,12,0.17748,19,0.90762
ENSG00000182544,MFSD5,27,0.62020,20,0.12801,20,0.09948,18,-0.0579,15,-0.3364,10,-0.9934,13,-0.5255,21,0.20272,22,0.26724
ENSG00000123349,PFDN5,373,-0.5694,542,0.02035,532,-0.0105,370,-0.5836,533,-0.0085,606,0.19862,549,0.03836,704,0.44631,607,0.20074
ENSG00000139637,C12orf10,33,-1.2416,98,0.55485,31,-1.3013,51,-0.5703,65,-0.1845,79,0.11443,60,-0.3008,95,0.41974,121,0.83263
ENSG00000094914,AAAS,22,1.18147,7,-0.6247,8,-0.3964,7,-0.5944,7,-0.5979,3,-1.8225,19,0.92637,11,0.07416,14,0.48887
ENSG00000185591,SP1,41,2.76818,4,-1.2420,3,-1.3818,3,-1.5749,2,-1.9162,8,-0.2216,14,0.65803,6,-0.5525,5,-0.7607
ENSG00000205352,PRR13,89,-0.2284,119,0.27325,92,-0.1774,76,-0.4687,116,0.19546,94,-0.1381,128,0.35920,83,-0.3294,110,0.10877
ENSG00000197111,PCBP2,333,0.21393,266,-0.1633,279,-0.0677,335,0.22569,259,-0.1853,234,-0.3480,328,0.19142,285,-0.0372,329,0.19606
ENSG00000139625,MAP3K12,23,-0.8543,44,0.19694,35,-0.1902,51,0.42195,35,-0.2071,24,-0.7742,41,0.05218,42,0.10379,56,0.57808
ENSG00000139546,TARBP2,12,0.88237,8,0.18250,6,-0.2048,3,-1.1188,5,-0.6274,7,0.01810,9,0.33379,7,-0.0539,6,-0.2650
ENSG00000170653,ATF7,46,2.24974,6,-1.1244,21,0.78347,7,-0.9793,5,-1.3352,8,-0.6916,13,0.05092,7,-0.8040,9,-0.6092
ENSG00000135390,ATP5MC2,274,0.06846,317,0.34609,268,0.03009,200,-0.4300,184,-0.5581,380,0.60382,279,0.09445,193,-0.4869,216,-0.3095
ENSG00000012822,CALCOCO1,50,0.20458,48,0.15766,42,-0.0754,41,-0.1131,41,-0.0844,44,0.00699,42,-0.0433,37,-0.2625,45,0.03937
ENSG00000123415,SMUG1,23,0.02632,24,0.15339,18,-0.3223,24,0.07463,15,-0.6097,25,0.16211,20,-0.1624,18,-0.3432,33,0.61159
ENSG00000094916,CBX5,183,0.65080,100,-0.3712,120,-0.0444,113,-0.1364,79,-0.6907,101,-0.3213,191,0.71769,104,-0.2732,143,0.23530
ENSG00000135486,HNRNPA1,356,0.21780,245,-0.4230,250,-0.3496,338,0.12930,280,-0.1706,417,0.47518,314,0.01426,295,-0.0854,375,0.30259
ENSG00000111481,COPZ1,68,-0.2375,77,-0.0254,80,0.02905,60,-0.4172,75,-0.0693,106,0.49259,48,-0.7797,94,0.29209,100,0.38292
ENSG00000161642,ZNF385A,22,-0.5403,36,0.23427,6,-2.3308,12,-1.5017,7,-2.2696,80,1.60105,36,0.21399,43,0.48119,38,0.28656
ENSG00000123360,PDE1B,8,-2.4237,35,-0.3219,73,0.92758,57,0.51294,44,0.09830,44,0.08328,22,-0.9638,45,0.10212,54,0.42305
ENSG00000135447,PPP1R1A,28,-1.4791,29,-1.5241,186,1.60758,111,0.68275,138,1.04955,53,-0.5197,78,0.10024,53,-0.4982,28,-1.4482
ENSG00000135426,TESPA1,3,-5.5829,143,-0.1297,205,0.47181,154,0.00364,352,1.41646,264,0.90337,85,-0.9269,106,-0.5818,81,-0.9947
ENSG00000135424,ITGA7,20,-0.1013,11,-1.0097,20,-0.0740,15,-0.4846,14,-0.6054,25,0.28923,35,0.84678,37,0.91157,21,-0.0059
ENSG00000135441,BLOC1S1,249,-0.1086,268,0.00542,384,0.59609,216,-0.3383,249,-0.1080,346,0.42362,211,-0.3716,268,0.00803,210,-0.3806
ENSG00000135404,CD63,298,-0.0634,240,-0.4487,371,0.29382,186,-0.7947,260,-0.2760,470,0.68714,430,0.53858,396,0.40054,205,-0.6452
ENSG00000135414,GDF11,47,0.80603,20,-0.6064,14,-1.1418,24,-0.2749,17,-0.8042,49,0.86260,41,0.58337,32,0.15967,24,-0.2917
ENSG00000205323,SARNP,75,-0.5387,119,0.21020,107,0.01258,107,0.00480,126,0.27568,101,-0.0800,102,-0.0678,100,-0.1002,107,0.00141
ENSG00000123353,ORMDL2,21,1.00216,12,0.04065,18,0.73066,8,-0.4677,8,-0.5191,6,-0.8612,12,0.03242,10,-0.1933,7,-0.7205
ENSG00000135392,DNAJC14,21,0.04573,15,-0.5311,21,0.02260,26,0.35366,24,0.22541,23,0.17478,18,-0.1708,23,0.18725,20,-0.0765
ENSG00000170473,PYM1,16,-0.2969,20,0.00081,19,-0.0299,17,-0.2201,20,0.02523,14,-0.5535,32,0.78125,19,-0.0398,20,0.03015
ENSG00000065357,DGKA,1,-2.4308,11,0.29739,5,-0.7493,4,-1.1372,11,0.34101,24,1.59811,4,-1.0998,9,0.03152,10,0.12904
ENSG00000111540,RAB5B,169,0.49959,121,-0.0438,162,0.42884,132,0.10338,93,-0.4595,85,-0.5876,113,-0.1448,132,0.09960,113,-0.1505
ENSG00000139531,SUOX,16,0.02716,10,-0.7103,20,0.38144,17,0.15553,16,0.04085,12,-0.3476,19,0.27421,19,0.29836,17,0.11847
ENSG00000123411,IKZF4,19,1.40588,6,-0.4231,4,-1.1128,7,-0.2212,4,-0.9465,8,-0.0705,8,-0.0659,8,-0.0231,11,0.48759
ENSG00000197728,RPS26,622,-0.5434,937,0.11876,866,-0.0213,577,-0.6596,757,-0.2343,1119,0.39487,939,0.10906,974,0.16751,1049,0.28934
ENSG00000065361,ERBB3,333,4.93714,7,-2.8187,31,-0.5007,10,-2.1748,7,-2.6565,0,-6.5842,16,-1.4783,6,-2.7633,9,-2.2324
ENSG00000170515,PA2G4,141,0.27695,123,0.06488,102,-0.2465,150,0.38002,142,0.28655,127,0.10840,120,0.01420,53,-1.2473,107,-0.1649
ENSG00000229117,RPL41,1301,-1.0666,2536,-0.0328,2779,0.11765,1561,-0.7884,1658,-0.6957,4473,0.91458,2786,0.12205,3051,0.26947,3148,0.32074
ENSG00000139641,ESYT1,19,-0.5568,43,0.91949,19,-0.5567,16,-0.7425,26,-0.0506,19,-0.4908,20,-0.4604,35,0.42097,27,0.02930
ENSG00000196465,MYL6B,53,-1.8982,215,0.28501,143,-0.4010,188,0.03710,144,-0.3836,211,0.21700,174,-0.0915,283,0.70636,215,0.25198
ENSG00000092841,MYL6,497,-0.1842,636,0.24274,607,0.13797,384,-0.5860,456,-0.3201,813,0.61925,478,-0.2456,535,-0.0647,533,-0.0728
ENSG00000139613,SMARCC2,111,0.36601,69,-0.4322,58,-0.6598,86,-0.0474,77,-0.2218,110,0.34941,110,0.35900,101,0.22133,93,0.08203
ENSG00000181852,RNF41,31,-1.2181,72,0.07252,83,0.27979,75,0.12004,70,0.01420,68,-0.0389,45,-0.6645,66,-0.0740,112,0.77960
ENSG00000139579,NABP2,33,-1.0402,72,0.17619,52,-0.3622,56,-0.2545,63,-0.0678,89,0.50119,41,-0.7057,74,0.20717,101,0.71783
ENSG00000139645,ANKRD52,14,-0.3731,22,0.41050,20,0.21308,13,-0.4046,12,-0.5727,11,-0.7249,12,-0.6091,20,0.24465,29,0.81285
ENSG00000135469,COQ10A,9,-0.9240,19,0.26512,16,-0.0207,10,-0.7505,14,-0.2611,18,0.13020,14,-0.2007,15,-0.1653,30,0.99615
ENSG00000062485,CS,52,-1.0220,123,0.35520,124,0.33146,64,-0.7114,120,0.27542,106,0.07059,108,0.10338,108,0.10482,84,-0.2917
ENSG00000257727,CNPY2,120,0.13775,128,0.27408,116,0.08557,134,0.32367,107,-0.0472,96,-0.2190,74,-0.6184,93,-0.2642,105,-0.0821
ENSG00000135473,PAN2,59,2.16231,8,-1.1886,13,-0.4136,15,-0.2304,14,-0.3806,12,-0.6077,23,0.40368,13,-0.4002,9,-0.9865
ENSG00000170581,STAT2,91,1.11959,39,-0.2872,51,0.15416,52,0.17706,30,-0.6783,33,-0.5088,35,-0.4491,40,-0.2246,53,0.21738
ENSG00000176422,SPRYD4,11,0.15866,11,0.22315,8,-0.2510,11,0.14659,3,-1.5075,12,0.33977,13,0.40189,6,-0.7749,12,0.28129
ENSG00000135423,GLS2,4,-3.1002,53,0.65482,37,-0.0184,31,-0.2833,49,0.42336,25,-0.6149,32,-0.2403,42,0.19754,47,0.37491
ENSG00000076108,BAZ2A,66,1.08293,23,-0.6931,27,-0.4031,40,0.25651,26,-0.4579,35,0.03360,53,0.69923,21,-0.7891,31,-0.1562
ENSG00000110955,ATP5F1B,284,-1.6635,1222,0.71535,715,-0.2558,754,-0.1715,1020,0.31520,821,-0.0349,531,-0.7175,717,-0.2511,1110,0.45518
ENSG00000110958,PTGES3,365,0.36643,339,0.28194,395,0.50064,235,-0.3379,274,-0.0946,292,0.00821,271,-0.1160,185,-0.7109,214,-0.4832
ENSG00000196531,NACA,499,-0.4633,752,0.21461,712,0.10002,560,-0.2835,612,-0.1429,918,0.51650,561,-0.2790,771,0.22837,554,-0.2985
ENSG00000025423,HSD17B6,9,-0.8969,7,-1.2893,7,-1.1757,8,-1.0765,4,-2.0991,18,0.17052,28,0.92089,56,2.23266,16,0.01078
ENSG00000166863,TAC3,1,-3.1584,16,0.23852,3,-2.1873,9,-0.6454,3,-2.0979,33,1.42957,31,1.31195,3,-2.0778,24,0.90570
ENSG00000166886,NAB2,6,-2.6392,38,0.05774,37,0.01354,48,0.44470,41,0.19405,34,-0.1256,35,-0.0730,46,0.35982,44,0.27143
ENSG00000166888,STAT6,1,-3.4823,25,0.48030,20,0.07880,12,-0.7255,20,0.11114,26,0.47772,13,-0.6254,23,0.27637,26,0.51039
ENSG00000123384,LRP1,103,-0.6978,105,-0.7440,178,0.15966,152,-0.0923,118,-0.4897,204,0.38097,255,0.74921,241,0.65976,153,-0.0855
ENSG00000182199,SHMT2,10,-0.5397,14,0.08635,9,-0.5929,11,-0.3489,14,0.09567,13,-0.0691,16,0.21611,22,0.75156,13,-0.0553
ENSG00000185633,NDUFA4L2,5,-1.0308,5,-1.2106,6,-0.8383,8,-0.4000,5,-1.0586,26,1.51044,19,0.96413,14,0.37185,13,0.29315
ENSG00000179912,R3HDM2,69,-0.1676,77,-0.0072,72,-0.1069,92,0.29255,69,-0.1667,49,-0.7026,67,-0.2113,82,0.09795,115,0.66350
ENSG00000166986,MARS,45,-0.8064,106,0.63378,59,-0.3837,89,0.26297,85,0.19037,52,-0.5778,71,-0.1066,64,-0.2654,79,0.07372
ENSG00000175197,DDIT3,78,0.55689,61,0.16210,59,0.08237,32,-0.8436,45,-0.3452,75,0.49209,40,-0.5079,45,-0.3416,60,0.13426
ENSG00000166987,MBD6,26,1.35851,4,-1.4436,13,0.23602,12,0.11536,6,-1.0491,14,0.33361,9,-0.3715,12,0.13527,12,0.14346
ENSG00000175203,DCTN2,113,-0.8743,287,0.70258,208,0.07919,164,-0.2971,207,0.07257,185,-0.1142,146,-0.4768,164,-0.3004,221,0.17216
ENSG00000155980,KIF5A,274,-0.8586,441,-0.1285,545,0.22384,452,-0.0771,303,-0.7024,336,-0.5425,527,0.16954,816,0.90217,608,0.40394
ENSG00000166908,PIP4K2C,21,-1.7678,77,0.26346,66,-0.0127,80,0.30633,102,0.70235,50,-0.4602,36,-0.9593,75,0.20226,81,0.32716
ENSG00000178498,DTX3,44,-0.7719,84,0.27600,77,0.10758,57,-0.3802,64,-0.1854,77,0.09675,62,-0.2363,73,0.02021,100,0.53052
ENSG00000240771,ARHGEF25,7,-2.3977,43,0.37606,43,0.33520,43,0.33255,41,0.24256,34,-0.0406,25,-0.5204,31,-0.2086,40,0.23173
ENSG00000135454,B4GALNT1,12,-2.7973,68,-0.2790,147,1.00742,113,0.55399,127,0.76120,49,-0.7720,56,-0.5579,60,-0.4654,102,0.38065
ENSG00000135506,OS9,79,-0.2301,78,-0.2708,138,0.67495,73,-0.3399,92,0.01586,98,0.12424,112,0.33747,80,-0.1960,82,-0.1694
ENSG00000135439,AGAP2,25,-1.8893,55,-0.7780,142,0.81853,117,0.48434,76,-0.2193,88,0.01494,114,0.44394,94,0.13310,102,0.25802
ENSG00000135452,TSPAN31,47,0.42336,33,-0.1539,31,-0.2116,35,-0.0303,24,-0.6143,39,0.12018,48,0.45076,41,0.21706,29,-0.3627
ENSG00000135446,CDK4,38,0.65802,19,-0.4616,32,0.36940,18,-0.4887,14,-0.9453,33,0.44587,30,0.29407,29,0.19536,20,-0.3631
ENSG00000139266,MARCH9,13,-0.6150,26,0.45335,16,-0.2902,20,0.02303,29,0.59095,16,-0.3211,9,-1.1847,22,0.17420,22,0.14719
ENSG00000037897,METTL1,3,-1.1585,9,0.35921,6,-0.2260,4,-0.7753,9,0.37101,11,0.54733,11,0.66039,5,-0.6976,6,-0.2915
ENSG00000123297,TSFM,25,-0.8674,50,0.24766,47,0.10668,52,0.26742,65,0.64428,37,-0.2529,31,-0.5451,40,-0.1420,41,-0.1090
ENSG00000175215,CTDSP2,89,1.43948,24,-0.7627,35,-0.1501,41,0.13607,20,-1.0113,36,-0.0931,28,-0.4917,37,-0.0454,47,0.33824
ENSG00000166896,ATP23,1,-2.6422,15,0.60868,4,-1.3766,8,-0.4019,20,1.01810,21,1.18050,5,-1.1482,5,-0.9474,10,0.01317
ENSG00000257698,GIHCG,25,-1.1148,62,0.31750,57,0.12755,43,-0.3027,45,-0.2505,49,-0.1007,62,0.27653,46,-0.2059,72,0.51451
ENSG00000118596,SLC16A7,7,-1.5339,35,1.02760,15,-0.4398,29,0.57033,29,0.57583,14,-0.5363,9,-1.1885,12,-0.7868,18,-0.2056
ENSG00000198673,TAFA2,2,-4.3672,101,1.45991,18,-1.5593,21,-1.2920,28,-0.8830,88,0.94658,18,-1.5074,48,-0.0450,69,0.54362
ENSG00000135655,USP15,35,-0.2721,40,-0.0754,33,-0.3585,78,1.01762,52,0.33972,34,-0.3438,42,0.00170,20,-1.1414,46,0.13516
ENSG00000061987,MON2,106,1.20596,41,-0.3900,74,0.57993,40,-0.4141,54,0.07368,33,-0.7011,44,-0.2666,49,-0.0889,35,-0.5939
ENSG00000111110,PPM1H,46,0.15916,54,0.47931,32,-0.4231,32,-0.3772,36,-0.2305,23,-0.9219,34,-0.2922,40,-0.0370,64,0.70158
ENSG00000177990,DPY19L2,7,-1.2909,22,0.36791,16,-0.1789,18,0.03072,24,0.48286,23,0.41765,15,-0.2339,10,-0.8501,20,0.20162
ENSG00000118600,RXYLT1,33,0.75705,16,-0.4763,19,-0.1568,19,-0.1180,30,0.57909,13,-0.7674,37,0.94422,15,-0.5539,11,-0.9068
ENSG00000196935,SRGAP1,36,1.69449,4,-1.7489,8,-0.7145,25,1.01175,5,-1.4555,12,-0.1395,15,0.17009,12,-0.1632,12,-0.2059
ENSG00000174206,C12orf66,13,0.55000,6,-0.7321,13,0.60582,13,0.58442,8,-0.1793,6,-0.5869,9,-0.0111,12,0.47769,4,-1.0692
ENSG00000184575,XPOT,69,0.25663,46,-0.4092,44,-0.4424,71,0.29842,47,-0.3365,36,-0.7597,80,0.50722,86,0.62621,61,0.05275
ENSG00000183735,TBK1,33,-0.2697,50,0.43061,35,-0.1758,40,0.03290,38,-0.0682,34,-0.2278,45,0.20183,26,-0.6664,44,0.16455
ENSG00000153179,RASSF3,5,-0.8424,8,-0.3756,14,0.65719,5,-0.8158,5,-0.9699,22,1.41785,8,-0.3028,14,0.56834,6,-0.6778
ENSG00000135677,GNS,41,0.10871,32,-0.2862,37,-0.0642,31,-0.3418,24,-0.7304,47,0.34546,48,0.35872,38,-0.0126,52,0.50038
ENSG00000111490,TBC1D30,3,-2.5451,29,0.90732,15,-0.3016,17,-0.1433,14,-0.3827,11,-0.7261,18,-0.0287,16,-0.2126,30,0.78646
ENSG00000255693,LINC02389,0,-5.3498,18,1.64470,2,-2.0202,3,-1.3669,4,-1.1284,2,-2.0547,3,-1.4948,6,-0.3404,24,1.93075
ENSG00000156076,WIF1,0,-11.281,58,-0.1342,13,-2.3714,10,-2.7904,16,-2.0216,150,1.48449,66,0.07015,203,2.08348,56,-0.1823
ENSG00000174106,LEMD3,33,-0.2077,32,-0.2783,39,0.05482,41,0.11620,41,0.10660,31,-0.3357,49,0.42244,41,0.12394,40,0.07834
ENSG00000174099,MSRB3,18,0.61815,8,-0.7318,6,-1.0617,6,-1.1391,5,-1.2763,31,1.52299,17,0.47218,14,0.19260,11,-0.1195
ENSG00000139233,LLPH,81,0.44632,45,-0.5439,67,0.14787,82,0.47437,73,0.27184,53,-0.2398,49,-0.3656,47,-0.4343,73,0.28389
ENSG00000155957,TMBIM4,115,1.18908,37,-0.7238,47,-0.3028,56,-0.0189,42,-0.4709,68,0.30282,87,0.70270,37,-0.6593,40,-0.5329
ENSG00000155974,GRIP1,4,-1.5464,13,0.32096,8,-0.4078,15,0.51901,10,-0.0876,6,-0.7873,10,-0.0747,7,-0.6710,22,1.12387
