Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000119402,FBXW2,28,-0.4936,20,-1.0495,41,0.09227,63,1.04106,29,-0.4805,23,-0.8016,29,-0.4349
ENSG00000095261,PSMD5,18,-0.3348,20,-0.1797,29,0.46824,26,0.32490,15,-0.6095,23,0.04033,17,-0.4031
ENSG00000119397,CNTRL,16,-0.7045,97,2.42059,4,-2.7005,4,-3.0336,12,-1.2164,53,1.23919,66,1.64606
ENSG00000119396,RAB14,163,-0.0894,125,-0.4986,185,0.12043,237,0.67106,118,-0.6462,152,-0.1971,142,-0.3026
ENSG00000148180,GSN,42,-1.2406,82,-0.2054,56,-0.8740,56,-0.9502,66,-0.5944,91,-0.0486,406,2.69153
ENSG00000148175,STOM,7,-2.2174,12,-1.4752,9,-1.9501,14,-1.4458,32,-0.0383,107,2.07516,107,2.06149
ENSG00000136848,DAB2IP,27,-0.8336,33,-0.5379,28,-0.8545,53,0.23665,60,0.42047,76,0.77297,48,0.00788
ENSG00000119421,NDUFA8,66,-1.3460,64,-1.3969,142,-0.1863,213,0.62594,229,0.67430,138,-0.2242,96,-0.7817
ENSG00000106852,LHX6,24,-0.8936,22,-0.9930,6,-2.9126,105,2.43412,26,-0.8239,37,-0.2183,5,-3.0246
ENSG00000119446,RBM18,36,0.02075,26,-0.4489,34,-0.0867,46,0.53051,33,-0.1234,29,-0.3289,28,-0.3646
ENSG00000056586,RC3H2,97,0.37807,71,-0.1284,85,0.18937,65,-0.3303,71,-0.1288,119,0.70702,50,-0.6468
ENSG00000011454,RABGAP1,249,0.88387,227,0.72568,136,-0.1089,119,-0.3856,120,-0.3289,103,-0.5342,149,0.04504
ENSG00000165209,STRBP,391,1.25663,232,0.37387,159,-0.2506,186,0.01819,162,-0.2185,110,-0.7929,91,-1.0898
ENSG00000119522,DENND1A,41,0.12049,29,-0.4286,48,0.41767,24,-0.8346,42,0.16755,42,0.15163,55,0.58510
ENSG00000106689,LHX2,55,-0.3962,33,-1.1797,59,-0.3285,55,-0.5045,82,0.25262,122,0.88021,128,0.96052
ENSG00000119408,NEK6,8,-1.0470,11,-0.6825,18,0.11809,11,-0.8561,16,-0.0660,29,0.86824,38,1.32007
ENSG00000136930,PSMB7,138,-0.4024,99,-0.9119,181,0.01799,241,0.63458,178,-0.0064,155,-0.2221,132,-0.4674
ENSG00000136942,RPL35,260,-1.5639,242,-1.6717,477,-0.7058,696,-0.0773,1350,1.20716,654,-0.1585,1062,0.62232
ENSG00000136950,ARPC5L,112,-0.4750,91,-0.7953,224,0.71645,161,0.11983,177,0.26990,129,-0.2582,55,-1.5537
ENSG00000136935,GOLGA1,15,-0.5412,43,1.13063,20,-0.1470,20,-0.1362,17,-0.3430,20,-0.0630,23,0.12094
ENSG00000173611,SCAI,88,-0.1299,92,-0.0580,137,0.65700,107,0.22745,75,-0.4163,94,-0.0260,33,-1.6024
ENSG00000119414,PPP6C,54,-0.3951,51,-0.5024,104,0.72600,67,-0.0754,49,-0.6096,86,0.32012,73,0.05367
ENSG00000136933,RABEPK,20,-0.7395,21,-0.6847,37,0.23501,39,0.38482,39,0.34677,26,-0.3144,19,-0.8047
ENSG00000044574,HSPA5,234,0.05798,266,0.26433,244,0.14151,213,-0.1125,132,-0.8967,397,0.92947,192,-0.2519
ENSG00000165219,GAPVD1,56,-0.0346,67,0.25063,57,-0.0052,69,0.37564,32,-0.9551,58,0.01981,64,0.17238
ENSG00000119487,MAPKAP1,73,0.25075,54,-0.2010,57,-0.1540,47,-0.5188,72,0.26709,82,0.44176,74,0.29327
ENSG00000196814,MVB12B,12,-1.0644,37,0.60248,27,0.07557,17,-0.7376,27,0.11962,14,-0.8877,57,1.35278
ENSG00000169155,ZBTB43,27,-0.3174,48,0.55791,38,0.22008,29,-0.2821,26,-0.4688,51,0.64870,30,-0.1592
ENSG00000136828,RALGPS1,16,-0.9649,25,-0.2593,33,0.16412,43,0.76929,27,-0.1699,20,-0.6423,19,-0.6550
ENSG00000136895,GARNL3,18,-0.9050,38,0.29027,32,0.01522,25,-0.4683,34,0.10488,69,1.29066,19,-0.8015
ENSG00000136856,SLC2A8,12,-1.0512,26,0.15680,28,0.32832,16,-0.7098,23,-0.0178,49,1.20445,21,-0.1681
ENSG00000197958,RPL12,87,-1.9881,89,-1.9536,179,-0.9829,285,-0.2407,654,1.38868,263,-0.3226,592,0.99716
ENSG00000148356,LRSAM1,42,0.45914,26,-0.3217,37,0.29476,30,-0.1175,19,-0.8079,46,0.61566,31,-0.0429
ENSG00000136854,STXBP1,957,0.45540,608,-0.2709,1073,0.73683,813,0.24268,541,-0.4939,511,-0.5398,195,-1.9840
ENSG00000136807,CDK9,26,-1.0114,38,-0.4445,62,0.36652,61,0.37042,45,-0.1954,52,0.02399,45,-0.1963
ENSG00000106992,AK1,75,-0.5367,73,-0.5873,87,-0.3548,133,0.45256,113,0.09838,100,-0.0969,127,0.27951
ENSG00000160408,ST6GALNAC6,89,-0.3797,76,-0.6241,86,-0.4758,85,-0.5400,171,0.76581,120,0.09212,192,0.86795
ENSG00000136908,DPM2,28,-0.5741,35,-0.2162,42,0.08859,40,-0.0175,48,0.29664,57,0.55290,24,-0.8090
ENSG00000167106,FAM102A,25,-1.1677,34,-0.6671,62,0.28152,32,-0.8985,64,0.34858,84,0.74860,90,0.85980
ENSG00000148339,SLC25A25,61,0.49905,46,0.05055,44,-0.0262,53,0.32888,41,-0.1726,34,-0.4417,24,-0.9340
ENSG00000148334,PTGES2,88,-0.0839,70,-0.4300,105,0.22732,98,0.11952,98,0.11375,84,-0.1431,73,-0.3681
ENSG00000171159,C9orf16,83,-1.9082,72,-2.1147,309,0.10351,305,0.08542,508,1.05884,214,-0.4870,292,0.00289
ENSG00000148337,CIZ1,35,-0.8347,60,-0.0042,80,0.51295,60,-0.0187,45,-0.4932,82,0.49261,57,-0.0945
ENSG00000106976,DNM1,838,0.28410,518,-0.4745,1085,0.81481,736,0.09327,547,-0.4293,616,-0.2054,278,-1.4177
ENSG00000167110,GOLGA2,176,0.71032,190,0.83919,74,-0.7327,84,-0.5734,102,-0.1954,184,0.78317,99,-0.2204
ENSG00000175854,SWI5,18,0.14794,15,-0.1375,9,-0.9471,14,-0.2331,22,0.52222,6,-1.3967,35,1.25964
ENSG00000167112,TRUB2,79,0.00102,59,-0.4432,92,0.28458,99,0.48529,68,-0.2557,66,-0.2728,43,-0.9289
ENSG00000167113,COQ4,40,-0.2639,34,-0.5173,52,0.16562,57,0.37463,48,0.01232,41,-0.2287,36,-0.4223
ENSG00000167114,SLC27A4,44,-0.2309,38,-0.4860,63,0.35895,67,0.54143,41,-0.3978,40,-0.3913,37,-0.5288
ENSG00000167118,URM1,27,-0.0926,24,-0.2857,21,-0.5310,36,0.47019,32,0.19146,25,-0.1995,25,-0.1865
ENSG00000167123,CERCAM,9,-1.0242,54,1.87276,7,-1.5015,9,-1.1300,14,-0.3774,0,-5.2788,64,2.21708
ENSG00000197694,SPTAN1,614,0.23534,471,-0.1849,597,0.21321,558,0.10211,518,-0.0398,504,-0.0809,337,-0.7032
ENSG00000119333,WDR34,10,-1.2786,15,-0.6658,23,-0.0159,32,0.67096,25,0.14849,24,0.09419,13,-0.8369
ENSG00000119335,SET,512,0.34911,418,0.02454,403,-0.0371,321,-0.4762,394,-0.0777,529,0.40152,516,0.35969
ENSG00000160445,ZER1,79,-0.4681,87,-0.3250,138,0.46115,114,0.12985,102,-0.0863,105,-0.0202,83,-0.3961
ENSG00000107021,TBC1D13,36,-0.0514,18,-1.0916,43,0.22573,39,0.09959,42,0.18441,23,-0.7308,48,0.38971
ENSG00000167136,ENDOG,43,-0.3808,17,-1.7702,35,-0.7467,97,1.31345,56,0.04174,28,-1.0320,41,-0.4533
ENSG00000198917,SPOUT1,28,0.29929,31,0.48566,24,0.10020,14,-0.8322,19,-0.3134,39,0.84457,24,0.10847
ENSG00000136802,LRRC8A,81,0.24796,46,-0.6411,51,-0.5233,61,-0.2574,39,-0.9484,125,0.95323,150,1.28019
ENSG00000148341,SH3GLB2,126,-0.1348,107,-0.3918,173,0.41752,112,-0.3917,178,0.47127,122,-0.1870,118,-0.2358
ENSG00000148343,MIGA2,43,0.52134,33,0.10542,39,0.44961,32,0.05180,27,-0.2267,16,-1.0116,19,-0.7057
ENSG00000095321,CRAT,21,-0.6437,14,-1.2578,27,-0.2540,31,-0.0228,37,0.30111,53,0.86501,36,0.21537
ENSG00000119383,PTPA,123,-0.2474,95,-0.6453,149,0.05409,157,0.16955,156,0.12942,161,0.17402,129,-0.1787
ENSG00000188483,IER5L,30,-0.3874,30,-0.3928,64,0.92840,33,-0.3384,30,-0.4491,61,0.72274,21,-0.9079
ENSG00000148335,NTMT1,27,-0.3455,18,-0.9367,34,0.03202,48,0.76494,31,-0.1173,24,-0.4791,24,-0.4994
ENSG00000148331,ASB6,20,-0.1015,18,-0.2054,26,0.39661,21,0.04185,25,0.33354,15,-0.5136,10,-1.0566
ENSG00000136827,TOR1A,29,0.00549,14,-1.1065,39,0.51085,30,0.04912,29,-0.0045,24,-0.2825,28,-0.0687
ENSG00000136819,C9orf78,158,0.27109,144,0.11996,136,0.03887,104,-0.4707,103,-0.4360,207,0.71694,166,0.35247
ENSG00000136878,USP20,31,-0.0291,21,-0.6523,48,0.76936,34,0.11543,31,-0.0532,7,-2.2020,31,-0.0219
ENSG00000187239,FNBP1,47,-0.4538,119,1.03846,45,-0.5826,40,-0.8532,31,-1.1622,48,-0.4171,210,2.10266
ENSG00000148358,GPR107,44,0.28996,44,0.29452,36,-0.0199,30,-0.3998,26,-0.5931,61,0.82001,41,0.18802
ENSG00000107130,NCS1,298,-0.0334,158,-1.0141,235,-0.4436,280,-0.1594,452,0.73759,267,-0.2025,407,0.47049
ENSG00000130707,ASS1,42,-0.2151,7,-2.7562,41,-0.2912,75,0.96638,40,-0.2972,73,0.66643,21,-1.2854
ENSG00000107164,FUBP3,13,-1.1663,33,0.22275,25,-0.2593,30,0.07393,13,-1.3075,63,1.30321,42,0.61650
ENSG00000130713,EXOSC2,13,-0.4517,27,0.61504,19,0.05937,21,0.28527,23,0.43538,4,-2.0641,8,-1.1559
ENSG00000097007,ABL1,11,-1.0361,27,0.30109,20,-0.2176,17,-0.5098,21,-0.1065,35,0.74668,39,0.93106
ENSG00000126878,AIF1L,21,-0.7333,43,0.34919,20,-0.8652,13,-1.6871,44,0.42187,10,-1.8222,138,2.49392
ENSG00000126883,NUP214,22,0.00903,30,0.49131,25,0.24131,17,-0.4695,20,-0.1966,24,0.13113,25,0.20048
ENSG00000160539,PLPP7,18,-0.2486,22,0.10088,23,0.20552,20,-0.1146,29,0.57022,16,-0.3947,10,-1.0686
ENSG00000130723,PRRC2B,256,0.51074,253,0.48973,193,0.06023,139,-0.5511,169,-0.1753,210,0.18688,192,0.04715
ENSG00000130714,POMT1,24,-0.4992,36,0.14723,40,0.33251,37,0.21083,20,-0.8326,56,0.87173,17,-1.0098
ENSG00000130717,UCK1,18,-0.6482,19,-0.5843,18,-0.6583,35,0.51768,38,0.60790,9,-1.6734,37,0.46591
ENSG00000107263,RAPGEF1,65,0.37677,40,-0.3855,51,-0.0136,42,-0.3650,57,0.20116,59,0.21939,57,0.15663
ENSG00000160563,MED27,10,-1.4483,26,-0.0108,45,1.05786,27,0.10057,16,-0.7479,32,0.34965,12,-1.2109
ENSG00000196358,NTNG2,37,0.33013,57,1.04041,36,0.32687,3,-3.4647,48,0.87693,27,-0.1847,32,0.09033
ENSG00000107290,SETX,123,0.52270,156,0.93209,87,-0.0401,60,-0.7140,50,-0.9618,126,0.56676,116,0.43306
ENSG00000125482,TTF1,28,-0.6635,51,0.26612,60,0.61288,35,-0.4005,30,-0.5788,48,0.17006,60,0.55045
ENSG00000125484,GTF3C4,50,0.55950,63,0.94192,31,-0.2318,34,-0.0920,32,-0.1885,27,-0.3855,22,-0.7333
ENSG00000165698,SPACA9,9,-1.1265,10,-0.8899,15,-0.3153,16,-0.2357,19,0.10944,46,1.54479,19,0.03081
ENSG00000165699,TSC1,106,0.41718,169,1.19677,77,-0.1103,63,-0.4874,77,-0.0984,79,-0.0548,49,-0.8014
ENSG00000148308,GTF3C5,14,-0.7109,44,1.06876,30,0.50038,15,-0.7897,9,-1.5140,47,1.16911,24,0.08398
ENSG00000160271,RALGDS,20,-1.1941,91,1.17418,48,0.10951,27,-0.8904,46,0.05780,50,0.17347,61,0.49019
ENSG00000148296,SURF6,83,0.45479,62,-0.0037,75,0.33338,50,-0.4270,51,-0.3288,65,0.05667,74,0.26684
ENSG00000148297,MED22,11,-0.8686,11,-0.9412,21,0.02774,30,0.83068,18,-0.1707,15,-0.4647,18,-0.1754
ENSG00000148303,RPL7A,201,-1.4896,230,-1.2929,384,-0.5617,548,0.05375,931,1.06384,482,-0.1579,680,0.39084
ENSG00000148290,SURF1,26,-1.4116,21,-1.7221,43,-0.7201,63,-0.0872,110,0.95585,79,0.28546,106,0.75904
ENSG00000148291,SURF2,39,0.24879,12,-1.4855,28,-0.2753,41,0.43369,51,0.79367,14,-1.3345,19,-0.8737
ENSG00000148248,SURF4,78,0.26630,67,0.03753,100,0.78718,53,-0.4083,50,-0.4742,58,-0.2058,61,-0.1179
ENSG00000148300,REXO4,60,0.18150,58,0.13500,49,-0.1393,53,-0.0180,47,-0.2146,51,-0.0800,67,0.36243
ENSG00000160326,SLC2A6,52,0.74483,35,0.12594,43,0.48547,39,0.38885,27,-0.3446,4,-3.1248,11,-1.6342
ENSG00000235106,BRD3OS,32,-0.4373,18,-1.2640,40,-0.0911,52,0.44543,57,0.54145,16,-1.4885,47,0.18097
ENSG00000169925,BRD3,66,0.13250,76,0.35921,63,0.06932,33,-1.0855,62,0.04082,41,-0.6111,134,1.32882
ENSG00000196363,WDR5,12,-1.0247,29,0.35456,37,0.83990,20,-0.3194,21,-0.1664,19,-0.2744,21,-0.1532
ENSG00000186350,RXRA,29,-0.6220,39,-0.1856,41,-0.1124,24,-1.0494,53,0.33431,77,0.92729,75,0.88223
ENSG00000130558,OLFM1,1135,-0.2555,614,-1.1965,1749,0.49257,1381,0.06715,1760,0.50368,1016,-0.4286,762,-0.8688
ENSG00000196422,PPP1R26,24,0.23635,10,-1.0447,14,-0.6805,26,0.46149,27,0.46086,18,-0.1899,16,-0.3819
ENSG00000122140,MRPS2,43,0.06944,27,-0.6621,40,-0.0368,55,0.62160,26,-0.7884,49,0.27597,36,-0.2079
ENSG00000165643,SOHLH1,2,-2.8296,30,0.98567,30,1.13640,9,-1.0225,22,0.50635,9,-0.8892,8,-1.0630
ENSG00000107147,KCNT1,44,-0.8724,157,1.16094,113,0.68606,81,0.06928,45,-0.9197,70,-0.1755,28,-1.5382
ENSG00000130559,CAMSAP1,64,-0.0578,89,0.45206,85,0.43889,67,-0.0067,57,-0.2733,51,-0.4175,47,-0.5545
ENSG00000130560,UBAC1,28,-1.3470,42,-0.7671,53,-0.4408,109,0.99097,69,-0.0054,62,-0.1798,58,-0.2698
ENSG00000148411,NACC2,40,-1.0260,52,-0.6179,15,-2.5960,57,-0.5644,92,0.30902,162,1.23099,212,1.72393
ENSG00000238227,TMEM250,59,0.45210,42,-0.0979,53,0.28966,34,-0.5146,59,0.51890,25,-0.8936,39,-0.1997
ENSG00000160360,GPSM1,44,0.17120,34,-0.1944,38,-0.0703,38,-0.0662,36,-0.1360,53,0.50157,38,-0.0548
ENSG00000165684,SNAPC4,21,0.34473,22,0.44567,24,0.65495,12,-0.5665,11,-0.6778,19,0.21959,15,-0.2030
ENSG00000165688,PMPCA,47,-0.1234,36,-0.5628,74,0.66461,53,0.05355,39,-0.4631,70,0.49405,28,-0.9384
ENSG00000148384,INPP5E,8,-1.3141,25,0.48420,28,0.77743,16,-0.2503,21,0.22494,16,-0.2568,8,-1.2745
ENSG00000148396,SEC16A,36,-0.6583,50,-0.1451,68,0.37511,54,-0.0294,51,-0.1369,89,0.79072,30,-0.9424
ENSG00000172889,EGFL7,113,0.19550,56,-0.8993,123,0.37294,105,0.10617,125,0.39929,51,-1.0197,68,-0.6052
ENSG00000165716,DIPK1B,58,0.05635,44,-0.3721,46,-0.3164,83,0.83944,37,-0.6940,63,0.19619,35,-0.7121
ENSG00000233016,SNHG7,17,-1.0515,25,-0.4633,26,-0.4309,41,0.40838,40,0.31733,39,0.25381,33,-0.0309
ENSG00000244187,TMEM141,14,-1.9348,8,-2.7234,48,-0.1070,78,0.91160,73,0.63448,32,-0.7052,34,-0.6314
ENSG00000196642,RABL6,192,0.17557,164,-0.0769,145,-0.2884,110,-0.8286,213,0.38426,212,0.33822,277,0.78041
ENSG00000232434,AJM1,21,-0.8636,20,-0.9261,38,0.07378,28,-0.5182,58,0.83906,44,0.28655,43,0.27139
ENSG00000054148,PHPT1,50,-1.6715,65,-1.2905,109,-0.5526,130,-0.2817,262,1.05136,231,0.69034,181,0.28624
ENSG00000107223,EDF1,215,-0.6204,174,-0.9475,339,0.09742,373,0.30797,392,0.36128,278,-0.2256,281,-0.2085
ENSG00000159069,FBXW5,92,-0.2775,76,-0.5733,88,-0.3820,114,0.06930,143,0.47850,127,0.22932,110,0.00906
ENSG00000107317,PTGDS,120,-2.5940,361,-0.9526,163,-2.2563,267,-1.6154,627,-0.1143,1704,1.59063,2793,2.61139
ENSG00000148362,PAXX,16,-1.3974,16,-1.4354,36,-0.2322,46,0.21497,59,0.64677,30,-0.4923,64,0.71424
ENSG00000107331,ABCA2,44,-1.1773,100,0.10084,114,0.34208,94,0.00075,60,-0.7585,57,-0.7720,204,1.29265
ENSG00000107281,NPDC1,127,-0.4882,98,-0.8889,251,0.67606,194,0.21363,148,-0.2793,185,0.09219,126,-0.5002
ENSG00000177239,MAN1B1,50,-0.1365,65,0.27468,98,1.13062,42,-0.5097,35,-0.7231,52,-0.0742,40,-0.4654
ENSG00000176978,DPP7,81,-0.2167,59,-0.6959,100,0.13418,104,0.23242,76,-0.3506,110,0.26472,107,0.23158
ENSG00000176884,GRIN1,486,0.34054,381,-0.0509,617,0.84209,350,-0.2272,286,-0.5451,453,0.22543,152,-1.4532
ENSG00000176101,SSNA1,21,-1.5457,21,-1.4942,68,0.31409,56,-0.0371,67,0.28548,64,0.18298,84,0.62244
ENSG00000176058,TPRN,21,-0.4659,28,-0.0719,27,-0.0925,32,0.20513,23,-0.4050,20,-0.5930,53,0.98730
ENSG00000187713,TMEM203,44,-0.2575,32,-0.7117,52,0.02163,69,0.60272,42,-0.3653,63,0.32332,34,-0.6469
ENSG00000212864,RNF208,87,-0.1855,68,-0.5521,98,0.00914,100,0.04258,131,0.54029,83,-0.2609,78,-0.3515
ENSG00000188229,TUBB4B,221,-0.2761,99,-1.4874,386,0.70516,347,0.57602,208,-0.4089,177,-0.6174,174,-0.6426
ENSG00000188986,NELFB,59,0.05484,35,-0.7451,54,-0.1127,49,-0.2840,70,0.36673,55,-0.0614,84,0.62332
ENSG00000165802,NSMF,89,-1.2704,101,-1.0819,131,-0.7518,119,-0.9983,342,0.96750,352,0.88451,410,1.15085
ENSG00000182154,MRPL41,42,-1.8756,46,-1.7164,130,-0.1801,166,0.29304,249,1.04188,104,-0.4983,135,-0.1038
ENSG00000165724,ZMYND19,35,0.64059,22,-0.0657,30,0.45830,19,-0.3382,16,-0.5792,32,0.47961,16,-0.5630
ENSG00000181090,EHMT1,15,-0.8357,63,1.43816,16,-0.7967,14,-1.1334,25,-0.1200,35,0.44126,54,1.18298
ENSG00000148408,CACNA1B,71,0.04697,124,0.96856,97,0.64389,64,-0.1368,42,-0.8382,52,-0.4406,39,-0.8822
ENSG00000015171,ZMYND11,213,0.70962,172,0.35351,135,-0.0396,66,-1.3090,132,-0.0752,176,0.39298,223,0.78154
ENSG00000151240,DIP2C,86,0.60995,92,0.73017,33,-0.9711,61,0.07987,49,-0.3057,76,0.40769,45,-0.4067
ENSG00000107929,LARP4B,40,-0.3514,52,0.06427,56,0.18147,60,0.35779,36,-0.5799,42,-0.2954,56,0.18424
ENSG00000107937,GTPBP4,115,1.02175,62,-0.0106,62,0.01171,50,-0.4061,47,-0.4720,73,0.26046,63,0.02365
ENSG00000067064,IDI1,131,-0.4046,93,-0.9267,149,-0.2191,224,0.59197,131,-0.4426,219,0.41619,186,0.15369
ENSG00000047056,WDR37,36,0.12737,18,-0.9152,42,0.40301,39,0.31118,35,0.07158,22,-0.6598,21,-0.7078
ENSG00000185736,ADARB2,5,-2.0848,17,-0.3563,3,-3.0857,13,-0.9072,9,-1.3132,94,2.68036,57,1.65636
ENSG00000067057,PFKP,197,-0.2683,101,-1.2827,269,0.25368,423,1.38049,120,-1.1109,99,-1.3137,124,-0.9742
ENSG00000107959,PITRM1,22,-1.2049,24,-1.0925,51,0.08226,53,0.18357,69,0.63125,55,0.18497,35,-0.4926
ENSG00000067082,KLF6,64,0.10695,76,0.40103,61,0.03720,56,-0.1197,34,-0.9339,49,-0.3034,108,0.97956
ENSG00000173848,NET1,43,0.52306,65,1.21937,17,-1.0033,18,-0.9891,35,0.20201,25,-0.3328,51,0.81551
ENSG00000196372,ASB13,25,-0.3407,16,-0.9953,26,-0.2926,38,0.44649,34,0.17420,46,0.64999,17,-0.8905
ENSG00000108021,TASOR2,39,-0.4444,126,1.48421,46,-0.2272,25,-1.3193,48,-0.1461,79,0.66739,68,0.42636
ENSG00000057608,GDI2,225,0.51462,115,-0.5421,157,-0.0638,201,0.43180,118,-0.5478,154,-0.0896,147,-0.1697
ENSG00000134452,FBH1,34,0.05306,40,0.29692,26,-0.4094,43,0.54963,27,-0.3538,25,-0.4309,30,-0.1686
ENSG00000134453,RBM17,130,0.64359,134,0.69450,76,-0.2549,48,-1.0734,88,0.01492,102,0.24578,123,0.55373
ENSG00000170525,PFKFB3,36,-0.3784,53,0.24684,66,0.69442,32,-0.6358,47,0.04531,41,-0.1440,47,0.05424
ENSG00000123243,ITIH5,11,-0.9935,16,-0.3533,5,-2.2447,12,-1.0259,14,-0.6750,25,0.29241,103,3.02077
ENSG00000151657,KIN,29,0.16121,74,1.76256,22,-0.3150,16,-0.8812,16,-0.7661,45,0.88867,15,-0.8205
ENSG00000165629,ATP5F1C,74,-0.9592,29,-2.3407,155,0.21899,220,1.04408,117,-0.2790,121,-0.1918,83,-0.7846
ENSG00000165632,TAF3,146,1.54914,128,1.31720,33,-0.9432,26,-1.4475,46,-0.4112,50,-0.2468,83,0.56355
ENSG00000048740,CELF2,493,0.55773,591,0.86355,459,0.50049,262,-0.5436,236,-0.6660,398,0.21014,182,-1.0065
ENSG00000151461,UPF2,242,0.80540,256,0.90234,140,-0.0965,111,-0.5442,104,-0.5995,176,0.28017,131,-0.1831
ENSG00000181192,DHTKD1,12,-0.7357,25,0.39913,11,-0.9253,10,-1.1349,17,-0.1591,41,1.25572,46,1.47480
ENSG00000065665,SEC61A2,22,-1.3066,76,0.58512,82,0.83106,66,0.46865,25,-1.1894,51,-0.0374,16,-1.7870
ENSG00000165609,NUDT5,21,0.26744,15,-0.2685,12,-0.6950,18,0.01224,18,0.00524,25,0.53668,22,0.33133
ENSG00000151465,CDC123,17,-1.3159,16,-1.3967,36,-0.2046,59,0.80773,36,-0.2106,68,0.83853,24,-0.8073
ENSG00000183049,CAMK1D,384,0.28092,284,-0.2000,352,0.16017,239,-0.5633,338,0.08405,512,0.75544,266,-0.2987
ENSG00000151468,CCDC3,75,0.14299,37,-0.9310,91,0.52882,76,0.22651,75,0.17665,43,-0.7064,33,-1.1022
ENSG00000123240,OPTN,1135,1.55115,541,0.27685,436,-0.0767,344,-0.5301,405,-0.2018,367,-0.3378,249,-0.9297
ENSG00000107537,PHYH,21,-0.8218,12,-1.6424,26,-0.5311,57,1.03013,31,-0.2715,38,0.07572,39,0.11367
ENSG00000086475,SEPHS1,13,-1.0165,9,-1.4494,26,0.04719,28,0.22997,34,0.55011,14,-0.9071,36,0.56990
ENSG00000165630,PRPF18,38,0.67068,45,0.95131,19,-0.4340,20,-0.4710,20,-0.3566,33,0.43504,22,-0.2118
ENSG00000151474,FRMD4A,51,-0.1853,82,0.55837,55,-0.0745,62,0.15910,39,-0.6495,70,0.31919,55,-0.0804
ENSG00000065809,FAM107B,18,-1.3218,92,1.22317,18,-1.4533,12,-2.1596,24,-0.9718,3,-3.8172,250,3.38520
ENSG00000176244,ACBD7,46,-0.6748,22,-1.7610,19,-2.0776,36,-1.2192,134,1.19525,101,0.54974,205,1.80335
ENSG00000152465,NMT2,150,0.73067,161,0.84980,87,-0.1728,80,-0.3321,85,-0.2024,81,-0.2614,76,-0.3677
ENSG00000148468,FAM171A1,160,0.16784,191,0.45772,166,0.25311,125,-0.2707,108,-0.4881,160,0.17269,148,0.04772
ENSG00000148481,MINDY3,34,0.08358,24,-0.4853,31,-0.0733,43,0.59796,21,-0.7651,37,0.18054,30,-0.1317
ENSG00000165985,C1QL3,109,1.95919,70,1.13582,52,0.72666,14,-1.5965,18,-1.0835,17,-1.1260,8,-2.1547
ENSG00000148484,RSU1,21,0.17392,9,-1.0895,21,0.22201,23,0.39833,11,-0.8540,6,-1.5874,37,1.08941
ENSG00000026025,VIM,18,-3.1125,32,-2.2534,20,-3.0664,38,-2.2574,152,0.09978,478,2.11496,593,2.58422
ENSG00000136738,STAM,61,0.25416,39,-0.4457,59,0.22172,61,0.30695,48,-0.1567,42,-0.3508,36,-0.5626
ENSG00000165995,CACNB2,95,0.14752,51,-0.8123,150,1.04762,57,-0.7614,81,-0.1155,141,0.78869,31,-1.5523
ENSG00000165997,ARL5B,32,-0.0560,17,-1.0077,52,0.85223,37,0.20361,31,-0.1291,21,-0.7023,18,-0.9201
ENSG00000120594,PLXDC2,35,0.07293,72,1.27683,47,0.61815,8,-2.2733,26,-0.3926,37,0.15486,51,0.68505
ENSG00000078114,NEBL,110,-0.3354,113,-0.2898,77,-0.9645,157,0.28741,129,-0.1050,150,0.14685,246,0.97034
ENSG00000078403,MLLT10,27,-0.1497,84,1.75019,23,-0.4826,16,-1.0947,18,-0.8504,52,0.89813,37,0.33784
ENSG00000136770,DNAJC1,28,0.33534,47,1.21540,5,-2.1626,7,-1.9389,34,0.75504,24,0.10406,48,1.26118
ENSG00000148444,COMMD3,8,-2.0713,16,-0.9834,41,0.50271,37,0.39010,30,-0.0578,38,0.33937,24,-0.3788
ENSG00000168283,BMI1,69,-0.0849,80,0.14226,76,0.05481,90,0.43037,77,0.08346,34,-1.1621,46,-0.7035
ENSG00000150867,PIP4K2A,75,-0.4143,153,0.72699,52,-1.0476,82,-0.3463,82,-0.2959,36,-1.5077,299,1.93142
ENSG00000148450,MSRB2,44,-0.6894,45,-0.6363,37,-1.0276,61,-0.2201,108,0.86501,77,0.19613,112,0.80162
ENSG00000165312,OTUD1,11,-1.3127,13,-1.0338,39,0.67718,29,0.18707,26,-0.0252,38,0.55915,13,-1.0614
ENSG00000120549,KIAA1217,52,-0.0195,85,0.79119,58,0.18798,58,0.20162,26,-1.1420,70,0.45910,27,-1.0188
ENSG00000107863,ARHGAP21,386,0.36784,702,1.39230,225,-0.5300,155,-1.2235,235,-0.4536,360,0.25720,539,0.92615
ENSG00000151025,GPR158,184,0.58158,137,0.11161,156,0.35927,162,0.48799,91,-0.5877,66,-1.0286,42,-1.6785
ENSG00000136750,GAD2,50,-1.6419,53,-1.5514,6,-4.7608,365,2.47537,51,-1.7173,245,0.82993,61,-1.3516
