Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8to10,Feature log2 fold change topic 8to10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000062485,CS,61,-0.6766,100,0.16356,99,0.14267,129,0.70713,65,-0.5401,27,-1.8361
ENSG00000257727,CNPY2,78,-0.0311,56,-0.6269,71,-0.1789,118,0.82193,52,-0.6478,79,-0.0060
ENSG00000135473,PAN2,21,0.61672,7,-1.3831,11,-0.5366,14,-0.1787,23,0.67909,32,1.23497
ENSG00000170581,STAT2,45,0.19030,31,-0.4878,24,-0.8963,46,0.24257,40,-0.0240,79,1.06962
ENSG00000135423,GLS2,24,-0.5403,28,-0.2595,38,0.27055,58,1.23820,5,-2.7334,5,-2.7588
ENSG00000076108,BAZ2A,101,0.84072,52,-0.3701,43,-0.6485,30,-1.3116,71,0.17476,159,1.51866
ENSG00000110955,ATP5F1B,254,-1.4300,494,-0.4001,807,0.49123,1121,1.33586,240,-1.4304,148,-2.1381
ENSG00000110958,PTGES3,217,-0.3005,248,-0.0775,276,0.10920,307,0.34031,191,-0.4732,263,0.02303
ENSG00000196531,NACA,234,-1.3324,632,0.34771,605,0.23152,585,0.19248,610,0.22270,424,-0.3478
ENSG00000166886,NAB2,31,-0.4222,35,-0.2522,46,0.26686,61,0.89432,16,-1.3179,19,-1.1344
ENSG00000166888,STAT6,19,0.10022,18,-0.0472,17,-0.0539,24,0.55861,17,-0.0995,2,-3.0970
ENSG00000123384,LRP1,110,-0.3466,119,-0.2511,127,-0.1173,145,0.13574,255,1.03189,105,-0.3912
ENSG00000182199,SHMT2,13,0.05339,7,-1.0905,14,0.19873,19,0.75968,17,0.44738,5,-1.3238
ENSG00000179912,R3HDM2,224,0.68617,145,-0.0952,230,0.73871,95,-0.8545,83,-0.9361,124,-0.3292
ENSG00000166986,MARS,54,-0.0623,42,-0.5124,71,0.41085,81,0.74030,29,-1.0285,26,-1.1463
ENSG00000175197,DDIT3,11,-1.4106,29,0.08888,32,0.26649,31,0.18775,31,0.15380,36,0.40364
ENSG00000175203,DCTN2,69,-1.2476,115,-0.4827,194,0.46603,271,1.32142,58,-1.4227,46,-1.7674
ENSG00000155980,KIF5A,658,-0.4193,1245,0.80934,852,0.01730,656,-0.4657,640,-0.4289,761,-0.1623
ENSG00000166908,PIP4K2C,29,-0.5930,28,-0.6847,38,-0.1751,83,1.56445,18,-1.2840,14,-1.6439
ENSG00000178498,DTX3,57,-0.4723,94,0.45873,66,-0.2070,100,0.56978,30,-1.4036,43,-0.8525
ENSG00000240771,ARHGEF25,35,-0.1800,45,0.28404,32,-0.3199,58,0.84785,11,-1.8769,11,-1.8844
ENSG00000135454,B4GALNT1,77,0.29196,66,0.02210,55,-0.2996,101,0.91339,6,-3.5387,13,-2.3772
ENSG00000135506,OS9,109,0.32625,80,-0.2511,95,0.07171,80,-0.2346,118,0.41030,86,-0.0939
ENSG00000135439,AGAP2,166,0.37061,191,0.72210,67,-1.1299,128,-0.0856,125,-0.1141,63,-1.1438
ENSG00000135452,TSPAN31,23,-0.1518,22,-0.2681,15,-0.8254,29,0.26931,48,1.02567,26,0.05804
ENSG00000135446,CDK4,9,-0.6635,15,0.21055,12,-0.2015,15,0.18219,18,0.48318,12,-0.1814
ENSG00000139266,MARCH9,20,-0.1487,17,-0.4402,21,-0.0366,31,0.75654,19,-0.1853,13,-0.7147
ENSG00000123297,TSFM,22,-0.0721,14,-0.7853,23,0.03371,40,1.21867,15,-0.6509,4,-2.4321
ENSG00000175215,CTDSP2,23,-0.5001,36,0.27094,13,-1.3707,29,-0.1454,57,0.98990,50,0.75451
ENSG00000257698,GIHCG,24,-0.8193,49,0.42233,36,-0.1618,48,0.37010,46,0.22246,19,-1.0968
ENSG00000118596,SLC16A7,41,0.26048,34,-0.0973,71,1.29996,28,-0.4086,3,-3.6891,13,-1.4830
ENSG00000198673,TAFA2,21,-1.6790,33,-1.0430,128,1.48211,95,0.99552,23,-1.4562,8,-2.8802
ENSG00000135655,USP15,63,0.65526,23,-1.1432,63,0.64885,41,-0.1049,28,-0.6800,53,0.29451
ENSG00000061987,MON2,66,0.62607,30,-0.7633,33,-0.5679,56,0.38699,31,-0.6303,68,0.61310
ENSG00000111110,PPM1H,32,-0.3630,44,0.16360,47,0.28619,47,0.30958,14,-1.5285,36,-0.1733
ENSG00000177990,DPY19L2,34,1.05491,7,-1.5757,18,-0.0818,31,1.00652,4,-2.1059,5,-1.8155
ENSG00000118600,RXYLT1,27,0.73389,12,-0.6846,22,0.35402,18,0.01844,9,-0.9360,16,-0.1181
ENSG00000196935,SRGAP1,36,0.73881,12,-1.0948,7,-1.8777,7,-1.9485,60,1.54570,79,2.05305
ENSG00000184575,XPOT,67,0.24270,60,0.05115,56,-0.0720,52,-0.2019,70,0.27915,48,-0.3160
ENSG00000183735,TBK1,22,-0.7287,28,-0.3181,43,0.42980,47,0.70539,29,-0.2328,18,-0.9419
ENSG00000153179,RASSF3,10,-0.5581,17,0.37236,21,0.68534,15,0.15741,6,-1.1729,4,-1.7758
ENSG00000135677,GNS,21,-0.4781,20,-0.6470,28,0.01031,40,0.71419,39,0.51108,21,-0.4337
ENSG00000111490,TBC1D30,9,-1.1090,23,0.39995,27,0.64065,27,0.70320,1,-3.4950,2,-2.8801
ENSG00000156076,WIF1,9,-1.2665,10,-1.1602,21,0.02914,27,0.56347,74,2.19401,0,-9.0932
ENSG00000174106,LEMD3,48,0.39810,47,0.41365,33,-0.2279,34,-0.2096,17,-1.1884,35,-0.1451
ENSG00000174099,MSRB3,17,-0.1503,14,-0.5039,23,0.34184,6,-1.9052,65,2.10296,21,0.15989
ENSG00000139233,LLPH,74,0.37053,36,-0.9225,97,0.88611,35,-0.9781,78,0.40643,89,0.62367
ENSG00000155957,TMBIM4,45,0.03708,27,-0.8660,35,-0.4011,37,-0.3380,94,1.24909,84,1.03724
ENSG00000155974,GRIP1,14,-0.1592,21,0.65650,23,0.75111,10,-0.7452,9,-0.8399,7,-1.2179
ENSG00000111530,CAND1,149,0.10484,126,-0.2021,170,0.33788,164,0.30232,89,-0.6947,88,-0.7264
ENSG00000127334,DYRK2,36,1.13066,26,0.52557,16,-0.3550,10,-1.1028,4,-2.1182,19,-0.0423
ENSG00000127314,RAP1B,34,-0.3436,33,-0.4365,28,-0.6378,44,0.09580,90,1.25073,56,0.46966
ENSG00000175782,SLC35E3,68,0.55500,46,-0.1573,38,-0.4752,31,-0.8518,49,-0.0403,109,1.27065
ENSG00000135679,MDM2,61,0.51066,43,-0.1454,35,-0.4564,38,-0.3633,50,0.13916,68,0.62090
ENSG00000135678,CPM,16,-0.5128,15,-0.6541,0,-5.7303,4,-2.5624,30,0.53344,139,3.62594
ENSG00000111605,CPSF6,59,0.17792,50,-0.1298,45,-0.2654,58,0.15204,80,0.64130,28,-0.9526
ENSG00000127337,YEATS4,20,0.06437,18,-0.0865,24,0.41732,21,0.19016,10,-0.9647,13,-0.5806
ENSG00000166225,FRS2,31,0.21095,17,-0.8580,27,-0.0378,21,-0.4671,26,-0.1163,75,1.64999
ENSG00000166226,CCT2,101,-0.2239,90,-0.4500,144,0.40109,165,0.74506,52,-1.2157,72,-0.7106
ENSG00000127328,RAB3IP,116,0.21185,98,-0.0825,130,0.42909,34,-1.8838,171,0.82995,170,0.82116
ENSG00000111596,CNOT2,64,0.25960,38,-0.6703,70,0.41179,43,-0.4539,56,0.01048,96,0.88655
ENSG00000135643,KCNMB4,98,-0.1728,148,0.62582,75,-0.6281,131,0.36093,38,-1.5749,86,-0.3701
ENSG00000127329,PTPRB,31,0.90148,26,0.69828,6,-1.7106,10,-1.0969,32,0.88714,9,-1.1008
ENSG00000153233,PTPRR,36,0.82485,19,-0.2826,19,-0.2733,28,0.43258,4,-2.3706,14,-0.6777
ENSG00000133858,ZFC3H1,157,1.22251,49,-0.9324,73,-0.1979,31,-1.6454,95,0.23156,190,1.38537
ENSG00000139291,TMEM19,34,0.05451,30,-0.1551,27,-0.3516,36,0.20795,34,0.07817,38,0.23385
ENSG00000080371,RAB21,83,-0.1056,92,0.07866,71,-0.3634,70,-0.4301,121,0.49483,145,0.79771
ENSG00000121749,TBC1D15,38,-0.4189,39,-0.3952,54,0.18281,50,0.04618,59,0.30317,73,0.66186
ENSG00000072657,TRHDE,34,-1.0799,97,0.79349,116,1.04062,65,-0.0386,3,-4.2605,4,-3.8756
ENSG00000236333,TRHDE-AS1,13,-0.3497,11,-0.6020,38,1.64405,17,0.12897,5,-1.6784,0,-4.2111
ENSG00000253719,ATXN7L3B,193,0.14609,190,0.13193,183,0.04854,204,0.26823,88,-1.0802,111,-0.7233
ENSG00000166006,KCNC2,89,-0.8921,188,0.42299,244,0.86022,180,0.33242,30,-2.4314,28,-2.5494
ENSG00000180881,CAPS2,23,0.37786,8,-1.3556,26,0.66757,21,0.24355,20,0.14060,14,-0.4269
ENSG00000139278,GLIPR1,15,-0.5463,8,-1.5667,48,1.62594,27,0.51148,10,-1.0827,8,-1.3931
ENSG00000111615,KRR1,155,0.98796,70,-0.4744,97,0.11910,59,-0.7650,92,0.02060,104,0.21798
ENSG00000139289,PHLDA1,25,-0.7152,45,0.29027,37,-0.1022,41,0.09107,35,-0.1424,50,0.39322
ENSG00000187109,NAP1L1,796,0.12007,607,-0.3761,1067,0.65329,529,-0.6210,718,-0.0523,1062,0.57243
ENSG00000179941,BBS10,16,-0.0723,18,0.07730,16,-0.0403,17,0.05140,23,0.46889,10,-0.8290
ENSG00000091039,OSBPL8,191,0.52531,101,-0.6311,242,0.98151,96,-0.7101,113,-0.3625,138,-0.0451
ENSG00000186908,ZDHHC17,74,0.16327,67,-0.0119,66,-0.0259,75,0.21202,48,-0.5122,53,-0.3656
ENSG00000067798,NAV3,214,1.34142,112,0.11780,60,-0.9343,46,-1.4525,71,-0.6138,176,0.82434
ENSG00000067715,SYT1,4807,0.81928,2770,-0.1952,4966,0.88334,2523,-0.3671,514,-2.6819,914,-1.8365
ENSG00000058272,PPP1R12A,568,0.70144,326,-0.3162,597,0.79858,195,-1.1993,368,-0.0730,365,-0.0835
ENSG00000111052,LIN7A,36,-0.3568,47,0.12530,65,0.69029,54,0.37021,19,-1.3114,9,-2.3222
ENSG00000139220,PPFIA2,572,1.06327,214,-0.7483,525,0.89072,202,-0.8450,154,-1.1390,283,-0.2071
ENSG00000133773,CCDC59,34,-0.2694,43,0.13409,60,0.73116,23,-0.9976,44,0.15985,51,0.37336
ENSG00000127720,METTL25,22,0.77608,13,-0.0910,17,0.36892,3,-2.3413,6,-1.2680,35,1.48791
ENSG00000179104,TMTC2,17,-0.0824,11,-0.8810,4,-2.1611,8,-1.3517,15,-0.3508,104,3.24560
ENSG00000072041,SLC6A15,25,-0.7618,35,-0.2684,50,0.40616,65,1.04396,10,-2.0818,19,-1.1300
ENSG00000182050,MGAT4C,46,0.62170,20,-0.8326,40,0.36803,19,-0.9517,70,1.23682,31,-0.0955
ENSG00000133641,C12orf29,25,-0.9878,36,-0.4360,70,0.75182,70,0.84904,22,-1.1020,24,-1.0176
ENSG00000198707,CEP290,405,1.30890,109,-1.1052,269,0.49960,55,-2.1767,160,-0.3763,440,1.27148
ENSG00000139324,TMTC3,55,0.81447,25,-0.6126,41,0.28689,33,-0.1145,32,-0.1359,22,-0.7044
ENSG00000049130,KITLG,14,-1.2850,25,-0.3929,41,0.47797,59,1.44620,10,-1.7142,0,-6.6789
ENSG00000139318,DUSP6,71,0.19954,56,-0.2346,91,0.64931,81,0.47767,11,-2.5392,16,-2.0646
ENSG00000139323,POC1B,8,-0.7217,6,-1.0786,10,-0.2235,7,-0.8423,24,1.12850,42,2.14457
ENSG00000070961,ATP2B1,2530,1.79714,685,-0.7377,975,-0.0920,835,-0.3869,312,-1.8067,455,-1.2459
ENSG00000271614,ATP2B1-AS1,65,0.64327,44,-0.0400,45,-0.0138,48,0.09820,24,-0.9660,24,-0.9696
ENSG00000011465,DCN,11,-1.7843,39,0.17872,29,-0.3589,32,-0.2247,135,2.32079,0,-5.5006
ENSG00000133639,BTG1,45,0.17678,36,-0.2529,25,-0.8143,39,-0.0940,81,1.11790,45,0.15882
ENSG00000102189,EEA1,306,0.72269,122,-0.9336,356,1.02093,84,-1.5491,184,-0.1663,338,0.80891
ENSG00000173598,NUDT4,277,0.44949,273,0.47926,168,-0.4161,240,0.22034,74,-1.6125,75,-1.5912
ENSG00000177889,UBE2N,117,-0.4808,190,0.39127,142,-0.1604,206,0.56290,89,-0.8617,76,-1.0852
ENSG00000198015,MRPL42,88,0.48948,65,-0.0542,71,0.09553,58,-0.2568,44,-0.6312,71,0.08821
ENSG00000136040,PLXNC1,30,-0.0110,35,0.31926,34,0.22973,33,0.18534,13,-1.2272,14,-1.1844
ENSG00000173588,CEP83,43,0.42114,38,0.22533,41,0.35582,10,-2.0593,41,0.30522,52,0.71099
ENSG00000057704,TMCC3,10,-1.0157,8,-1.5114,3,-2.5222,5,-2.0794,26,0.50939,136,3.94873
ENSG00000184752,NDUFA12,31,-2.0502,112,-0.0196,154,0.54414,186,1.06532,59,-1.0058,36,-1.7409
ENSG00000120798,NR2C1,27,0.32983,11,-1.2271,21,-0.0983,31,0.66972,18,-0.3171,27,0.32984
ENSG00000180263,FGD6,24,0.05976,20,-0.3195,32,0.51704,4,-2.6314,88,2.28654,10,-1.2887
ENSG00000028203,VEZT,107,0.68773,50,-0.6866,75,0.04620,68,-0.1356,69,-0.0804,89,0.31567
ENSG00000111142,METAP2,172,-0.4174,176,-0.4161,361,0.90780,116,-1.1272,321,0.60319,379,0.87959
ENSG00000074527,NTN4,22,-0.7838,49,0.64977,52,0.67064,33,-0.1609,31,-0.2262,4,-3.2803
ENSG00000139343,SNRPF,29,-0.9345,51,0.02520,56,0.17704,65,0.49257,47,-0.1343,44,-0.2324
ENSG00000111144,LTA4H,30,-0.2638,24,-0.6620,42,0.31506,50,0.73634,31,-0.1804,22,-0.7096
ENSG00000059758,CDK17,113,0.52652,99,0.33388,46,-0.9946,91,0.16192,34,-1.3726,84,0.00762
ENSG00000120802,TMPO,59,0.58729,36,-0.3218,46,0.12897,41,-0.0583,43,0.00202,27,-0.6994
ENSG00000075415,SLC25A3,180,-0.9780,314,-0.0703,329,0.01671,521,0.99568,242,-0.4628,146,-1.2258
ENSG00000185046,ANKS1B,541,0.93746,255,-0.4465,263,-0.3563,269,-0.3513,138,-1.3072,581,0.94347
ENSG00000111647,UHRF1BP1L,74,0.55819,44,-0.3529,83,0.78739,42,-0.4556,39,-0.4912,34,-0.7101
ENSG00000075089,ACTR6,33,-0.8382,45,-0.3765,83,0.72678,73,0.55949,49,-0.2021,29,-0.9905
ENSG00000136021,SCYL2,48,0.28401,50,0.37954,41,0.01835,34,-0.3663,34,-0.2899,29,-0.5467
ENSG00000151572,ANO4,30,0.49941,16,-0.6572,13,-0.8588,17,-0.4965,15,-0.6664,73,1.95403
ENSG00000120800,UTP20,33,1.21941,11,-0.7797,10,-0.8115,7,-1.5888,22,0.41457,44,1.54404
ENSG00000120805,ARL1,62,-0.5047,83,-0.0231,104,0.36878,110,0.53765,65,-0.3909,33,-1.4008
ENSG00000196091,MYBPC1,26,-0.4125,20,-0.8559,24,-0.5188,24,-0.5424,125,2.32999,36,0.14625
ENSG00000111666,CHPT1,60,-0.2601,71,0.01399,44,-0.7738,74,0.11383,163,1.39594,35,-1.0441
ENSG00000111670,GNPTAB,312,1.44334,138,-0.1212,115,-0.4136,90,-0.8768,116,-0.3683,111,-0.4311
ENSG00000120860,WASHC3,25,-0.8575,32,-0.4946,41,-0.0312,69,1.05615,30,-0.4863,38,-0.1593
ENSG00000017427,IGF1,23,0.17377,18,-0.2816,35,0.95408,9,-1.4877,42,1.11720,12,-0.7734
ENSG00000139352,ASCL1,26,-0.6202,28,-0.5083,27,-0.5433,13,-1.7192,162,2.62026,55,0.63697
ENSG00000111696,NT5DC3,35,-0.4771,37,-0.4224,45,-0.0488,75,1.02996,25,-0.9098,34,-0.4592
ENSG00000166598,HSP90B1,729,0.41400,369,-0.8077,797,0.57729,438,-0.5107,511,-0.1927,947,0.79845
ENSG00000204954,C12orf73,36,0.49784,18,-0.7547,26,-0.0525,40,0.80659,8,-1.7935,19,-0.5286
ENSG00000139372,TDG,36,0.84200,14,-0.8935,31,0.55546,11,-1.2404,31,0.50071,33,0.57401
ENSG00000111727,HCFC2,37,0.99245,13,-0.8797,22,0.06148,18,-0.3004,15,-0.5420,30,0.55086
ENSG00000120837,NFYB,51,-0.3470,78,0.42353,50,-0.3749,47,-0.5454,89,0.56126,89,0.54842
ENSG00000198431,TXNRD1,55,0.30506,38,-0.3692,55,0.30415,47,0.05166,41,-0.1770,37,-0.3287
ENSG00000171310,CHST11,11,-0.3163,14,0.03542,13,-0.1654,8,-0.8759,38,1.64836,13,-0.0613
ENSG00000151131,C12orf45,64,0.59924,32,-0.6611,56,0.36558,42,-0.1712,52,0.19426,36,-0.3666
ENSG00000136051,WASHC4,54,0.21488,38,-0.4278,42,-0.2247,26,-1.0761,57,0.28990,132,1.71903
ENSG00000136044,APPL2,21,0.33282,17,-0.0124,8,-1.1772,11,-0.8277,45,1.55169,21,0.29931
ENSG00000074590,NUAK1,498,0.71556,330,-0.0331,463,0.58014,298,-0.2241,57,-2.6590,163,-1.1004
ENSG00000136026,CKAP4,48,0.26334,43,0.06346,34,-0.3405,43,0.07896,50,0.27918,26,-0.7314
ENSG00000111785,RIC8B,49,0.99109,24,-0.3335,28,-0.0300,26,-0.1890,18,-0.6906,22,-0.4353
ENSG00000151135,TMEM263,24,-0.5393,27,-0.3682,32,-0.0352,42,0.48234,37,0.18654,39,0.27363
ENSG00000120832,MTERF2,19,0.01169,12,-0.6980,21,0.24139,24,0.54834,15,-0.3221,17,-0.1642
ENSG00000008405,CRY1,9,-0.4987,10,-0.3859,10,-0.2260,17,0.73946,10,-0.2847,14,0.28549
ENSG00000151136,BTBD11,5,-1.9032,17,0.02325,28,0.94048,24,0.72298,11,-0.5995,1,-3.6243
ENSG00000136045,PWP1,56,0.04974,32,-0.9456,87,0.86162,59,0.14789,53,-0.0344,41,-0.4309
ENSG00000110851,PRDM4,25,-0.4048,36,0.29532,40,0.44645,27,-0.2641,29,-0.1211,26,-0.2747
ENSG00000075035,WSCD2,27,0.17274,20,-0.3763,30,0.41548,34,0.71243,11,-1.1127,2,-3.5802
ENSG00000075856,SART3,76,0.49633,70,0.39001,57,-0.0009,31,-1.0603,44,-0.3975,74,0.39838
ENSG00000136003,ISCU,89,-1.1821,176,-0.0706,242,0.49507,298,1.03671,60,-1.6886,54,-1.8481
ENSG00000110880,CORO1C,45,0.23600,32,-0.3508,45,0.25259,31,-0.4194,49,0.35860,50,0.38042
ENSG00000084112,SSH1,27,0.08589,40,0.98110,15,-0.8652,22,-0.2609,16,-0.6982,18,-0.5511
ENSG00000166111,SVOP,119,0.18217,98,-0.1595,94,-0.2181,173,1.01988,22,-2.3344,22,-2.3529
ENSG00000135093,USP30,21,0.34396,13,-0.4646,13,-0.4735,19,0.18306,15,-0.2367,28,0.72867
ENSG00000189046,ALKBH2,8,-0.5098,6,-1.0447,15,0.48265,17,0.85830,8,-0.4705,11,-0.0432
ENSG00000110906,KCTD10,30,-0.1429,28,-0.2701,29,-0.1995,45,0.69095,33,0.05132,17,-0.9207
ENSG00000151148,UBE3B,27,-0.0643,24,-0.2350,23,-0.2821,32,0.26577,19,-0.5620,45,0.75946
ENSG00000139428,MMAB,36,-0.3315,50,0.26410,31,-0.5543,44,0.00947,45,0.05254,62,0.58135
ENSG00000139433,GLTP,34,-0.8262,45,-0.4147,15,-2.0539,17,-2.0062,62,0.15614,330,3.36735
ENSG00000139437,TCHP,35,0.26745,26,-0.2651,26,-0.2826,18,-0.9459,50,0.81705,59,1.08924
ENSG00000139436,GIT2,56,0.68552,32,-0.3309,25,-0.7007,44,0.25879,27,-0.5281,43,0.17622
ENSG00000076513,ANKRD13A,12,-0.3698,13,-0.3351,9,-0.8187,9,-0.8314,26,0.81005,49,1.94949
ENSG00000174456,C12orf76,99,-0.1245,121,0.25714,76,-0.5696,128,0.36538,54,-1.0428,126,0.26818
ENSG00000122970,IFT81,60,0.83606,36,-0.1000,45,0.31948,11,-2.0623,46,0.31350,57,0.64584
ENSG00000174437,ATP2A2,380,-0.0275,427,0.19869,357,-0.1347,527,0.63755,141,-1.5273,153,-1.4081
ENSG00000196510,ANAPC7,37,-0.0922,24,-0.8495,36,-0.1067,61,0.95132,37,-0.0612,26,-0.5837
ENSG00000111229,ARPC3,76,-1.1230,115,-0.4969,187,0.37408,255,1.12246,82,-0.9305,96,-0.7022
ENSG00000111231,GPN3,14,0.24294,8,-0.8151,14,0.25887,14,0.20622,16,0.38358,11,-0.2184
ENSG00000204856,FAM216A,20,-1.4298,56,0.22954,71,0.63408,67,0.61245,12,-2.1301,33,-0.6405
ENSG00000111237,VPS29,57,-0.7989,96,0.06816,86,-0.1256,142,0.88442,58,-0.7101,55,-0.8054
ENSG00000196850,PPTC7,26,-0.6651,41,0.09143,60,0.80228,47,0.39212,17,-1.2381,12,-1.7724
ENSG00000204852,TCTN1,18,0.40674,7,-1.2343,11,-0.4429,13,-0.0866,42,1.81415,9,-0.5909
ENSG00000186298,PPP1CC,46,-1.0212,92,0.13167,93,0.13587,100,0.30099,110,0.39324,66,-0.3901
ENSG00000111249,CUX2,0,-8.0103,8,-1.5760,28,0.55237,52,2.32008,11,-0.8817,0,-9.1089
ENSG00000204842,ATXN2,195,0.69403,95,-0.6148,146,0.16502,88,-0.7552,164,0.32748,202,0.66934
ENSG00000089234,BRAP,32,0.14287,32,0.16590,29,-0.0096,30,0.03682,19,-0.6885,26,-0.2072
ENSG00000111275,ALDH2,75,-1.0788,129,-0.2258,92,-0.7514,142,-0.0389,510,2.18066,85,-0.8289
ENSG00000234608,MAPKAPK5-AS1,22,-0.5188,29,-0.0177,34,0.21433,41,0.64827,16,-0.9573,19,-0.6828
ENSG00000089022,MAPKAPK5,35,0.03757,43,0.42758,33,-0.0846,29,-0.2951,15,-1.2053,45,0.44181
ENSG00000089248,ERP29,64,-0.6310,88,-0.0987,106,0.23335,130,0.69041,71,-0.4124,49,-0.9760
ENSG00000111300,NAA25,58,1.02299,20,-0.8934,31,-0.1331,29,-0.2515,20,-0.7813,54,0.78787
ENSG00000173064,HECTD4,156,0.51463,114,-0.0559,103,-0.2173,128,0.17712,76,-0.6667,85,-0.5023
ENSG00000089009,RPL6,473,-0.6743,920,0.52827,813,0.24044,584,-0.3614,861,0.30926,558,-0.3724
ENSG00000179295,PTPN11,399,0.51483,291,-0.0516,315,0.09092,190,-0.8206,247,-0.2962,471,0.73092
ENSG00000089169,RPH3A,313,0.28747,330,0.43280,279,0.08448,242,-0.1810,151,-0.8704,140,-0.9844
ENSG00000135144,DTX1,24,-0.1519,27,0.04015,22,-0.2861,28,0.16450,46,0.91960,10,-1.4326
ENSG00000111344,RASAL1,33,0.73721,20,-0.1846,14,-0.7829,25,0.20187,4,-2.5809,34,0.67770
ENSG00000123064,DDX54,43,0.05140,30,-0.5848,29,-0.5878,66,0.97493,26,-0.7082,40,-0.0540
ENSG00000139405,RITA1,12,-1.1479,29,0.25567,24,-0.0922,40,0.91830,19,-0.4379,7,-1.8144
ENSG00000186815,TPCN1,28,0.29457,18,-0.5031,7,-1.8488,22,-0.1274,60,1.55690,32,0.51793
ENSG00000151176,PLBD2,33,-0.2324,44,0.28371,37,-0.0555,43,0.26673,23,-0.7744,31,-0.3220
ENSG00000122965,RBM19,25,0.97602,11,-0.5706,15,-0.0064,8,-1.0511,15,0.04693,26,0.88662
ENSG00000123066,MED13L,123,1.18892,43,-0.7555,44,-0.6423,37,-1.0088,94,0.58394,115,0.91503
ENSG00000111412,C12orf49,43,-0.4218,80,0.77871,38,-0.6240,54,-0.0187,42,-0.3943,52,-0.0807
ENSG00000135119,RNFT2,47,-0.0438,44,-0.1535,55,0.23195,64,0.57184,26,-0.9570,23,-1.1004
ENSG00000135116,HRK,34,0.47294,38,0.75631,31,0.28712,14,-1.1333,4,-2.6837,25,-0.0549
ENSG00000088992,TESC,26,-0.5478,46,0.43269,36,-0.0586,53,0.74903,20,-0.9036,1,-4.9955
ENSG00000135108,FBXO21,139,0.48968,111,0.09886,103,-0.0406,93,-0.2346,84,-0.3606,86,-0.3170
ENSG00000089250,NOS1,56,2.05601,8,-1.5434,5,-2.1114,6,-2.0239,23,0.17809,57,1.71687
ENSG00000171435,KSR2,72,1.09002,47,0.28492,48,0.31857,27,-0.7270,8,-2.4169,13,-1.6278
ENSG00000176871,WSB2,287,-0.2364,453,0.65060,305,-0.1346,373,0.24414,151,-1.1947,142,-1.2834
ENSG00000089220,PEBP1,1646,-0.2716,1675,-0.2671,2393,0.38058,2219,0.27489,1779,-0.1281,1626,-0.2681
ENSG00000135090,TAOK3,205,0.57769,113,-0.5058,147,-0.0250,81,-1.0806,248,0.82336,252,0.85258
ENSG00000111707,SUDS3,102,0.38908,71,-0.2509,134,0.91645,45,-1.0450,87,0.10204,70,-0.2370
ENSG00000139767,SRRM4,146,0.66709,91,-0.1967,157,0.80103,84,-0.3347,30,-1.8086,49,-1.0924
ENSG00000152137,HSPB8,38,-1.1875,40,-1.1787,71,-0.1772,104,0.56609,214,1.69076,78,-0.0003
ENSG00000224982,TMEM233,84,2.60724,22,-0.2467,0,-5.5060,5,-2.6257,7,-1.9116,46,0.98159
ENSG00000111725,PRKAB1,11,-0.6275,17,0.11980,15,-0.1167,21,0.51044,18,0.17792,9,-0.8330
ENSG00000122966,CIT,166,0.53010,102,-0.3542,171,0.59194,134,0.16391,50,-1.3534,46,-1.4974
ENSG00000135127,BICDL1,24,0.89802,11,-0.5153,11,-0.4952,22,0.86848,2,-2.4257,3,-2.1436
ENSG00000111737,RAB35,23,-0.2779,27,-0.0226,20,-0.4922,40,0.75337,11,-1.4109,31,0.19136
ENSG00000089154,GCN1,26,0.17807,19,-0.4001,22,-0.0712,27,0.26983,25,0.12935,21,-0.1285
ENSG00000089157,RPLP0,130,-1.1090,281,0.17863,241,-0.1066,281,0.17350,437,0.86115,214,-0.2808
ENSG00000111775,COX6A1,208,-2.0510,1014,0.60266,860,0.23108,1038,0.65364,523,-0.5686,235,-1.7662
ENSG00000170855,TRIAP1,9,-0.6609,8,-0.9825,17,0.31085,23,1.06913,6,-1.1641,16,0.19144
ENSG00000257218,GATC,60,-0.2454,74,0.12813,95,0.56440,50,-0.6067,66,-0.0677,84,0.30515
ENSG00000111786,SRSF9,45,-0.8012,92,0.45400,67,-0.1338,88,0.36023,60,-0.2991,53,-0.4864
ENSG00000088986,DYNLL1,604,-0.3783,831,0.18638,607,-0.3717,1136,0.85410,386,-1.0311,355,-1.1558
ENSG00000110871,COQ5,12,-0.4761,12,-0.4761,14,-0.2302,22,0.59235,17,0.09617,22,0.47647
ENSG00000022840,RNF10,81,-0.1291,92,0.10671,97,0.19450,94,0.14015,54,-0.7459,78,-0.1658
ENSG00000167272,POP5,6,-1.5743,16,-0.0634,14,-0.2404,23,0.63624,30,0.93372,12,-0.4798
ENSG00000256008,AC125616.1,9,-0.3822,12,-0.0268,17,0.67303,18,0.80444,0,-7.5572,1,-3.1382
ENSG00000157782,CABP1,250,-0.2403,324,0.23110,278,-0.0594,436,0.86920,78,-1.9679,40,-2.9278
ENSG00000110917,MLEC,98,0.38305,62,-0.4509,87,0.16762,58,-0.5660,94,0.26883,125,0.73165
ENSG00000175970,UNC119B,24,0.44084,16,-0.3039,13,-0.5641,24,0.44857,21,0.19901,11,-0.8642
