Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000111445,RFC5,7,-0.4120,5,-0.8884,8,-0.1163,9,0.06230,9,0.05786,19,1.19086,5,-0.9187
ENSG00000176871,WSB2,184,-0.6689,343,0.31981,257,-0.1441,328,0.27868,306,0.17803,252,-0.1736,204,-0.5049
ENSG00000089220,PEBP1,1417,-0.2587,1650,-0.0170,1506,-0.1624,1430,-0.2721,2009,0.40066,1606,-0.0599,1611,-0.0554
ENSG00000135090,TAOK3,130,0.61963,106,0.27016,101,0.20310,58,-0.7365,66,-0.5804,132,0.63556,109,0.32493
ENSG00000111707,SUDS3,66,0.43242,28,-0.9406,40,-0.3670,39,-0.4395,58,0.26353,76,0.64926,47,-0.1362
ENSG00000139767,SRRM4,32,-1.2508,76,0.09951,66,-0.1420,64,-0.1948,77,0.14339,108,0.67663,76,0.09638
ENSG00000152137,HSPB8,101,0.91198,56,-0.0749,68,0.24357,64,0.16410,48,-0.4027,44,-0.4324,44,-0.4399
ENSG00000224982,TMEM233,1,-3.1687,1,-2.7851,0,-5.0934,0,-5.4153,3,-1.9278,76,4.20565,21,1.07311
ENSG00000111725,PRKAB1,13,-0.5975,21,0.16745,19,0.07110,17,-0.1350,16,-0.3457,27,0.61664,25,0.46435
ENSG00000122966,CIT,45,-1.2815,131,0.38102,181,0.92371,144,0.61635,81,-0.4866,97,-0.1001,52,-1.0603
ENSG00000135127,BICDL1,10,-0.8932,32,0.94009,21,0.21893,16,-0.1657,14,-0.4256,26,0.59186,15,-0.2448
ENSG00000111737,RAB35,25,0.08485,28,0.25963,15,-0.7554,29,0.33323,22,-0.1432,22,-0.1113,25,0.04848
ENSG00000089154,GCN1,22,-0.1834,25,0.06338,17,-0.5337,19,-0.4407,29,0.34500,33,0.50953,22,-0.1507
ENSG00000089157,RPLP0,575,1.24957,398,0.60627,224,-0.3227,176,-0.7630,209,-0.5362,181,-0.6540,391,0.57826
ENSG00000111775,COX6A1,1191,-0.4224,2016,0.42221,1759,0.19804,1867,0.33769,1688,0.17118,693,-1.2517,1099,-0.5476
ENSG00000170855,TRIAP1,12,-0.7977,14,-0.5459,30,0.65393,20,0.00044,24,0.32487,17,-0.2735,18,-0.2241
ENSG00000257218,GATC,46,0.18495,48,0.25102,28,-0.5905,34,-0.3107,36,-0.2245,53,0.42475,56,0.50806
ENSG00000111786,SRSF9,82,-0.1037,114,0.42512,81,-0.1318,87,-0.0123,89,0.02457,93,0.10083,66,-0.4399
ENSG00000088986,DYNLL1,1131,-0.5132,1906,0.31888,1993,0.39248,1140,-0.5520,1772,0.26217,1721,0.15185,1311,-0.2822
ENSG00000248008,NRAV,6,-0.7295,15,0.68846,5,-0.8940,8,-0.4005,13,0.57528,9,-0.1483,8,-0.1882
ENSG00000110871,COQ5,21,0.01943,21,0.02524,27,0.43474,17,-0.3702,16,-0.4931,28,0.50735,28,0.48697
ENSG00000022840,RNF10,65,-0.1669,76,0.08863,64,-0.1934,84,0.27135,69,-0.0793,84,0.24890,57,-0.3791
ENSG00000167272,POP5,28,0.15927,22,-0.2290,27,0.14409,31,0.39721,23,-0.1458,13,-0.9645,28,0.19588
ENSG00000256008,AC125616.1,2,-2.5382,7,-1.1235,8,-0.8047,24,0.97690,19,0.65481,7,-0.9738,12,-0.2273
ENSG00000157782,CABP1,155,-1.2080,517,0.69747,265,-0.3891,423,0.41380,325,-0.0841,389,0.22280,239,-0.5462
ENSG00000110917,MLEC,69,0.24302,56,-0.0823,43,-0.4830,55,-0.1176,58,-0.0260,65,0.14499,72,0.32619
ENSG00000175970,UNC119B,20,-0.0967,32,0.69000,14,-0.6241,22,0.12791,18,-0.3183,23,0.16526,22,0.08582
ENSG00000157837,SPPL3,48,-0.6006,62,-0.2097,65,-0.1310,75,0.10034,71,-0.0048,87,0.31595,85,0.29262
ENSG00000157895,C12orf43,25,-0.8663,46,0.11824,52,0.28905,60,0.62738,39,-0.1985,30,-0.5449,41,-0.0969
ENSG00000089041,P2RX7,31,0.69393,17,-0.2852,17,-0.2483,5,-2.1503,11,-1.1443,39,1.06701,56,1.76418
ENSG00000110931,CAMKK2,128,-0.7252,232,0.20933,271,0.45948,280,0.59624,179,-0.2672,179,-0.2075,135,-0.6528
ENSG00000089053,ANAPC5,69,-0.5791,67,-0.6409,100,-0.0060,87,-0.2587,98,-0.0409,153,0.68581,147,0.62272
ENSG00000170633,RNF34,38,-0.2393,19,-1.2710,39,-0.1969,45,0.00885,46,0.04495,64,0.57607,59,0.45178
ENSG00000089094,KDM2B,17,-0.3482,18,-0.2775,27,0.31627,28,0.47069,12,-1.1038,36,0.81644,28,0.38901
ENSG00000188735,TMEM120B,8,-0.6928,12,-0.1028,15,0.34330,15,0.37587,12,-0.0059,13,0.09973,8,-0.6092
ENSG00000139725,RHOF,11,-0.2788,15,0.22389,15,0.25291,14,0.08404,16,0.49660,7,-0.8232,5,-1.4557
ENSG00000212694,LINC01089,9,0.02161,5,-0.7320,8,-0.2131,9,0.07637,7,-0.5038,13,0.52276,16,0.88355
ENSG00000139718,SETD1B,16,0.10110,19,0.33954,12,-0.4093,14,-0.0884,12,-0.4296,14,-0.0938,26,0.85150
ENSG00000110801,PSMD9,31,0.01162,19,-0.6986,26,-0.2238,29,-0.1135,34,0.21772,26,-0.2497,44,0.58131
ENSG00000110987,BCL7A,20,-1.0319,48,0.35410,36,-0.0944,39,0.03256,28,-0.5933,73,1.06960,45,0.23824
ENSG00000175727,MLXIP,17,0.42311,13,0.07813,17,0.40885,13,-0.0419,10,-0.5382,14,0.17613,13,0.03208
ENSG00000176383,B3GNT4,9,-0.1324,9,-0.0959,7,-0.4483,7,-0.5749,9,-0.0284,20,1.24547,8,-0.1609
ENSG00000139719,VPS33A,6,-2.1551,15,-0.8996,19,-0.4911,32,0.31666,35,0.56650,30,0.19148,29,0.12246
ENSG00000130779,CLIP1,149,-0.0070,146,-0.0390,157,0.07662,137,-0.1555,150,0.00260,195,0.42973,126,-0.2750
ENSG00000033030,ZCCHC8,13,0.39744,15,0.65164,9,-0.0830,8,-0.3302,3,-2.1452,22,1.29703,16,0.77895
ENSG00000111011,RSRC2,190,-0.0189,141,-0.4839,173,-0.1654,142,-0.5186,224,0.33016,256,0.46782,203,0.08644
ENSG00000139726,DENR,86,-0.5385,105,-0.2221,109,-0.1672,134,0.17889,146,0.39380,97,-0.3576,111,-0.1449
ENSG00000130787,HIP1R,64,0.75114,41,-0.0079,29,-0.5364,28,-0.6690,24,-1.0028,45,0.14203,103,1.58900
ENSG00000139722,VPS37B,20,0.64285,20,0.61261,13,-0.0171,10,-0.4575,11,-0.4000,15,0.11647,14,0.02115
ENSG00000150967,ABCB9,4,-2.0397,24,0.68714,13,-0.2978,19,0.36651,14,-0.1723,20,0.37704,15,-0.1045
ENSG00000182196,ARL6IP4,334,0.19626,365,0.34455,289,-0.0329,346,0.29239,230,-0.4873,282,-0.0734,300,0.02266
ENSG00000090975,PITPNM2,23,0.41927,19,0.10939,18,0.05674,15,-0.3078,13,-0.5777,32,0.98882,16,-0.1995
ENSG00000051825,MPHOSPH9,36,0.40901,38,0.46513,28,0.00856,24,-0.2555,22,-0.4691,38,0.48139,26,-0.0976
ENSG00000130921,C12orf65,53,0.91249,21,-0.6124,33,0.13201,33,0.16011,25,-0.3701,26,-0.2802,30,-0.0073
ENSG00000111328,CDK2AP1,450,2.26555,117,-0.1528,190,0.63894,100,-0.4509,58,-1.4489,47,-1.5293,111,-0.2388
ENSG00000139697,SBNO1,72,-0.7272,121,0.08941,107,-0.1108,103,-0.1824,123,0.15343,163,0.57349,106,-0.1179
ENSG00000183955,KMT5A,37,0.37779,25,-0.2465,29,-0.0416,33,0.20279,24,-0.3846,33,0.18296,32,0.12657
ENSG00000150977,RILPL2,24,0.80783,8,-0.9593,21,0.60170,19,0.44435,14,-0.0839,9,-0.7890,5,-1.5462
ENSG00000184209,SNRNP35,17,-0.0972,20,0.16903,14,-0.3437,21,0.27548,18,-0.0135,16,-0.1554,17,-0.1106
ENSG00000188026,RILPL1,43,0.52052,25,-0.3199,45,0.61846,32,0.07547,20,-0.7762,34,0.13917,36,0.25943
ENSG00000086598,TMED2,94,0.18922,80,-0.0722,82,-0.0249,89,0.11567,87,0.08171,75,-0.1786,66,-0.3740
ENSG00000111364,DDX55,26,0.51438,29,0.65706,25,0.43025,13,-0.6218,14,-0.6098,23,0.28067,20,0.09039
ENSG00000111361,EIF2B1,24,-0.5678,31,-0.1390,35,0.05150,32,-0.1117,38,0.21331,46,0.47351,28,-0.3173
ENSG00000111358,GTF2H3,24,0.15520,25,0.19186,40,0.98827,14,-0.7062,19,-0.2799,27,0.36715,17,-0.4022
ENSG00000119242,CCDC92,68,-0.7736,115,0.03982,80,-0.5260,139,0.40264,114,0.03913,135,0.29532,102,-0.1553
ENSG00000179195,ZNF664,83,0.48470,50,-0.3376,37,-0.7784,58,-0.1056,52,-0.3299,101,0.82551,72,0.24659
ENSG00000196498,NCOR2,63,0.08043,81,0.49806,66,0.16058,52,-0.2356,41,-0.7127,86,0.60512,73,0.31931
ENSG00000073060,SCARB1,47,0.78620,25,-0.2700,20,-0.5622,33,0.21938,20,-0.6863,31,0.09661,42,0.58537
ENSG00000150991,UBC,947,-0.5964,1183,-0.2498,1567,0.19966,1631,0.30255,1578,0.27824,1072,-0.4039,1077,-0.3973
ENSG00000150990,DHX37,2,-1.9530,9,0.15944,7,-0.3026,6,-0.4261,6,-0.5037,19,1.32385,15,0.90747
ENSG00000184992,BRI3BP,48,-0.4775,68,0.06768,55,-0.2745,78,0.32225,63,-0.0742,79,0.30498,59,-0.1763
ENSG00000081760,AACS,22,-1.7268,65,-0.1150,53,-0.4275,84,0.34603,84,0.40625,83,0.27995,53,-0.4353
ENSG00000139364,TMEM132B,103,-0.2131,154,0.43722,131,0.17075,104,-0.2297,118,-0.0027,136,0.23008,94,-0.3544
ENSG00000256193,LINC00507,23,-1.3611,111,1.11239,277,3.07231,40,-0.6158,24,-1.5719,5,-3.5968,3,-4.1071
ENSG00000139370,SLC15A4,10,-0.9223,17,-0.0870,16,-0.2177,23,0.39566,19,0.05733,18,-0.0443,20,0.14685
ENSG00000151948,GLT1D1,15,-1.0261,32,0.15392,22,-0.4209,37,0.49349,30,0.10171,26,-0.1306,27,-0.0967
ENSG00000151952,TMEM132D,12,-0.9739,25,0.17032,40,0.96137,19,-0.2722,25,0.24753,19,-0.2139,13,-0.7665
ENSG00000060709,RIMBP2,43,-0.6001,61,-0.0503,103,0.81176,73,0.27181,53,-0.3379,81,0.40839,36,-0.8512
ENSG00000111450,STX2,29,0.74466,19,0.07319,10,-0.8915,13,-0.5772,15,-0.3751,25,0.49344,29,0.72026
ENSG00000132341,RAN,187,-1.0014,360,0.01883,333,-0.1049,364,0.04340,456,0.54144,326,-0.1388,256,-0.5196
ENSG00000061936,SFSWAP,31,-0.0624,28,-0.2088,25,-0.3945,31,-0.0895,24,-0.5359,52,0.78126,52,0.77154
ENSG00000198598,MMP17,19,-0.9624,52,0.57999,29,-0.3552,41,0.22943,27,-0.6082,60,0.81605,42,0.21148
ENSG00000177169,ULK1,28,-0.5869,60,0.62442,41,0.00895,39,-0.0788,37,-0.2304,51,0.35413,41,0.01595
ENSG00000177192,PUS1,12,-0.0289,20,0.73962,16,0.43436,10,-0.3704,8,-0.8283,13,0.02804,20,0.73971
ENSG00000183495,EP400,35,0.09406,42,0.41881,30,-0.1536,27,-0.3096,30,-0.1394,50,0.68452,24,-0.4677
ENSG00000185163,DDX51,14,-0.5664,23,0.17097,17,-0.2947,18,-0.1993,18,-0.1984,30,0.60212,29,0.56201
ENSG00000184967,NOC4L,8,-0.7803,6,-1.1747,16,0.34603,15,0.28882,14,0.11683,12,-0.1184,16,0.35587
ENSG00000182870,GALNT9,26,-1.3556,54,-0.2277,50,-0.3439,75,0.32896,63,-0.0005,81,0.40877,78,0.34651
ENSG00000112787,FBRSL1,31,0.40704,23,-0.0378,35,0.60125,21,-0.2144,16,-0.7948,21,-0.1904,40,0.83659
ENSG00000176894,PXMP2,49,1.29125,18,-0.3339,27,0.24588,26,0.21332,18,-0.4181,8,-1.5092,19,-0.2833
ENSG00000247077,PGAM5,18,-0.5787,30,0.25111,19,-0.4773,37,0.67582,25,-0.0496,27,0.09367,14,-0.9097
ENSG00000176915,ANKLE2,25,-0.6403,38,0.00782,49,0.43446,38,0.02573,36,-0.0625,49,0.45165,29,-0.4204
ENSG00000090615,GOLGA3,39,-0.6742,66,0.12410,47,-0.4219,68,0.20333,53,-0.2665,78,0.40930,83,0.49672
ENSG00000072609,CHFR,21,0.64439,14,-0.0563,11,-0.4537,13,-0.1276,12,-0.3625,18,0.38392,17,0.26250
ENSG00000196458,ZNF605,20,-0.0311,12,-0.7971,21,0.03686,23,0.21619,17,-0.3195,37,0.98815,16,-0.3889
ENSG00000198393,ZNF26,4,-1.3018,7,-0.7294,6,-0.8536,15,0.53873,12,0.22955,21,1.03774,5,-1.0917
ENSG00000198040,ZNF84,39,0.04413,45,0.27381,22,-0.8703,44,0.27079,34,-0.2429,38,-0.0250,48,0.36855
ENSG00000256223,ZNF10,15,0.32867,9,-0.4441,11,-0.1779,10,-0.2725,12,-0.0866,15,0.26724,17,0.49816
ENSG00000090612,ZNF268,29,1.25304,14,-0.0107,12,-0.2102,9,-0.6299,10,-0.5851,21,0.64362,13,-0.0908
ENSG00000196199,MPHOSPH8,144,-0.1004,117,-0.4242,137,-0.1765,143,-0.1198,158,0.06831,218,0.58107,154,0.00813
ENSG00000121390,PSPC1,54,-0.3131,46,-0.5444,52,-0.3495,55,-0.3076,82,0.49584,85,0.41857,61,-0.1182
ENSG00000132950,ZMYM5,24,0.56865,17,0.04287,15,-0.1559,11,-0.7792,13,-0.5437,23,0.50483,30,0.92879
ENSG00000121741,ZMYM2,51,-0.4102,54,-0.3066,59,-0.1719,71,0.14242,64,-0.0397,75,0.21976,83,0.36997
ENSG00000121742,GJB6,220,3.22192,33,-0.4192,52,0.32583,7,-2.7601,11,-2.3520,40,-0.1200,37,-0.2354
ENSG00000165475,CRYL1,76,1.32496,31,-0.1496,38,0.15326,25,-0.5791,19,-1.0899,45,0.41558,49,0.56550
ENSG00000032742,IFT88,30,0.60698,15,-0.5275,14,-0.5398,14,-0.6460,19,-0.1122,21,0.05168,39,1.05696
ENSG00000278291,AL161772.1,82,-0.1556,100,0.16394,95,0.08778,90,-0.0160,90,-0.0005,116,0.40609,60,-0.6411
ENSG00000172458,IL17D,127,1.92774,47,0.16934,37,-0.2176,23,-1.0021,24,-1.0432,43,0.03348,51,0.28666
ENSG00000150456,EEF1AKMT1,24,0.99696,18,0.54385,17,0.38088,8,-0.7023,12,-0.2022,8,-0.6982,11,-0.2766
ENSG00000132953,XPO4,19,0.78842,9,-0.3929,7,-0.7667,9,-0.4350,10,-0.2660,11,-0.0567,22,1.02436
ENSG00000150459,SAP18,232,-0.0572,302,0.37131,233,-0.0485,243,0.01976,243,0.02148,197,-0.3113,224,-0.1104
ENSG00000173141,MRPL57,115,-0.3846,135,-0.1293,200,0.50592,151,0.05734,153,0.08904,135,-0.1274,119,-0.3304
ENSG00000180776,ZDHHC20,20,-0.7795,30,-0.1716,14,-1.2735,30,-0.1855,28,-0.3279,40,0.27187,85,1.60379
ENSG00000165487,MICU2,48,-0.0342,38,-0.4035,50,0.02027,51,0.05809,49,0.00637,47,-0.0568,59,0.28721
ENSG00000102678,FGF9,7,-1.9104,23,-0.1996,42,0.76015,27,0.01933,37,0.70276,11,-1.3053,18,-0.5932
ENSG00000151835,SACS,31,-1.6533,97,0.08996,92,-0.0044,88,-0.0694,114,0.46491,113,0.34021,67,-0.4965
ENSG00000182957,SPATA13,22,1.53754,4,-0.9420,2,-1.8954,1,-2.8501,3,-1.7164,17,1.09838,29,2.15724
ENSG00000151849,CENPJ,11,-0.6030,17,0.05754,9,-0.8976,13,-0.3154,23,0.83635,16,-0.0419,12,-0.4819
ENSG00000165566,AMER2,143,0.46988,70,-0.6591,90,-0.2816,61,-0.9485,75,-0.6970,93,-0.2158,329,1.98892
ENSG00000139505,MTMR6,38,-1.0713,45,-0.8128,107,0.56765,68,-0.1822,78,0.06852,123,0.80358,73,-0.0678
ENSG00000139496,NUP58,26,-0.7610,42,-0.0411,49,0.19674,45,0.09636,45,0.11022,45,0.05429,42,-0.0418
ENSG00000132932,ATP8A2,20,-1.7347,73,0.20002,54,-0.2806,86,0.55007,76,0.36916,53,-0.3072,41,-0.6995
ENSG00000127870,RNF6,43,-0.9395,56,-0.5265,71,-0.1547,81,0.05112,104,0.62333,85,0.12609,56,-0.5323
ENSG00000132964,CDK8,14,-0.0003,12,-0.2245,4,-1.8430,8,-0.8732,15,0.08626,22,0.68062,29,1.16253
ENSG00000132970,WASF3,186,0.25282,149,-0.1018,153,-0.0622,148,-0.1211,149,-0.1293,161,0.02649,195,0.33591
ENSG00000132975,GPR12,14,-0.8722,23,-0.0654,24,-0.0386,24,-0.0521,24,0.01699,39,0.79083,22,-0.1473
ENSG00000152484,USP12,40,-0.5915,94,0.75671,67,0.19329,63,0.12649,50,-0.3115,45,-0.4237,67,0.19669
ENSG00000122026,RPL21,2657,0.90289,2279,0.63926,1886,0.32369,1385,-0.1943,1083,-0.6861,878,-0.8811,1727,0.18033
ENSG00000122034,GTF3A,124,-0.3473,141,-0.1401,172,0.17485,199,0.46883,156,0.02560,148,-0.0646,92,-0.8046
ENSG00000122033,MTIF3,121,0.10318,80,-0.5547,142,0.36220,115,0.01459,124,0.17411,90,-0.3755,104,-0.1394
ENSG00000186184,POLR1D,69,-0.0557,85,0.27928,50,-0.5397,76,0.11309,78,0.17702,53,-0.4754,72,0.00604
ENSG00000152520,PAN3,11,0.03011,12,0.08071,20,0.90851,9,-0.4352,6,-1.1453,15,0.47897,19,0.86119
ENSG00000102755,FLT1,124,2.78883,16,-0.8507,15,-0.9069,24,-0.2994,12,-1.5132,12,-1.2491,30,0.11853
ENSG00000132963,POMP,235,-0.2193,290,0.11907,304,0.19582,287,0.11037,308,0.28436,161,-0.8015,207,-0.4153
ENSG00000132938,MTUS2,12,-0.6352,23,0.34504,35,1.06771,18,-0.0925,16,-0.2265,22,0.29418,8,-1.3159
ENSG00000139514,SLC7A1,26,-0.2350,31,0.06555,33,0.13893,37,0.37258,28,-0.1512,29,-0.0330,24,-0.3610
ENSG00000122042,UBL3,155,-0.1090,182,0.14426,231,0.53524,159,-0.0800,127,-0.5257,183,0.15694,212,0.39719
ENSG00000102781,KATNAL1,25,-0.8892,42,-0.0453,37,-0.2572,56,0.45817,48,0.17683,41,-0.1156,38,-0.2376
ENSG00000189403,HMGB1,1072,0.35722,659,-0.4212,1034,0.29886,808,-0.1113,757,-0.2554,912,0.09521,1035,0.29993
ENSG00000132952,USPL1,15,-0.5574,18,-0.2395,21,-0.0105,22,0.02658,25,0.34012,25,0.24989,15,-0.4953
ENSG00000120694,HSPH1,192,-1.6445,390,-0.5700,560,0.00087,416,-0.5181,821,0.87183,780,0.54138,384,-0.5926
ENSG00000187676,B3GLCT,20,0.32487,13,-0.3181,5,-1.8003,5,-1.8163,10,-0.8942,62,2.42227,23,0.52882
ENSG00000073910,FRY,64,-0.2439,85,0.19021,88,0.25233,85,0.21755,72,-0.0940,97,0.40518,33,-1.2423
ENSG00000139597,N4BP2L1,26,-0.8306,60,0.49198,49,0.17282,44,-0.0036,40,-0.2082,53,0.27271,47,0.09697
ENSG00000244754,N4BP2L2,208,0.31406,176,0.04148,144,-0.2730,129,-0.4891,162,-0.1079,214,0.36124,225,0.44273
ENSG00000083642,PDS5B,110,-0.7685,161,-0.1834,158,-0.2152,158,-0.2327,220,0.42286,256,0.57194,145,-0.3492
ENSG00000133121,STARD13,13,-1.0924,12,-1.2470,8,-1.8756,17,-0.7683,35,0.50816,64,1.40894,39,0.57309
ENSG00000172915,NBEA,88,-1.1983,152,-0.3492,193,0.02739,175,-0.1478,233,0.44165,291,0.69793,127,-0.6265
ENSG00000133083,DCLK1,141,-1.8090,313,-0.6029,209,-1.2189,555,0.34973,716,1.03458,417,-0.1526,255,-0.9176
ENSG00000133104,SPART,154,0.80796,89,-0.0983,46,-1.1049,78,-0.3398,83,-0.2640,93,-0.0219,159,0.85557
ENSG00000133101,CCNA1,3,-2.5590,12,-0.5133,22,0.39128,19,0.17561,22,0.49225,17,-0.0740,16,-0.1625
ENSG00000180440,SERTM1,26,-0.2056,30,-0.0065,62,1.23546,29,-0.0669,23,-0.4962,29,-0.0287,24,-0.3296
ENSG00000120693,SMAD9,52,3.17529,0,-4.4034,3,-1.6209,1,-2.8444,2,-2.3471,12,0.29191,23,1.40970
ENSG00000120697,ALG5,35,0.43965,14,-1.0409,33,0.34648,26,-0.0840,27,0.01095,31,0.23447,23,-0.2403
ENSG00000120699,EXOSC8,10,-0.7030,19,0.21541,20,0.26893,19,0.20345,13,-0.4504,26,0.70755,15,-0.2050
ENSG00000102710,SUPT20H,27,0.64388,16,-0.2151,15,-0.2582,14,-0.4670,15,-0.3828,22,0.28626,29,0.77587
ENSG00000120686,UFM1,86,0.10105,91,0.18632,75,-0.1104,80,-0.0114,69,-0.3157,94,0.24963,94,0.24576
ENSG00000120685,PROSER1,14,-0.1629,19,0.30457,16,-0.0033,19,0.37046,14,-0.1888,18,0.18589,9,-0.8113
ENSG00000188811,NHLRC3,24,0.62314,13,-0.3257,13,-0.3400,12,-0.4449,17,0.14510,15,-0.0977,20,0.30887
ENSG00000183722,LHFPL6,82,1.06849,24,-0.8983,22,-1.0467,58,0.55300,42,-0.0760,22,-1.0523,41,-0.0743
ENSG00000133103,COG6,29,-0.1506,18,-0.8877,35,0.12833,27,-0.3091,38,0.31031,47,0.60390,27,-0.2641
ENSG00000102738,MRPS31,63,0.54166,29,-0.7134,59,0.42648,41,-0.1697,50,0.22279,34,-0.4680,35,-0.3972
ENSG00000120688,WBP4,105,0.14359,89,-0.1247,107,0.17671,59,-0.8242,109,0.27359,123,0.40136,90,-0.1046
ENSG00000165572,KBTBD6,42,-0.6702,65,0.00638,50,-0.4229,75,0.26388,65,0.01762,76,0.25726,70,0.11072
ENSG00000120696,KBTBD7,33,-0.0963,32,-0.1395,42,0.27628,33,-0.1067,34,-0.0898,26,-0.4521,51,0.60998
ENSG00000172766,NAA16,25,0.28821,17,-0.2734,19,-0.1339,20,-0.0374,20,-0.0781,13,-0.7100,33,0.73603
ENSG00000102760,RGCC,184,1.08203,99,0.04042,100,0.06325,52,-1.0383,40,-1.5863,108,0.17999,249,1.64433
ENSG00000102763,VWA8,22,0.28995,15,-0.2828,15,-0.3061,17,-0.1323,20,0.20091,22,0.29951,14,-0.3892
ENSG00000102780,DGKH,18,-0.8342,16,-1.0065,11,-1.6220,23,-0.5589,32,0.05570,81,1.62403,46,0.61849
ENSG00000023516,AKAP11,169,-0.9135,291,-0.0641,321,0.09008,279,-0.1509,333,0.19395,427,0.55838,270,-0.1838
ENSG00000120675,DNAJC15,156,0.45428,128,0.13199,126,0.10829,114,-0.0543,106,-0.2071,114,-0.0471,106,-0.1592
ENSG00000120658,ENOX1,20,-0.1670,25,0.16208,34,0.64222,15,-0.7086,20,-0.2015,37,0.81432,19,-0.2778
ENSG00000179630,LACC1,17,1.03080,3,-1.5227,5,-0.9873,3,-1.5464,7,-0.5730,8,-0.2299,32,2.18487
ENSG00000151778,SERP2,90,-0.8246,208,0.49609,199,0.42156,213,0.61890,135,-0.2567,110,-0.5259,96,-0.7274
ENSG00000102804,TSC22D1,905,-0.0813,862,-0.1577,1362,0.58628,1353,0.66663,790,-0.3699,821,-0.2351,495,-1.0179
ENSG00000083635,NUFIP1,13,-0.0232,12,-0.1478,18,0.40492,12,-0.2239,13,-0.0340,15,0.17794,13,-0.0160
ENSG00000133114,GPALPP1,41,-0.5262,82,0.56157,63,0.13239,42,-0.5563,62,0.12914,55,-0.0684,69,0.27737
ENSG00000188342,GTF2F2,76,1.35218,17,-1.0454,34,-0.0006,16,-1.2280,29,-0.3017,53,0.71955,40,0.28027
ENSG00000180332,KCTD4,16,-0.3102,18,-0.1482,29,0.60442,4,-2.2920,18,-0.2530,63,2.01429,12,-0.8191
ENSG00000133112,TPT1,2363,0.75872,1999,0.47654,1811,0.31353,1198,-0.3869,1279,-0.3089,997,-0.6345,1526,0.03493
ENSG00000170919,TPT1-AS1,23,0.75199,18,0.27326,17,0.24876,10,-0.6625,10,-0.6450,19,0.37063,19,0.43059
ENSG00000136152,COG3,23,0.13202,23,0.20001,20,-0.0593,21,0.02013,17,-0.3773,24,0.22477,24,0.24935
ENSG00000123200,ZC3H13,201,0.13879,167,-0.1554,127,-0.5858,112,-0.8494,158,-0.3023,301,0.80938,348,1.06514
ENSG00000235903,CPB2-AS1,13,-0.7567,12,-0.8824,6,-1.8405,11,-1.1303,11,-1.1422,35,0.80366,92,2.72689
ENSG00000139684,ESD,151,0.11542,117,-0.2918,159,0.19102,122,-0.2566,179,0.51863,106,-0.4420,95,-0.6130
ENSG00000102468,HTR2A,31,-1.8840,87,-0.3052,128,0.30044,192,1.18174,125,0.34061,24,-2.2456,33,-1.7798
ENSG00000136143,SUCLA2,60,-1.6183,158,-0.1339,157,-0.1470,219,0.44727,234,0.68136,113,-0.6619,94,-0.9391
ENSG00000136159,NUDT15,11,-0.5571,18,0.19614,17,0.09682,20,0.46472,19,0.36058,8,-1.0145,7,-1.1696
ENSG00000136146,MED4,62,-0.3603,91,0.24616,83,0.09780,78,0.00774,76,-0.0630,64,-0.3074,96,0.34251
ENSG00000136156,ITM2B,1200,0.43339,634,-0.5853,718,-0.3908,813,-0.2191,1098,0.37925,859,-0.1087,868,-0.0933
ENSG00000139687,RB1,37,0.19468,37,0.17231,29,-0.2198,38,0.27552,34,0.07649,26,-0.3589,21,-0.6641
ENSG00000136161,RCBTB2,18,0.39347,10,-0.5109,10,-0.5693,13,-0.1351,16,0.15062,15,0.05413,17,0.28739
ENSG00000102531,FNDC3A,77,0.30006,73,0.20723,69,0.11394,46,-0.5595,58,-0.2161,85,0.45333,72,0.18355
ENSG00000102543,CDADC1,26,-0.0475,30,0.18701,22,-0.2748,28,0.06778,33,0.42440,20,-0.4556,16,-0.8302
ENSG00000102547,CAB39L,50,-0.3827,65,0.04632,69,0.12450,56,-0.2317,71,0.23717,70,0.15976,56,-0.1867
ENSG00000136169,SETDB2,8,-0.9803,19,0.31806,13,-0.2512,12,-0.3871,19,0.36635,20,0.37347,15,-0.0410
ENSG00000136147,PHF11,40,1.47603,17,-0.0122,12,-0.4574,18,0.09364,13,-0.5242,7,-1.3088,18,0.10430
ENSG00000136144,RCBTB1,23,-0.3910,20,-0.5687,22,-0.4882,30,0.03218,31,0.11078,26,-0.1733,50,0.87356
ENSG00000123179,EBPL,29,0.67454,17,-0.2041,34,0.93595,20,0.13074,17,-0.2316,12,-0.6803,7,-1.4546
ENSG00000102753,KPNA3,92,0.04889,71,-0.3536,75,-0.2678,95,0.11727,94,0.11254,96,0.12079,85,-0.0874
ENSG00000123178,SPRYD7,37,-0.9086,51,-0.4402,90,0.47507,82,0.36141,73,0.18968,60,-0.1814,49,-0.4754
ENSG00000204977,TRIM13,27,0.21441,28,0.31234,24,0.00884,21,-0.2163,22,-0.1275,14,-0.7664,34,0.59665
ENSG00000136104,RNASEH2B,46,-0.5884,63,-0.0817,91,0.50155,74,0.19366,78,0.34775,40,-0.8046,43,-0.6720
